Parent - Child Weight Probability Score
Grhl2	-	Esrrb	-0.302071	0.171674	-0.036462
Hand1	+	Esrrb	0.163673	0.118870	0.013680
Hnf4a	+	Esrrb	0.067931	0.035051	0.001674
Id2	+	Esrrb	0.124386	0.085899	0.007513
Klf2	+	Esrrb	0.131121	0.090730	0.008365
Klf4	+	Esrrb	0.226614	0.111954	0.017839
Klf5	+	Esrrb	0.111752	0.062172	0.004885
Krt8	+	Esrrb	0.068705	0.045054	0.002176
Lcp1	+	Esrrb	0.096764	0.041901	0.002851
Mbnl3	-	Esrrb	-0.062450	0.035690	-0.001567
Msc	+	Esrrb	0.149093	0.081639	0.008558
Msx2	-	Esrrb	-0.124131	0.060056	-0.005242
Nanog	+	Esrrb	0.033252	0.030518	0.000714
Pdgfa	-	Esrrb	-0.028961	0.005783	-0.000118
Pdgfra	+	Esrrb	0.008058	0.031024	0.000176
Pecam1	+	Esrrb	0.107807	0.062669	0.004750
Pou5f1	+	Esrrb	0.244154	0.107930	0.018528
Runx1	+	Esrrb	0.017011	0.018589	0.000222
Sox2	-	Esrrb	-0.083412	0.055355	-0.003247
Sall4	-	Esrrb	-0.320676	0.178514	-0.040250
Sox17	-	Esrrb	-0.185396	0.091656	-0.011948
Snail	+	Esrrb	0.155237	0.100579	0.010978
Sox13	-	Esrrb	-0.046056	0.022008	-0.000713
Tcfap2a	-	Esrrb	-0.138113	0.085711	-0.008323
Tcfap2c	+	Esrrb	1.141647	1.000000	0.802717
Tcf23	+	Esrrb	0.074550	0.041560	0.002178
Utf1	-	Esrrb	-0.315454	0.263027	-0.058340
Tspan8	-	Esrrb	-0.053825	0.045187	-0.001710
Ahcy	-	Fgf4	-0.658372	0.325932	-0.150879
Aqp3	-	Fgf4	-0.158902	0.073691	-0.008233
Atp12a	+	Fgf4	0.190477	0.045309	0.006068
Bmp4	+	Fgf4	0.138939	0.049255	0.004812
Cdx2	-	Fgf4	-0.224648	0.069602	-0.010994
Creb312	-	Fgf4	-0.002914	0.025514	-0.000052
Cebpa	-	Fgf4	-0.044084	0.015177	-0.000470
Dab2	-	Fgf4	-0.241824	0.088168	-0.014991
DppaI	-	Fgf4	-0.395063	0.132920	-0.036922
Eomes	+	Fgf4	0.107120	0.020118	0.001515
Esrrb	-	Fgf4	-0.207447	0.073647	-0.010742
Fgf4	+	Fgf4	0.561951	0.044055	0.017407
Fgfr2	+	Fgf4	0.440907	0.167508	0.051929
Fn1	+	Fgf4	0.406890	0.127409	0.036451
Gata3	-	Fgf4	-0.225069	0.075362	-0.011926
Gata4	-	Fgf4	-0.028513	0.041856	-0.000839
Gata6	+	Fgf4	0.060002	0.033639	0.001419
Grhl1	+	Fgf4	0.069204	0.027325	0.001330
Grhl2	-	Fgf4	-0.030355	0.028707	-0.000613
Hand1	+	Fgf4	0.053559	0.031283	0.001178
Hnf4a	+	Fgf4	0.046691	0.014505	0.000476
Id2	+	Fgf4	0.063931	0.033543	0.001508
Klf2	+	Fgf4	0.394814	0.095737	0.026577
Klf4	+	Fgf4	0.031691	0.037762	0.000841
Klf5	+	Fgf4	0.380061	0.114251	0.030531
Krt8	-	Fgf4	-0.003035	0.010503	-0.000022
Lcp1	-	Fgf4	-0.351830	0.103454	-0.025592
Mbnl3	+	Fgf4	0.020397	0.016232	0.000233
Msc	+	Fgf4	0.006159	0.004422	0.000019
Msx2	-	Fgf4	-0.205543	0.058892	-0.008511
Nanog	-	Fgf4	-0.135425	0.056679	-0.005397
Pdgfa	+	Fgf4	0.193975	0.051622	0.007041
Pdgfra	+	Fgf4	0.172164	0.075149	0.009097
Pecam1	+	Fgf4	0.178284	0.057348	0.007189
Pou5f1	+	Fgf4	0.232044	0.054687	0.008922
Runx1	-	Fgf4	-0.006424	0.016009	-0.000072
Sox2	-	Fgf4	-0.054721	0.025043	-0.000964
Sall4	-	Fgf4	-0.170237	0.080815	-0.009673
Sox17	+	Fgf4	0.063849	0.007572	0.000340
Snail	+	Fgf4	0.389282	0.110501	0.030246
Sox13	+	Fgf4	0.122248	0.039433	0.003390
Tcfap2a	-	Fgf4	-0.146228	0.049983	-0.005139
Tcfap2c	+	Fgf4	0.872299	0.486908	0.298637
Tcf23	+	Fgf4	0.242753	0.081671	0.013940
Utf1	-	Fgf4	-0.185852	0.067946	-0.008879
Tspan8	-	Fgf4	-0.100201	0.049965	-0.003520
Ahcy	+	Fgfr2	0.332442	0.147774	0.034542
Aqp3	+	Fgfr2	0.314613	0.209987	0.046451
Atp12a	-	Fgfr2	-0.047457	0.014338	-0.000478
Bmp4	-	Fgfr2	-0.116019	0.065148	-0.005315
Cdx2	+	Fgfr2	0.064968	0.025204	0.001151
Creb312	-	Fgfr2	-0.233462	0.127187	-0.020878
Cebpa	+	Fgfr2	0.025476	0.014310	0.000256
Dab2	+	Fgfr2	0.259855	0.158841	0.029022
DppaI	+	Fgfr2	0.130574	0.070099	0.006436
Eomes	-	Fgfr2	-0.075658	0.019775	-0.001052
Esrrb	+	Fgfr2	0.047416	0.031070	0.001036
Fgf4	-	Fgfr2	-0.013128	0.045217	-0.000417
Fgfr2	-	Fgfr2	-0.115745	0.056886	-0.004630
Fn1	-	Fgfr2	-0.110247	0.055557	-0.004307
Gata3	+	Fgfr2	0.063525	0.034850	0.001557
Gata4	+	Fgfr2	0.046999	0.052551	0.001737
Gata6	-	Fgfr2	-0.056558	0.036516	-0.001452
Grhl1	-	Fgfr2	-0.077935	0.042356	-0.002321
Grhl2	+	Fgfr2	0.298782	0.140104	0.029433
Hand1	+	Fgfr2	0.127191	0.086253	0.007714
Hnf4a	+	Fgfr2	0.079587	0.035566	0.001990
Id2	-	Fgfr2	-0.051985	0.036079	-0.001319
Klf2	-	Fgfr2	-0.242433	0.133824	-0.022812
Klf4	-	Fgfr2	-0.058537	0.041613	-0.001713
Klf5	-	Fgfr2	-0.466628	0.426212	-0.139839
Krt8	-	Fgfr2	-0.020169	0.012125	-0.000172
Lcp1	-	Fgfr2	-0.018599	0.010259	-0.000134
Mbnl3	+	Fgfr2	0.047052	0.026897	0.000890
Msc	+	Fgfr2	0.043019	0.009474	0.000287
Msx2	+	Fgfr2	0.232085	0.116765	0.019054
Nanog	+	Fgfr2	0.045125	0.033159	0.001052
Pdgfa	-	Fgfr2	-0.189846	0.084825	-0.011323
Pdgfra	-	Fgfr2	-0.119091	0.078359	-0.006561
Pecam1	+	Fgfr2	0.123265	0.060196	0.005217
Pou5f1	-	Fgfr2	-0.018891	0.026380	-0.000350
Runx1	+	Fgfr2	0.047557	0.027772	0.000929
Sox2	-	Fgfr2	-0.122994	0.072127	-0.006238
Sall4	+	Fgfr2	0.999506	0.999996	0.702772
Sox17	+	Fgfr2	0.178031	0.070802	0.008863
Snail	+	Fgfr2	0.065474	0.042178	0.001942
Sox13	-	Fgfr2	-0.150278	0.078678	-0.008313
Tcfap2a	-	Fgfr2	-0.036904	0.008067	-0.000209
Tcfap2c	-	Fgfr2	-0.003074	0.074289	-0.000161
Tcf23	-	Fgfr2	-0.054144	0.023036	-0.000877
Utf1	+	Fgfr2	0.065895	0.037507	0.001738
Tspan8	+	Fgfr2	0.246174	0.145167	0.025127
Ahcy	-	Fn1	-0.206702	0.079795	-0.011597
Aqp3	-	Fn1	-0.132141	0.090294	-0.008389
Atp12a	+	Fn1	0.147551	0.057864	0.006003
Bmp4	+	Fn1	0.125627	0.071126	0.006283
Cdx2	+	Fn1	0.013144	0.013556	0.000125
Creb312	+	Fn1	0.155030	0.094624	0.010314
Cebpa	+	Fn1	0.003267	0.009966	0.000023
Dab2	-	Fn1	-0.163452	0.102398	-0.011768
DppaI	-	Fn1	-0.049481	0.034543	-0.001202
Eomes	-	Fn1	-0.088642	0.030014	-0.001871
Esrrb	-	Fn1	-0.123222	0.064448	-0.005584
Fgf4	+	Fn1	0.134451	0.101309	0.009577
Fgfr2	+	Fn1	0.140815	0.073019	0.007230
Fn1	+	Fn1	0.387860	0.366239	0.099878
Gata3	-	Fn1	-0.080729	0.044422	-0.002521
Gata4	+	Fn1	0.060846	0.060911	0.002606
Gata6	-	Fn1	-0.053821	0.037353	-0.001414
Grhl1	-	Fn1	-0.201476	0.125082	-0.017719
Grhl2	-	Fn1	-0.309715	0.173903	-0.037870
Hand1	-	Fn1	-0.040929	0.035306	-0.001016
Hnf4a	-	Fn1	-0.052640	0.023124	-0.000856
Id2	-	Fn1	-0.143175	0.091878	-0.009249
Klf2	-	Fn1	-0.036202	0.051392	-0.001308
Klf4	+	Fn1	0.062484	0.041192	0.001810
Klf5	-	Fn1	-0.035259	0.034388	-0.000853
Krt8	-	Fn1	-0.118298	0.075390	-0.006271
Lcp1	-	Fn1	-0.122879	0.053243	-0.004600
Mbnl3	+	Fn1	0.028211	0.018997	0.000377
Msc	-	Fn1	-0.095105	0.040377	-0.002700
Msx2	-	Fn1	-0.113568	0.044724	-0.003571
Nanog	-	Fn1	-0.005289	0.025140	-0.000093
Pdgfa	+	Fn1	0.028378	0.005114	0.000102
Pdgfra	+	Fn1	0.094667	0.069138	0.004602
Pecam1	+	Fn1	0.044252	0.026601	0.000828
Pou5f1	+	Fn1	0.032241	0.021852	0.000495
Runx1	-	Fn1	-0.003065	0.015892	-0.000034
Sox2	+	Fn1	0.098970	0.063507	0.004419
Sall4	-	Fn1	-0.204514	0.103848	-0.014933
Sox17	+	Fn1	0.073696	0.018744	0.000971
Snail	+	Fn1	0.061335	0.043304	0.001868
Sox13	+	Fn1	0.086115	0.044710	0.002707
Tcfap2a	+	Fn1	0.128813	0.073533	0.006660
Tcfap2c	+	Fn1	0.115533	0.078425	0.006371
Tcf23	+	Fn1	0.310423	0.240743	0.052546
Utf1	+	Fn1	0.124144	0.069930	0.006104
Tspan8	+	Fn1	0.031905	0.035176	0.000789
Ahcy	+	Gata3	0.066399	0.015302	0.000714
Aqp3	+	Gata3	0.315238	0.273510	0.060624
Atp12a	+	Gata3	0.064241	0.021677	0.000979
Bmp4	-	Gata3	-0.060629	0.037223	-0.001587
Cdx2	+	Gata3	0.321244	0.213535	0.048232
Creb312	-	Gata3	-0.211906	0.127181	-0.018949
Cebpa	-	Gata3	-0.038104	0.019772	-0.000530
Dab2	+	Gata3	0.020899	0.023045	0.000339
DppaI	+	Gata3	0.012302	0.023670	0.000205
Eomes	-	Gata3	-0.037985	0.007014	-0.000187
Esrrb	-	Gata3	-0.027367	0.027764	-0.000534
Fgf4	-	Gata3	-0.105712	0.088540	-0.006581
Fgfr2	+	Gata3	0.069468	0.043666	0.002133
Fn1	-	Gata3	-0.117858	0.067570	-0.005599
Gata3	+	Gata3	0.337447	0.264562	0.062772
Gata4	+	Gata3	0.001209	0.037362	0.000032
Gata6	+	Gata3	0.099354	0.062321	0.004354
Grhl1	-	Gata3	-0.007473	0.015437	-0.000081
Grhl2	-	Gata3	-0.105984	0.052022	-0.003877
Hand1	+	Gata3	0.103590	0.078402	0.005711
Hnf4a	+	Gata3	0.130335	0.073015	0.006691
Id2	-	Gata3	-0.011091	0.023153	-0.000181
Klf2	-	Gata3	-0.293744	0.212566	-0.043903
Klf4	+	Gata3	0.207078	0.095426	0.013894
Klf5	+	Gata3	0.254419	0.142910	0.025565
Krt8	+	Gata3	0.110950	0.073784	0.005756
Lcp1	+	Gata3	0.002660	0.009020	0.000017
Mbnl3	+	Gata3	0.077192	0.044940	0.002439
Msc	+	Gata3	0.027275	0.007429	0.000142
Msx2	+	Gata3	0.184072	0.099472	0.012874
Nanog	-	Gata3	-0.025597	0.028558	-0.000514
Pdgfa	+	Gata3	0.033340	0.006266	0.000147
Pdgfra	-	Gata3	-0.205350	0.137997	-0.019925
Pecam1	+	Gata3	0.010217	0.016104	0.000116
Pou5f1	+	Gata3	0.255005	0.112793	0.020224
Runx1	+	Gata3	0.077278	0.049738	0.002703
Sox2	+	Gata3	0.018566	0.019409	0.000253
Sall4	-	Gata3	-0.357822	0.214275	-0.053910
Sox17	+	Gata3	0.250180	0.131063	0.023055
Snail	-	Gata3	-0.003383	0.021024	-0.000050
Sox13	-	Gata3	-0.055071	0.026884	-0.001041
Tcfap2a	+	Gata3	0.132900	0.081188	0.007587
Tcfap2c	+	Gata3	0.327672	0.183689	0.042321
Tcf23	-	Gata3	-0.091964	0.052058	-0.003366
Utf1	+	Gata3	0.121130	0.071102	0.006056
Tspan8	+	Gata3	0.126442	0.086277	0.007670
Ahcy	-	Gata4	-0.163951	0.028221	-0.003253
Aqp3	+	Gata4	0.167364	0.071426	0.008405
Atp12a	+	Gata4	0.269254	0.073767	0.013965
Bmp4	+	Gata4	0.002445	0.017385	0.000030
Cdx2	+	Gata4	0.199075	0.057488	0.008047
Creb312	-	Gata4	-0.006245	0.025625	-0.000113
Cebpa	+	Gata4	0.213549	0.084634	0.012708
Dab2	+	Gata4	0.104428	0.042566	0.003125
DppaI	+	Gata4	0.059236	0.029919	0.001246
Eomes	-	Gata4	-0.150907	0.036034	-0.003823
Esrrb	-	Gata4	-0.156393	0.051077	-0.005617
Fgf4	+	Gata4	0.049922	0.053573	0.001881
Fgfr2	-	Gata4	-0.334657	0.113812	-0.026781
Fn1	+	Gata4	0.059903	0.023233	0.000979
Gata3	-	Gata4	-0.167167	0.056849	-0.006682
Gata4	+	Gata4	0.468134	0.277417	0.091313
Gata6	-	Gata4	-0.216692	0.080815	-0.012313
Grhl1	-	Gata4	-0.058424	0.025127	-0.001032
Grhl2	+	Gata4	0.236829	0.071489	0.011904
Hand1	+	Gata4	0.180580	0.085066	0.010801
Hnf4a	+	Gata4	0.065953	0.019009	0.000882
Id2	-	Gata4	-0.010818	0.022380	-0.000170
Klf2	+	Gata4	0.093271	0.060332	0.003957
Klf4	+	Gata4	0.479708	0.158896	0.053595
Klf5	-	Gata4	-0.596123	0.293830	-0.123158
Krt8	-	Gata4	-0.264531	0.107097	-0.019920
Lcp1	-	Gata4	-0.399803	0.130378	-0.036650
Mbnl3	+	Gata4	0.081574	0.030277	0.001737
Msc	-	Gata4	-0.387329	0.141980	-0.038667
Msx2	-	Gata4	-0.050103	0.001721	-0.000061
Nanog	-	Gata4	-0.163045	0.061938	-0.007101
Pdgfa	-	Gata4	-0.306003	0.095524	-0.020553
Pdgfra	+	Gata4	0.162532	0.076945	0.008793
Pecam1	+	Gata4	0.157453	0.055203	0.006111
Pou5f1	-	Gata4	-0.197959	0.047424	-0.006601
Runx1	+	Gata4	0.045131	0.020257	0.000643
Sox2	+	Gata4	0.013053	0.016448	0.000151
Sall4	+	Gata4	1.422547	0.999776	1.000000
Sox17	+	Gata4	0.175720	0.038738	0.004786
Snail	+	Gata4	0.119530	0.051040	0.004290
Sox13	-	Gata4	-0.147434	0.050850	-0.005271
Tcfap2a	-	Gata4	-0.039253	0.005129	-0.000142
Tcfap2c	+	Gata4	0.208305	0.090324	0.013229
Tcf23	+	Gata4	0.114026	0.037457	0.003003
Utf1	-	Gata4	-0.216989	0.078320	-0.011949
Tspan8	-	Gata4	-0.080459	0.042504	-0.002405
Ahcy	+	Gata6	0.193200	0.061775	0.008392
Aqp3	+	Gata6	0.104166	0.066478	0.004869
Atp12a	-	Gata6	-0.040152	0.012771	-0.000361
Bmp4	-	Gata6	-0.131877	0.068928	-0.006391
Cdx2	+	Gata6	0.128589	0.053565	0.004843
Creb312	-	Gata6	-0.363561	0.306721	-0.078406
Cebpa	-	Gata6	-0.174712	0.095097	-0.011682
Dab2	+	Gata6	0.023842	0.022390	0.000375
DppaI	-	Gata6	-0.045428	0.032809	-0.001048
Eomes	-	Gata6	-0.079673	0.021754	-0.001219
Esrrb	-	Gata6	-0.104205	0.049098	-0.003597
Fgf4	-	Gata6	-0.065366	0.062520	-0.002873
Fgfr2	-	Gata6	-0.132172	0.062963	-0.005851
Fn1	-	Gata6	-0.026271	0.020518	-0.000379
Gata3	+	Gata6	0.221695	0.109919	0.017134
Gata4	-	Gata6	-0.013104	0.037716	-0.000348
Gata6	+	Gata6	0.576277	0.967501	0.392025
Grhl1	-	Gata6	-0.141554	0.079697	-0.007932
Grhl2	+	Gata6	0.084092	0.039350	0.002327
Hand1	+	Gata6	0.146178	0.093170	0.009576
Hnf4a	-	Gata6	-0.028052	0.015034	-0.000297
Id2	-	Gata6	-0.103679	0.066593	-0.004855
Klf2	+	Gata6	0.009487	0.051829	0.000346
Klf4	-	Gata6	-0.069953	0.040965	-0.002015
Klf5	-	Gata6	-0.069737	0.044242	-0.002169
Krt8	-	Gata6	-0.021898	0.013022	-0.000201
Lcp1	-	Gata6	-0.037913	0.011684	-0.000311
Mbnl3	-	Gata6	-0.026947	0.021097	-0.000400
Msc	+	Gata6	0.184845	0.087707	0.011399
Msx2	+	Gata6	0.049436	0.003949	0.000137
Nanog	+	Gata6	0.339929	0.229266	0.054797
Pdgfa	-	Gata6	-0.204858	0.090635	-0.013055
Pdgfra	+	Gata6	0.012536	0.034134	0.000301
Pecam1	-	Gata6	-0.060847	0.030555	-0.001307
Pou5f1	-	Gata6	-0.090106	0.031395	-0.001989
Runx1	+	Gata6	0.104092	0.059795	0.004376
Sox2	-	Gata6	-0.106207	0.062755	-0.004686
Sall4	+	Gata6	0.091263	0.071021	0.004557
Sox17	+	Gata6	0.091090	0.022649	0.001451
Snail	-	Gata6	-0.096885	0.058173	-0.003963
Sox13	-	Gata6	-0.252945	0.140774	-0.025037
Tcfap2a	-	Gata6	-0.148343	0.078478	-0.008186
Tcfap2c	+	Gata6	0.745514	0.971550	0.509274
Tcf23	+	Gata6	0.046843	0.020440	0.000673
Utf1	+	Gata6	0.203303	0.100675	0.014391
Tspan8	-	Gata6	-0.084865	0.056116	-0.003348
Ahcy	+	Grhl1	0.015324	0.009548	0.000103
Aqp3	-	Grhl1	-0.066913	0.050067	-0.002356
Atp12a	-	Grhl1	-0.004238	0.009385	-0.000028
Bmp4	-	Grhl1	-0.116369	0.059926	-0.004903
Cdx2	+	Grhl1	0.020022	0.013870	0.000195
Creb312	+	Grhl1	0.084855	0.050485	0.003012
Cebpa	+	Grhl1	0.049992	0.021640	0.000761
Dab2	+	Grhl1	0.156293	0.082806	0.009100
DppaI	+	Grhl1	0.179716	0.088196	0.011145
Eomes	-	Grhl1	-0.002704	0.003643	-0.000007
Esrrb	+	Grhl1	0.110841	0.053334	0.004157
Fgf4	-	Grhl1	-0.187121	0.110992	-0.014603
Fgfr2	-	Grhl1	-0.109893	0.053040	-0.004098
Fn1	-	Grhl1	-0.521083	0.710559	-0.260338
Gata3	+	Grhl1	0.114795	0.055083	0.004446
Gata4	+	Grhl1	0.076117	0.065128	0.003486
Gata6	-	Grhl1	-0.475876	0.612297	-0.204874
Grhl1	+	Grhl1	0.324960	0.205380	0.046927
Grhl2	-	Grhl1	-0.183618	0.074094	-0.009566
Hand1	-	Grhl1	-0.035738	0.030941	-0.000778
Hnf4a	-	Grhl1	-0.057057	0.022703	-0.000911
Id2	+	Grhl1	0.031818	0.029248	0.000654
Klf2	+	Grhl1	0.106344	0.071606	0.005354
Klf4	+	Grhl1	0.373980	0.179611	0.047229
Klf5	+	Grhl1	0.033108	0.036094	0.000840
Krt8	+	Grhl1	0.121802	0.068496	0.005866
Lcp1	+	Grhl1	0.085133	0.027248	0.001631
Mbnl3	-	Grhl1	-0.029808	0.020031	-0.000420
Msc	+	Grhl1	0.071323	0.020733	0.001040
Msx2	-	Grhl1	-0.156754	0.064953	-0.007159
Nanog	-	Grhl1	-0.304302	0.181574	-0.038850
Pdgfa	-	Grhl1	-0.107633	0.033752	-0.002554
Pdgfra	+	Grhl1	0.102067	0.064773	0.004648
Pecam1	+	Grhl1	0.237656	0.115917	0.019370
Pou5f1	+	Grhl1	0.203796	0.073896	0.010589
Runx1	-	Grhl1	-0.165104	0.087545	-0.010163
Sox2	+	Grhl1	0.047438	0.028431	0.000948
Sall4	+	Grhl1	0.586857	0.566976	0.233953
Sox17	-	Grhl1	-0.063507	0.012625	-0.000564
Snail	+	Grhl1	0.058957	0.038841	0.001610
Sox13	+	Grhl1	0.210356	0.108879	0.016104
Tcfap2a	+	Grhl1	0.134284	0.067923	0.006413
Tcfap2c	+	Grhl1	0.354484	0.177964	0.044357
Tcf23	-	Grhl1	-0.137105	0.067832	-0.006539
Utf1	+	Grhl1	0.037575	0.029799	0.000787
Tspan8	+	Grhl1	0.389716	0.356992	0.097822
Ahcy	-	Grhl2	-0.145737	0.072027	-0.007381
Aqp3	+	Grhl2	0.018101	0.038128	0.000485
Atp12a	+	Grhl2	0.167648	0.102352	0.012065
Bmp4	-	Grhl2	-0.159721	0.122050	-0.013707
Cdx2	+	Grhl2	0.061681	0.035859	0.001555
Creb312	-	Grhl2	-0.150347	0.121992	-0.012896
Cebpa	-	Grhl2	-0.016779	0.012758	-0.000151
Dab2	-	Grhl2	-0.113365	0.090367	-0.007203
DppaI	-	Grhl2	-0.153709	0.112338	-0.012141
Eomes	-	Grhl2	-0.002591	0.003322	-0.000006
Esrrb	-	Grhl2	-0.077909	0.052807	-0.002893
Fgf4	+	Grhl2	0.017923	0.051504	0.000649
Fgfr2	+	Grhl2	0.184580	0.133584	0.017337
Fn1	+	Grhl2	0.173160	0.123000	0.014976
Gata3	+	Grhl2	0.107420	0.077051	0.005820
Gata4	-	Grhl2	-0.012505	0.038000	-0.000334
Gata6	+	Grhl2	0.050131	0.043315	0.001527
Grhl1	-	Grhl2	-0.045571	0.036023	-0.001154
Grhl2	+	Grhl2	0.059577	0.043189	0.001809
Hand1	+	Grhl2	0.030319	0.036756	0.000784
Hnf4a	-	Grhl2	-0.122473	0.092430	-0.007959
Id2	+	Grhl2	0.042766	0.042015	0.001263
Klf2	+	Grhl2	0.113911	0.098497	0.007889
Klf4	+	Grhl2	0.214334	0.142718	0.021508
Klf5	+	Grhl2	0.287329	0.280384	0.056645
Krt8	+	Grhl2	0.058881	0.049027	0.002030
Lcp1	-	Grhl2	-0.017237	0.010359	-0.000126
Mbnl3	+	Grhl2	0.094411	0.069699	0.004627
Msc	-	Grhl2	-0.041434	0.016790	-0.000489
Msx2	-	Grhl2	-0.005536	0.000481	-0.000002
Nanog	-	Grhl2	-0.006372	0.026699	-0.000120
Pdgfa	+	Grhl2	0.084266	0.043872	0.002599
Pdgfra	+	Grhl2	0.022264	0.037497	0.000587
Pecam1	+	Grhl2	0.259691	0.277351	0.050643
Pou5f1	-	Grhl2	-0.192178	0.107075	-0.014468
Runx1	-	Grhl2	-0.074797	0.059004	-0.003103
Sox2	-	Grhl2	-0.097043	0.077239	-0.005270
Sall4	+	Grhl2	0.003511	0.066310	0.000164
Sox17	+	Grhl2	0.087804	0.040674	0.002511
Snail	+	Grhl2	0.044625	0.042835	0.001344
Sox13	+	Grhl2	0.110788	0.085548	0.006664
Tcfap2a	-	Grhl2	-0.004131	0.003677	-0.000011
Tcfap2c	+	Grhl2	0.545432	0.986828	0.378454
Tcf23	-	Grhl2	-0.026925	0.015861	-0.000300
Utf1	-	Grhl2	-0.229128	0.194788	-0.031381
Tspan8	+	Grhl2	0.205090	0.183523	0.026465
Ahcy	-	Hand1	-0.096019	0.017997	-0.001215
Aqp3	-	Hand1	-0.331731	0.206696	-0.048211
Atp12a	-	Hand1	-0.007346	0.010200	-0.000053
Bmp4	+	Hand1	0.439347	0.190805	0.058942
Cdx2	-	Hand1	-0.089961	0.029217	-0.001848
Creb312	-	Hand1	-0.361053	0.163934	-0.041617
Cebpa	+	Hand1	0.126996	0.049881	0.004454
Dab2	+	Hand1	0.172662	0.081896	0.009942
DppaI	-	Hand1	-0.334655	0.133221	-0.031347
Eomes	+	Hand1	0.034333	0.005922	0.000143
Esrrb	-	Hand1	-0.053612	0.035548	-0.001340
Fgf4	+	Hand1	0.339875	0.042011	0.010039
Fgfr2	+	Hand1	0.025744	0.030200	0.000547
Fn1	-	Hand1	-0.050157	0.025752	-0.000908
Gata3	+	Hand1	0.120385	0.047260	0.004000
Gata4	+	Hand1	0.057999	0.048245	0.001967
Gata6	+	Hand1	0.261501	0.097909	0.018002
Grhl1	-	Hand1	-0.067597	0.032853	-0.001561
Grhl2	-	Hand1	-0.137592	0.054048	-0.005229
Hand1	+	Hand1	0.255605	0.063575	0.011426
Hnf4a	-	Hand1	-0.342674	0.179813	-0.043324
Id2	+	Hand1	0.005519	0.023312	0.000090
Klf2	+	Hand1	0.863720	0.232827	0.141396
Klf4	-	Hand1	-0.646390	0.647560	-0.294310
Klf5	+	Hand1	0.074448	0.040997	0.002146
Krt8	+	Hand1	0.114215	0.053272	0.004278
Lcp1	-	Hand1	-0.320367	0.106694	-0.024034
Mbnl3	+	Hand1	0.302888	0.113093	0.024085
Msc	-	Hand1	-0.159912	0.058960	-0.006629
Msx2	-	Hand1	-0.242772	0.090348	-0.015422
Nanog	+	Hand1	0.026003	0.028884	0.000528
Pdgfa	+	Hand1	0.376316	0.138059	0.036530
Pdgfra	-	Hand1	-0.031953	0.037413	-0.000841
Pecam1	+	Hand1	0.133283	0.046976	0.004402
Pou5f1	-	Hand1	-0.331949	0.119899	-0.027985
Runx1	+	Hand1	0.267360	0.122584	0.023044
Sox2	-	Hand1	-0.198604	0.096070	-0.013416
Sall4	-	Hand1	-0.527842	0.324708	-0.120511
Sox17	+	Hand1	0.208172	0.062942	0.009213
Snail	+	Hand1	0.186174	0.070341	0.009208
Sox13	+	Hand1	0.052068	0.016569	0.000607
Tcfap2a	+	Hand1	0.028994	0.005202	0.000106
Tcfap2c	+	Hand1	1.184945	0.957408	0.797675
Tcf23	+	Hand1	0.469733	0.206378	0.068163
Utf1	-	Hand1	-0.229647	0.099256	-0.016027
Tspan8	+	Hand1	0.056104	0.039861	0.001572
Ahcy	+	Hnf4a	0.070904	0.014552	0.000725
Aqp3	+	Hnf4a	0.140223	0.078329	0.007723
Atp12a	+	Hnf4a	0.087107	0.024355	0.001492
Bmp4	+	Hnf4a	0.027515	0.020142	0.000390
Cdx2	-	Hnf4a	-0.106979	0.041452	-0.003118
Creb312	+	Hnf4a	0.220174	0.114055	0.017657
Cebpa	-	Hnf4a	-0.211320	0.113339	-0.016840
Dab2	+	Hnf4a	0.079639	0.044636	0.002499
DppaI	-	Hnf4a	-0.143172	0.073328	-0.007382
Eomes	+	Hnf4a	0.156177	0.063332	0.006955
Esrrb	-	Hnf4a	-0.155765	0.068979	-0.007555
Fgf4	+	Hnf4a	0.019833	0.048533	0.000677
Fgfr2	-	Hnf4a	-0.360415	0.208983	-0.052960
Fn1	-	Hnf4a	-0.044123	0.023250	-0.000721
Gata3	-	Hnf4a	-0.013611	0.022976	-0.000220
Gata4	+	Hnf4a	0.120851	0.086447	0.007346
Gata6	-	Hnf4a	-0.099623	0.054060	-0.003787
Grhl1	-	Hnf4a	-0.003832	0.016463	-0.000044
Grhl2	-	Hnf4a	-0.207256	0.086105	-0.012548
Hand1	+	Hnf4a	0.077899	0.055034	0.003014
Hnf4a	+	Hnf4a	0.528084	0.846595	0.314347
Id2	-	Hnf4a	-0.028037	0.026536	-0.000523
Klf2	+	Hnf4a	0.118318	0.076343	0.006351
Klf4	-	Hnf4a	-0.047287	0.038872	-0.001292
Klf5	-	Hnf4a	-0.384279	0.221235	-0.059777
Krt8	-	Hnf4a	-0.142701	0.084192	-0.008447
Lcp1	-	Hnf4a	-0.019075	0.011110	-0.000149
Mbnl3	-	Hnf4a	-0.168889	0.082785	-0.009831
Msc	-	Hnf4a	-0.078263	0.023495	-0.001293
Msx2	+	Hnf4a	0.077341	0.013697	0.000745
Nanog	-	Hnf4a	-0.127940	0.065561	-0.005898
Pdgfa	-	Hnf4a	-0.110076	0.035387	-0.002739
Pdgfra	+	Hnf4a	0.065960	0.050109	0.002324
Pecam1	-	Hnf4a	-0.030553	0.021125	-0.000454
Pou5f1	+	Hnf4a	0.204212	0.074654	0.010719
Runx1	-	Hnf4a	-0.197394	0.104981	-0.014571
