,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E141_3_607,,,,3.607,
E48_1_052,,1.052,,,
E145_3_908,,3.908,,,
E40_4_108,,4.108,,,
E35_2_856,,,,,2.856
E67_1_202,1.202,,,,
E54_3_407,3.407,,,,
E99_3_457,,3.457,,,
E45_3_006,,3.006,,,
E109_4_108,,,,4.108,
E18_3_156,,,,3.156,
E99_1_904,,1.904,,,
E148_2_705,,,2.705,,
E112_4_659,4.659,,,,
E117_3_657,3.657,,,,
E146_4_709,,4.709,,,
E40_1_653,,1.653,,,
E24_3_758,,3.758,,,
E133_2_004,,2.004,,,
E59_3_858,,,,3.858,
E58_4_76,,,,4.76,
E40_0_2,,0.2,,,
E15_4_058,,4.058,,,
E115_3_808,3.808,,,,
E64_4_208,,,,4.208,
E136_1_904,1.904,,,,
E93_3_006,,,,3.006,
E45_3_758,,3.758,,,
E66_1_854,1.854,,,,
E116_2_004,,2.004,,,
E139_1_954,1.954,,,,
E113_2_605,2.605,,,,
E53_0_952,,0.952,,,
E112_0_852,0.852,,,,
E136_4_409,4.409,,,,
E98_2_154,,2.154,,,
E105_1_152,,,,1.152,
E145_3_758,,3.758,,,
E139_4_108,4.108,,,,
E114_0_351,,0.351,,,
E137_4_309,,,,4.309,
E47_4_208,,4.208,,,
E100_2_856,,,,2.856,
E118_1_102,,1.102,,,
E79_2_204,,2.204,,,
E84_0_1,,0.1,,,
E89_2_906,,,,2.906,
E62_0_15,,,,,0.15
E25_0_351,0.351,,,,
E75_1_754,,1.754,,,
E120_2_004,2.004,,,,
E89_1_052,,,,1.052,
E48_2_355,,2.355,,,
E146_4_509,,4.509,,,
E142_1_603,1.603,,,,
E141_3_808,,,,3.808,
E89_4_459,,,,4.459,
E74_0_701,,,,0.701,
E109_0_15,,,,0.15,
E1_0_1,0.1,,,,
E120_3_808,3.808,,,,
E18_3_808,,,,3.808,
E78_3_407,,,,3.407,
E148_2_004,,,2.004,,
E14_1_954,,1.954,,,
E130_3_507,3.507,,,,
E96_4_459,4.459,,,,
E4_2_756,,,,2.756,
E44_1_703,,,1.703,,
E84_3_407,,3.407,,,
E113_1_904,1.904,,,,
E22_2_605,,2.605,,,
E15_0_952,,0.952,,,
E102_2_705,,,,2.705,
E3_2_305,,2.305,,,
E96_0_952,0.952,,,,
E30_1_303,,,,1.303,
E41_4_409,,4.409,,,
E39_4_81,,4.81,,,
E12_4_91,,,,4.91,
E26_4_559,,,,4.559,
E148_1_102,,,1.102,,
E30_0_451,,,,0.451,
E54_3_657,3.657,,,,
E31_1_453,,,,,1.453
E70_0_852,,,,0.852,
E135_4_659,4.659,,,,
E98_0_501,,0.501,,,
E45_3_457,,3.457,,,
E92_1_653,,1.653,,,
E97_2_305,,,,2.305,
E148_4_91,,,4.91,,
E139_1_854,1.854,,,,
E147_0_551,,0.551,,,
E57_1_052,,1.052,,,
E145_3_457,,3.457,,,
E67_3_307,3.307,,,,
E105_1_653,,,,1.653,
E98_1_353,,1.353,,,
E75_0_15,,0.15,,,
E135_3_808,3.808,,,,
E65_4_91,4.91,,,,
E91_4_208,,,,4.208,
E36_1_102,1.102,,,,
E63_4_108,4.108,,,,
E106_3_808,,,3.808,,
E145_2_054,,2.054,,,
E107_0_451,,,,,0.451
E124_3_707,,,,,3.707
E20_4_208,4.208,,,,
E145_2_906,,2.906,,,
E57_1_653,,1.653,,,
E79_1_553,,1.553,,,
E43_3_657,,3.657,,,
E80_3_156,,3.156,,,
E54_1_152,1.152,,,,
E94_1_754,,1.754,,,
E46_2_655,2.655,,,,
E82_2_956,2.956,,,,
E136_3_357,3.357,,,,
E100_1_002,,,,1.002,
E36_2_355,2.355,,,,
E123_0_651,0.651,,,,
E73_3_457,,3.457,,,
E122_4_76,,,,4.76,
E116_4_309,,4.309,,,
E86_1_253,,1.253,,,
E147_2_255,,2.255,,,
E117_3_958,3.958,,,,
E143_4_96,,,,4.96,
E16_4_709,,,,4.709,
E3_4_559,,4.559,,,
E33_0_752,,,,0.752,
E149_2_455,2.455,,,,
E15_4_359,,4.359,,,
E110_2_806,,2.806,,,
E16_1_553,,,,1.553,
E71_4_108,,4.108,,,
E73_1_553,,1.553,,,
E18_3_006,,,,3.006,
E0_1_303,,,,1.303,
E29_2_856,,2.856,,,
E128_4_058,,,,4.058,
E9_4_158,,,,4.158,
E35_2_455,,,,,2.455
E32_3_657,,,3.657,,
E110_3_958,,3.958,,,
E116_3_607,,3.607,,,
E140_2_255,2.255,,,,
E21_0_351,,0.351,,,
E80_0_551,,0.551,,,
E98_4_459,,4.459,,,
E2_1_353,1.353,,,,
E85_2_104,,2.104,,,
E53_3_758,,3.758,,,
E87_2_505,2.505,,,,
E16_1_954,,,,1.954,
E124_0_401,,,,,0.401
E54_4_81,4.81,,,,
E58_4_96,,,,4.96,
E44_4_008,,,4.008,,
E148_4_86,,,4.86,,
E85_3_858,,3.858,,,
E147_1_854,,1.854,,,
E12_4_359,,,,4.359,
E9_2_956,,,,2.956,
E63_0_752,0.752,,,,
E71_1_553,,1.553,,,
E65_3_407,3.407,,,,
E46_1_453,1.453,,,,
E48_2_405,,2.405,,,
E41_1_453,,1.453,,,
E143_2_104,,,,2.104,
E131_2_505,,2.505,,,
E87_1_503,1.503,,,,
E21_4_158,,4.158,,,
E128_2_655,,,,2.655,
E29_4_659,,4.659,,,
E123_2_655,2.655,,,,
E61_3_407,,,,3.407,
E129_0_05,,0.05,,,
E44_4_659,,,4.659,,
E143_2_405,,,,2.405,
E107_0_15,,,,,0.15
E62_1_002,,,,,1.002
E100_0_351,,,,0.351,
E17_2_255,,2.255,,,
E47_2_455,,2.455,,,
E108_0_551,,0.551,,,
E135_2_154,2.154,,,,
E14_1_152,,1.152,,,
E22_3_056,,3.056,,,
E44_0_852,,,0.852,,
E21_2_906,,2.906,,,
E30_1_002,,,,1.002,
E47_1_102,,1.102,,,
E18_0_451,,,,0.451,
E110_1_904,,1.904,,,
E89_2_705,,,,2.705,
E18_0_651,,,,0.651,
E35_1_553,,,,,1.553
E74_1_954,,,,1.954,
E17_2_305,,2.305,,,
E86_1_653,,1.653,,,
E138_4_559,4.559,,,,
E122_3_958,,,,3.958,
E27_4_709,4.709,,,,
E109_4_008,,,,4.008,
E103_4_108,,4.108,,,
E29_0_05,,0.05,,,
E80_2_405,,2.405,,,
E59_4_96,,,,4.96,
E110_4_96,,4.96,,,
E111_4_76,,,4.76,,
E138_2_305,2.305,,,,
E127_3_357,,3.357,,,
E25_4_86,4.86,,,,
E112_1_804,1.804,,,,
E18_1_703,,,,1.703,
E102_4_709,,,,4.709,
E91_3_407,,,,3.407,
E4_0_852,,,,0.852,
E7_3_958,3.958,,,,
E45_3_908,,3.908,,,
E49_0_752,,,,,0.752
E84_3_106,,3.106,,,
E42_3_106,,,,3.106,
E143_3_557,,,,3.557,
E47_3_257,,3.257,,,
E105_1_603,,,,1.603,
E72_2_806,2.806,,,,
E103_3_758,,3.758,,,
E24_2_505,,2.505,,,
E33_2_104,,,,2.104,
E48_3_507,,3.507,,,
E116_3_507,,3.507,,,
E94_0_902,,0.902,,,
E140_0_551,0.551,,,,
E105_2_505,,,,2.505,
E125_2_705,2.705,,,,
E93_0_301,,,,0.301,
E46_4_509,4.509,,,,
E42_2_355,,,,2.355,
E83_3_607,3.607,,,,
E48_0_0,,0.0,,,
E94_3_056,,3.056,,,
E112_0_2,0.2,,,,
E93_4_86,,,,4.86,
E66_3_958,3.958,,,,
E27_4_91,4.91,,,,
E4_3_056,,,,3.056,
E16_1_102,,,,1.102,
E43_1_703,,1.703,,,
E136_2_906,2.906,,,,
E109_3_206,,,,3.206,
E137_3_257,,,,3.257,
E67_0_401,0.401,,,,
E2_3_808,3.808,,,,
E13_3_707,,3.707,,,
E43_3_357,,3.357,,,
E85_3_507,,3.507,,,
E50_4_609,,4.609,,,
E64_4_559,,,,4.559,
E109_4_86,,,,4.86,
E109_2_054,,,,2.054,
E6_2_405,2.405,,,,
E145_3_657,,3.657,,,
E142_0_752,0.752,,,,
E131_1_353,,1.353,,,
E61_0_1,,,,0.1,
E105_2_856,,,,2.856,
E62_4_158,,,,,4.158
E41_4_659,,4.659,,,
E7_2_705,2.705,,,,
E107_4_91,,,,,4.91
E131_3_808,,3.808,,,
E90_4_81,4.81,,,,
E85_4_659,,4.659,,,
E92_0_701,,0.701,,,
E122_2_455,,,,2.455,
E60_3_257,,,,3.257,
E123_0_15,0.15,,,,
E80_3_457,,3.457,,,
E63_0_551,0.551,,,,
E115_4_96,4.96,,,,
E112_1_904,1.904,,,,
E59_1_854,,,,1.854,
E111_4_459,,,4.459,,
E95_1_002,,,,1.002,
E54_4_76,4.76,,,,
E38_4_309,,,,,4.309
E52_1_253,,,,1.253,
E72_1_303,1.303,,,,
E6_4_91,4.91,,,,
E76_1_603,,,,1.603,
E12_0_651,,,,0.651,
E114_4_058,,4.058,,,
E93_3_507,,,,3.507,
E77_0_401,,,,0.401,
E116_1_603,,1.603,,,
E27_1_102,1.102,,,,
E62_2_555,,,,,2.555
E135_0_401,0.401,,,,
E125_3_407,3.407,,,,
E9_2_255,,,,2.255,
E1_4_459,4.459,,,,
E130_2_505,2.505,,,,
E147_1_754,,1.754,,,
E101_0_701,,0.701,,,
E82_0_301,0.301,,,,
E5_4_709,,,,4.709,
E33_4_208,,,,4.208,
E132_4_008,,,,4.008,
E71_3_858,,3.858,,,
E8_4_208,,,,4.208,
E27_0_0,0.0,,,,
E149_3_507,3.507,,,,
E146_0_802,,0.802,,,
E92_2_355,,2.355,,,
E41_4_359,,4.359,,,
E147_2_555,,2.555,,,
E71_1_804,,1.804,,,
E57_1_904,,1.904,,,
E53_1_052,,1.052,,,
E75_2_154,,2.154,,,
E123_2_204,2.204,,,,
E74_3_958,,,,3.958,
E132_4_309,,,,4.309,
E72_0_1,0.1,,,,
E102_1_553,,,,1.553,
E28_3_758,,,,3.758,
E45_4_76,,4.76,,,
E15_0_501,,0.501,,,
E55_0_05,,,,0.05,
E65_2_555,2.555,,,,
E85_4_86,,4.86,,,
E122_2_405,,,,2.405,
E26_0_0,,,,0.0,
E20_4_659,4.659,,,,
E97_2_856,,,,2.856,
E68_4_008,,4.008,,,
E62_1_854,,,,,1.854
E5_3_758,,,,3.758,
E51_2_004,2.004,,,,
E35_4_559,,,,,4.559
E6_4_609,4.609,,,,
E63_0_1,0.1,,,,
E141_3_257,,,,3.257,
E102_0_752,,,,0.752,
E138_4_108,4.108,,,,
E23_1_303,,,1.303,,
E7_2_004,2.004,,,,
E4_2_255,,,,2.255,
E113_4_559,4.559,,,,
E85_3_257,,3.257,,,
E89_3_156,,,,3.156,
E90_1_503,1.503,,,,
E38_2_405,,,,,2.405
E53_0_1,,0.1,,,
E14_4_86,,4.86,,,
E119_2_605,,,,,2.605
E24_4_409,,4.409,,,
E107_0_551,,,,,0.551
E78_1_553,,,,1.553,
E37_3_357,3.357,,,,
E9_0_902,,,,0.902,
E117_1_954,1.954,,,,
E102_2_004,,,,2.004,
E140_0_251,0.251,,,,
E70_2_204,,,,2.204,
E8_0_251,,,,0.251,
E37_4_058,4.058,,,,
E91_2_806,,,,2.806,
E9_4_709,,,,4.709,
E81_3_908,3.908,,,,
E19_2_255,2.255,,,,
E106_2_756,,,2.756,,
E0_0_451,,,,0.451,
E52_1_854,,,,1.854,
E21_4_709,,4.709,,,
E8_1_653,,,,1.653,
E9_2_505,,,,2.505,
E21_0_401,,0.401,,,
E100_3_056,,,,3.056,
E43_2_906,,2.906,,,
E113_3_056,3.056,,,,
E28_1_102,,,,1.102,
E41_0_451,,0.451,,,
E96_1_553,1.553,,,,
E119_3_006,,,,,3.006
E17_4_158,,4.158,,,
E139_1_002,1.002,,,,
E58_4_309,,,,4.309,
E56_4_259,4.259,,,,
E134_4_559,,,4.559,,
E102_0_05,,,,0.05,
E34_3_206,,,3.206,,
E18_2_405,,,,2.405,
E61_2_054,,,,2.054,
E56_3_958,3.958,,,,
E31_4_108,,,,,4.108
E39_0_501,,0.501,,,
E148_3_357,,,3.357,,
E49_4_058,,,,,4.058
E144_1_904,,1.904,,,
E8_1_002,,,,1.002,
E1_0_2,0.2,,,,
E82_2_255,2.255,,,,
E43_1_904,,1.904,,,
E98_4_359,,4.359,,,
E98_1_052,,1.052,,,
E68_2_355,,2.355,,,
E86_4_309,,4.309,,,
E56_4_459,4.459,,,,
E87_3_307,3.307,,,,
E105_4_309,,,,4.309,
E60_4_709,,,,4.709,
E39_4_208,,4.208,,,
E114_3_156,,3.156,,,
E137_0_902,,,,0.902,
E29_0_902,,0.902,,,
E12_2_856,,,,2.856,
E80_4_108,,4.108,,,
E119_2_956,,,,,2.956
E2_1_703,1.703,,,,
E6_3_507,3.507,,,,
E0_0_401,,,,0.401,
E113_2_054,2.054,,,,
E144_2_856,,2.856,,,
E29_4_058,,4.058,,,
E149_1_002,1.002,,,,
E97_3_507,,,,3.507,
E66_1_653,1.653,,,,
E68_2_455,,2.455,,,
E18_2_154,,,,2.154,
E72_4_659,4.659,,,,
E43_0_2,,0.2,,,
E29_1_202,,1.202,,,
E40_2_756,,2.756,,,
E54_2_806,2.806,,,,
E10_0_451,0.451,,,,
E39_3_006,,3.006,,,
E5_1_102,,,,1.102,
E11_2_505,,,,2.505,
E97_1_152,,,,1.152,
E86_0_251,,0.251,,,
E117_1_904,1.904,,,,
E132_0_2,,,,0.2,
E106_2_956,,,2.956,,
E121_2_104,,,,2.104,
E135_4_409,4.409,,,,
E124_3_657,,,,,3.657
E34_4_96,,,4.96,,
E17_0_0,,0.0,,,
E145_1_002,,1.002,,,
E69_3_808,,,,3.808,
E62_4_409,,,,,4.409
E13_2_154,,2.154,,,
E87_3_206,3.206,,,,
E60_0_952,,,,0.952,
E148_0_902,,,0.902,,
E141_2_806,,,,2.806,
E62_3_006,,,,,3.006
E79_1_503,,1.503,,,
E72_2_004,2.004,,,,
E54_1_703,1.703,,,,
E117_2_605,2.605,,,,
E10_1_503,1.503,,,,
E119_3_707,,,,,3.707
E104_3_758,,,,3.758,
E136_1_603,1.603,,,,
E128_2_004,,,,2.004,
E89_1_804,,,,1.804,
E17_4_509,,4.509,,,
E66_4_259,4.259,,,,
E52_4_709,,,,4.709,
E89_1_002,,,,1.002,
E41_3_156,,3.156,,,
E100_4_259,,,,4.259,
E142_2_655,2.655,,,,
E22_0_952,,0.952,,,
E128_0_401,,,,0.401,
E42_2_204,,,,2.204,
E129_3_958,,3.958,,,
E124_0_802,,,,,0.802
E22_1_253,,1.253,,,
E132_2_054,,,,2.054,
E133_0_15,,0.15,,,
E10_2_455,2.455,,,,
E59_0_451,,,,0.451,
E95_2_856,,,,2.856,
E99_2_255,,2.255,,,
E100_4_609,,,,4.609,
E51_2_154,2.154,,,,
E63_2_004,2.004,,,,
E122_4_91,,,,4.91,
E22_2_355,,2.355,,,
E7_0_802,0.802,,,,
E29_2_004,,2.004,,,
E42_4_709,,,,4.709,
E35_2_204,,,,,2.204
E73_4_91,,4.91,,,
E146_0_15,,0.15,,,
E145_0_0,,0.0,,,
E111_1_303,,,1.303,,
E126_1_453,,,,1.453,
E119_4_259,,,,,4.259
E121_1_152,,,,1.152,
E62_2_505,,,,,2.505
E49_3_958,,,,,3.958
E27_2_455,2.455,,,,
E130_3_006,3.006,,,,
E132_3_958,,,,3.958,
E144_0_451,,0.451,,,
E120_3_257,3.257,,,,
E63_1_653,1.653,,,,
E34_1_804,,,1.804,,
E38_0_852,,,,,0.852
E10_4_409,4.409,,,,
E29_3_707,,3.707,,,
E58_0_902,,,,0.902,
E2_2_756,2.756,,,,
E20_2_355,2.355,,,,
E49_3_407,,,,,3.407
E74_3_657,,,,3.657,
E99_2_505,,2.505,,,
E70_4_259,,,,4.259,
E133_1_754,,1.754,,,
E130_4_108,4.108,,,,
E89_2_806,,,,2.806,
E148_4_459,,,4.459,,
E106_0_15,,,0.15,,
E100_3_357,,,,3.357,
E27_2_756,2.756,,,,
E77_4_158,,,,4.158,
E12_4_76,,,,4.76,
E131_0_902,,0.902,,,
E57_2_305,,2.305,,,
E89_1_202,,,,1.202,
E69_1_102,,,,1.102,
E31_4_208,,,,,4.208
E144_3_507,,3.507,,,
E128_4_309,,,,4.309,
E143_2_555,,,,2.555,
E128_1_754,,,,1.754,
E61_2_956,,,,2.956,
E40_3_257,,3.257,,,
E55_2_305,,,,2.305,
E145_3_307,,3.307,,,
E12_1_403,,,,1.403,
E143_4_509,,,,4.509,
E128_0_501,,,,0.501,
E117_1_603,1.603,,,,
E12_0_701,,,,0.701,
E126_1_002,,,,1.002,
E140_0_902,0.902,,,,
E25_2_655,2.655,,,,
E26_1_653,,,,1.653,
E49_2_455,,,,,2.455
E108_4_559,,4.559,,,
E117_3_707,3.707,,,,
E80_0_1,,0.1,,,
E88_0_15,,0.15,,,
E61_2_605,,,,2.605,
E100_1_052,,,,1.052,
E92_0_351,,0.351,,,
E70_1_202,,,,1.202,
E81_2_004,2.004,,,,
E100_2_956,,,,2.956,
E44_2_405,,,2.405,,
E64_1_954,,,,1.954,
E21_3_407,,3.407,,,
E127_4_459,,4.459,,,
E5_2_856,,,,2.856,
E43_2_104,,2.104,,,
E55_0_251,,,,0.251,
E87_3_858,3.858,,,,
E134_3_958,,,3.958,,
E54_3_257,3.257,,,,
E22_4_96,,4.96,,,
E93_0_451,,,,0.451,
E70_4_509,,,,4.509,
E109_3_407,,,,3.407,
E145_0_551,,0.551,,,
E111_2_505,,,2.505,,
E7_3_808,3.808,,,,
E88_1_253,,1.253,,,
E144_0_401,,0.401,,,
E15_4_76,,4.76,,,
E40_1_353,,1.353,,,
E124_4_609,,,,,4.609
E3_3_958,,3.958,,,
E26_0_351,,,,0.351,
E136_4_509,4.509,,,,
E145_2_505,,2.505,,,
E3_3_357,,3.357,,,
E91_2_104,,,,2.104,
E22_0_701,,0.701,,,
E40_1_754,,1.754,,,
E10_0_701,0.701,,,,
E83_3_507,3.507,,,,
E39_1_303,,1.303,,,
E12_0_802,,,,0.802,
E88_2_655,,2.655,,,
E56_3_808,3.808,,,,
E119_4_91,,,,,4.91
E2_1_453,1.453,,,,
E6_2_806,2.806,,,,
E42_4_208,,,,4.208,
E78_1_603,,,,1.603,
E30_1_453,,,,1.453,
E20_2_054,2.054,,,,
E46_2_806,2.806,,,,
E143_2_956,,,,2.956,
E47_0_601,,0.601,,,
E25_4_058,4.058,,,,
E146_3_858,,3.858,,,
E44_2_655,,,2.655,,
E104_3_657,,,,3.657,
E58_1_403,,,,1.403,
E125_0_601,0.601,,,,
E44_2_455,,,2.455,,
E75_2_906,,2.906,,,
E130_3_858,3.858,,,,
E79_0_301,,0.301,,,
E101_0_401,,0.401,,,
E134_4_76,,,4.76,,
E127_3_457,,3.457,,,
E147_0_451,,0.451,,,
E72_2_756,2.756,,,,
E13_1_453,,1.453,,,
E110_0_501,,0.501,,,
E61_1_854,,,,1.854,
E21_0_1,,0.1,,,
E38_4_058,,,,,4.058
E74_2_756,,,,2.756,
E14_1_653,,1.653,,,
E74_2_255,,,,2.255,
E38_2_204,,,,,2.204
E123_1_703,1.703,,,,
E61_4_108,,,,4.108,
E11_1_002,,,,1.002,
E54_2_004,2.004,,,,
E33_1_954,,,,1.954,
E36_3_607,3.607,,,,
E45_0_501,,0.501,,,
E3_3_006,,3.006,,,
E85_1_002,,1.002,,,
E111_3_607,,,3.607,,
E22_3_006,,3.006,,,
E113_4_509,4.509,,,,
E135_4_208,4.208,,,,
E145_1_403,,1.403,,,
E3_4_659,,4.659,,,
E43_2_204,,2.204,,,
E142_3_908,3.908,,,,
E61_3_507,,,,3.507,
E88_0_301,,0.301,,,
E95_0_05,,,,0.05,
E105_1_303,,,,1.303,
E127_2_104,,2.104,,,
E19_2_104,2.104,,,,
E41_0_902,,0.902,,,
E44_1_603,,,1.603,,
E38_4_208,,,,,4.208
E73_2_405,,2.405,,,
E148_2_405,,,2.405,,
E67_2_104,2.104,,,,
E126_4_058,,,,4.058,
E10_2_405,2.405,,,,
E4_3_607,,,,3.607,
E67_3_858,3.858,,,,
E82_2_204,2.204,,,,
E142_2_705,2.705,,,,
E65_0_601,0.601,,,,
E132_2_455,,,,2.455,
E102_0_551,,,,0.551,
E136_4_108,4.108,,,,
E41_3_307,,3.307,,,
E13_4_158,,4.158,,,
E21_4_96,,4.96,,,
E56_4_208,4.208,,,,
E100_4_309,,,,4.309,
E107_1_403,,,,,1.403
E63_0_651,0.651,,,,
E7_1_102,1.102,,,,
E84_1_703,,1.703,,,
E34_3_106,,,3.106,,
E97_0_902,,,,0.902,
E31_1_754,,,,,1.754
E69_2_305,,,,2.305,
E2_3_357,3.357,,,,
E13_4_008,,4.008,,,
E55_1_253,,,,1.253,
E20_3_056,3.056,,,,
E122_4_058,,,,4.058,
E15_4_409,,4.409,,,
E88_4_91,,4.91,,,
E95_0_802,,,,0.802,
E72_1_954,1.954,,,,
E53_3_858,,3.858,,,
E25_1_854,1.854,,,,
E86_1_904,,1.904,,,
E72_0_0,0.0,,,,
E20_1_703,1.703,,,,
E3_3_056,,3.056,,,
E130_4_76,4.76,,,,
E121_0_952,,,,0.952,
E73_4_76,,4.76,,,
E134_3_457,,,3.457,,
E124_0_251,,,,,0.251
E3_3_307,,3.307,,,
E110_0_451,,0.451,,,
E31_1_353,,,,,1.353
E85_0_351,,0.351,,,
E132_0_451,,,,0.451,
E9_3_707,,,,3.707,
E46_2_455,2.455,,,,
E85_4_058,,4.058,,,
E122_2_004,,,,2.004,
E113_4_86,4.86,,,,
E73_1_052,,1.052,,,
E75_3_808,,3.808,,,
E102_3_357,,,,3.357,
E43_4_86,,4.86,,,
E69_2_255,,,,2.255,
E104_3_557,,,,3.557,
E133_2_455,,2.455,,,
E14_0_301,,0.301,,,
E108_0_952,,0.952,,,
E146_3_307,,3.307,,,
E108_3_607,,3.607,,,
E40_3_457,,3.457,,,
E34_1_703,,,1.703,,
E44_3_206,,,3.206,,
E144_2_655,,2.655,,,
E119_2_405,,,,,2.405
E7_3_357,3.357,,,,
E74_2_405,,,,2.405,
E93_4_108,,,,4.108,
E59_1_002,,,,1.002,
E57_0_902,,0.902,,,
E112_1_253,1.253,,,,
E36_0_301,0.301,,,,
E17_1_653,,1.653,,,
E101_1_353,,1.353,,,
E109_3_858,,,,3.858,
E43_2_455,,2.455,,,
E60_3_507,,,,3.507,
E138_3_808,3.808,,,,
E81_4_058,4.058,,,,
E64_1_052,,,,1.052,
E86_3_006,,3.006,,,
E34_2_906,,,2.906,,
E72_3_808,3.808,,,,
E34_2_054,,,2.054,,
E28_0_0,,,,0.0,
E65_0_802,0.802,,,,
E142_0_351,0.351,,,,
E89_3_307,,,,3.307,
E5_4_459,,,,4.459,
E20_3_507,3.507,,,,
E109_1_804,,,,1.804,
E78_2_355,,,,2.355,
E18_3_507,,,,3.507,
E69_4_509,,,,4.509,
E94_2_555,,2.555,,,
E96_4_108,4.108,,,,
E95_0_752,,,,0.752,
E55_2_255,,,,2.255,
E40_4_91,,4.91,,,
E126_4_659,,,,4.659,
E29_0_651,,0.651,,,
E98_3_707,,3.707,,,
E35_3_808,,,,,3.808
E79_1_253,,1.253,,,
E131_0_601,,0.601,,,
E109_3_607,,,,3.607,
E35_0_401,,,,,0.401
E57_2_355,,2.355,,,
E123_0_401,0.401,,,,
E13_2_906,,2.906,,,
E15_3_858,,3.858,,,
E64_1_303,,,,1.303,
E40_2_054,,2.054,,,
E80_0_902,,0.902,,,
E7_0_601,0.601,,,,
E11_2_806,,,,2.806,
E105_4_76,,,,4.76,
E77_0_2,,,,0.2,
E123_3_858,3.858,,,,
E117_3_206,3.206,,,,
E135_3_407,3.407,,,,
E69_3_056,,,,3.056,
E104_2_505,,,,2.505,
E109_2_004,,,,2.004,
E58_3_657,,,,3.657,
E142_3_858,3.858,,,,
E63_4_96,4.96,,,,
E5_0_15,,,,0.15,
E17_0_952,,0.952,,,
E137_3_407,,,,3.407,
E49_0_852,,,,,0.852
E5_2_705,,,,2.705,
E35_0_451,,,,,0.451
E145_2_204,,2.204,,,
E13_3_557,,3.557,,,
E77_3_958,,,,3.958,
E58_4_86,,,,4.86,
E26_4_509,,,,4.509,
E50_2_054,,2.054,,,
E110_2_655,,2.655,,,
E80_2_806,,2.806,,,
E136_2_756,2.756,,,,
E23_4_91,,,4.91,,
E105_3_407,,,,3.407,
E79_0_251,,0.251,,,
E0_1_854,,,,1.854,
E40_3_106,,3.106,,,
E19_3_908,3.908,,,,
E61_2_004,,,,2.004,
E6_2_705,2.705,,,,
E147_1_052,,1.052,,,
E103_1_152,,1.152,,,
E87_1_002,1.002,,,,
E148_0_852,,,0.852,,
E78_1_453,,,,1.453,
E82_3_407,3.407,,,,
E73_4_108,,4.108,,,
E66_4_108,4.108,,,,
E115_0_952,0.952,,,,
E36_3_858,3.858,,,,
E78_0_952,,,,0.952,
E50_3_858,,3.858,,,
E79_0_451,,0.451,,,
E10_1_653,1.653,,,,
E62_2_756,,,,,2.756
E69_1_002,,,,1.002,
E69_2_204,,,,2.204,
E43_3_106,,3.106,,,
E130_3_958,3.958,,,,
E23_4_409,,,4.409,,
E45_3_407,,3.407,,,
E103_3_507,,3.507,,,
E66_4_359,4.359,,,,
E88_3_507,,3.507,,,
E100_3_156,,,,3.156,
E14_2_054,,2.054,,,
E57_1_403,,1.403,,,
E111_4_359,,,4.359,,
E120_3_707,3.707,,,,
E66_3_858,3.858,,,,
E131_4_309,,4.309,,,
E144_0_501,,0.501,,,
E73_0_251,,0.251,,,
E19_4_81,4.81,,,,
E75_3_657,,3.657,,,
E112_3_758,3.758,,,,
E81_3_808,3.808,,,,
E33_2_405,,,,2.405,
E10_0_2,0.2,,,,
E114_2_705,,2.705,,,
E98_2_054,,2.054,,,
E40_0_752,,0.752,,,
E58_1_603,,,,1.603,
E96_4_208,4.208,,,,
E74_1_453,,,,1.453,
E72_1_703,1.703,,,,
E63_1_804,1.804,,,,
E55_2_705,,,,2.705,
E83_1_754,1.754,,,,
E139_4_359,4.359,,,,
E98_4_259,,4.259,,,
E115_3_507,3.507,,,,
E117_4_709,4.709,,,,
E71_4_559,,4.559,,,
E141_3_307,,,,3.307,
E85_2_204,,2.204,,,
E108_0_701,,0.701,,,
E94_3_257,,3.257,,,
E124_2_555,,,,,2.555
E47_2_956,,2.956,,,
E35_3_958,,,,,3.958
E119_4_86,,,,,4.86
E81_2_154,2.154,,,,
E8_1_954,,,,1.954,
E33_2_756,,,,2.756,
E147_0_2,,0.2,,,
E33_3_758,,,,3.758,
E5_3_958,,,,3.958,
E140_4_96,4.96,,,,
E117_2_255,2.255,,,,
E86_4_108,,4.108,,,
E62_4_259,,,,,4.259
E117_4_208,4.208,,,,
E13_3_657,,3.657,,,
E90_4_108,4.108,,,,
E25_3_457,3.457,,,,
E68_1_202,,1.202,,,
E98_0_651,,0.651,,,
E29_1_303,,1.303,,,
E34_1_904,,,1.904,,
E103_2_756,,2.756,,,
E18_1_152,,,,1.152,
E90_0_952,0.952,,,,
E16_1_353,,,,1.353,
E123_3_257,3.257,,,,
E33_4_409,,,,4.409,
E123_0_802,0.802,,,,
E8_3_707,,,,3.707,
E126_3_958,,,,3.958,
E119_3_607,,,,,3.607
E143_4_108,,,,4.108,
E76_2_806,,,,2.806,
E114_2_956,,2.956,,,
E88_1_503,,1.503,,,
E42_1_854,,,,1.854,
E76_2_204,,,,2.204,
E96_3_808,3.808,,,,
E142_4_309,4.309,,,,
E99_3_607,,3.607,,,
E26_2_906,,,,2.906,
E18_0_0,,,,0.0,
E31_3_206,,,,,3.206
E52_1_453,,,,1.453,
E69_0_251,,,,0.251,
E9_0_802,,,,0.802,
E2_0_0,0.0,,,,
E144_1_754,,1.754,,,
E122_3_357,,,,3.357,
