,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E111_4_709,,,4.709,,
E4_4_108,,,,4.108,
E134_2_505,,,2.505,,
E40_0_2,,0.2,,,
E74_2_104,,,,2.104,
E128_2_004,,,,2.004,
E8_0_952,,,,0.952,
E52_4_559,,,,4.559,
E3_0_301,,0.301,,,
E36_2_104,2.104,,,,
E99_3_858,,3.858,,,
E126_3_507,,,,3.507,
E44_2_004,,,2.004,,
E109_3_507,,,,3.507,
E127_1_052,,1.052,,,
E143_3_457,,,,3.457,
E59_0_2,,,,0.2,
E2_0_752,0.752,,,,
E60_2_605,,,,2.605,
E44_0_401,,,0.401,,
E139_0_401,0.401,,,,
E126_2_705,,,,2.705,
E61_1_052,,,,1.052,
E124_1_303,,,,,1.303
E118_1_703,,1.703,,,
E88_3_607,,3.607,,,
E117_3_507,3.507,,,,
E65_1_253,1.253,,,,
E14_1_553,,1.553,,,
E30_3_156,,,,3.156,
E27_0_1,0.1,,,,
E47_3_657,,3.657,,,
E36_3_206,3.206,,,,
E99_2_154,,2.154,,,
E96_1_603,1.603,,,,
E89_3_307,,,,3.307,
E41_0_451,,0.451,,,
E36_2_154,2.154,,,,
E1_3_607,3.607,,,,
E146_0_05,,0.05,,,
E48_1_353,,1.353,,,
E7_1_904,1.904,,,,
E139_2_054,2.054,,,,
E51_4_81,4.81,,,,
E137_2_054,,,,2.054,
E45_2_255,,2.255,,,
E35_4_008,,,,,4.008
E142_1_052,1.052,,,,
E109_0_15,,,,0.15,
E92_4_208,,4.208,,,
E148_3_407,,,3.407,,
E53_1_603,,1.603,,,
E106_1_503,,,1.503,,
E38_3_808,,,,,3.808
E85_3_006,,3.006,,,
E49_3_006,,,,,3.006
E81_2_956,2.956,,,,
E61_1_703,,,,1.703,
E140_2_104,2.104,,,,
E45_4_208,,4.208,,,
E68_4_208,,4.208,,,
E76_0_301,,,,0.301,
E104_2_154,,,,2.154,
E20_0_651,0.651,,,,
E142_2_355,2.355,,,,
E10_3_257,3.257,,,,
E112_4_459,4.459,,,,
E6_4_91,4.91,,,,
E134_3_908,,,3.908,,
E36_3_507,3.507,,,,
E13_4_76,,4.76,,,
E60_0_902,,,,0.902,
E3_3_206,,3.206,,,
E61_1_202,,,,1.202,
E145_0_2,,0.2,,,
E106_2_355,,,2.355,,
E21_4_309,,4.309,,,
E125_2_806,2.806,,,,
E69_0_05,,,,0.05,
E31_0_05,,,,,0.05
E139_4_91,4.91,,,,
E27_2_405,2.405,,,,
E49_2_104,,,,,2.104
E96_0_952,0.952,,,,
E16_2_355,,,,2.355,
E78_0_601,,,,0.601,
E117_3_307,3.307,,,,
E136_0_251,0.251,,,,
E126_1_854,,,,1.854,
E144_0_351,,0.351,,,
E56_1_954,1.954,,,,
E106_1_854,,,1.854,,
E29_2_756,,2.756,,,
E77_2_405,,,,2.405,
E111_2_705,,,2.705,,
E95_0_451,,,,0.451,
E56_1_754,1.754,,,,
E59_4_008,,,,4.008,
E122_2_355,,,,2.355,
E40_2_455,,2.455,,,
E58_4_709,,,,4.709,
E121_4_459,,,,4.459,
E13_1_353,,1.353,,,
E130_1_603,1.603,,,,
E96_4_309,4.309,,,,
E149_4_108,4.108,,,,
E82_2_305,2.305,,,,
E48_0_802,,0.802,,,
E107_4_158,,,,,4.158
E3_4_409,,4.409,,,
E30_1_403,,,,1.403,
E1_2_104,2.104,,,,
E140_4_559,4.559,,,,
E63_2_154,2.154,,,,
E62_3_106,,,,,3.106
E59_0_501,,,,0.501,
E148_1_453,,,1.453,,
E52_2_255,,,,2.255,
E45_0_401,,0.401,,,
E144_2_906,,2.906,,,
E93_2_605,,,,2.605,
E73_2_255,,2.255,,,
E80_4_709,,4.709,,,
E99_0_05,,0.05,,,
E103_2_305,,2.305,,,
E139_1_303,1.303,,,,
E17_2_004,,2.004,,,
E14_1_754,,1.754,,,
E116_2_856,,2.856,,,
E53_0_0,,0.0,,,
E130_4_259,4.259,,,,
E38_0_0,,,,,0.0
E118_4_91,,4.91,,,
E124_2_655,,,,,2.655
E68_4_659,,4.659,,,
E57_1_553,,1.553,,,
E11_0_752,,,,0.752,
E63_4_309,4.309,,,,
E81_0_05,0.05,,,,
E41_3_557,,3.557,,,
E43_1_202,,1.202,,,
E82_1_854,1.854,,,,
E86_2_605,,2.605,,,
E69_0_952,,,,0.952,
E0_2_004,,,,2.004,
E48_4_509,,4.509,,,
E85_4_459,,4.459,,,
E139_2_856,2.856,,,,
E26_3_106,,,,3.106,
E101_2_856,,2.856,,,
E38_3_006,,,,,3.006
E3_2_204,,2.204,,,
E39_4_309,,4.309,,,
E59_0_251,,,,0.251,
E25_3_908,3.908,,,,
E107_0_351,,,,,0.351
E120_1_152,1.152,,,,
E27_0_701,0.701,,,,
E68_3_357,,3.357,,,
E69_1_102,,,,1.102,
E145_0_351,,0.351,,,
E68_1_503,,1.503,,,
E90_0_05,0.05,,,,
E45_2_856,,2.856,,,
E132_0_401,,,,0.401,
E36_4_008,4.008,,,,
E57_3_056,,3.056,,,
E101_1_403,,1.403,,,
E28_0_1,,,,0.1,
E107_3_858,,,,,3.858
E16_0_752,,,,0.752,
E126_3_808,,,,3.808,
E46_0_802,0.802,,,,
E15_0_952,,0.952,,,
E96_4_108,4.108,,,,
E127_0_952,,0.952,,,
E144_2_204,,2.204,,,
E130_4_559,4.559,,,,
E109_2_255,,,,2.255,
E86_0_501,,0.501,,,
E140_1_002,1.002,,,,
E123_4_559,4.559,,,,
E79_3_808,,3.808,,,
E95_2_154,,,,2.154,
E55_2_305,,,,2.305,
E49_2_505,,,,,2.505
E3_0_701,,0.701,,,
E63_2_856,2.856,,,,
E125_0_701,0.701,,,,
E113_1_052,1.052,,,,
E86_1_754,,1.754,,,
E148_2_705,,,2.705,,
E81_3_106,3.106,,,,
E88_3_206,,3.206,,,
E138_2_355,2.355,,,,
E96_3_257,3.257,,,,
E40_2_355,,2.355,,,
E100_0_351,,,,0.351,
E48_0_301,,0.301,,,
E10_4_659,4.659,,,,
E102_0_952,,,,0.952,
E145_0_651,,0.651,,,
E51_2_906,2.906,,,,
E98_4_559,,4.559,,,
E103_1_353,,1.353,,,
E13_0_551,,0.551,,,
E81_3_507,3.507,,,,
E88_0_601,,0.601,,,
E49_1_804,,,,,1.804
E83_0_651,0.651,,,,
E115_1_754,1.754,,,,
E109_2_054,,,,2.054,
E45_4_609,,4.609,,,
E25_4_96,4.96,,,,
E149_0_301,0.301,,,,
E6_4_76,4.76,,,,
E107_0_1,,,,,0.1
E44_1_603,,,1.603,,
E61_4_359,,,,4.359,
E16_0_05,,,,0.05,
E23_4_158,,,4.158,,
E38_2_305,,,,,2.305
E0_0_251,,,,0.251,
E130_3_357,3.357,,,,
E99_4_559,,4.559,,,
E113_1_553,1.553,,,,
E76_3_808,,,,3.808,
E137_1_653,,,,1.653,
E100_1_703,,,,1.703,
E45_3_307,,3.307,,,
E53_4_158,,4.158,,,
E47_2_405,,2.405,,,
E120_4_96,4.96,,,,
E145_1_303,,1.303,,,
E137_1_253,,,,1.253,
E29_3_006,,3.006,,,
E87_1_954,1.954,,,,
E143_4_058,,,,4.058,
E125_3_808,3.808,,,,
E73_0_0,,0.0,,,
E32_2_705,,,2.705,,
E34_4_91,,,4.91,,
E40_4_309,,4.309,,,
E124_3_457,,,,,3.457
E52_1_353,,,,1.353,
E127_3_357,,3.357,,,
E98_2_104,,2.104,,,
E20_2_255,2.255,,,,
E128_2_255,,,,2.255,
E18_0_701,,,,0.701,
E44_4_158,,,4.158,,
E108_4_76,,4.76,,,
E108_1_202,,1.202,,,
E100_1_102,,,,1.102,
E92_2_405,,2.405,,,
E49_0_2,,,,,0.2
E37_4_91,4.91,,,,
E70_3_958,,,,3.958,
E148_4_208,,,4.208,,
E103_1_453,,1.453,,,
E137_4_158,,,,4.158,
E47_3_507,,3.507,,,
E117_3_557,3.557,,,,
E12_3_707,,,,3.707,
E37_0_952,0.952,,,,
E12_3_908,,,,3.908,
E120_0_802,0.802,,,,
E70_2_204,,,,2.204,
E25_3_206,3.206,,,,
E113_1_653,1.653,,,,
E46_4_96,4.96,,,,
E74_3_958,,,,3.958,
E116_4_359,,4.359,,,
E52_1_904,,,,1.904,
E2_1_703,1.703,,,,
E87_1_804,1.804,,,,
E36_0_301,0.301,,,,
E65_0_251,0.251,,,,
E51_3_407,3.407,,,,
E91_4_108,,,,4.108,
E142_2_154,2.154,,,,
E99_3_257,,3.257,,,
E81_1_152,1.152,,,,
E86_0_701,,0.701,,,
E85_1_503,,1.503,,,
E142_0_0,0.0,,,,
E4_2_455,,,,2.455,
E23_4_108,,,4.108,,
E78_4_91,,,,4.91,
E70_4_659,,,,4.659,
E4_3_106,,,,3.106,
E19_4_309,4.309,,,,
E2_1_904,1.904,,,,
E26_4_96,,,,4.96,
E117_3_056,3.056,,,,
E147_3_758,,3.758,,,
E87_0_501,0.501,,,,
E120_4_559,4.559,,,,
E13_0_251,,0.251,,,
E40_4_659,,4.659,,,
E79_1_804,,1.804,,,
E46_3_206,3.206,,,,
E25_1_102,1.102,,,,
E33_0_301,,,,0.301,
E12_2_956,,,,2.956,
E144_3_557,,3.557,,,
E126_1_303,,,,1.303,
E131_1_253,,1.253,,,
E80_4_91,,4.91,,,
E44_2_705,,,2.705,,
E50_1_403,,1.403,,,
E125_2_255,2.255,,,,
E143_3_858,,,,3.858,
E90_1_253,1.253,,,,
E59_3_307,,,,3.307,
E75_0_301,,0.301,,,
E58_3_307,,,,3.307,
E148_2_204,,,2.204,,
E139_3_657,3.657,,,,
E64_1_303,,,,1.303,
E54_2_906,2.906,,,,
E135_4_359,4.359,,,,
E51_0_902,0.902,,,,
E30_4_86,,,,4.86,
E24_0_701,,0.701,,,
E27_2_555,2.555,,,,
E44_3_908,,,3.908,,
E102_1_002,,,,1.002,
E83_3_858,3.858,,,,
E118_3_156,,3.156,,,
E0_3_407,,,,3.407,
E30_1_754,,,,1.754,
E43_3_307,,3.307,,,
E74_4_108,,,,4.108,
E46_0_351,0.351,,,,
E124_4_659,,,,,4.659
E119_2_705,,,,,2.705
E118_1_553,,1.553,,,
E29_4_158,,4.158,,,
E32_4_509,,,4.509,,
E21_0_802,,0.802,,,
E83_4_359,4.359,,,,
E1_0_05,0.05,,,,
E77_0_501,,,,0.501,
E142_0_15,0.15,,,,
E77_2_956,,,,2.956,
E60_4_659,,,,4.659,
E56_0_551,0.551,,,,
E113_1_804,1.804,,,,
E97_4_359,,,,4.359,
E111_1_954,,,1.954,,
E125_1_653,1.653,,,,
E43_2_355,,2.355,,,
E1_0_0,0.0,,,,
E60_1_403,,,,1.403,
E74_3_808,,,,3.808,
E23_1_653,,,1.653,,
E17_3_557,,3.557,,,
E83_2_655,2.655,,,,
E88_0_902,,0.902,,,
E1_4_008,4.008,,,,
E75_4_058,,4.058,,,
E118_3_557,,3.557,,,
E35_0_852,,,,,0.852
E69_3_507,,,,3.507,
E33_1_002,,,,1.002,
E58_2_756,,,,2.756,
E96_1_854,1.854,,,,
E126_4_309,,,,4.309,
E108_1_303,,1.303,,,
E144_1_253,,1.253,,,
E137_4_509,,,,4.509,
E116_2_906,,2.906,,,
E44_2_906,,,2.906,,
E36_0_401,0.401,,,,
E0_1_904,,,,1.904,
E125_0_0,0.0,,,,
E57_0_551,,0.551,,,
E119_3_808,,,,,3.808
E103_2_856,,2.856,,,
E138_3_006,3.006,,,,
E39_4_81,,4.81,,,
E54_1_553,1.553,,,,
E131_2_255,,2.255,,,
E77_2_355,,,,2.355,
E80_0_0,,0.0,,,
E101_4_158,,4.158,,,
E55_0_852,,,,0.852,
E33_4_359,,,,4.359,
E4_2_705,,,,2.705,
E126_2_104,,,,2.104,
E19_3_056,3.056,,,,
E129_0_752,,0.752,,,
E35_1_754,,,,,1.754
E105_0_301,,,,0.301,
E124_4_058,,,,,4.058
E0_2_806,,,,2.806,
E31_1_553,,,,,1.553
E90_4_309,4.309,,,,
E108_0_15,,0.15,,,
E120_3_657,3.657,,,,
E60_1_904,,,,1.904,
E147_4_86,,4.86,,,
E113_0_2,0.2,,,,
E56_3_958,3.958,,,,
E132_2_555,,,,2.555,
E47_2_255,,2.255,,,
E61_1_804,,,,1.804,
E92_1_353,,1.353,,,
E10_4_259,4.259,,,,
E114_0_802,,0.802,,,
E47_2_355,,2.355,,,
E139_1_453,1.453,,,,
E24_3_958,,3.958,,,
E14_2_154,,2.154,,,
E98_3_106,,3.106,,,
E104_4_709,,,,4.709,
E2_4_008,4.008,,,,
E75_2_705,,2.705,,,
E7_0_952,0.952,,,,
E42_4_86,,,,4.86,
E75_0_501,,0.501,,,
E63_1_553,1.553,,,,
E72_1_403,1.403,,,,
E10_4_008,4.008,,,,
E142_0_651,0.651,,,,
E78_2_255,,,,2.255,
E58_0_15,,,,0.15,
E91_0_05,,,,0.05,
E54_1_954,1.954,,,,
E131_1_152,,1.152,,,
E132_0_0,,,,0.0,
E146_4_609,,4.609,,,
E69_2_806,,,,2.806,
E117_0_401,0.401,,,,
E84_1_603,,1.603,,,
E40_3_056,,3.056,,,
E56_4_459,4.459,,,,
E112_4_96,4.96,,,,
E25_3_357,3.357,,,,
E88_2_455,,2.455,,,
E15_1_503,,1.503,,,
E3_2_305,,2.305,,,
E2_1_653,1.653,,,,
E82_3_006,3.006,,,,
E51_0_15,0.15,,,,
E10_4_309,4.309,,,,
E21_2_555,,2.555,,,
E71_1_152,,1.152,,,
E37_1_904,1.904,,,,
E82_1_503,1.503,,,,
E107_2_305,,,,,2.305
E135_2_756,2.756,,,,
E24_2_655,,2.655,,,
E4_0_752,,,,0.752,
E37_0_401,0.401,,,,
E90_0_852,0.852,,,,
E26_3_407,,,,3.407,
E74_4_609,,,,4.609,
E147_0_05,,0.05,,,
E117_3_858,3.858,,,,
E33_3_206,,,,3.206,
E59_2_405,,,,2.405,
E75_0_651,,0.651,,,
E56_1_854,1.854,,,,
E13_1_603,,1.603,,,
E101_3_607,,3.607,,,
E118_2_154,,2.154,,,
E25_0_852,0.852,,,,
E27_2_505,2.505,,,,
E87_2_204,2.204,,,,
E116_1_303,,1.303,,,
E17_4_409,,4.409,,,
E116_4_309,,4.309,,,
E52_3_357,,,,3.357,
E119_0_601,,,,,0.601
E18_3_808,,,,3.808,
E53_3_056,,3.056,,,
E39_0_301,,0.301,,,
E40_2_204,,2.204,,,
E75_2_806,,2.806,,,
E124_3_607,,,,,3.607
E48_1_804,,1.804,,,
E62_4_91,,,,,4.91
E144_1_553,,1.553,,,
E90_3_958,3.958,,,,
E34_2_555,,,2.555,,
E66_4_459,4.459,,,,
E1_3_206,3.206,,,,
E86_1_002,,1.002,,,
E28_3_758,,,,3.758,
E97_0_952,,,,0.952,
E115_4_709,4.709,,,,
E4_3_006,,,,3.006,
E101_1_904,,1.904,,,
E72_2_255,2.255,,,,
E67_1_002,1.002,,,,
E17_1_303,,1.303,,,
E97_2_505,,,,2.505,
E126_3_958,,,,3.958,
E65_2_355,2.355,,,,
E32_1_152,,,1.152,,
E131_4_459,,4.459,,,
E36_0_251,0.251,,,,
E36_1_052,1.052,,,,
E120_3_056,3.056,,,,
E64_1_954,,,,1.954,
E2_3_908,3.908,,,,
E72_4_359,4.359,,,,
E97_2_054,,,,2.054,
E115_1_303,1.303,,,,
E89_0_1,,,,0.1,
E47_3_357,,3.357,,,
E80_3_056,,3.056,,,
E31_3_407,,,,,3.407
E73_1_403,,1.403,,,
E1_1_102,1.102,,,,
E104_1_904,,,,1.904,
E66_3_507,3.507,,,,
E121_0_401,,,,0.401,
E104_2_054,,,,2.054,
E83_0_752,0.752,,,,
E77_1_954,,,,1.954,
E38_4_108,,,,,4.108
E145_4_81,,4.81,,,
E63_3_808,3.808,,,,
E17_0_1,,0.1,,,
E81_4_91,4.91,,,,
E57_0_752,,0.752,,,
E63_4_86,4.86,,,,
E129_3_908,,3.908,,,
E29_3_707,,3.707,,,
E14_3_908,,3.908,,,
E93_1_553,,,,1.553,
E43_1_353,,1.353,,,
E131_3_407,,3.407,,,
E44_1_002,,,1.002,,
E74_3_507,,,,3.507,
E29_3_106,,3.106,,,
E38_0_651,,,,,0.651
E107_1_453,,,,,1.453
E82_1_052,1.052,,,,
E109_0_852,,,,0.852,
E122_3_407,,,,3.407,
E41_1_703,,1.703,,,
E113_3_156,3.156,,,,
E3_3_808,,3.808,,,
E130_0_701,0.701,,,,
E26_1_954,,,,1.954,
E22_4_058,,4.058,,,
E19_4_459,4.459,,,,
E122_2_255,,,,2.255,
E86_1_253,,1.253,,,
E113_0_0,0.0,,,,
E11_2_505,,,,2.505,
E32_0_05,,,0.05,,
E115_4_058,4.058,,,,
E110_3_858,,3.858,,,
E34_2_956,,,2.956,,
E77_3_808,,,,3.808,
E106_1_202,,,1.202,,
E79_4_409,,4.409,,,
E92_0_651,,0.651,,,
E20_3_507,3.507,,,,
E108_4_058,,4.058,,,
E13_4_108,,4.108,,,
E78_0_651,,,,0.651,
E37_4_058,4.058,,,,
E56_3_257,3.257,,,,
E54_2_154,2.154,,,,
E72_4_108,4.108,,,,
E140_1_102,1.102,,,,
E39_1_904,,1.904,,,
E78_1_703,,,,1.703,
E112_0_551,0.551,,,,
E109_3_056,,,,3.056,
E65_1_503,1.503,,,,
E49_4_309,,,,,4.309
E111_0_852,,,0.852,,
E36_0_601,0.601,,,,
E11_0_852,,,,0.852,
E29_1_653,,1.653,,,
E41_1_603,,1.603,,,
E145_4_008,,4.008,,,
E109_3_607,,,,3.607,
E22_1_453,,1.453,,,
E69_4_259,,,,4.259,
E54_1_253,1.253,,,,
E78_1_603,,,,1.603,
E106_1_152,,,1.152,,
E20_4_81,4.81,,,,
E60_1_102,,,,1.102,
E40_2_705,,2.705,,,
E37_1_703,1.703,,,,
E69_3_557,,,,3.557,
E58_3_407,,,,3.407,
E32_0_902,,,0.902,,
E43_4_459,,4.459,,,
E137_1_152,,,,1.152,
E75_1_754,,1.754,,,
E107_4_659,,,,,4.659
E40_0_601,,0.601,,,
E34_4_709,,,4.709,,
E79_1_703,,1.703,,,
E44_3_758,,,3.758,,
E66_0_2,0.2,,,,
E114_4_259,,4.259,,,
E78_2_806,,,,2.806,
E109_4_259,,,,4.259,
E35_1_653,,,,,1.653
E87_2_305,2.305,,,,
E91_3_106,,,,3.106,
E59_3_607,,,,3.607,
E110_3_607,,3.607,,,
E43_4_008,,4.008,,,
E69_0_251,,,,0.251,
E46_0_752,0.752,,,,
E74_3_257,,,,3.257,
E124_0_601,,,,,0.601
E73_3_156,,3.156,,,
E77_2_505,,,,2.505,
E43_4_409,,4.409,,,
E139_0_902,0.902,,,,
E110_2_455,,2.455,,,
E27_3_357,3.357,,,,
E116_3_607,,3.607,,,
E10_4_459,4.459,,,,
E113_2_455,2.455,,,,
E131_1_052,,1.052,,,
E99_3_006,,3.006,,,
E143_2_405,,,,2.405,
E42_3_808,,,,3.808,
E30_2_856,,,,2.856,
E112_4_86,4.86,,,,
E37_4_76,4.76,,,,
E110_2_104,,2.104,,,
E39_2_455,,2.455,,,
E135_1_052,1.052,,,,
E30_4_058,,,,4.058,
E30_4_559,,,,4.559,
E75_0_15,,0.15,,,
E41_0_902,,0.902,,,
E13_1_253,,1.253,,,
E92_2_856,,2.856,,,
E100_2_255,,,,2.255,
E35_4_108,,,,,4.108
E37_1_353,1.353,,,,
E129_4_559,,4.559,,,
E135_4_008,4.008,,,,
E12_1_954,,,,1.954,
E44_3_106,,,3.106,,
E138_4_008,4.008,,,,
E140_2_505,2.505,,,,
E131_3_307,,3.307,,,
E71_1_854,,1.854,,,
E22_0_05,,0.05,,,
E64_1_804,,,,1.804,
E34_2_806,,,2.806,,
E100_4_96,,,,4.96,
E16_4_76,,,,4.76,
E39_4_259,,4.259,,,
E107_0_551,,,,,0.551
E139_0_15,0.15,,,,
E149_3_908,3.908,,,,
E58_1_854,,,,1.854,
E83_2_154,2.154,,,,
E50_2_705,,2.705,,,
E61_1_253,,,,1.253,
E81_0_2,0.2,,,,
E90_4_008,4.008,,,,
E72_0_05,0.05,,,,
E46_2_956,2.956,,,,
E69_4_81,,,,4.81,
E54_2_104,2.104,,,,
E66_2_204,2.204,,,,
E52_2_004,,,,2.004,
E99_2_756,,2.756,,,
E73_0_1,,0.1,,,
E43_4_208,,4.208,,,
E55_0_401,,,,0.401,
E93_0_551,,,,0.551,
E90_3_156,3.156,,,,
E124_0_301,,,,,0.301
E129_3_607,,3.607,,,
E22_2_505,,2.505,,,
E131_4_359,,4.359,,,
E53_0_501,,0.501,,,
E37_0_651,0.651,,,,
E14_1_403,,1.403,,,
E140_3_457,3.457,,,,
E128_1_202,,,,1.202,
E52_0_0,,,,0.0,
E60_0_401,,,,0.401,
E129_3_056,,3.056,,,
E123_0_15,0.15,,,,
E115_0_05,0.05,,,,
E113_4_96,4.96,,,,
E69_3_357,,,,3.357,
E32_3_908,,,3.908,,
E126_0_1,,,,0.1,
E61_3_607,,,,3.607,
E111_4_659,,,4.659,,
E31_0_501,,,,,0.501
E117_1_303,1.303,,,,
E26_1_904,,,,1.904,
E71_4_309,,4.309,,,
E103_4_609,,4.609,,,
E108_2_305,,2.305,,,
E62_1_954,,,,,1.954
E141_3_457,,,,3.457,
E103_3_507,,3.507,,,
E94_1_854,,1.854,,,
E70_4_91,,,,4.91,
E145_0_401,,0.401,,,
E2_1_403,1.403,,,,
E1_0_601,0.601,,,,
E41_1_303,,1.303,,,
E122_4_709,,,,4.709,
E116_0_251,,0.251,,,
E130_0_401,0.401,,,,
E146_4_008,,4.008,,,
E22_3_958,,3.958,,,
E110_4_659,,4.659,,,
E58_1_403,,,,1.403,
E87_3_257,3.257,,,,
E104_0_802,,,,0.802,
E8_0_752,,,,0.752,
E14_4_058,,4.058,,,
E142_1_904,1.904,,,,
E52_0_501,,,,0.501,
E35_4_158,,,,,4.158
E131_2_054,,2.054,,,
E124_0_1,,,,,0.1
E30_4_409,,,,4.409,
E29_3_156,,3.156,,,
E72_2_756,2.756,,,,
E12_1_002,,,,1.002,
E147_2_104,,2.104,,,
E31_4_058,,,,,4.058
E79_2_906,,2.906,,,
E128_3_808,,,,3.808,
E107_3_307,,,,,3.307
E91_0_551,,,,0.551,
E72_3_958,3.958,,,,
E29_2_255,,2.255,,,
E121_4_81,,,,4.81,
E21_1_453,,1.453,,,
E107_3_808,,,,,3.808
E136_4_158,4.158,,,,
E111_4_359,,,4.359,,
E16_4_259,,,,4.259,
E141_2_154,,,,2.154,
E14_3_858,,3.858,,,
E25_4_208,4.208,,,,
E122_2_906,,,,2.906,
E119_0_701,,,,,0.701
E32_3_307,,,3.307,,
E141_0_701,,,,0.701,
E62_4_359,,,,,4.359
E13_1_052,,1.052,,,
E68_2_906,,2.906,,,
E59_1_052,,,,1.052,
E124_2_204,,,,,2.204
E136_0_0,0.0,,,,
E64_3_958,,,,3.958,
E100_3_507,,,,3.507,
E64_3_407,,,,3.407,
E43_4_559,,4.559,,,
E111_4_459,,,4.459,,
E126_3_106,,,,3.106,
E124_3_106,,,,,3.106
E32_3_006,,,3.006,,
E35_3_557,,,,,3.557
E52_2_655,,,,2.655,
E89_4_659,,,,4.659,
E130_1_253,1.253,,,,
E112_3_006,3.006,,,,
E76_4_459,,,,4.459,
E92_2_906,,2.906,,,
E127_4_709,,4.709,,,
E92_2_054,,2.054,,,
E92_3_257,,3.257,,,
E143_3_657,,,,3.657,
E109_4_81,,,,4.81,
E145_1_954,,1.954,,,
E128_2_505,,,,2.505,
E71_3_457,,3.457,,,
E7_0_601,0.601,,,,
E6_0_601,0.601,,,,
E65_0_902,0.902,,,,
E95_0_701,,,,0.701,
E14_4_108,,4.108,,,
E149_2_806,2.806,,,,
E15_3_657,,3.657,,,
E32_1_754,,,1.754,,
E140_4_76,4.76,,,,
E88_2_054,,2.054,,,
E111_0_251,,,0.251,,
E71_4_91,,4.91,,,
E77_0_752,,,,0.752,
E123_2_305,2.305,,,,
E8_0_251,,,,0.251,
E106_3_707,,,3.707,,
E23_2_806,,,2.806,,
E10_3_156,3.156,,,,
E140_2_555,2.555,,,,
E94_0_752,,0.752,,,
E15_4_208,,4.208,,,
E66_1_202,1.202,,,,
E21_3_657,,3.657,,,
E97_2_305,,,,2.305,
E6_2_555,2.555,,,,
E122_3_206,,,,3.206,
E112_3_307,3.307,,,,
E131_3_758,,3.758,,,
E116_2_204,,2.204,,,
E20_3_707,3.707,,,,
E136_2_806,2.806,,,,
E19_0_601,0.601,,,,
E14_3_557,,3.557,,,
E39_3_808,,3.808,,,
E69_4_459,,,,4.459,
E140_3_707,3.707,,,,
E49_4_609,,,,,4.609
E140_0_551,0.551,,,,
E144_3_808,,3.808,,,
E41_1_102,,1.102,,,
E81_4_058,4.058,,,,
E39_1_754,,1.754,,,
E57_4_359,,4.359,,,
E94_1_553,,1.553,,,
E47_3_257,,3.257,,,
E43_1_804,,1.804,,,
E74_4_158,,,,4.158,
E98_4_96,,4.96,,,
E3_0_2,,0.2,,,
E20_2_004,2.004,,,,
E113_3_006,3.006,,,,
E61_1_653,,,,1.653,
E52_0_251,,,,0.251,
E17_4_158,,4.158,,,
E36_1_553,1.553,,,,
E96_4_81,4.81,,,,
E126_0_852,,,,0.852,
E126_3_056,,,,3.056,
E144_1_754,,1.754,,,
E0_2_455,,,,2.455,
E96_2_605,2.605,,,,
E83_1_002,1.002,,,,
E5_1_353,,,,1.353,
E99_2_455,,2.455,,,
E0_2_204,,,,2.204,
E78_4_459,,,,4.459,
E9_2_405,,,,2.405,
E92_4_76,,4.76,,,
E26_0_351,,,,0.351,
E10_2_255,2.255,,,,
E87_1_202,1.202,,,,
E6_2_004,2.004,,,,
E102_3_607,,,,3.607,
E74_2_806,,,,2.806,
E59_1_453,,,,1.453,
E2_2_004,2.004,,,,
E21_4_86,,4.86,,,
E86_4_309,,4.309,,,
E11_1_653,,,,1.653,
E121_4_509,,,,4.509,
E56_0_701,0.701,,,,
E100_1_253,,,,1.253,
E107_0_401,,,,,0.401
E92_1_152,,1.152,,,
E3_4_008,,4.008,,,
E23_0_752,,,0.752,,
E92_3_758,,3.758,,,
E113_1_453,1.453,,,,
E96_1_954,1.954,,,,
E146_2_756,,2.756,,,
E105_0_05,,,,0.05,
E65_0_601,0.601,,,,
E61_0_802,,,,0.802,
E99_2_906,,2.906,,,
E1_1_202,1.202,,,,
E15_4_96,,4.96,,,
E76_3_758,,,,3.758,
E76_0_802,,,,0.802,
E0_0_351,,,,0.351,
E84_0_752,,0.752,,,
E17_1_904,,1.904,,,
E23_2_555,,,2.555,,
E42_0_551,,,,0.551,
E33_0_451,,,,0.451,
E44_4_609,,,4.609,,
E62_3_156,,,,,3.156
E70_3_557,,,,3.557,
E86_2_906,,2.906,,,
E65_2_505,2.505,,,,
E144_3_357,,3.357,,,
E56_1_653,1.653,,,,
E71_3_607,,3.607,,,
E115_4_309,4.309,,,,
E80_3_657,,3.657,,,
E139_2_455,2.455,,,,
E63_0_351,0.351,,,,
E21_2_104,,2.104,,,
E114_4_208,,4.208,,,
E65_1_553,1.553,,,,
E121_4_76,,,,4.76,
E53_2_655,,2.655,,,
E110_1_253,,1.253,,,
E64_0_501,,,,0.501,
E135_2_555,2.555,,,,
E11_4_158,,,,4.158,
E135_3_457,3.457,,,,
E73_4_008,,4.008,,,
E137_4_108,,,,4.108,
E103_2_004,,2.004,,,
E91_0_301,,,,0.301,
E76_1_603,,,,1.603,
E31_4_208,,,,,4.208
E140_0_501,0.501,,,,
E33_4_108,,,,4.108,
E17_0_651,,0.651,,,
E19_2_355,2.355,,,,
E127_2_104,,2.104,,,
E121_3_006,,,,3.006,
E112_2_255,2.255,,,,
E92_0_401,,0.401,,,
E71_2_255,,2.255,,,
E90_1_453,1.453,,,,
E89_1_303,,,,1.303,
