,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E61_3_257,,,,3.257,
E121_4_409,,,,4.409,
E136_2_806,2.806,,,,
E26_1_503,,,,1.503,
E99_2_204,,2.204,,,
E42_1_553,,,,1.553,
E19_4_158,4.158,,,,
E86_1_303,,1.303,,,
E143_0_15,,,,0.15,
E129_1_754,,1.754,,,
E22_0_701,,0.701,,,
E24_0_551,,0.551,,,
E38_4_709,,,,,4.709
E129_2_906,,2.906,,,
E60_3_457,,,,3.457,
E83_3_758,3.758,,,,
E127_2_756,,2.756,,,
E42_2_355,,,,2.355,
E10_0_902,0.902,,,,
E13_2_906,,2.906,,,
E124_4_359,,,,,4.359
E104_1_353,,,,1.353,
E46_1_954,1.954,,,,
E85_3_507,,3.507,,,
E129_1_453,,1.453,,,
E57_2_004,,2.004,,,
E3_1_754,,1.754,,,
E68_2_555,,2.555,,,
E6_1_403,1.403,,,,
E68_4_86,,4.86,,,
E65_2_655,2.655,,,,
E142_4_108,4.108,,,,
E3_1_002,,1.002,,,
E71_1_703,,1.703,,,
E92_4_91,,4.91,,,
E8_0_401,,,,0.401,
E67_3_307,3.307,,,,
E6_3_156,3.156,,,,
E29_0_351,,0.351,,,
E142_4_91,4.91,,,,
E117_0_451,0.451,,,,
E137_4_108,,,,4.108,
E2_1_503,1.503,,,,
E37_2_505,2.505,,,,
E114_1_002,,1.002,,,
E12_0_852,,,,0.852,
E35_3_006,,,,,3.006
E82_2_655,2.655,,,,
E143_2_204,,,,2.204,
E142_1_854,1.854,,,,
E48_0_902,,0.902,,,
E77_2_655,,,,2.655,
E69_0_401,,,,0.401,
E131_3_858,,3.858,,,
E126_4_509,,,,4.509,
E39_0_701,,0.701,,,
E48_1_553,,1.553,,,
E141_1_703,,,,1.703,
E21_1_102,,1.102,,,
E42_4_208,,,,4.208,
E71_1_553,,1.553,,,
E5_1_804,,,,1.804,
E1_2_956,2.956,,,,
E26_3_507,,,,3.507,
E51_1_303,1.303,,,,
E69_1_303,,,,1.303,
E3_0_401,,0.401,,,
E3_0_601,,0.601,,,
E72_1_202,1.202,,,,
E95_4_259,,,,4.259,
E43_3_707,,3.707,,,
E1_1_703,1.703,,,,
E67_0_551,0.551,,,,
E105_1_303,,,,1.303,
E139_4_309,4.309,,,,
E22_3_056,,3.056,,,
E91_3_056,,,,3.056,
E138_0_501,0.501,,,,
E84_2_655,,2.655,,,
E17_4_709,,4.709,,,
E29_0_752,,0.752,,,
E46_1_503,1.503,,,,
E92_1_854,,1.854,,,
E94_2_104,,2.104,,,
E51_4_659,4.659,,,,
E26_0_852,,,,0.852,
E74_4_459,,,,4.459,
E42_2_505,,,,2.505,
E98_2_806,,2.806,,,
E21_4_609,,4.609,,,
E113_0_802,0.802,,,,
E14_4_008,,4.008,,,
E48_4_96,,4.96,,,
E100_0_551,,,,0.551,
E58_1_353,,,,1.353,
E72_1_904,1.904,,,,
E10_3_457,3.457,,,,
E59_1_703,,,,1.703,
E91_2_655,,,,2.655,
E113_0_902,0.902,,,,
E75_1_804,,1.804,,,
E8_2_154,,,,2.154,
E77_2_305,,,,2.305,
E136_0_701,0.701,,,,
E134_2_605,,,2.605,,
E132_2_555,,,,2.555,
E47_0_05,,0.05,,,
E6_0_251,0.251,,,,
E89_2_455,,,,2.455,
E35_1_102,,,,,1.102
E59_2_856,,,,2.856,
E96_3_257,3.257,,,,
E18_2_305,,,,2.305,
E96_1_603,1.603,,,,
E98_4_008,,4.008,,,
E118_0_551,,0.551,,,
E13_3_958,,3.958,,,
E54_3_758,3.758,,,,
E1_3_707,3.707,,,,
E30_3_908,,,,3.908,
E113_3_908,3.908,,,,
E64_4_058,,,,4.058,
E73_2_154,,2.154,,,
E126_2_204,,,,2.204,
E109_2_605,,,,2.605,
E115_2_305,2.305,,,,
E136_0_802,0.802,,,,
E14_2_856,,2.856,,,
E91_2_004,,,,2.004,
E26_2_154,,,,2.154,
E56_0_301,0.301,,,,
E135_0_351,0.351,,,,
E148_4_108,,,4.108,,
E122_4_208,,,,4.208,
E46_0_852,0.852,,,,
E3_4_659,,4.659,,,
E93_0_701,,,,0.701,
E110_0_852,,0.852,,,
E107_1_002,,,,,1.002
E7_3_156,3.156,,,,
E128_2_856,,,,2.856,
E128_4_108,,,,4.108,
E136_2_405,2.405,,,,
E68_1_253,,1.253,,,
E36_3_106,3.106,,,,
E31_1_253,,,,,1.253
E119_2_756,,,,,2.756
E36_1_453,1.453,,,,
E111_1_553,,,1.553,,
E2_0_05,0.05,,,,
E98_4_86,,4.86,,,
E16_2_555,,,,2.555,
E40_4_208,,4.208,,,
E108_4_409,,4.409,,,
E28_1_553,,,,1.553,
E115_0_501,0.501,,,,
E140_3_607,3.607,,,,
E116_4_459,,4.459,,,
E100_4_359,,,,4.359,
E94_3_607,,3.607,,,
E136_3_257,3.257,,,,
E129_3_607,,3.607,,,
E142_3_657,3.657,,,,
E58_0_251,,,,0.251,
E145_4_76,,4.76,,,
E137_2_806,,,,2.806,
E39_4_008,,4.008,,,
E29_2_305,,2.305,,,
E4_2_956,,,,2.956,
E54_4_058,4.058,,,,
E105_4_409,,,,4.409,
E36_3_958,3.958,,,,
E137_4_76,,,,4.76,
E73_0_701,,0.701,,,
E19_1_353,1.353,,,,
E1_1_303,1.303,,,,
E95_0_902,,,,0.902,
E40_0_15,,0.15,,,
E84_1_954,,1.954,,,
E1_4_81,4.81,,,,
E62_0_752,,,,,0.752
E86_4_709,,4.709,,,
E123_4_86,4.86,,,,
E96_3_808,3.808,,,,
E29_4_96,,4.96,,,
E4_0_301,,,,0.301,
E84_3_758,,3.758,,,
E43_0_2,,0.2,,,
E147_2_104,,2.104,,,
E110_3_758,,3.758,,,
E119_1_202,,,,,1.202
E140_4_659,4.659,,,,
E139_0_351,0.351,,,,
E77_0_05,,,,0.05,
E39_3_206,,3.206,,,
E84_2_856,,2.856,,,
E13_1_703,,1.703,,,
E78_1_303,,,,1.303,
E24_1_804,,1.804,,,
E71_2_154,,2.154,,,
E123_3_607,3.607,,,,
E11_4_559,,,,4.559,
E12_2_505,,,,2.505,
E54_1_403,1.403,,,,
E124_0_852,,,,,0.852
E50_2_655,,2.655,,,
E62_2_405,,,,,2.405
E145_4_81,,4.81,,,
E60_0_15,,,,0.15,
E76_1_954,,,,1.954,
E81_0_551,0.551,,,,
E105_0_601,,,,0.601,
E31_3_808,,,,,3.808
E102_0_1,,,,0.1,
E44_0_2,,,0.2,,
E63_0_752,0.752,,,,
E55_3_357,,,,3.357,
E0_2_405,,,,2.405,
E71_2_655,,2.655,,,
E32_3_257,,,3.257,,
E91_3_808,,,,3.808,
E143_3_557,,,,3.557,
E69_4_86,,,,4.86,
E3_0_651,,0.651,,,
E112_3_457,3.457,,,,
E78_1_152,,,,1.152,
E136_4_659,4.659,,,,
E75_0_15,,0.15,,,
E96_4_359,4.359,,,,
E0_4_409,,,,4.409,
E11_3_607,,,,3.607,
E51_3_307,3.307,,,,
E148_1_754,,,1.754,,
E102_2_906,,,,2.906,
E132_2_906,,,,2.906,
E5_3_958,,,,3.958,
E99_0_501,,0.501,,,
E111_4_309,,,4.309,,
E100_2_806,,,,2.806,
E145_1_653,,1.653,,,
E15_4_86,,4.86,,,
E42_0_551,,,,0.551,
E126_1_102,,,,1.102,
E52_4_309,,,,4.309,
E78_1_904,,,,1.904,
E128_1_503,,,,1.503,
E93_0_551,,,,0.551,
E51_1_453,1.453,,,,
E64_1_152,,,,1.152,
E36_0_902,0.902,,,,
E138_3_307,3.307,,,,
E97_2_305,,,,2.305,
E69_1_754,,,,1.754,
E65_2_505,2.505,,,,
E130_2_004,2.004,,,,
E45_2_906,,2.906,,,
E14_1_253,,1.253,,,
E17_2_555,,2.555,,,
E135_1_453,1.453,,,,
E64_4_409,,,,4.409,
E25_1_403,1.403,,,,
E63_2_655,2.655,,,,
E14_4_709,,4.709,,,
E80_4_459,,4.459,,,
E124_2_104,,,,,2.104
E122_3_407,,,,3.407,
E143_2_956,,,,2.956,
E66_2_405,2.405,,,,
E59_4_459,,,,4.459,
E17_4_259,,4.259,,,
E53_3_257,,3.257,,,
E108_1_202,,1.202,,,
E113_0_952,0.952,,,,
E30_3_758,,,,3.758,
E35_1_002,,,,,1.002
E144_4_108,,4.108,,,
E111_0_451,,,0.451,,
E13_4_96,,4.96,,,
E131_2_756,,2.756,,,
E2_0_301,0.301,,,,
E131_1_453,,1.453,,,
E53_2_204,,2.204,,,
E10_1_052,1.052,,,,
E65_1_403,1.403,,,,
E33_2_906,,,,2.906,
E19_3_607,3.607,,,,
E143_2_505,,,,2.505,
E82_2_956,2.956,,,,
E66_1_453,1.453,,,,
E28_2_455,,,,2.455,
E101_2_255,,2.255,,,
E44_3_106,,,3.106,,
E140_4_509,4.509,,,,
E81_0_351,0.351,,,,
E126_4_96,,,,4.96,
E38_4_459,,,,,4.459
E55_4_609,,,,4.609,
E94_3_106,,3.106,,,
E83_0_651,0.651,,,,
E126_3_557,,,,3.557,
E73_2_856,,2.856,,,
E92_1_353,,1.353,,,
E63_4_559,4.559,,,,
E12_1_553,,,,1.553,
E52_0_551,,,,0.551,
E125_3_908,3.908,,,,
E129_3_557,,3.557,,,
E40_1_102,,1.102,,,
E60_2_906,,,,2.906,
E128_3_707,,,,3.707,
E25_1_253,1.253,,,,
E49_0_752,,,,,0.752
E148_0_852,,,0.852,,
E91_4_86,,,,4.86,
E130_0_852,0.852,,,,
E95_3_257,,,,3.257,
E12_4_158,,,,4.158,
E77_1_152,,,,1.152,
E83_4_008,4.008,,,,
E110_2_906,,2.906,,,
E93_0_952,,,,0.952,
E22_4_409,,4.409,,,
E89_4_208,,,,4.208,
E16_1_703,,,,1.703,
E115_0_551,0.551,,,,
E134_1_353,,,1.353,,
E103_3_808,,3.808,,,
E12_4_509,,,,4.509,
E51_2_505,2.505,,,,
E24_2_705,,2.705,,,
E142_4_81,4.81,,,,
E77_3_507,,,,3.507,
E90_1_703,1.703,,,,
E15_1_703,,1.703,,,
E58_4_76,,,,4.76,
E4_2_455,,,,2.455,
E90_3_156,3.156,,,,
E143_4_259,,,,4.259,
E44_0_551,,,0.551,,
E107_1_253,,,,,1.253
E55_3_307,,,,3.307,
E91_4_409,,,,4.409,
E14_3_006,,3.006,,,
E138_1_503,1.503,,,,
E137_4_158,,,,4.158,
E132_4_359,,,,4.359,
E25_1_754,1.754,,,,
E72_4_008,4.008,,,,
E63_0_351,0.351,,,,
E132_3_507,,,,3.507,
E46_0_601,0.601,,,,
E119_1_403,,,,,1.403
E48_2_856,,2.856,,,
E53_3_357,,3.357,,,
E147_0_752,,0.752,,,
E95_2_756,,,,2.756,
E58_2_154,,,,2.154,
E119_1_553,,,,,1.553
E79_1_854,,1.854,,,
E15_4_058,,4.058,,,
E130_3_457,3.457,,,,
E25_3_457,3.457,,,,
E14_3_808,,3.808,,,
E72_0_701,0.701,,,,
E113_1_503,1.503,,,,
E10_4_709,4.709,,,,
E95_1_303,,,,1.303,
E73_2_104,,2.104,,,
E84_2_756,,2.756,,,
E10_4_559,4.559,,,,
E24_2_255,,2.255,,,
E23_2_555,,,2.555,,
E38_1_553,,,,,1.553
E133_2_605,,2.605,,,
E76_0_501,,,,0.501,
E19_4_108,4.108,,,,
E126_4_559,,,,4.559,
E33_0_902,,,,0.902,
E16_2_355,,,,2.355,
E96_0_0,0.0,,,,
E38_3_507,,,,,3.507
E133_3_607,,3.607,,,
E20_4_459,4.459,,,,
E41_1_453,,1.453,,,
E98_4_609,,4.609,,,
E57_2_956,,2.956,,,
E82_2_605,2.605,,,,
E122_0_551,,,,0.551,
E54_4_96,4.96,,,,
E82_2_255,2.255,,,,
E46_1_303,1.303,,,,
E65_4_259,4.259,,,,
E48_0_401,,0.401,,,
E109_1_303,,,,1.303,
E75_3_156,,3.156,,,
E86_2_806,,2.806,,,
E130_1_052,1.052,,,,
E87_4_158,4.158,,,,
E18_3_758,,,,3.758,
E53_4_91,,4.91,,,
E37_3_407,3.407,,,,
E68_3_908,,3.908,,,
E45_3_357,,3.357,,,
E102_3_056,,,,3.056,
E145_3_657,,3.657,,,
E77_0_1,,,,0.1,
E1_2_305,2.305,,,,
E69_3_808,,,,3.808,
E61_3_206,,,,3.206,
E73_1_653,,1.653,,,
E111_4_81,,,4.81,,
E18_0_852,,,,0.852,
E65_4_058,4.058,,,,
E6_3_206,3.206,,,,
E147_1_102,,1.102,,,
E121_3_407,,,,3.407,
E112_4_76,4.76,,,,
E102_2_054,,,,2.054,
E149_3_206,3.206,,,,
E19_1_653,1.653,,,,
E60_3_908,,,,3.908,
E53_4_459,,4.459,,,
E65_3_006,3.006,,,,
E39_3_707,,3.707,,,
E90_4_008,4.008,,,,
E101_3_908,,3.908,,,
E55_4_459,,,,4.459,
E75_0_05,,0.05,,,
E26_4_509,,,,4.509,
E116_0_902,,0.902,,,
E45_3_156,,3.156,,,
E127_4_409,,4.409,,,
E62_2_455,,,,,2.455
E17_4_459,,4.459,,,
E108_2_806,,2.806,,,
E115_2_255,2.255,,,,
E61_2_305,,,,2.305,
E131_1_553,,1.553,,,
E58_4_86,,,,4.86,
E69_4_96,,,,4.96,
E87_0_2,0.2,,,,
E68_2_104,,2.104,,,
E95_4_509,,,,4.509,
E6_1_954,1.954,,,,
E55_0_1,,,,0.1,
E107_1_954,,,,,1.954
E9_2_455,,,,2.455,
E66_2_756,2.756,,,,
E73_4_409,,4.409,,,
E18_1_303,,,,1.303,
E47_1_754,,1.754,,,
E118_3_557,,3.557,,,
E107_0_551,,,,,0.551
E78_3_006,,,,3.006,
E35_1_904,,,,,1.904
E149_2_906,2.906,,,,
E147_3_206,,3.206,,,
E11_2_255,,,,2.255,
E85_2_004,,2.004,,,
E30_1_603,,,,1.603,
E14_3_407,,3.407,,,
E134_1_102,,,1.102,,
E17_1_353,,1.353,,,
E35_0_251,,,,,0.251
E117_4_81,4.81,,,,
E117_3_958,3.958,,,,
E69_2_204,,,,2.204,
E129_3_257,,3.257,,,
E11_2_505,,,,2.505,
E17_3_206,,3.206,,,
E86_0_1,,0.1,,,
E93_0_401,,,,0.401,
E144_2_956,,2.956,,,
E61_3_707,,,,3.707,
E136_3_707,3.707,,,,
E128_0_551,,,,0.551,
E126_3_958,,,,3.958,
E54_1_202,1.202,,,,
E90_3_657,3.657,,,,
E57_3_056,,3.056,,,
E80_2_204,,2.204,,,
E46_1_804,1.804,,,,
E15_2_655,,2.655,,,
E46_4_559,4.559,,,,
E37_0_451,0.451,,,,
E77_0_601,,,,0.601,
E1_3_457,3.457,,,,
E112_1_954,1.954,,,,
E109_2_555,,,,2.555,
E7_1_253,1.253,,,,
E91_2_756,,,,2.756,
E0_3_507,,,,3.507,
E82_2_004,2.004,,,,
E120_3_156,3.156,,,,
E146_0_852,,0.852,,,
E94_2_705,,2.705,,,
E96_1_553,1.553,,,,
E138_3_206,3.206,,,,
E111_4_96,,,4.96,,
E5_2_806,,,,2.806,
E3_3_557,,3.557,,,
E88_3_758,,3.758,,,
E130_4_509,4.509,,,,
E101_0_401,,0.401,,,
E35_3_357,,,,,3.357
E99_1_503,,1.503,,,
E139_3_507,3.507,,,,
E41_4_559,,4.559,,,
E99_0_15,,0.15,,,
E47_2_605,,2.605,,,
E32_3_858,,,3.858,,
E76_3_407,,,,3.407,
E26_4_309,,,,4.309,
E105_2_255,,,,2.255,
E107_2_956,,,,,2.956
E89_0_952,,,,0.952,
E43_4_96,,4.96,,,
E71_4_81,,4.81,,,
E136_3_106,3.106,,,,
E128_2_405,,,,2.405,
E45_4_76,,4.76,,,
E38_0_701,,,,,0.701
E101_1_703,,1.703,,,
E140_3_908,3.908,,,,
E50_1_703,,1.703,,,
E7_3_407,3.407,,,,
E18_2_255,,,,2.255,
E74_3_657,,,,3.657,
E128_3_257,,,,3.257,
E40_0_2,,0.2,,,
E34_3_808,,,3.808,,
E137_4_96,,,,4.96,
E96_3_758,3.758,,,,
E110_1_152,,1.152,,,
E88_2_355,,2.355,,,
E139_4_409,4.409,,,,
E133_1_002,,1.002,,,
E118_0_0,,0.0,,,
E20_2_455,2.455,,,,
E49_3_357,,,,,3.357
E106_4_309,,,4.309,,
E29_2_104,,2.104,,,
E46_1_353,1.353,,,,
E102_4_409,,,,4.409,
E21_2_054,,2.054,,,
E126_0_351,,,,0.351,
E106_3_106,,,3.106,,
E140_3_156,3.156,,,,
E134_3_307,,,3.307,,
E31_4_86,,,,,4.86
E128_2_255,,,,2.255,
E50_3_156,,3.156,,,
E122_2_405,,,,2.405,
E69_0_301,,,,0.301,
E14_2_655,,2.655,,,
E115_2_154,2.154,,,,
E29_4_008,,4.008,,,
E83_1_303,1.303,,,,
E116_1_653,,1.653,,,
E56_2_806,2.806,,,,
E82_4_86,4.86,,,,
E40_3_156,,3.156,,,
E72_4_86,4.86,,,,
E16_2_004,,,,2.004,
E48_1_854,,1.854,,,
E65_4_459,4.459,,,,
E3_2_154,,2.154,,,
E63_2_906,2.906,,,,
E123_2_956,2.956,,,,
E63_1_403,1.403,,,,
E20_3_808,3.808,,,,
E72_2_956,2.956,,,,
E15_4_309,,4.309,,,
E131_4_208,,4.208,,,
E17_2_305,,2.305,,,
E70_4_409,,,,4.409,
E36_4_058,4.058,,,,
E68_1_403,,1.403,,,
E89_0_1,,,,0.1,
E120_1_102,1.102,,,,
E5_2_054,,,,2.054,
E133_2_355,,2.355,,,
E66_0_251,0.251,,,,
E9_4_609,,,,4.609,
E98_4_359,,4.359,,,
E64_4_008,,,,4.008,
E5_4_91,,,,4.91,
E34_3_557,,,3.557,,
E106_2_856,,,2.856,,
E52_4_259,,,,4.259,
E89_4_559,,,,4.559,
E6_3_257,3.257,,,,
E3_3_958,,3.958,,,
E104_1_253,,,,1.253,
E125_3_407,3.407,,,,
E12_3_056,,,,3.056,
E121_4_76,,,,4.76,
E107_0_952,,,,,0.952
E100_1_002,,,,1.002,
E38_3_607,,,,,3.607
E122_2_154,,,,2.154,
E51_3_707,3.707,,,,
E125_3_657,3.657,,,,
E20_0_1,0.1,,,,
E61_0_651,,,,0.651,
E72_1_353,1.353,,,,
E129_1_503,,1.503,,,
E1_4_359,4.359,,,,
E6_2_555,2.555,,,,
E78_2_505,,,,2.505,
E47_0_952,,0.952,,,
E21_3_106,,3.106,,,
E49_1_353,,,,,1.353
E63_3_557,3.557,,,,
E73_3_307,,3.307,,,
E143_3_056,,,,3.056,
E23_2_154,,,2.154,,
E104_1_052,,,,1.052,
E118_2_705,,2.705,,,
E93_3_206,,,,3.206,
E81_3_307,3.307,,,,
E145_1_954,,1.954,,,
E1_4_058,4.058,,,,
E145_4_659,,4.659,,,
E107_1_303,,,,,1.303
E50_0_651,,0.651,,,
E99_0_701,,0.701,,,
E40_3_758,,3.758,,,
E21_0_952,,0.952,,,
E67_4_91,4.91,,,,
E14_4_76,,4.76,,,
E88_1_353,,1.353,,,
E105_4_81,,,,4.81,
E52_4_659,,,,4.659,
E123_4_259,4.259,,,,
E12_3_357,,,,3.357,
E45_4_609,,4.609,,,
E71_2_705,,2.705,,,
E12_1_653,,,,1.653,
E18_2_204,,,,2.204,
E48_1_353,,1.353,,,
E116_3_858,,3.858,,,
E38_1_353,,,,,1.353
E68_4_158,,4.158,,,
E14_3_106,,3.106,,,
E64_1_253,,,,1.253,
E122_3_457,,,,3.457,
E60_1_553,,,,1.553,
E145_1_052,,1.052,,,
E149_1_553,1.553,,,,
E58_1_904,,,,1.904,
E109_4_81,,,,4.81,
E99_0_651,,0.651,,,
E80_3_657,,3.657,,,
E72_4_058,4.058,,,,
E78_0_351,,,,0.351,
E22_3_006,,3.006,,,
E16_3_357,,,,3.357,
E125_4_359,4.359,,,,
E124_3_707,,,,,3.707
E19_2_605,2.605,,,,
E80_4_259,,4.259,,,
E82_3_206,3.206,,,,
E82_3_457,3.457,,,,
E135_2_455,2.455,,,,
E35_0_701,,,,,0.701
E72_2_906,2.906,,,,
E15_2_705,,2.705,,,
E120_0_802,0.802,,,,
E122_4_96,,,,4.96,
E107_3_557,,,,,3.557
E89_2_505,,,,2.505,
E45_0_15,,0.15,,,
E56_0_952,0.952,,,,
E79_2_305,,2.305,,,
E96_2_455,2.455,,,,
E147_2_705,,2.705,,,
E58_2_104,,,,2.104,
E53_1_453,,1.453,,,
E18_0_902,,,,0.902,
E5_0_451,,,,0.451,
E68_4_559,,4.559,,,
E27_0_601,0.601,,,,
E127_2_555,,2.555,,,
E65_2_204,2.204,,,,
E4_3_808,,,,3.808,
E91_4_359,,,,4.359,
E55_4_359,,,,4.359,
E40_0_601,,0.601,,,
E10_0_1,0.1,,,,
E34_3_707,,,3.707,,
E86_3_206,,3.206,,,
E142_4_008,4.008,,,,
E119_0_802,,,,,0.802
E54_3_607,3.607,,,,
E125_0_05,0.05,,,,
E140_3_958,3.958,,,,
E121_4_609,,,,4.609,
E79_2_054,,2.054,,,
E68_4_208,,4.208,,,
E55_0_0,,,,0.0,
E123_0_551,0.551,,,,
E58_0_902,,,,0.902,
E1_1_102,1.102,,,,
E73_2_806,,2.806,,,
E144_4_259,,4.259,,,
E4_2_856,,,,2.856,
E65_3_808,3.808,,,,
E3_0_2,,0.2,,,
E116_2_806,,2.806,,,
E28_2_054,,,,2.054,
E85_2_104,,2.104,,,
E36_0_05,0.05,,,,
E37_1_503,1.503,,,,
E102_4_609,,,,4.609,
E64_0_752,,,,0.752,
E51_0_902,0.902,,,,
E80_2_756,,2.756,,,
E8_1_152,,,,1.152,
E52_4_559,,,,4.559,
E109_1_403,,,,1.403,
E38_0_351,,,,,0.351
E142_2_054,2.054,,,,
E6_1_703,1.703,,,,
E31_3_056,,,,,3.056
E99_3_206,,3.206,,,
E113_4_86,4.86,,,,
E7_1_653,1.653,,,,
E2_3_257,3.257,,,,
E125_4_509,4.509,,,,
E112_3_056,3.056,,,,
E61_1_854,,,,1.854,
E4_4_559,,,,4.559,
E42_1_503,,,,1.503,
E141_0_551,,,,0.551,
E13_3_156,,3.156,,,
E75_4_359,,4.359,,,
E65_2_455,2.455,,,,
E145_1_553,,1.553,,,
E100_0_301,,,,0.301,
E24_3_808,,3.808,,,
E77_2_756,,,,2.756,
E128_4_76,,,,4.76,
E1_1_653,1.653,,,,
E14_1_353,,1.353,,,
E60_1_403,,,,1.403,
E55_2_956,,,,2.956,
E29_0_952,,0.952,,,
E29_1_703,,1.703,,,
E79_0_1,,0.1,,,
E72_1_102,1.102,,,,
E86_2_255,,2.255,,,
E129_2_355,,2.355,,,
E56_3_858,3.858,,,,
E135_0_1,0.1,,,,
E112_1_754,1.754,,,,
E10_4_108,4.108,,,,
E146_2_806,,2.806,,,
E25_2_655,2.655,,,,
E141_1_152,,,,1.152,
E55_4_158,,,,4.158,
E54_0_601,0.601,,,,
E112_0_351,0.351,,,,
E98_3_958,,3.958,,,
E4_2_705,,,,2.705,
E110_4_359,,4.359,,,
E1_2_856,2.856,,,,
E87_4_509,4.509,,,,
E13_0_2,,0.2,,,
E145_1_102,,1.102,,,
E12_4_058,,,,4.058,
E89_1_453,,,,1.453,
E84_0_251,,0.251,,,
E116_0_701,,0.701,,,
E38_1_954,,,,,1.954
E19_1_052,1.052,,,,
E0_0_802,,,,0.802,
E60_2_605,,,,2.605,
E22_2_355,,2.355,,,
E118_4_96,,4.96,,,
E83_2_906,2.906,,,,
E6_0_401,0.401,,,,
E118_1_904,,1.904,,,
E100_0_952,,,,0.952,
E38_1_202,,,,,1.202
E61_2_806,,,,2.806,
E130_4_76,4.76,,,,
E127_0_251,,0.251,,,
E19_3_457,3.457,,,,
E92_4_359,,4.359,,,
E71_4_91,,4.91,,,
E70_1_503,,,,1.503,
E22_1_202,,1.202,,,
E120_2_054,2.054,,,,
E128_2_806,,,,2.806,
E113_2_204,2.204,,,,
E102_1_102,,,,1.102,
E146_3_156,,3.156,,,
E148_3_457,,,3.457,,
E3_4_008,,4.008,,,
E89_1_253,,,,1.253,
E10_3_006,3.006,,,,
E58_3_106,,,,3.106,
E47_2_756,,2.756,,,
E80_4_709,,4.709,,,
E121_2_455,,,,2.455,
E81_1_503,1.503,,,,
E107_2_054,,,,,2.054
E88_3_357,,3.357,,,
E102_4_008,,,,4.008,
E49_4_96,,,,,4.96
E13_2_856,,2.856,,,
E3_3_307,,3.307,,,
E99_3_758,,3.758,,,
E81_3_357,3.357,,,,
E48_2_104,,2.104,,,
E133_2_655,,2.655,,,
E106_2_355,,,2.355,,
E95_1_453,,,,1.453,
E0_1_854,,,,1.854,
E17_2_405,,2.405,,,
E41_3_557,,3.557,,,
E48_0_0,,0.0,,,
E9_1_503,,,,1.503,
E12_2_806,,,,2.806,
E118_0_501,,0.501,,,
E116_1_553,,1.553,,,
E15_3_357,,3.357,,,
E101_3_006,,3.006,,,
E123_2_255,2.255,,,,
E103_2_756,,2.756,,,
E22_3_357,,3.357,,,
E0_0_451,,,,0.451,
E54_0_301,0.301,,,,
E2_2_255,2.255,,,,
E5_1_303,,,,1.303,
E50_3_407,,3.407,,,
E117_4_91,4.91,,,,
E24_2_004,,2.004,,,
E56_2_705,2.705,,,,
E64_4_609,,,,4.609,
E51_1_202,1.202,,,,
E134_4_659,,,4.659,,
E133_0_752,,0.752,,,
E101_1_152,,1.152,,,
E27_0_451,0.451,,,,
E116_3_557,,3.557,,,
E25_0_852,0.852,,,,
E79_4_709,,4.709,,,
E51_1_002,1.002,,,,
E111_2_455,,,2.455,,
E73_4_91,,4.91,,,
E25_4_76,4.76,,,,
E58_3_858,,,,3.858,
E46_2_355,2.355,,,,
E32_0_651,,,0.651,,
E47_3_657,,3.657,,,
E71_0_601,,0.601,,,
E12_1_754,,,,1.754,
E85_4_709,,4.709,,,
E12_0_2,,,,0.2,
E108_4_259,,4.259,,,
E31_4_409,,,,,4.409
E146_3_758,,3.758,,,
E27_1_603,1.603,,,,
E76_0_651,,,,0.651,
E143_1_754,,,,1.754,
E20_4_609,4.609,,,,
E54_1_904,1.904,,,,
E106_2_004,,,2.004,,
E27_3_357,3.357,,,,
E113_3_206,3.206,,,,
E126_2_355,,,,2.355,
E132_0_0,,,,0.0,
E69_2_605,,,,2.605,
E2_1_152,1.152,,,,
E122_3_808,,,,3.808,
E44_1_804,,,1.804,,
E145_4_609,,4.609,,,
E128_0_351,,,,0.351,
E67_0_651,0.651,,,,
E105_3_006,,,,3.006,
E136_0_251,0.251,,,,
E93_4_459,,,,4.459,
E132_1_653,,,,1.653,
E88_1_002,,1.002,,,
E24_2_956,,2.956,,,
E103_0_0,,0.0,,,
E38_2_004,,,,,2.004
E39_4_659,,4.659,,,
E39_4_609,,4.609,,,
E108_2_204,,2.204,,,
E49_4_058,,,,,4.058
E132_4_058,,,,4.058,
E98_0_501,,0.501,,,
E129_3_858,,3.858,,,
E32_3_006,,,3.006,,
E122_1_102,,,,1.102,
E17_2_154,,2.154,,,
E40_3_357,,3.357,,,
E75_4_158,,4.158,,,
E26_2_054,,,,2.054,
E117_4_76,4.76,,,,
E134_1_904,,,1.904,,
E80_0_802,,0.802,,,
E51_4_709,4.709,,,,
E7_3_006,3.006,,,,
E95_4_86,,,,4.86,
E130_1_854,1.854,,,,
E139_3_958,3.958,,,,
E111_4_91,,,4.91,,
E36_3_657,3.657,,,,
E92_0_551,,0.551,,,
E50_0_301,,0.301,,,
E89_0_551,,,,0.551,
E139_2_505,2.505,,,,
E49_3_707,,,,,3.707
E54_0_802,0.802,,,,
E88_3_006,,3.006,,,
E114_4_309,,4.309,,,
E103_4_459,,4.459,,,
E61_0_2,,,,0.2,
E13_0_401,,0.401,,,
E21_2_154,,2.154,,,
E117_0_401,0.401,,,,
E18_3_056,,,,3.056,
E41_2_255,,2.255,,,
E33_3_407,,,,3.407,
E82_1_553,1.553,,,,
E147_1_904,,1.904,,,
