,PseudoTime0,PseudoTime1,PseudoTime2
E79_4_886,4.886,,
E94_2_643,,2.643,
E54_6_088,6.088,,
E83_2_964,,,2.964
E107_5_126,,5.126,
E13_2_243,,,2.243
E33_1_202,,1.202,
E80_7_129,,7.129,
E0_3_524,,3.524,
E17_1_682,,1.682,
E122_0_401,,,0.401
E107_2_003,,2.003,
E21_7_129,7.129,,
E40_4_085,4.085,,
E51_1_362,,1.362,
E102_4_966,,,4.966
E145_1_362,,,1.362
E115_3_845,,3.845,
E89_5_367,5.367,,
E110_6_168,,6.168,
E67_2_323,,2.323,
E103_0_0,,0.0,
E98_4_726,,,4.726
E35_5_447,,5.447,
E98_6_809,,,6.809
E16_2_083,2.083,,
E20_7_69,,,7.69
E98_4_806,,,4.806
E103_7_77,,7.77,
E123_5_126,,5.126,
E104_1_922,,1.922,
E125_2_083,2.083,,
E92_1_442,,,1.442
E105_2_643,2.643,,
E70_6_168,6.168,,
E107_3_444,,3.444,
E96_5_607,5.607,,
E129_6_168,,,6.168
E46_7_93,,,7.93
E134_5_447,5.447,,
E105_2_483,2.483,,
E51_6_728,,6.728,
E148_7_289,,7.289,
E34_2_323,2.323,,
E107_4_406,,4.406,
E51_4_005,,4.005,
E94_3_765,,3.765,
E13_2_163,,,2.163
E67_4_245,,4.245,
E129_0_16,,,0.16
E79_2_964,2.964,,
E5_6_728,6.728,,
E75_6_809,6.809,,
E15_1_682,,1.682,
E15_5_927,,5.927,
E125_2_323,2.323,,
E136_0_801,,,0.801
E76_5_207,5.207,,
E100_7_61,,7.61,
E40_3_044,3.044,,
E102_3_284,,,3.284
E68_7_61,,,7.61
E84_5_447,,,5.447
E5_7_529,7.529,,
E74_1_682,,1.682,
E124_5_607,5.607,,
E121_0_481,,,0.481
E49_0_401,0.401,,
E13_5_207,,,5.207
E53_0_481,,0.481,
E94_3_685,,3.685,
E128_0_561,,0.561,
E93_2_083,2.083,,
E60_5_207,,5.207,
E29_6_088,,,6.088
E104_3_284,,3.284,
E54_4_085,4.085,,
E52_1_202,,,1.202
E21_5_527,5.527,,
E66_1_362,,,1.362
E117_0_481,,0.481,
E118_1_442,1.442,,
E104_6_408,,6.408,
E129_2_723,,,2.723
E13_6_168,,,6.168
E117_0_961,,0.961,
E136_5_447,,,5.447
E62_3_204,,3.204,
E143_5_527,,,5.527
E148_2_083,,2.083,
E84_0_08,,,0.08
E144_7_209,7.209,,
E86_2_163,2.163,,
E73_2_884,,2.884,
E142_7_129,,,7.129
E95_0_481,,,0.481
E56_4_726,,,4.726
E85_3_845,,3.845,
E125_4_726,4.726,,
E99_5_126,,,5.126
E88_6_248,6.248,,
E16_2_804,2.804,,
E7_2_563,2.563,,
E140_7_289,,,7.289
E33_0_881,,0.881,
E28_3_845,,3.845,
E62_1_442,,1.442,
E10_5_687,,,5.687
E9_1_522,,1.522,
E37_7_049,7.049,,
E113_0_401,,,0.401
E79_3_685,3.685,,
E40_6_969,6.969,,
E100_2_483,,2.483,
E111_3_284,3.284,,
E81_3_685,3.685,,
E124_2_643,2.643,,
E115_7_69,,7.69,
E58_2_884,,,2.884
E118_7_129,7.129,,
E3_4_966,,4.966,
E140_4_406,,,4.406
E107_4_245,,4.245,
E89_6_728,6.728,,
E121_0_641,,,0.641
E93_5_927,5.927,,
E79_3_364,3.364,,
E98_5_767,,,5.767
E88_3_845,3.845,,
E60_5_847,,5.847,
E5_4_165,4.165,,
E22_1_922,,,1.922
E80_6_488,,6.488,
E29_7_049,,,7.049
E107_7_369,,7.369,
E52_0_481,,,0.481
E111_1_922,1.922,,
E107_0_481,,0.481,
E87_4_245,4.245,,
E98_4_005,,,4.005
E29_1_041,,,1.041
E98_6_488,,,6.488
E130_4_726,,4.726,
E4_6_248,,,6.248
E110_5_927,,5.927,
E103_7_049,,7.049,
E111_0_16,0.16,,
E89_5_767,5.767,,
E49_7_449,7.449,,
E83_5_126,,,5.126
E100_6_008,,6.008,
E83_3_204,,,3.204
E7_5_046,5.046,,
E102_3_444,,,3.444
E64_2_083,2.083,,
E81_5_687,5.687,,
E105_4_566,4.566,,
E143_7_049,,,7.049
E34_1_362,1.362,,
E148_3_605,,3.605,
E2_3_124,3.124,,
E73_7_85,,7.85,
E86_3_845,3.845,,
E78_4_486,,,4.486
E102_0_0,,,0.0
E106_3_765,3.765,,
E3_6_328,,6.328,
E113_5_126,,,5.126
E81_2_003,2.003,,
E125_2_003,2.003,,
E86_2_643,2.643,,
E107_0_561,,0.561,
E28_3_765,,3.765,
E52_2_884,,,2.884
E37_3_444,3.444,,
E129_7_289,,,7.289
E99_3_204,,,3.204
E49_4_486,4.486,,
E3_1_682,,1.682,
E54_4_886,4.886,,
E96_7_85,7.85,,
E99_6_809,,,6.809
E45_5_447,,5.447,
E51_5_126,,5.126,
E102_6_008,,,6.008
E133_7_129,,7.129,
E107_2_083,,2.083,
E37_2_643,2.643,,
E56_7_93,,,7.93
E92_6_969,,,6.969
E31_6_168,,6.168,
E44_4_005,4.005,,
E11_6_408,,6.408,
E11_7_289,,7.289,
E78_5_767,,,5.767
E92_3_605,,,3.605
E21_0_24,0.24,,
E148_1_922,,1.922,
E66_6_168,,,6.168
E44_3_765,3.765,,
E10_0_801,,,0.801
E53_4_646,,4.646,
E81_6_809,6.809,,
E35_4_646,,4.646,
E26_1_362,1.362,,
E106_6_328,6.328,,
E113_7_69,,,7.69
E70_3_765,3.765,,
E148_5_207,,5.207,
E60_7_049,,7.049,
E66_7_85,,,7.85
E110_5_126,,5.126,
E125_1_041,1.041,,
E22_7_289,,,7.289
E95_7_77,,,7.77
E96_6_408,6.408,,
E1_1_282,,,1.282
E92_2_403,,,2.403
E4_5_046,,,5.046
E39_0_0,,0.0,
E103_1_362,,1.362,
E13_5_767,,,5.767
E142_0_561,,,0.561
E125_3_845,3.845,,
E56_6_168,,,6.168
E58_6_328,,,6.328
E80_3_765,,3.765,
E74_4_726,,4.726,
E130_3_605,,3.605,
E2_2_483,2.483,,
E130_7_449,,7.449,
E64_3_765,3.765,,
E129_4_646,,,4.646
E79_7_69,7.69,,
E73_2_804,,2.804,
E79_3_444,3.444,,
E101_2_083,,2.083,
E15_4_806,,4.806,
E143_3_845,,,3.845
E14_1_522,,,1.522
E33_5_927,,5.927,
E117_3_364,,3.364,
E129_2_163,,,2.163
E140_1_922,,,1.922
E21_1_842,1.842,,
E105_1_121,1.121,,
E81_3_765,3.765,,
E12_2_083,2.083,,
E47_2_563,,,2.563
E5_5_607,5.607,,
E81_5_447,5.447,,
E39_2_083,,2.083,
E113_3_044,,,3.044
E14_6_969,,,6.969
E35_6_408,,6.408,
E17_2_563,,2.563,
E115_6_328,,6.328,
E1_1_602,,,1.602
E117_3_204,,3.204,
E144_7_129,7.129,,
E142_0_24,,,0.24
E139_3_605,,,3.605
E58_4_005,,,4.005
E114_2_003,2.003,,
E66_2_723,,,2.723
E106_6_889,6.889,,
E18_5_046,5.046,,
E5_3_845,3.845,,
E144_4_245,4.245,,
E133_6_488,,6.488,
E117_2_083,,2.083,
E54_4_646,4.646,,
E9_2_163,,2.163,
E134_7_93,7.93,,
E89_3_204,3.204,,
E60_1_842,,1.842,
E134_6_168,6.168,,
E17_5_607,,5.607,
E117_4_886,,4.886,
E117_3_765,,3.765,
E5_4_406,4.406,,
E107_6_568,,6.568,
E144_5_207,5.207,,
E110_1_041,,1.041,
E60_5_927,,5.927,
E104_4_806,,4.806,
E78_7_049,,,7.049
E67_7_289,,7.289,
E145_6_648,,,6.648
E101_7_369,,7.369,
E86_6_648,6.648,,
E33_6_728,,6.728,
E89_6_488,6.488,,
E65_5_927,5.927,,
E15_3_124,,3.124,
E147_1_922,,,1.922
E46_0_32,,,0.32
E121_1_842,,,1.842
E88_1_442,1.442,,
E87_5_046,5.046,,
E123_4_005,,4.005,
E94_2_723,,2.723,
E12_0_16,0.16,,
E77_2_163,2.163,,
E111_2_483,2.483,,
E3_6_809,,6.809,
E13_4_646,,,4.646
E16_5_367,5.367,,
E123_6_408,,6.408,
E103_3_524,,3.524,
E107_6_168,,6.168,
E51_0_801,,0.801,
E133_2_884,,2.884,
E76_7_61,7.61,,
E86_6_889,6.889,,
E17_7_77,,7.77,
E26_4_806,4.806,,
E60_4_486,,4.486,
E65_4_646,4.646,,
E34_4_406,4.406,,
E53_0_16,,0.16,
E96_4_005,4.005,,
E12_7_77,7.77,,
E18_4_966,4.966,,
E122_6_248,,,6.248
E12_7_93,7.93,,
E47_6_488,,,6.488
E80_2_323,,2.323,
E63_4_646,,,4.646
E95_5_847,,,5.847
E62_4_966,,4.966,
E73_5_847,,5.847,
E46_6_168,,,6.168
E118_5_046,5.046,,
E129_7_449,,,7.449
E130_6_809,,6.809,
E121_2_563,,,2.563
E71_5_847,,5.847,
E86_1_762,1.762,,
E89_4_646,4.646,,
E126_3_444,,3.444,
E49_3_765,3.765,,
E44_3_284,3.284,,
E39_3_444,,3.444,
E63_3_524,,,3.524
E7_2_003,2.003,,
E1_6_809,,,6.809
E81_4_486,4.486,,
E124_5_767,5.767,,
E126_2_163,,2.163,
E73_7_69,,7.69,
E9_4_886,,4.886,
E81_0_881,0.881,,
E26_7_93,7.93,,
E4_6_408,,,6.408
E70_1_202,1.202,,
E64_3_845,3.845,,
E21_3_204,3.204,,
E145_2_804,,,2.804
E7_4_406,4.406,,
E125_3_925,3.925,,
E78_2_964,,,2.964
E17_7_289,,7.289,
E86_5_046,5.046,,
E37_0_801,0.801,,
E4_2_163,,,2.163
E18_0_641,0.641,,
E73_3_364,,3.364,
E45_1_842,,1.842,
E45_2_964,,2.964,
E2_1_762,1.762,,
E73_7_449,,7.449,
E126_5_126,,5.126,
E35_2_003,,2.003,
E106_3_605,3.605,,
E12_2_563,2.563,,
E11_0_24,,0.24,
E144_5_927,5.927,,
E44_3_444,3.444,,
E105_7_289,7.289,,
E63_1_922,,,1.922
E14_1_842,,,1.842
E133_1_762,,1.762,
E125_4_806,4.806,,
E29_2_083,,,2.083
E28_6_809,,6.809,
E133_1_522,,1.522,
E134_4_806,4.806,,
E88_3_685,3.685,,
E107_3_204,,3.204,
E54_6_568,6.568,,
E10_4_646,,,4.646
E126_5_847,,5.847,
E84_4_646,,,4.646
E101_5_046,,5.046,
E47_1_682,,,1.682
E128_4_245,,4.245,
E140_3_524,,,3.524
E115_3_925,,3.925,
E101_0_16,,0.16,
E4_5_126,,,5.126
E81_3_364,3.364,,
E4_1_282,,,1.282
E3_4_085,,4.085,
E45_4_886,,4.886,
E98_5_927,,,5.927
E53_0_32,,0.32,
E64_0_961,0.961,,
E12_1_202,1.202,,
E129_6_408,,,6.408
E45_4_726,,4.726,
E35_6_328,,6.328,
E71_1_041,,1.041,
E45_3_605,,3.605,
E87_0_561,0.561,,
E18_0_08,0.08,,
E104_2_964,,2.964,
E88_5_847,5.847,,
E103_1_602,,1.602,
E13_7_289,,,7.289
E6_1_922,,,1.922
E4_0_401,,,0.401
E21_2_643,2.643,,
E84_6_088,,,6.088
E51_0_32,,0.32,
E133_3_044,,3.044,
E148_0_801,,0.801,
E148_2_804,,2.804,
E15_2_884,,2.884,
E93_6_488,6.488,,
E5_1_762,1.762,,
E7_4_646,4.646,,
E35_1_682,,1.682,
E128_6_728,,6.728,
E13_6_408,,,6.408
E104_1_202,,1.202,
E12_7_129,7.129,,
E17_0_721,,0.721,
E16_6_328,6.328,,
E75_0_481,0.481,,
E80_6_648,,6.648,
E103_2_563,,2.563,
E105_2_323,2.323,,
E10_5_447,,,5.447
E85_7_049,,7.049,
E101_0_401,,0.401,
E113_3_444,,,3.444
E31_4_806,,4.806,
E73_7_93,,7.93,
E49_0_721,0.721,,
E94_0_641,,0.641,
E4_7_129,,,7.129
E67_6_809,,6.809,
E86_4_646,4.646,,
E70_6_728,6.728,,
E80_2_723,,2.723,
E117_1_041,,1.041,
E117_5_046,,5.046,
E106_5_046,5.046,,
E94_4_726,,4.726,
E22_6_088,,,6.088
E65_4_005,4.005,,
E75_1_922,1.922,,
E143_3_524,,,3.524
E79_0_641,0.641,,
E51_3_044,,3.044,
E18_3_685,3.685,,
E22_2_403,,,2.403
E95_3_925,,,3.925
E139_4_245,,,4.245
E26_1_762,1.762,,
E77_2_964,2.964,,
E121_1_202,,,1.202
E94_7_369,,7.369,
E89_3_925,3.925,,
E39_5_367,,5.367,
E139_7_69,,,7.69
E62_6_088,,6.088,
E129_5_927,,,5.927
E139_4_085,,,4.085
E9_0_641,,0.641,
E73_1_602,,1.602,
E84_2_403,,,2.403
E124_6_568,6.568,,
E64_2_323,2.323,,
E15_7_93,,7.93,
E98_2_964,,,2.964
E77_5_367,5.367,,
E2_2_163,2.163,,
E7_1_842,1.842,,
E94_1_041,,1.041,
E14_5_207,,,5.207
E96_4_886,4.886,,
E111_5_927,5.927,,
E114_2_884,2.884,,
E12_0_401,0.401,,
E129_2_083,,,2.083
E0_3_845,,3.845,
E70_6_248,6.248,,
E79_4_085,4.085,,
E71_4_966,,4.966,
E118_5_687,5.687,,
E40_0_641,0.641,,
E65_7_69,7.69,,
E71_1_922,,1.922,
E122_0_32,,,0.32
E9_5_207,,5.207,
E93_2_403,2.403,,
E95_4_486,,,4.486
E18_3_524,3.524,,
E11_7_85,,7.85,
E26_7_369,7.369,,
E68_7_93,,,7.93
E83_4_886,,,4.886
E95_5_607,,,5.607
E77_7_129,7.129,,
E46_3_605,,,3.605
E114_5_527,5.527,,
E75_6_008,6.008,,
E92_0_881,,,0.881
E142_6_728,,,6.728
E121_4_165,,,4.165
E64_0_32,0.32,,
E96_3_925,3.925,,
E17_1_922,,1.922,
E147_6_408,,,6.408
E34_2_964,2.964,,
E126_4_245,,4.245,
E84_5_687,,,5.687
E105_3_605,3.605,,
E3_2_884,,2.884,
E94_3_284,,3.284,
E35_5_527,,5.527,
E26_7_129,7.129,,
E34_5_927,5.927,,
E142_6_408,,,6.408
E54_6_889,6.889,,
E46_6_488,,,6.488
E16_2_884,2.884,,
E87_1_202,1.202,,
E106_2_163,2.163,,
E52_3_685,,,3.685
E22_5_607,,,5.607
E67_0_0,,0.0,
E54_6_809,6.809,,
E4_0_801,,,0.801
E52_4_085,,,4.085
E42_2_243,,,2.243
E121_1_602,,,1.602
E56_2_243,,,2.243
E115_4_005,,4.005,
E123_7_93,,7.93,
E21_0_0,0.0,,
E96_5_207,5.207,,
E7_6_008,6.008,,
E143_1_762,,,1.762
E17_2_723,,2.723,
E6_1_762,,,1.762
E136_2_003,,,2.003
E99_6_408,,,6.408
E70_1_682,1.682,,
E80_5_847,,5.847,
E99_2_323,,,2.323
E31_6_809,,6.809,
E106_4_566,4.566,,
E89_6_408,6.408,,
E124_2_083,2.083,,
E3_5_527,,5.527,
E63_1_041,,,1.041
E15_1_842,,1.842,
E99_6_328,,,6.328
E13_0_16,,,0.16
E75_5_126,5.126,,
E1_6_008,,,6.008
E51_0_0,,0.0,
E11_6_168,,6.168,
E73_6_488,,6.488,
E0_1_922,,1.922,
E145_5_287,,,5.287
E44_0_721,0.721,,
E143_2_243,,,2.243
E73_4_005,,4.005,
E124_3_124,3.124,,
E145_5_046,,,5.046
E4_3_124,,,3.124
E64_0_08,0.08,,
E39_3_765,,3.765,
E1_1_202,,,1.202
E66_4_886,,,4.886
E110_6_248,,6.248,
E70_5_126,5.126,,
E54_7_529,7.529,,
E45_3_044,,3.044,
E86_2_003,2.003,,
E53_5_367,,5.367,
E29_2_243,,,2.243
E78_5_287,,,5.287
E107_6_008,,6.008,
E88_0_401,0.401,,
E81_2_323,2.323,,
E148_0_0,,0.0,
E93_7_449,7.449,,
E16_7_289,7.289,,
E100_4_085,,4.085,
E95_6_969,,,6.969
E83_3_605,,,3.605
E105_2_804,2.804,,
E84_5_046,,,5.046
E92_7_85,,,7.85
E123_4_486,,4.486,
E118_4_726,4.726,,
E84_5_527,,,5.527
E44_6_408,6.408,,
E96_7_449,7.449,,
E89_5_927,5.927,,
E9_3_685,,3.685,
E53_3_284,,3.284,
E105_2_083,2.083,,
E53_0_24,,0.24,
E34_6_809,6.809,,
E1_5_287,,,5.287
E14_7_69,,,7.69
E129_6_248,,,6.248
E62_7_61,,7.61,
E74_3_845,,3.845,
E56_2_403,,,2.403
E126_1_202,,1.202,
E22_7_529,,,7.529
E85_1_522,,1.522,
E9_1_762,,1.762,
E93_5_847,5.847,,
E139_1_602,,,1.602
E125_0_641,0.641,,
E63_3_044,,,3.044
E142_4_085,,,4.085
E9_6_328,,6.328,
E107_0_721,,0.721,
E78_2_403,,,2.403
E113_0_961,,,0.961
E136_4_726,,,4.726
E56_2_483,,,2.483
E76_5_447,5.447,,
E94_6_008,,6.008,
E103_1_682,,1.682,
E125_4_646,4.646,,
E101_2_964,,2.964,
E39_2_723,,2.723,
E88_7_85,7.85,,
E5_0_16,0.16,,
E49_4_966,4.966,,
E128_0_721,,0.721,
E89_3_444,3.444,,
E117_6_328,,6.328,
E28_5_767,,5.767,
E133_3_605,,3.605,
E98_2_563,,,2.563
E107_5_207,,5.207,
E58_5_126,,,5.126
E117_0_0,,0.0,
E115_5_447,,5.447,
E95_0_801,,,0.801
E85_2_323,,2.323,
E56_6_728,,,6.728
E56_7_449,,,7.449
E111_5_207,5.207,,
E2_7_049,7.049,,
E42_7_369,,,7.369
E104_4_406,,4.406,
E21_1_442,1.442,,
E147_1_041,,,1.041
E95_1_362,,,1.362
E143_1_442,,,1.442
E46_0_961,,,0.961
E104_4_486,,4.486,
E77_1_041,1.041,,
E117_6_969,,6.969,
E10_4_726,,,4.726
E34_4_966,4.966,,
E16_4_726,4.726,,
E75_4_085,4.085,,
E16_1_282,1.282,,
E74_5_447,,5.447,
E60_7_289,,7.289,
E110_1_602,,1.602,
E110_3_925,,3.925,
E54_7_369,7.369,,
E42_7_529,,,7.529
E145_6_408,,,6.408
E134_7_61,7.61,,
E31_0_08,,0.08,
E47_5_046,,,5.046
E63_6_488,,,6.488
E96_0_561,0.561,,
E81_5_767,5.767,,
E124_3_605,3.605,,
E20_5_126,,,5.126
E86_2_804,2.804,,
E51_0_16,,0.16,
E2_1_121,1.121,,
E26_3_524,3.524,,
E28_2_003,,2.003,
E13_5_527,,,5.527
E111_5_287,5.287,,
E123_3_925,,3.925,
E37_5_367,5.367,,
E86_5_447,5.447,,
E77_3_364,3.364,,
E93_2_723,2.723,,
E47_0_401,,,0.401
E113_7_449,,,7.449
E18_6_568,6.568,,
E47_3_685,,,3.685
E53_0_721,,0.721,
E101_2_884,,2.884,
E66_3_204,,,3.204
E66_6_008,,,6.008
E115_1_682,,1.682,
E53_5_927,,5.927,
E44_4_245,4.245,,
E6_6_488,,,6.488
E1_1_041,,,1.041
E46_1_202,,,1.202
E96_3_364,3.364,,
E68_3_044,,,3.044
E133_2_323,,2.323,
E2_7_85,7.85,,
E93_1_362,1.362,,
E133_7_049,,7.049,
E125_1_762,1.762,,
E17_3_845,,3.845,
E139_4_806,,,4.806
E65_7_77,7.77,,
E21_0_561,0.561,,
E35_5_607,,5.607,
E136_5_367,,,5.367
E113_3_204,,,3.204
E70_5_046,5.046,,
E39_5_287,,5.287,
E125_4_886,4.886,,
E28_5_607,,5.607,
E115_0_961,,0.961,
E63_4_806,,,4.806
E115_5_046,,5.046,
E28_1_362,,1.362,
E39_1_602,,1.602,
E148_7_049,,7.049,
E103_3_925,,3.925,
E46_6_568,,,6.568
E62_4_245,,4.245,
E60_1_041,,1.041,
E1_4_486,,,4.486
E140_3_284,,,3.284
E145_7_289,,,7.289
E114_1_762,1.762,,
E128_5_046,,5.046,
E33_6_969,,6.969,
E95_2_483,,,2.483
E31_2_723,,2.723,
E80_5_767,,5.767,
E29_7_369,,,7.369
E3_1_922,,1.922,
E98_4_966,,,4.966
E71_6_408,,6.408,
E20_3_685,,,3.685
E66_1_041,,,1.041
E129_1_041,,,1.041
E117_1_121,,1.121,
E92_3_284,,,3.284
E39_7_129,,7.129,
E140_2_804,,,2.804
E92_6_408,,,6.408
E60_2_403,,2.403,
E143_0_08,,,0.08
E95_6_008,,,6.008
E58_5_767,,,5.767
E47_3_124,,,3.124
E143_1_922,,,1.922
E51_2_563,,2.563,
E139_4_886,,,4.886
E107_6_648,,6.648,
E123_1_041,,1.041,
E123_0_801,,0.801,
E18_1_522,1.522,,
E10_1_041,,,1.041
E110_0_561,,0.561,
E65_0_32,0.32,,
E144_4_085,4.085,,
E68_5_126,,,5.126
E88_0_721,0.721,,
E58_0_401,,,0.401
E58_4_566,,,4.566
E17_0_16,,0.16,
E103_5_287,,5.287,
E95_2_083,,,2.083
E58_7_129,,,7.129
E39_1_842,,1.842,
E56_1_522,,,1.522
E96_6_088,6.088,,
E133_0_961,,0.961,
E144_6_168,6.168,,
E85_0_961,,0.961,
E39_4_406,,4.406,
E117_2_003,,2.003,
E67_4_486,,4.486,
E62_3_685,,3.685,
E44_7_77,7.77,,
E84_3_124,,,3.124
E140_6_648,,,6.648
E63_7_93,,,7.93
E134_5_927,5.927,,
E62_0_801,,0.801,
E60_5_767,,5.767,
E51_6_889,,6.889,
E126_0_881,,0.881,
E73_0_561,,0.561,
E101_3_284,,3.284,
E31_2_003,,2.003,
E45_1_282,,1.282,
E84_4_005,,,4.005
E136_4_406,,,4.406
E13_1_842,,,1.842
E142_2_243,,,2.243
E6_4_726,,,4.726
E11_5_927,,5.927,
E81_2_403,2.403,,
E1_0_561,,,0.561
E122_0_561,,,0.561
E53_6_889,,6.889,
E10_2_723,,,2.723
E147_1_202,,,1.202
E45_4_005,,4.005,
E74_4_966,,4.966,
E126_1_522,,1.522,
E80_4_406,,4.406,
E118_3_124,3.124,,
E79_2_403,2.403,,
E126_6_008,,6.008,
E13_0_721,,,0.721
E126_7_93,,7.93,
E129_0_0,,,0.0
E70_0_32,0.32,,
E115_3_044,,3.044,
E15_1_522,,1.522,
E95_2_964,,,2.964
E114_1_842,1.842,,
E102_5_126,,,5.126
E121_3_444,,,3.444
E2_2_563,2.563,,
E101_5_607,,5.607,
E99_7_93,,,7.93
E113_5_927,,,5.927
E130_2_323,,2.323,
E10_5_767,,,5.767
E103_1_762,,1.762,
E81_0_16,0.16,,
E79_5_607,5.607,,
E42_0_641,,,0.641
E26_1_202,1.202,,
E15_0_16,,0.16,
E12_1_522,1.522,,
E14_3_685,,,3.685
E9_0_561,,0.561,
E66_2_083,,,2.083
E65_3_605,3.605,,
E84_4_966,,,4.966
E118_1_602,1.602,,
E79_6_648,6.648,,
E105_6_728,6.728,,
E67_6_248,,6.248,
E100_5_767,,5.767,
E53_4_806,,4.806,
E147_3_044,,,3.044
E85_7_85,,7.85,
E5_6_488,6.488,,
E93_6_648,6.648,,
E26_2_563,2.563,,
E87_4_325,4.325,,
E85_6_648,,6.648,
E17_6_168,,6.168,
E67_2_003,,2.003,
E142_6_568,,,6.568
E12_7_69,7.69,,
E49_0_881,0.881,,
E88_0_24,0.24,,
E13_3_765,,,3.765
E14_7_61,,,7.61
E139_5_607,,,5.607
E2_3_364,3.364,,
E96_1_682,1.682,,
E142_4_646,,,4.646
E88_1_602,1.602,,
E54_6_648,6.648,,
E78_6_328,,,6.328
E99_2_483,,,2.483
E34_7_77,7.77,,
E68_6_088,,,6.088
E79_4_646,4.646,,
E68_6_648,,,6.648
E145_2_563,,,2.563
E29_2_163,,,2.163
E107_1_041,,1.041,
E121_5_046,,,5.046
E87_1_602,1.602,,
E47_4_085,,,4.085
E114_3_364,3.364,,
E98_5_687,,,5.687
E88_5_207,5.207,,
E79_4_486,4.486,,
E103_3_284,,3.284,
E0_3_204,,3.204,
E99_4_646,,,4.646
E22_7_209,,,7.209
E96_3_044,3.044,,
E114_6_168,6.168,,
E33_1_762,,1.762,
E76_2_243,2.243,,
E40_3_925,3.925,,
E117_1_682,,1.682,
E46_7_69,,,7.69
E13_7_529,,,7.529
E51_4_486,,4.486,
E140_7_449,,,7.449
E74_6_408,,6.408,
E53_0_961,,0.961,
E83_1_121,,,1.121
E1_6_648,,,6.648
E5_0_481,0.481,,
E49_3_605,3.605,,
E114_3_124,3.124,,
E68_6_248,,,6.248
E85_2_163,,2.163,
E16_1_362,1.362,,
E94_6_648,,6.648,
E113_0_641,,,0.641
E81_1_922,1.922,,
E129_1_121,,,1.121
E5_3_524,3.524,,
E84_3_044,,,3.044
E129_4_085,,,4.085
E144_3_044,3.044,,
E44_5_607,5.607,,
E20_3_284,,,3.284
E81_5_126,5.126,,
E67_7_85,,7.85,
E39_0_721,,0.721,
E13_0_481,,,0.481
E80_0_24,,0.24,
E80_7_289,,7.289,
E28_2_964,,2.964,
E114_6_969,6.969,,
E28_6_568,,6.568,
E99_7_85,,,7.85
E22_0_801,,,0.801
E54_2_083,2.083,,
E121_5_287,,,5.287
E65_3_524,3.524,,
E18_7_529,7.529,,
E63_5_046,,,5.046
E71_7_529,,7.529,
E117_2_964,,2.964,
E15_1_041,,1.041,
E123_5_207,,5.207,
E10_1_602,,,1.602
E26_1_121,1.121,,
E14_0_961,,,0.961
E33_4_886,,4.886,
E26_3_605,3.605,,
E58_0_16,,,0.16
E142_6_889,,,6.889
E143_7_449,,,7.449
E78_1_522,,,1.522
E52_4_566,,,4.566
E122_0_721,,,0.721
E2_5_767,5.767,,
E110_5_607,,5.607,
E15_7_449,,7.449,
E1_1_522,,,1.522
E126_6_889,,6.889,
E95_4_245,,,4.245
E107_7_61,,7.61,
E128_3_204,,3.204,
E145_0_801,,,0.801
E71_4_005,,4.005,
E121_4_486,,,4.486
E124_0_481,0.481,,
E118_0_721,0.721,,
E68_7_69,,,7.69
E104_4_886,,4.886,
E122_4_646,,,4.646
E35_2_964,,2.964,
E67_4_566,,4.566,
E14_5_527,,,5.527
E66_4_806,,,4.806
E128_0_641,,0.641,
E111_0_561,0.561,,
E111_4_886,4.886,,
E136_1_602,,,1.602
E46_0_24,,,0.24
E101_6_809,,6.809,
E28_2_403,,2.403,
E130_2_483,,2.483,
E78_7_449,,,7.449
E139_2_884,,,2.884
E9_7_209,,7.209,
E39_5_207,,5.207,
E73_3_765,,3.765,
E85_3_444,,3.444,
E21_6_809,6.809,,
E21_3_605,3.605,,
E126_6_248,,6.248,
E106_5_287,5.287,,
E40_5_607,5.607,,
E129_7_61,,,7.61
E13_6_488,,,6.488
E35_0_721,,0.721,
E113_1_922,,,1.922
E39_4_886,,4.886,
E34_1_121,1.121,,
E63_2_483,,,2.483
E87_6_728,6.728,,
E94_3_044,,3.044,
E113_2_083,,,2.083
E35_3_124,,3.124,
E56_4_806,,,4.806
E93_7_61,7.61,,
E17_4_165,,4.165,
E94_4_646,,4.646,
E73_7_129,,7.129,
E44_1_922,1.922,,
E21_5_687,5.687,,
E94_4_406,,4.406,
E143_6_248,,,6.248
E28_4_406,,4.406,
E77_3_204,3.204,,
E145_1_922,,,1.922
E7_0_961,0.961,,
E95_5_527,,,5.527
E67_5_607,,5.607,
E1_4_005,,,4.005
E88_1_362,1.362,,
E17_2_643,,2.643,
E107_1_522,,1.522,
E106_5_607,5.607,,
E18_7_69,7.69,,
E76_0_961,0.961,,
E110_3_845,,3.845,
E54_2_163,2.163,,
E16_1_922,1.922,,
E93_2_964,2.964,,
E80_6_809,,6.809,
E17_6_008,,6.008,
E68_2_323,,,2.323
E44_3_364,3.364,,
E47_1_121,,,1.121
E3_7_61,,7.61,
E62_2_884,,2.884,
E65_1_522,1.522,,
E142_3_284,,,3.284
E101_5_447,,5.447,
E133_0_08,,0.08,
E107_4_646,,4.646,
E100_4_245,,4.245,
E37_6_648,6.648,,
E34_0_801,0.801,,
E76_6_248,6.248,,
E11_0_32,,0.32,
E110_1_282,,1.282,
E89_6_889,6.889,,
E98_7_93,,,7.93
E106_3_845,3.845,,
E89_4_726,4.726,,
E53_3_364,,3.364,
E40_0_481,0.481,,
E126_1_282,,1.282,
E21_4_886,4.886,,
