Gene1,Gene2
JARID2,SIX1
JARID2,SIX4
JARID2,SIX6OS1
JARID2,SKA1
JARID2,SLC12A5
JARID2,SLC15A1
JARID2,SLC16A1
JARID2,SLC16A6
JARID2,SLC17A6
JARID2,SLC17A9
JARID2,SLC19A2
JARID2,SLC1A2
JARID2,SLC1A5
JARID2,SLC22A17
JARID2,SLC24A3
JARID2,SLC25A13
JARID2,SLC25A32
JARID2,SLC25A40
JARID2,SLC27A2
JARID2,SLC29A1
JARID2,SLC29A4
JARID2,SLC2A3
JARID2,SLC30A2
JARID2,SLC32A1
JARID2,SLC35F1
JARID2,SLC35F2
JARID2,SLC36A4
JARID2,SLC37A4
JARID2,SLC38A4
JARID2,SLC39A3
JARID2,SLC39A4
JARID2,SLC39A6
JARID2,SLC40A1
JARID2,SLC44A1
JARID2,SLC6A1
JARID2,SLC6A5
JARID2,SLC7A3
JARID2,SLC7A5
JARID2,SLC7A7
JARID2,SLC8A1
JARID2,SLC8A2
JARID2,SLCO4C1
JARID2,SLCO5A1
JARID2,SLIT1
JARID2,SLITRK1
JARID2,SLITRK3
JARID2,SLITRK5
JARID2,SLITRK6
JARID2,SMAD7
JARID2,SMARCC2
JARID2,SMARCD3
JARID2,SMC1B
JARID2,SMC2
JARID2,SMC4
JARID2,SMPD3
JARID2,SMTNL2
JARID2,SMUG1
JARID2,SNAP23
JARID2,SNAP25
JARID2,SNAP91
JARID2,SNCA
JARID2,SNCAIP
JARID2,SNHG1
JARID2,SNORA65
JARID2,SNORA70
JARID2,SNORD115
JARID2,SNORD116
JARID2,SNORD1C
JARID2,SNORD52
JARID2,SNORD82
JARID2,SNORD87
JARID2,SNORD96A
JARID2,SNX2
JARID2,SNX3
JARID2,SNX32
JARID2,SNX5
JARID2,SNX7
JARID2,SOAT2
JARID2,SOBP
JARID2,SOHLH2
JARID2,SORBS2
JARID2,SORCS1
JARID2,SORCS3
JARID2,SOSTDC1
JARID2,SOX11
JARID2,SOX4
JARID2,SOX9
JARID2,SPAG5
JARID2,SPAG9
JARID2,SPARCL1
JARID2,SPATA5
JARID2,SPC24
JARID2,SPINT1
JARID2,SPNB3
JARID2,SPOCK1
JARID2,SPOCK2
JARID2,SPOCK3
JARID2,SPP1
JARID2,SPRY2
JARID2,SPRY4
JARID2,SPZ1
JARID2,SRFBP1
JARID2,SRGAP3
JARID2,SRGN
JARID2,SRM
JARID2,SRPR
JARID2,SRR
JARID2,SRRM4
JARID2,SS18L1
JARID2,SSBP2
JARID2,SST
JARID2,SSTR1
JARID2,SSTR2
JARID2,ST18
JARID2,ST6GAL2
JARID2,ST7
JARID2,ST8SIA2
JARID2,ST8SIA3
JARID2,ST8SIA4
JARID2,STAG3
JARID2,STARD8
JARID2,STAT4
JARID2,STAU2
JARID2,STIL
JARID2,STK31
JARID2,STK32B
JARID2,STMN2
JARID2,STMN3
JARID2,STMN4
JARID2,STOX2
JARID2,STRA8
JARID2,STRADB
JARID2,STX1B
JARID2,STX3
JARID2,STXBP1
JARID2,STXBP5L
JARID2,SUCLG2
JARID2,SUSD4
JARID2,SUZ12
JARID2,SV2A
JARID2,SV2B
JARID2,SV2C
JARID2,SVOP
JARID2,SWAP70
JARID2,SYCE1
JARID2,SYCP3
JARID2,SYDE2
JARID2,SYN1
JARID2,SYN2
JARID2,SYN3
JARID2,SYP
JARID2,SYT1
JARID2,SYT11
JARID2,SYT4
JARID2,SYT5
JARID2,SYT9
JARID2,TAC1
JARID2,TAF1D
JARID2,TAF4B
JARID2,TAF5
JARID2,TAF7
JARID2,TAF7L
JARID2,TAGLN3
JARID2,TANC2
JARID2,TARS
JARID2,TBC1D30
JARID2,TBC1D9
JARID2,TBRG1
JARID2,TBX3
JARID2,TCEA3
JARID2,TCEAL1
JARID2,TCEAL3
JARID2,TCEAL6
JARID2,TCERG1L
JARID2,TCF12
JARID2,TCF7
JARID2,TCFAP2A
JARID2,TCFAP2B
JARID2,TCFAP2C
JARID2,TCFCP2L1
JARID2,TCFEC
JARID2,TCFL5
JARID2,TCL1
JARID2,TCOF1
JARID2,TCP11L2
JARID2,TDGF1
JARID2,TDH
JARID2,TDPOZ3
JARID2,TDPOZ4
JARID2,TDRD12
JARID2,TDRKH
JARID2,TERF1
JARID2,TESK2
JARID2,TET1
JARID2,TEX10
JARID2,TEX11
JARID2,TEX13
JARID2,TEX14
JARID2,TFAM
JARID2,TFPI
JARID2,TGIF1
JARID2,TH
JARID2,THG1L
JARID2,THRA
JARID2,THSD7A
JARID2,TIA1
JARID2,TIMM8A1
JARID2,TIMP1
JARID2,TIMP2
JARID2,TIPIN
JARID2,TJP2
JARID2,TLE4
JARID2,TMBIM1
JARID2,TMED4
JARID2,TMEFF2
JARID2,TMEM130
JARID2,TMEM132A
JARID2,TMEM145
JARID2,TMEM163
JARID2,TMEM169
JARID2,TMEM170B
JARID2,TMEM178
JARID2,TMEM198
JARID2,TMEM45A
JARID2,TMEM54
JARID2,TMEM64
JARID2,TMEM8
JARID2,TMEM80
JARID2,TMEM92
JARID2,TMEM97
JARID2,TMOD2
JARID2,TMTC4
JARID2,TMX4
JARID2,TNFRSF10B
JARID2,TNFSF12-TNFSF13
JARID2,TNIK
JARID2,TNRC4
JARID2,TNS3
JARID2,TNS4
JARID2,TOMM5
JARID2,TOP2A
JARID2,TOP2B
JARID2,TOR3A
JARID2,TOX3
JARID2,TPBPA
JARID2,TPD52
JARID2,TPX2
JARID2,TRAFD1
JARID2,TRAM1L1
JARID2,TRAP1A
JARID2,TRIB2
JARID2,TRIM13
JARID2,TRIM2
JARID2,TRIM25
JARID2,TRIM29
JARID2,TRIM36
JARID2,TRIM46
JARID2,TRIM59
JARID2,TRIM6
JARID2,TRIM67
JARID2,TRIM71
JARID2,TRIM9
JARID2,TRIML1
JARID2,TRIML2
JARID2,TRIP13
JARID2,TRP53
JARID2,TRP53I11
JARID2,TRP53INP2
JARID2,TRPM7
JARID2,TSC22D1
JARID2,TSEN15
JARID2,TSHZ1
JARID2,TSHZ2
JARID2,TSHZ3
JARID2,TSPAN13
JARID2,TSPAN18
JARID2,TSPYL4
JARID2,TSR1
JARID2,TST
JARID2,TTBK2
JARID2,TTC27
JARID2,TTC28
JARID2,TTC3
JARID2,TTC39B
JARID2,TTC9B
JARID2,TTF2
JARID2,TTK
JARID2,TTLL1
JARID2,TTYH3
JARID2,TUBA4A
JARID2,TUBB2A
JARID2,TUBB2B
JARID2,TUBB3
JARID2,TWISTNB
JARID2,TYMS
JARID2,UAP1L1
JARID2,UBA6
JARID2,UBASH3A
JARID2,UBE1Y1
JARID2,UBE2D1
JARID2,UBE2QL1
JARID2,UBE2T
JARID2,UCHL1
JARID2,UCHL5
JARID2,UCP2
JARID2,UHRF1
JARID2,ULK2
JARID2,UMPS
JARID2,UNC13A
JARID2,UNC5D
JARID2,UNC79
JARID2,UNCX
JARID2,UNG
JARID2,UPK1B
JARID2,UPP1
JARID2,URB2
JARID2,USP1
JARID2,USP11
JARID2,USP20
JARID2,USP28
JARID2,USP29
JARID2,USP44
JARID2,UTF1
JARID2,UTP14A
JARID2,UTP20
JARID2,UTRN
JARID2,V1RD20
JARID2,VAMP2
JARID2,VAMP8
JARID2,VANGL1
JARID2,VASH2
JARID2,VAT1L
JARID2,VAV3
JARID2,VAX2
JARID2,VCAM1
JARID2,VEZF1
JARID2,VIM
JARID2,VMN2R54
JARID2,VOPP1
JARID2,VSNL1
JARID2,WAPAL
JARID2,WBP1
JARID2,WDR12
JARID2,WDR13
JARID2,WDR17
JARID2,WDR36
JARID2,WDR43
JARID2,WDR46
JARID2,WDR47
JARID2,WDR6
JARID2,WDR67
JARID2,WDR75
JARID2,WDR76
JARID2,WEE1
JARID2,WNK2
JARID2,WNT5A
JARID2,WSB1
JARID2,WSCD1
JARID2,XKR4
JARID2,XPO4
JARID2,XPR1
JARID2,XRCC5
JARID2,XRCC6
JARID2,YAP1
JARID2,YIF1B
JARID2,ZADH2
JARID2,ZBTB20
JARID2,ZC3H12C
JARID2,ZC3H8
JARID2,ZC3HAV1
JARID2,ZC4H2
JARID2,ZCCHC10
JARID2,ZCCHC18
JARID2,ZDBF2
JARID2,ZEB1
JARID2,ZEB2
JARID2,ZFHX4
JARID2,ZFP128
JARID2,ZFP185
JARID2,ZFP217
JARID2,ZFP27
JARID2,ZFP296
JARID2,ZFP329
JARID2,ZFP345
JARID2,ZFP354C
JARID2,ZFP358
JARID2,ZFP36L2
JARID2,ZFP36L3
JARID2,ZFP42
JARID2,ZFP422
JARID2,ZFP423
JARID2,ZFP442
JARID2,ZFP459
JARID2,ZFP503
JARID2,ZFP518
JARID2,ZFP52
JARID2,ZFP521
JARID2,ZFP536
JARID2,ZFP558
JARID2,ZFP568
JARID2,ZFP593
JARID2,ZFP60
JARID2,ZFP600
JARID2,ZFP606
JARID2,ZFP618
JARID2,ZFP640
JARID2,ZFP68
JARID2,ZFP711
JARID2,ZFP768
JARID2,ZFP808
JARID2,ZFP809
JARID2,ZFP811
JARID2,ZFP819
JARID2,ZFP821
JARID2,ZFP827
JARID2,ZFP97
JARID2,ZIC1
JARID2,ZIC3
JARID2,ZIK1
JARID2,ZKSCAN2
JARID2,ZMYM1
JARID2,ZMYND11
JARID2,ZNRF1
JARID2,ZSCAN10
JARID2,ZSCAN4C
JARID2,ZSWIM4
JARID2,ZSWIM5
JARID2,ZSWIM6
JARID2,ZSWIM7
JARID2,ZWILCH
JARID2,ZYG11A
KLF4,0610007P22RIK
KLF4,0610010F05RIK
KLF4,0610010O12RIK
KLF4,0610011F06RIK
KLF4,0610012H03RIK
KLF4,0610037P05RIK
KLF4,0610040J01RIK
KLF4,1110001A16RIK
KLF4,1110001M07RIK
KLF4,1110002L01RIK
KLF4,1110002N22RIK
KLF4,1110002O04RIK
KLF4,1110003E01RIK
KLF4,1110004M10RIK
KLF4,1110006E14RIK
KLF4,1110008E08RIK
KLF4,1110008L16RIK
KLF4,1110017F19RIK
KLF4,1110019D14RIK
KLF4,1110021L09RIK
KLF4,1110032A13RIK
KLF4,1110032F04RIK
KLF4,1110036E04RIK
KLF4,1110036O03RIK
KLF4,1110054O05RIK
KLF4,1110057K04RIK
KLF4,1110065P20RIK
KLF4,1190002F15RIK
KLF4,1190002H23RIK
KLF4,1190003J15RIK
KLF4,1190005I06RIK
KLF4,1200009I06RIK
KLF4,1200009O22RIK
KLF4,1300010F03RIK
KLF4,1300014I06RIK
KLF4,1300017J02RIK
KLF4,1500004F05RIK
KLF4,1500009C09RIK
KLF4,1500009L16RIK
KLF4,1500015L24RIK
KLF4,1520402A15RIK
KLF4,1600012H06RIK
KLF4,1600014C23RIK
KLF4,1600016N20RIK
KLF4,1600021P15RIK
KLF4,1600029D21RIK
KLF4,1700001C19RIK
KLF4,1700001F09RIK
KLF4,1700001K19RIK
KLF4,1700001L19RIK
KLF4,1700003E24RIK
KLF4,1700003I16RIK
KLF4,1700003M02RIK
KLF4,1700006J14RIK
KLF4,1700007I08RIK
KLF4,1700007K09RIK
KLF4,1700008I05RIK
KLF4,1700008P02RIK
KLF4,1700010K24RIK
KLF4,1700011A15RIK
KLF4,1700011F03RIK
KLF4,1700011M02RIK
KLF4,1700013G24RIK
KLF4,1700013H16RIK
KLF4,1700014B07RIK
KLF4,1700014N06RIK
KLF4,1700015G11RIK
KLF4,1700016D02RIK
KLF4,1700016D18RIK
KLF4,1700016F12RIK
KLF4,1700016M24RIK
KLF4,1700016P03RIK
KLF4,1700018B24RIK
KLF4,1700019B21RIK
KLF4,1700019D03RIK
KLF4,1700019N12RIK
KLF4,1700019N19RIK
KLF4,1700021C14RIK
KLF4,1700022P22RIK
KLF4,1700023D19RIK
KLF4,1700023I07RIK
KLF4,1700024F20RIK
KLF4,1700024G13RIK
KLF4,1700024J04RIK
KLF4,1700025G04RIK
KLF4,1700025K23RIK
KLF4,1700026D08RIK
KLF4,1700026L06RIK
KLF4,1700027L20RIK
KLF4,1700029G01RIK
KLF4,1700029I01RIK
KLF4,1700029J07RIK
KLF4,1700029M20RIK
KLF4,1700030M09RIK
KLF4,1700034K08RIK
KLF4,1700037C18RIK
KLF4,1700042O10RIK
KLF4,1700042O13RIK
KLF4,1700045I19RIK
KLF4,1700046C09RIK
KLF4,1700049G17RIK
KLF4,1700052I22RIK
KLF4,1700054N08RIK
KLF4,1700056N10RIK
KLF4,1700057H21RIK
KLF4,1700057K13RIK
KLF4,1700060C20RIK
KLF4,1700061G19RIK
KLF4,1700066B19RIK
KLF4,1700066J24RIK
KLF4,1700067K01RIK
KLF4,1700069L16RIK
KLF4,1700072H12RIK
KLF4,1700084P21RIK
KLF4,1700086O06RIK
KLF4,1700086P04RIK
KLF4,1700094C09RIK
KLF4,1700097N02RIK
KLF4,1700100L14RIK
KLF4,1700101E01RIK
KLF4,1700108F19RIK
KLF4,1700112E06RIK
KLF4,1700113A16RIK
KLF4,1700113I22RIK
KLF4,1700121N20RIK
KLF4,1700122O11RIK
KLF4,1700123M08RIK
KLF4,1700125D06RIK
KLF4,1700125H20RIK
KLF4,1700126G02RIK
KLF4,1810007D17RIK
KLF4,1810011O10RIK
KLF4,1810012K08RIK
KLF4,1810012K16RIK
KLF4,1810012P15RIK
KLF4,1810014B01RIK
KLF4,1810024B03RIK
KLF4,1810034E14RIK
KLF4,1810037I17RIK
KLF4,1810043G02RIK
KLF4,1810053B23RIK
KLF4,1810058N05RIK
KLF4,1810059C17RIK
KLF4,1810059H22RIK
KLF4,1810062G17RIK
KLF4,1810063I02RIK
KLF4,2010001E11RIK
KLF4,2010004M13RIK
KLF4,2010005H15RIK
KLF4,2010010I01RIK
KLF4,2010013B24RIK
KLF4,2010016I18RIK
KLF4,2010110P09RIK
KLF4,2010111I01RIK
KLF4,2010204K13RIK
KLF4,2010205J10RIK
KLF4,2010300C02RIK
KLF4,2200001I15RIK
KLF4,2200002D01RIK
KLF4,2200002J24RIK
KLF4,2200002K05RIK
KLF4,2210010C17RIK
KLF4,2210011C24RIK
KLF4,2210016F16RIK
KLF4,2210020M01RIK
KLF4,2210039B01RIK
KLF4,2210403K04RIK
KLF4,2210409E12RIK
KLF4,2210417A02RIK
KLF4,2210417K05RIK
KLF4,2310003L06RIK
KLF4,2310004I24RIK
KLF4,2310006M14RIK
KLF4,2310007B03RIK
KLF4,2310010J17RIK
KLF4,2310014D11RIK
KLF4,2310014H01RIK
KLF4,2310015B20RIK
KLF4,2310028H24RIK
KLF4,2310030G06RIK
KLF4,2310040G24RIK
KLF4,2310042E22RIK
KLF4,2310043J07RIK
KLF4,2310043M15RIK
KLF4,2310046K01RIK
KLF4,2310047D07RIK
KLF4,2310047K21RIK
KLF4,2310057B04RIK
KLF4,2310057J16RIK
KLF4,2310065F04RIK
KLF4,2310069B03RIK
KLF4,2400009B08RIK
KLF4,2410002O22RIK
KLF4,2410004A20RIK
KLF4,2410004I01RIK
KLF4,2410017P07RIK
KLF4,2410021H03RIK
KLF4,2410039M03RIK
KLF4,2410042D21RIK
KLF4,2410066E13RIK
KLF4,2410075B13RIK
KLF4,2410076I21RIK
KLF4,2410080I02RIK
KLF4,2410087M07RIK
KLF4,2410089E03RIK
KLF4,2410131K14RIK
KLF4,2410137F16RIK
KLF4,2410137M14RIK
KLF4,2410164B09RIK
KLF4,2500002B13RIK
KLF4,2510003D18RIK
KLF4,2510009E07RIK
KLF4,2510049J12RIK
KLF4,2600010L24RIK
KLF4,2610002J02RIK
KLF4,2610002M06RIK
KLF4,2610005L07RIK
KLF4,2610008G14RIK
KLF4,2610012C04RIK
KLF4,2610018G03RIK
KLF4,2610019F03RIK
KLF4,2610021A01RIK
KLF4,2610024G14RIK
KLF4,2610029I01RIK
KLF4,2610034B18RIK
KLF4,2610034M16RIK
KLF4,2610035D17RIK
KLF4,2610039C10RIK
KLF4,2610042L04RIK
KLF4,2610100L16RIK
KLF4,2610203C20RIK
KLF4,2610300M13RIK
KLF4,2610301H18RIK
KLF4,2610307P16RIK
KLF4,2610528J11RIK
KLF4,2700033N17RIK
KLF4,2700054A10RIK
KLF4,2700078K13RIK
KLF4,2700086A05RIK
KLF4,2810001G20RIK
KLF4,2810011L19RIK
KLF4,2810038L03RIK
KLF4,2810046L04RIK
KLF4,2810403A07RIK
KLF4,2810403D21RIK
KLF4,2810404I24RIK
KLF4,2810405K02RIK
KLF4,2810408A11RIK
KLF4,2810408P10RIK
KLF4,2810410L24RIK
KLF4,2810455D13RIK
KLF4,2810459M11RIK
KLF4,2810474O19RIK
KLF4,2900011L18RIK
KLF4,2900011O08RIK
KLF4,2900026A02RIK
KLF4,2900041M22RIK
KLF4,2900092E17RIK
KLF4,2-MAR
KLF4,3021401N23RIK
KLF4,3100002H09RIK
KLF4,3100003L05RIK
KLF4,3110021A11RIK
KLF4,3110049J23RIK
KLF4,3110082D06RIK
KLF4,3110082I17RIK
KLF4,3110083C13RIK
KLF4,3110099E03RIK
KLF4,3300002A11RIK
KLF4,3830403N18RIK
KLF4,3-SEP
KLF4,4432412L15RIK
KLF4,4432414F05RIK
KLF4,4631405K08RIK
KLF4,4631416L12RIK
KLF4,4632404H12RIK
KLF4,4632427E13RIK
KLF4,4632427I20RIK
KLF4,4732423E21RIK
KLF4,4732457N14
KLF4,4732465J04RIK
KLF4,4732490B19RIK
KLF4,4833408D11RIK
KLF4,4833413E03RIK
KLF4,4833414E09RIK
KLF4,4833419G08RIK
KLF4,4833420G17RIK
KLF4,4833422M21RIK
KLF4,4833424O15RIK
KLF4,4833442J19RIK
KLF4,4833445I07RIK
KLF4,4833447P13RIK
KLF4,4921510H08RIK
KLF4,4921513D23RIK
KLF4,4921516A02RIK
KLF4,4921531C22RIK
KLF4,4930402D18RIK
KLF4,4930405A21RIK
KLF4,4930405J17RIK
KLF4,4930405N21RIK
KLF4,4930412L05RIK
KLF4,4930412M03RIK
KLF4,4930415F15RIK
KLF4,4930415O20RIK
KLF4,4930420K17RIK
KLF4,4930421J07RIK
KLF4,4930421P07RIK
KLF4,4930422G04RIK
KLF4,4930422I07RIK
KLF4,4930426D05RIK
KLF4,4930430D24RIK
KLF4,4930430F08RIK
KLF4,4930430J02RIK
KLF4,4930432E11RIK
KLF4,4930432K21RIK
KLF4,4930435E12RIK
KLF4,4930444G20RIK
KLF4,4930444M15RIK
KLF4,4930447J18RIK
KLF4,4930448N21RIK
KLF4,4930452B06RIK
KLF4,4930453N24RIK
KLF4,4930455B14RIK
KLF4,4930465M20RIK
KLF4,4930486G11RIK
KLF4,4930486L24RIK
KLF4,4930500J02RIK
KLF4,4930502E18RIK
KLF4,4930503L19RIK
KLF4,4930506M07RIK
KLF4,4930515G01RIK
KLF4,4930515G13RIK
KLF4,4930519D14RIK
KLF4,4930522L14RIK
KLF4,4930523C07RIK
KLF4,4930524L23RIK
KLF4,4930526I15RIK
KLF4,4930528F23RIK
KLF4,4930533B18RIK
KLF4,4930535I16RIK
KLF4,4930544G11RIK
KLF4,4930555A03RIK
KLF4,4930555G01RIK
KLF4,4930555I21RIK
KLF4,4930556I23RIK
KLF4,4930556M19RIK
KLF4,4930558C23RIK
KLF4,4930558N01RIK
KLF4,4930565O14
KLF4,4930578G10RIK
KLF4,4930579C12RIK
KLF4,4930579K19RIK
KLF4,4930579K21
KLF4,4930579M01RIK
KLF4,4930583H14RIK
KLF4,4930588G17RIK
KLF4,4930588N13RIK
KLF4,4930591A17RIK
KLF4,4931406H21RIK
KLF4,4931407G18RIK
KLF4,4931408C20RIK
KLF4,4931412M21
KLF4,4931414P19RIK
KLF4,4931417G12RIK
KLF4,4931420L22RIK
KLF4,4931430N09RIK
KLF4,4931440P22RIK
KLF4,4932411G14RIK
KLF4,4932412D23RIK
KLF4,4932425I24RIK
KLF4,4932438A13RIK
KLF4,4932441K18RIK
KLF4,4933400C05RIK
KLF4,4933400F03RIK
KLF4,4933402E13RIK
KLF4,4933403O03RIK
KLF4,4933404O12RIK
KLF4,4933407C03RIK
KLF4,4933408N05RIK
KLF4,4933411D12RIK
KLF4,4933411G11RIK
KLF4,4933411K05RIK
KLF4,4933412E12RIK
KLF4,4933414I15RIK
KLF4,4933416C03RIK
KLF4,4933428G20RIK
KLF4,4933429H19RIK
KLF4,4933431E20RIK
KLF4,4933432G23RIK
KLF4,4933433C11RIK
KLF4,4933434E20RIK
KLF4,4933436C20RIK
KLF4,4933440N22RIK
KLF4,5031434O11RIK
KLF4,5031438A03RIK
KLF4,5033425G24RIK
KLF4,5033426E14RIK
KLF4,5033430I15RIK
KLF4,5230400M03RIK
KLF4,5330426P16RIK
KLF4,5330431K02RIK
KLF4,5330437I02RIK
KLF4,5430401F13RIK
KLF4,5430402O13RIK
KLF4,5430405H02RIK
KLF4,5430406J06RIK
KLF4,5430407P10RIK
KLF4,5430411C19RIK
KLF4,5430417L22RIK
KLF4,5430431A17RIK
KLF4,5430435G22RIK
KLF4,5530400B01RIK
KLF4,5530601H04RIK
KLF4,5730405O15RIK
KLF4,5730408K05RIK
KLF4,5730414N17RIK
KLF4,5730416F02RIK
KLF4,5730419F03RIK
KLF4,5730422E09RIK
KLF4,5730433N10RIK
KLF4,5730494M16RIK
KLF4,5730508B09RIK
KLF4,5730510P18RIK
KLF4,5730528L13RIK
KLF4,5730601F06RIK
KLF4,5830407P18RIK
KLF4,5830411K21RIK
KLF4,5830416P10RIK
KLF4,5830428M24RIK
KLF4,5830433I10RIK
KLF4,5830444B04RIK
KLF4,5830469G19RIK
KLF4,5930436O19RIK
KLF4,5-MAR
KLF4,6030405A18RIK
KLF4,6030407O03RIK
KLF4,6030419C18RIK
KLF4,6030429G01RIK
KLF4,6030442E23RIK
KLF4,6030446N20RIK
KLF4,6030455H03RIK
KLF4,6030458C11RIK
KLF4,6030487A22RIK
KLF4,6230409E13RIK
KLF4,6230427J02RIK
KLF4,6330403K07RIK
KLF4,6330403M23RIK
KLF4,6330407J23RIK
KLF4,6330409N04RIK
KLF4,6330411E07RIK
KLF4,6330439K17RIK
KLF4,6330444E15RIK
KLF4,6330509M05RIK
KLF4,6330549D23RIK
KLF4,6430503K07RIK
KLF4,6430510B20RIK
KLF4,6430531B16RIK
KLF4,6430553K19RIK
KLF4,6430571L13RIK
KLF4,6530401N04RIK
KLF4,6720401G13RIK
KLF4,6720418B01RIK
KLF4,6720460K10RIK
KLF4,6720467L15RIK
KLF4,6720468P15RIK
KLF4,7420416P09RIK
KLF4,7530422B04RIK
KLF4,7630402I04RIK
KLF4,7-MAR
KLF4,8030411F24RIK
KLF4,8030474K03RIK
KLF4,8030479D07RIK
KLF4,8430410A17RIK
KLF4,8430419L09RIK
KLF4,8430423G03RIK
KLF4,8430427H17RIK
KLF4,8430430B14RIK
KLF4,9030208C03RIK
KLF4,9030224M15RIK
KLF4,9030409G11RIK
KLF4,9030419F21RIK
KLF4,9030617O03RIK
KLF4,9030619P08RIK
KLF4,9030625A04RIK
KLF4,9030625G05RIK
KLF4,9130002K18RIK
KLF4,9130007G19RIK
KLF4,9130008F23RIK
KLF4,9130017N09RIK
KLF4,9130020K20RIK
KLF4,9130208E07RIK
KLF4,9130209A04RIK
KLF4,9130221D24RIK
KLF4,9130221H12RIK
KLF4,9130221J17RIK
KLF4,9130230L23RIK
KLF4,9130401L11RIK
KLF4,9230019H11RIK
KLF4,9230102O04RIK
KLF4,9230105E10RIK
KLF4,9230110C19RIK
KLF4,9230110I02RIK
KLF4,9330132A10RIK
KLF4,9330133O14RIK
KLF4,9330159F19RIK
KLF4,9330182L06RIK
KLF4,9430013L17RIK
KLF4,9430014F16RIK
KLF4,9430019C24RIK
KLF4,9430029E18RIK
KLF4,9430041J12RIK
KLF4,9430069I07RIK
KLF4,9430081H08RIK
KLF4,9430083A17RIK
KLF4,9430085M18RIK
KLF4,9430088B20RIK
KLF4,9430096G21RIK
KLF4,9530006C21RIK
KLF4,9530039L23RIK
KLF4,9530046B11RIK
KLF4,9530059O14RIK
KLF4,9530068E07RIK
KLF4,9530077C05RIK
KLF4,9530082P21RIK
KLF4,9530091C08RIK
KLF4,9630002A11RIK
KLF4,9630013K17RIK
KLF4,9630014M24RIK
KLF4,9630017O17
KLF4,9630029G12RIK
KLF4,9630033F20RIK
KLF4,9630045H20RIK
KLF4,9830144P21RIK
KLF4,9930012K11RIK
KLF4,9930014A18RIK
KLF4,9930031P18RIK
KLF4,9930038B18RIK
KLF4,A
KLF4,A030003K02RIK
KLF4,A030005L19RIK
KLF4,A130004G07RIK
KLF4,A130010C12RIK
KLF4,A130038J17RIK
KLF4,A130049A11RIK
KLF4,A1BG
KLF4,A230006K03RIK
KLF4,A230050P20RIK
KLF4,A230055J12RIK
KLF4,A230065H16RIK
KLF4,A230072E10RIK
KLF4,A230083N12RIK
KLF4,A230084N10
KLF4,A2BP1
KLF4,A2M
KLF4,A330017A19RIK
KLF4,A330049M08RIK
KLF4,A330075M08RIK
KLF4,A330087D11RIK
KLF4,A330094K24RIK
KLF4,A430010J10RIK
KLF4,A430042E23RIK
KLF4,A430061O12RIK
KLF4,A430089I19RIK
KLF4,A430102J17RIK
KLF4,A430103D13RIK
KLF4,A430104N18RIK
KLF4,A430107P09RIK
KLF4,A530032D15RIK
KLF4,A530040E14RIK
KLF4,A530088H08RIK
KLF4,A630001G21RIK
KLF4,A630001O12RIK
KLF4,A630012P03RIK
KLF4,A630034I12RIK
KLF4,A630078A22RIK
KLF4,A630081D01RIK
KLF4,A630089N07RIK
KLF4,A730018C14RIK
KLF4,A730037C10RIK
KLF4,A730041O05RIK
KLF4,A730045E13RIK
KLF4,A730061H03RIK
KLF4,A730075L09RIK
KLF4,A730089K16RIK
KLF4,A730098A19RIK
KLF4,A830005F24RIK
KLF4,A830007P12RIK
KLF4,A830008E24RIK
KLF4,A830010M09RIK
KLF4,A830018L16RIK
KLF4,A830021K08RIK
KLF4,A830025M08
KLF4,A830052D11RIK
KLF4,A830058I18RIK
KLF4,A830060N17
KLF4,A830073O21RIK
KLF4,A830082K12RIK
KLF4,A930001N09RIK
KLF4,A930006K02RIK
KLF4,A930007I19RIK
KLF4,A930009K04RIK
KLF4,A930011O12RIK
KLF4,A930018O16RIK
KLF4,A930024E05RIK
KLF4,A930025A13RIK
KLF4,A930026C06RIK
KLF4,A930028C08RIK
KLF4,AA414992
KLF4,AA467197
KLF4,AADAC
KLF4,AADAT
KLF4,AARD
KLF4,AASDH
KLF4,AASS
KLF4,AB041803
KLF4,ABAT
KLF4,ABCA1
KLF4,ABCA4
KLF4,ABCA5
KLF4,ABCA7
KLF4,ABCB1A
KLF4,ABCB1B
KLF4,ABCB5
KLF4,ABCB6
KLF4,ABCC1
KLF4,ABCC3
KLF4,ABCC4
KLF4,ABCC8
KLF4,ABCD1
KLF4,ABCD3
KLF4,ABCG2
KLF4,ABCG4
KLF4,ABCG5
KLF4,ABHD1
KLF4,ABHD5
KLF4,ABHD6
KLF4,ABI2
KLF4,ABI3
KLF4,ABI3BP
KLF4,ABLIM1
KLF4,ABLIM2
KLF4,ABP1
KLF4,ABR
KLF4,ABTB1
KLF4,ABTB2
KLF4,ACAA2
KLF4,ACACA
KLF4,ACADM
KLF4,ACADS
KLF4,ACAP1
KLF4,ACBD4
KLF4,ACCN1
KLF4,ACCN2
KLF4,ACCS
KLF4,ACER1
KLF4,ACER2
KLF4,ACOT1
KLF4,ACOT11
KLF4,ACOT7
KLF4,ACOT9
KLF4,ACOX2
KLF4,ACOXL
KLF4,ACP5
KLF4,ACP6
KLF4,ACPL2
KLF4,ACPP
KLF4,ACSBG1
KLF4,ACSL4
KLF4,ACSL5
KLF4,ACSS1
KLF4,ACSS3
KLF4,ACTA2
KLF4,ACTG-PS1
KLF4,ACTL7B
KLF4,ACTN2
KLF4,ACTN3
KLF4,ACTR1B
KLF4,ACTR2
KLF4,ACTR3B
KLF4,ACVR2A
