,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E132_4_559,,,,4.559,
E13_1_804,,1.804,,,
E48_4_259,,4.259,,,
E122_4_659,,,,4.659,
E98_1_052,,1.052,,,
E36_4_259,4.259,,,,
E142_1_503,1.503,,,,
E132_1_052,,,,1.052,
E78_2_204,,,,2.204,
E110_3_006,,3.006,,,
E108_3_958,,3.958,,,
E53_3_507,,3.507,,,
E105_0_952,,,,0.952,
E30_2_054,,,,2.054,
E138_3_357,3.357,,,,
E79_2_355,,2.355,,,
E78_0_351,,,,0.351,
E128_1_854,,,,1.854,
E130_1_553,1.553,,,,
E21_0_701,,0.701,,,
E84_4_96,,4.96,,,
E33_3_257,,,,3.257,
E100_4_058,,,,4.058,
E35_3_958,,,,,3.958
E33_2_856,,,,2.856,
E30_3_707,,,,3.707,
E23_0_952,,,0.952,,
E129_1_603,,1.603,,,
E73_4_158,,4.158,,,
E67_0_752,0.752,,,,
E31_4_359,,,,,4.359
E86_1_303,,1.303,,,
E48_0_651,,0.651,,,
E43_4_96,,4.96,,,
E55_0_2,,,,0.2,
E91_4_509,,,,4.509,
E1_2_756,2.756,,,,
E56_2_154,2.154,,,,
E148_4_509,,,4.509,,
E118_1_954,,1.954,,,
E91_2_555,,,,2.555,
E127_3_056,,3.056,,,
E132_3_307,,,,3.307,
E110_0_0,,0.0,,,
E41_0_852,,0.852,,,
E144_0_902,,0.902,,,
E106_3_156,,,3.156,,
E78_0_852,,,,0.852,
E118_2_305,,2.305,,,
E147_2_405,,2.405,,,
E61_3_156,,,,3.156,
E78_3_908,,,,3.908,
E43_1_102,,1.102,,,
E142_1_353,1.353,,,,
E13_4_91,,4.91,,,
E6_2_054,2.054,,,,
E119_2_655,,,,,2.655
E140_2_906,2.906,,,,
E23_2_104,,,2.104,,
E138_3_557,3.557,,,,
E6_1_102,1.102,,,,
E137_1_353,,,,1.353,
E43_2_906,,2.906,,,
E85_2_705,,2.705,,,
E51_4_259,4.259,,,,
E73_1_653,,1.653,,,
E33_2_255,,,,2.255,
E0_3_106,,,,3.106,
E67_0_351,0.351,,,,
E148_0_451,,,0.451,,
E69_3_206,,,,3.206,
E91_1_904,,,,1.904,
E143_2_405,,,,2.405,
E16_1_052,,,,1.052,
E72_1_954,1.954,,,,
E16_0_0,,,,0.0,
E59_1_152,,,,1.152,
E62_1_854,,,,,1.854
E32_2_856,,,2.856,,
E22_4_359,,4.359,,,
E104_1_754,,,,1.754,
E11_1_703,,,,1.703,
E85_2_505,,2.505,,,
E66_0_301,0.301,,,,
E126_0_1,,,,0.1,
E106_2_956,,,2.956,,
E111_2_455,,,2.455,,
E135_0_1,0.1,,,,
E14_2_655,,2.655,,,
E67_0_15,0.15,,,,
E84_3_557,,3.557,,,
E69_3_758,,,,3.758,
E94_2_004,,2.004,,,
E10_0_701,0.701,,,,
E12_1_002,,,,1.002,
E24_3_958,,3.958,,,
E89_0_752,,,,0.752,
E106_2_355,,,2.355,,
E121_0_15,,,,0.15,
E75_2_806,,2.806,,,
E144_2_104,,2.104,,,
E114_1_804,,1.804,,,
E95_2_505,,,,2.505,
E41_0_752,,0.752,,,
E9_0_05,,,,0.05,
E57_4_259,,4.259,,,
E116_3_958,,3.958,,,
E32_0_952,,,0.952,,
E122_3_707,,,,3.707,
E17_4_409,,4.409,,,
E112_0_351,0.351,,,,
E53_0_551,,0.551,,,
E40_2_806,,2.806,,,
E83_1_603,1.603,,,,
E106_1_152,,,1.152,,
E88_2_405,,2.405,,,
E111_2_104,,,2.104,,
E58_3_657,,,,3.657,
E87_0_351,0.351,,,,
E74_2_555,,,,2.555,
E79_1_253,,1.253,,,
E77_2_405,,,,2.405,
E128_4_309,,,,4.309,
E52_4_309,,,,4.309,
E46_2_605,2.605,,,,
E66_1_052,1.052,,,,
E85_2_956,,2.956,,,
E24_3_707,,3.707,,,
E81_2_255,2.255,,,,
E127_3_707,,3.707,,,
E19_3_106,3.106,,,,
E53_2_204,,2.204,,,
E131_1_854,,1.854,,,
E1_2_705,2.705,,,,
E145_2_054,,2.054,,,
E24_2_705,,2.705,,,
E64_2_756,,,,2.756,
E5_3_407,,,,3.407,
E146_1_202,,1.202,,,
E59_0_952,,,,0.952,
E86_1_553,,1.553,,,
E137_2_355,,,,2.355,
E84_2_154,,2.154,,,
E104_2_204,,,,2.204,
E81_0_1,0.1,,,,
E149_0_2,0.2,,,,
E4_1_002,,,,1.002,
E48_1_453,,1.453,,,
E43_3_758,,3.758,,,
E65_4_459,4.459,,,,
E93_4_008,,,,4.008,
E47_3_307,,3.307,,,
E110_4_709,,4.709,,,
E107_0_1,,,,,0.1
E93_1_202,,,,1.202,
E141_1_353,,,,1.353,
E120_0_802,0.802,,,,
E66_4_86,4.86,,,,
E94_1_303,,1.303,,,
E36_1_904,1.904,,,,
E117_4_81,4.81,,,,
E44_2_355,,,2.355,,
E40_4_208,,4.208,,,
E7_0_902,0.902,,,,
E3_3_607,,3.607,,,
E26_0_551,,,,0.551,
E90_4_91,4.91,,,,
E73_3_557,,3.557,,,
E102_4_91,,,,4.91,
E97_0_902,,,,0.902,
E104_3_457,,,,3.457,
E89_4_81,,,,4.81,
E146_3_557,,3.557,,,
E49_2_956,,,,,2.956
E124_2_255,,,,,2.255
E79_4_259,,4.259,,,
E14_3_858,,3.858,,,
E48_4_609,,4.609,,,
E98_2_906,,2.906,,,
E66_3_607,3.607,,,,
E7_2_655,2.655,,,,
E108_1_152,,1.152,,,
E108_4_359,,4.359,,,
E102_4_008,,,,4.008,
E98_3_156,,3.156,,,
E81_4_659,4.659,,,,
E122_1_102,,,,1.102,
E6_2_555,2.555,,,,
E2_1_553,1.553,,,,
E61_3_257,,,,3.257,
E35_0_852,,,,,0.852
E84_3_156,,3.156,,,
E14_0_301,,0.301,,,
E30_1_954,,,,1.954,
E113_0_05,0.05,,,,
E87_3_808,3.808,,,,
E119_0_401,,,,,0.401
E105_4_459,,,,4.459,
E112_1_703,1.703,,,,
E50_4_108,,4.108,,,
E127_1_253,,1.253,,,
E11_0_351,,,,0.351,
E3_1_002,,1.002,,,
E34_3_307,,,3.307,,
E120_2_154,2.154,,,,
E78_0_752,,,,0.752,
E18_2_054,,,,2.054,
E3_1_553,,1.553,,,
E10_3_858,3.858,,,,
E66_1_553,1.553,,,,
E55_1_052,,,,1.052,
E38_4_058,,,,,4.058
E25_1_954,1.954,,,,
E130_4_158,4.158,,,,
E80_2_154,,2.154,,,
E90_2_555,2.555,,,,
E127_4_81,,4.81,,,
E142_2_104,2.104,,,,
E141_0_2,,,,0.2,
E74_4_459,,,,4.459,
E66_2_756,2.756,,,,
E124_1_553,,,,,1.553
E39_1_904,,1.904,,,
E77_4_509,,,,4.509,
E67_2_455,2.455,,,,
E92_1_052,,1.052,,,
E27_1_102,1.102,,,,
E36_3_657,3.657,,,,
E130_3_607,3.607,,,,
E33_0_551,,,,0.551,
E57_3_407,,3.407,,,
E119_1_553,,,,,1.553
E138_4_509,4.509,,,,
E108_3_908,,3.908,,,
E76_4_309,,,,4.309,
E53_4_509,,4.509,,,
E98_3_257,,3.257,,,
E80_0_05,,0.05,,,
E28_0_752,,,,0.752,
E129_2_154,,2.154,,,
E20_2_906,2.906,,,,
E35_0_351,,,,,0.351
E99_3_156,,3.156,,,
E94_2_555,,2.555,,,
E26_2_605,,,,2.605,
E6_4_659,4.659,,,,
E49_4_409,,,,,4.409
E95_2_655,,,,2.655,
E61_0_852,,,,0.852,
E64_1_152,,,,1.152,
E99_3_707,,3.707,,,
E24_1_002,,1.002,,,
E56_2_355,2.355,,,,
E41_4_158,,4.158,,,
E57_1_904,,1.904,,,
E137_3_758,,,,3.758,
E91_2_054,,,,2.054,
E134_2_655,,,2.655,,
E14_0_952,,0.952,,,
E30_0_752,,,,0.752,
E27_0_601,0.601,,,,
E24_3_257,,3.257,,,
E7_3_156,3.156,,,,
E32_4_76,,,4.76,,
E119_0_701,,,,,0.701
E89_4_058,,,,4.058,
E77_3_908,,,,3.908,
E130_0_852,0.852,,,,
E37_4_76,4.76,,,,
E31_1_553,,,,,1.553
E35_3_206,,,,,3.206
E62_3_307,,,,,3.307
E7_4_509,4.509,,,,
E96_1_002,1.002,,,,
E20_2_856,2.856,,,,
E65_2_355,2.355,,,,
E56_0_501,0.501,,,,
E55_3_407,,,,3.407,
E51_0_351,0.351,,,,
E6_2_255,2.255,,,,
E55_2_305,,,,2.305,
E93_4_409,,,,4.409,
E108_0_651,,0.651,,,
E48_3_958,,3.958,,,
E64_0_601,,,,0.601,
E73_1_954,,1.954,,,
E76_2_004,,,,2.004,
E72_1_703,1.703,,,,
E91_4_81,,,,4.81,
E115_1_002,1.002,,,,
E53_0_701,,0.701,,,
E95_4_259,,,,4.259,
E130_2_104,2.104,,,,
E73_3_106,,3.106,,,
E32_1_303,,,1.303,,
E28_4_509,,,,4.509,
E91_3_106,,,,3.106,
E133_1_804,,1.804,,,
E105_1_754,,,,1.754,
E38_2_655,,,,,2.655
E108_0_1,,0.1,,,
E125_2_856,2.856,,,,
E120_2_705,2.705,,,,
E29_1_754,,1.754,,,
E3_4_208,,4.208,,,
E69_3_457,,,,3.457,
E9_4_409,,,,4.409,
E130_3_056,3.056,,,,
E83_2_255,2.255,,,,
E102_1_653,,,,1.653,
E75_0_301,,0.301,,,
E112_1_353,1.353,,,,
E39_1_453,,1.453,,,
E70_3_357,,,,3.357,
E92_2_705,,2.705,,,
E70_3_657,,,,3.657,
E99_0_351,,0.351,,,
E142_4_058,4.058,,,,
E82_1_253,1.253,,,,
E121_3_006,,,,3.006,
E35_3_357,,,,,3.357
E119_2_906,,,,,2.906
E28_2_705,,,,2.705,
E149_4_96,4.96,,,,
E100_0_0,,,,0.0,
E20_1_804,1.804,,,,
E106_0_752,,,0.752,,
E79_0_401,,0.401,,,
E71_1_653,,1.653,,,
E5_1_202,,,,1.202,
E120_3_607,3.607,,,,
E17_2_405,,2.405,,,
E66_3_056,3.056,,,,
E12_0_651,,,,0.651,
E119_2_705,,,,,2.705
E91_4_609,,,,4.609,
E68_2_806,,2.806,,,
E119_3_156,,,,,3.156
E129_3_808,,3.808,,,
E79_0_2,,0.2,,,
E16_1_804,,,,1.804,
E63_3_507,3.507,,,,
E108_3_307,,3.307,,,
E113_0_752,0.752,,,,
E37_2_605,2.605,,,,
E125_3_958,3.958,,,,
E90_4_659,4.659,,,,
E8_2_505,,,,2.505,
E135_2_305,2.305,,,,
E102_0_0,,,,0.0,
E65_2_756,2.756,,,,
E31_0_852,,,,,0.852
E128_4_158,,,,4.158,
E128_2_655,,,,2.655,
E18_3_106,,,,3.106,
E26_4_91,,,,4.91,
E98_0_952,,0.952,,,
E109_4_409,,,,4.409,
E79_3_758,,3.758,,,
E118_4_91,,4.91,,,
E82_2_204,2.204,,,,
E138_4_86,4.86,,,,
E137_2_054,,,,2.054,
E134_0_902,,,0.902,,
E10_2_956,2.956,,,,
E30_4_86,,,,4.86,
E132_0_501,,,,0.501,
E144_4_108,,4.108,,,
E54_3_307,3.307,,,,
E126_1_854,,,,1.854,
E115_4_509,4.509,,,,
E138_0_1,0.1,,,,
E142_0_251,0.251,,,,
E52_2_305,,,,2.305,
E112_1_303,1.303,,,,
E45_2_806,,2.806,,,
E144_3_557,,3.557,,,
E18_3_858,,,,3.858,
E75_2_555,,2.555,,,
E96_0_0,0.0,,,,
E143_1_002,,,,1.002,
E101_0_1,,0.1,,,
E46_1_854,1.854,,,,
E112_2_906,2.906,,,,
E46_2_054,2.054,,,,
E35_1_754,,,,,1.754
E26_2_856,,,,2.856,
E147_0_251,,0.251,,,
E55_4_659,,,,4.659,
E54_0_0,0.0,,,,
E136_3_407,3.407,,,,
E53_2_255,,2.255,,,
E116_2_405,,2.405,,,
E100_3_507,,,,3.507,
E144_2_305,,2.305,,,
E85_0_701,,0.701,,,
E67_4_86,4.86,,,,
E115_0_651,0.651,,,,
E117_3_758,3.758,,,,
E18_2_355,,,,2.355,
E61_1_453,,,,1.453,
E114_2_806,,2.806,,,
E88_4_659,,4.659,,,
E128_3_307,,,,3.307,
E19_4_76,4.76,,,,
E10_0_852,0.852,,,,
E73_2_555,,2.555,,,
E4_1_603,,,,1.603,
E93_3_657,,,,3.657,
E94_4_158,,4.158,,,
E114_0_852,,0.852,,,
E55_0_952,,,,0.952,
E112_0_952,0.952,,,,
E35_0_2,,,,,0.2
E11_4_709,,,,4.709,
E15_1_854,,1.854,,,
E119_4_609,,,,,4.609
E114_4_359,,4.359,,,
E100_4_96,,,,4.96,
E111_1_653,,,1.653,,
E82_0_501,0.501,,,,
E33_0_952,,,,0.952,
E83_0_0,0.0,,,,
E115_3_758,3.758,,,,
E95_0_651,,,,0.651,
E72_3_106,3.106,,,,
E103_3_156,,3.156,,,
E110_1_453,,1.453,,,
E68_3_958,,3.958,,,
E95_4_81,,,,4.81,
E125_4_008,4.008,,,,
E55_4_459,,,,4.459,
E59_3_707,,,,3.707,
E20_3_106,3.106,,,,
E91_4_008,,,,4.008,
E98_4_008,,4.008,,,
E80_3_407,,3.407,,,
E97_3_307,,,,3.307,
E66_4_158,4.158,,,,
E145_1_703,,1.703,,,
E3_2_054,,2.054,,,
E96_3_457,3.457,,,,
E79_1_754,,1.754,,,
E136_4_659,4.659,,,,
E13_4_559,,4.559,,,
E37_4_359,4.359,,,,
E46_4_459,4.459,,,,
E19_2_956,2.956,,,,
E51_3_908,3.908,,,,
E57_1_553,,1.553,,,
E0_2_054,,,,2.054,
E126_3_206,,,,3.206,
E67_2_705,2.705,,,,
E65_1_503,1.503,,,,
E148_3_056,,,3.056,,
E49_1_052,,,,,1.052
E69_2_305,,,,2.305,
E62_1_453,,,,,1.453
E117_0_501,0.501,,,,
E83_1_002,1.002,,,,
E49_2_555,,,,,2.555
E135_3_257,3.257,,,,
E78_2_555,,,,2.555,
E120_0_15,0.15,,,,
E5_4_359,,,,4.359,
E109_2_906,,,,2.906,
E8_3_707,,,,3.707,
E32_4_208,,,4.208,,
E136_0_752,0.752,,,,
E94_4_459,,4.459,,,
E102_2_655,,,,2.655,
E106_2_054,,,2.054,,
E18_0_451,,,,0.451,
E137_2_455,,,,2.455,
E131_3_257,,3.257,,,
E52_3_407,,,,3.407,
E26_3_307,,,,3.307,
E120_0_852,0.852,,,,
E105_3_507,,,,3.507,
E143_4_509,,,,4.509,
E123_4_659,4.659,,,,
E92_4_559,,4.559,,,
E128_4_359,,,,4.359,
E51_4_008,4.008,,,,
E136_4_359,4.359,,,,
E141_1_703,,,,1.703,
E137_2_405,,,,2.405,
E105_1_303,,,,1.303,
E6_2_305,2.305,,,,
E128_0_1,,,,0.1,
E131_4_108,,4.108,,,
E129_1_553,,1.553,,,
E134_4_359,,,4.359,,
E97_0_0,,,,0.0,
E107_2_255,,,,,2.255
E4_4_509,,,,4.509,
E124_4_81,,,,,4.81
E3_1_303,,1.303,,,
E43_1_152,,1.152,,,
E118_1_453,,1.453,,,
E106_1_804,,,1.804,,
E47_2_255,,2.255,,,
E49_3_958,,,,,3.958
E42_1_854,,,,1.854,
E128_2_856,,,,2.856,
E37_3_507,3.507,,,,
E15_3_457,,3.457,,,
E105_0_05,,,,0.05,
E68_2_004,,2.004,,,
E96_3_958,3.958,,,,
E70_3_958,,,,3.958,
E58_3_257,,,,3.257,
E110_2_605,,2.605,,,
E9_0_451,,,,0.451,
E49_1_653,,,,,1.653
E117_4_459,4.459,,,,
E39_0_1,,0.1,,,
E77_2_204,,,,2.204,
E76_3_156,,,,3.156,
E51_1_453,1.453,,,,
E114_2_655,,2.655,,,
E9_2_054,,,,2.054,
E118_0_701,,0.701,,,
E104_0_902,,,,0.902,
E47_0_651,,0.651,,,
E92_4_158,,4.158,,,
E26_4_76,,,,4.76,
E83_1_202,1.202,,,,
E22_3_657,,3.657,,,
E51_3_657,3.657,,,,
E19_0_251,0.251,,,,
E85_0_902,,0.902,,,
E112_2_505,2.505,,,,
E115_2_906,2.906,,,,
E8_0_451,,,,0.451,
E29_3_357,,3.357,,,
E63_1_052,1.052,,,,
E66_1_102,1.102,,,,
E119_0_501,,,,,0.501
E56_1_804,1.804,,,,
E128_4_259,,,,4.259,
E36_3_707,3.707,,,,
E135_3_557,3.557,,,,
E21_1_152,,1.152,,,
E54_2_204,2.204,,,,
E70_4_509,,,,4.509,
E136_4_609,4.609,,,,
E80_1_804,,1.804,,,
E124_3_307,,,,,3.307
E89_2_455,,,,2.455,
E50_3_758,,3.758,,,
E85_2_204,,2.204,,,
E97_2_555,,,,2.555,
E58_4_459,,,,4.459,
E61_1_553,,,,1.553,
E85_2_004,,2.004,,,
E126_1_303,,,,1.303,
E75_2_655,,2.655,,,
E148_3_407,,,3.407,,
E82_3_808,3.808,,,,
E92_0_0,,0.0,,,
E21_1_904,,1.904,,,
E122_1_002,,,,1.002,
E52_0_651,,,,0.651,
E44_3_006,,,3.006,,
E113_4_309,4.309,,,,
E0_3_307,,,,3.307,
E97_4_208,,,,4.208,
E114_0_301,,0.301,,,
E97_4_359,,,,4.359,
E119_0_551,,,,,0.551
E12_1_403,,,,1.403,
E118_2_405,,2.405,,,
E80_0_501,,0.501,,,
E11_4_91,,,,4.91,
E63_1_503,1.503,,,,
E86_1_202,,1.202,,,
E143_3_557,,,,3.557,
E53_4_309,,4.309,,,
E118_2_555,,2.555,,,
E36_1_002,1.002,,,,
E55_4_609,,,,4.609,
E129_2_405,,2.405,,,
E58_1_102,,,,1.102,
E64_2_154,,,,2.154,
E141_3_657,,,,3.657,
E24_0_05,,0.05,,,
E106_4_509,,,4.509,,
E135_4_96,4.96,,,,
E139_1_553,1.553,,,,
E137_4_91,,,,4.91,
E87_0_952,0.952,,,,
E122_4_559,,,,4.559,
E120_2_054,2.054,,,,
E17_0_301,,0.301,,,
E103_0_802,,0.802,,,
E4_3_357,,,,3.357,
E43_0_351,,0.351,,,
E16_0_952,,,,0.952,
E105_0_701,,,,0.701,
E105_0_451,,,,0.451,
E46_0_651,0.651,,,,
E1_2_505,2.505,,,,
E10_2_305,2.305,,,,
E127_2_806,,2.806,,,
E101_1_553,,1.553,,,
E119_4_459,,,,,4.459
E137_0_551,,,,0.551,
E139_2_405,2.405,,,,
E24_2_455,,2.455,,,
E92_1_503,,1.503,,,
E66_1_754,1.754,,,,
E109_2_054,,,,2.054,
E11_2_705,,,,2.705,
E90_4_609,4.609,,,,
E103_2_004,,2.004,,,
E35_2_054,,,,,2.054
E139_1_703,1.703,,,,
E15_1_653,,1.653,,,
E27_2_004,2.004,,,,
E77_0_1,,,,0.1,
E85_3_858,,3.858,,,
E81_3_607,3.607,,,,
E110_4_409,,4.409,,,
E111_0_651,,,0.651,,
E71_0_0,,0.0,,,
E135_1_102,1.102,,,,
E39_1_052,,1.052,,,
E26_4_509,,,,4.509,
E61_4_259,,,,4.259,
E61_4_459,,,,4.459,
E104_2_355,,,,2.355,
E28_0_852,,,,0.852,
E83_3_958,3.958,,,,
E104_1_453,,,,1.453,
E118_1_403,,1.403,,,
E35_4_659,,,,,4.659
E48_4_309,,4.309,,,
E93_1_653,,,,1.653,
E29_0_1,,0.1,,,
E102_4_208,,,,4.208,
E25_3_607,3.607,,,,
E71_3_808,,3.808,,,
E134_1_553,,,1.553,,
E106_3_056,,,3.056,,
E137_4_509,,,,4.509,
E126_4_659,,,,4.659,
E146_3_106,,3.106,,,
E95_0_852,,,,0.852,
E5_0_401,,,,0.401,
E87_1_152,1.152,,,,
E114_2_856,,2.856,,,
E9_4_108,,,,4.108,
E30_2_906,,,,2.906,
E33_3_758,,,,3.758,
E107_2_405,,,,,2.405
E26_4_459,,,,4.459,
E98_0_651,,0.651,,,
E54_3_156,3.156,,,,
E111_1_253,,,1.253,,
E135_2_505,2.505,,,,
E87_0_0,0.0,,,,
E109_3_657,,,,3.657,
E44_1_102,,,1.102,,
E10_3_357,3.357,,,,
E129_0_05,,0.05,,,
E146_0_1,,0.1,,,
E29_0_902,,0.902,,,
E92_4_008,,4.008,,,
E25_0_0,0.0,,,,
E146_0_952,,0.952,,,
E82_2_004,2.004,,,,
E81_4_81,4.81,,,,
E72_0_752,0.752,,,,
E97_3_707,,,,3.707,
E54_4_709,4.709,,,,
E45_2_455,,2.455,,,
E104_3_407,,,,3.407,
E98_4_409,,4.409,,,
E62_1_703,,,,,1.703
E97_2_104,,,,2.104,
E20_4_81,4.81,,,,
E8_1_403,,,,1.403,
E94_2_856,,2.856,,,
E75_1_102,,1.102,,,
E41_0_401,,0.401,,,
E64_4_158,,,,4.158,
E91_0_701,,,,0.701,
E15_2_856,,2.856,,,
E116_0_551,,0.551,,,
E82_3_557,3.557,,,,
E34_0_651,,,0.651,,
E8_3_808,,,,3.808,
E54_3_407,3.407,,,,
E92_1_553,,1.553,,,
E125_2_605,2.605,,,,
E41_3_858,,3.858,,,
E27_3_006,3.006,,,,
E108_1_954,,1.954,,,
E133_4_158,,4.158,,,
E75_0_752,,0.752,,,
E56_2_956,2.956,,,,
E68_2_505,,2.505,,,
E73_1_403,,1.403,,,
E148_0_952,,,0.952,,
E89_2_956,,,,2.956,
E79_0_902,,0.902,,,
E126_2_806,,,,2.806,
E69_3_808,,,,3.808,
E76_3_657,,,,3.657,
E117_1_002,1.002,,,,
E7_2_355,2.355,,,,
E144_0_15,,0.15,,,
E57_1_403,,1.403,,,
E81_2_555,2.555,,,,
E33_2_355,,,,2.355,
E138_0_551,0.551,,,,
E140_0_902,0.902,,,,
E111_3_407,,,3.407,,
E113_3_357,3.357,,,,
E17_0_601,,0.601,,,
E20_4_459,4.459,,,,
E148_3_257,,,3.257,,
E94_1_804,,1.804,,,
E94_3_006,,3.006,,,
E61_4_208,,,,4.208,
E23_3_908,,,3.908,,
E116_2_906,,2.906,,,
E57_2_806,,2.806,,,
E86_0_802,,0.802,,,
E16_0_902,,,,0.902,
E133_4_76,,4.76,,,
E41_0_05,,0.05,,,
E137_0_401,,,,0.401,
E18_3_758,,,,3.758,
E17_3_206,,3.206,,,
E32_2_104,,,2.104,,
E19_2_705,2.705,,,,
E112_0_451,0.451,,,,
E8_2_906,,,,2.906,
E74_4_609,,,,4.609,
E75_2_305,,2.305,,,
E68_1_954,,1.954,,,
E85_1_603,,1.603,,,
E136_4_008,4.008,,,,
E96_3_307,3.307,,,,
E12_0_1,,,,0.1,
E42_0_952,,,,0.952,
E44_4_659,,,4.659,,
E143_2_655,,,,2.655,
E22_4_008,,4.008,,,
E79_1_453,,1.453,,,
E68_1_553,,1.553,,,
E25_2_605,2.605,,,,
E87_1_353,1.353,,,,
E82_1_152,1.152,,,,
E114_4_459,,4.459,,,
E52_1_353,,,,1.353,
E35_0_05,,,,,0.05
E118_4_158,,4.158,,,
E19_4_108,4.108,,,,
E123_1_754,1.754,,,,
E33_4_008,,,,4.008,
E106_0_802,,,0.802,,
E20_0_0,0.0,,,,
E20_1_553,1.553,,,,
E17_4_76,,4.76,,,
E108_1_353,,1.353,,,
E37_4_91,4.91,,,,
E76_1_754,,,,1.754,
E10_1_303,1.303,,,,
E97_3_407,,,,3.407,
E78_2_104,,,,2.104,
E145_3_457,,3.457,,,
E91_3_257,,,,3.257,
E67_1_303,1.303,,,,
E95_0_952,,,,0.952,
E11_2_154,,,,2.154,
E103_4_659,,4.659,,,
E11_2_806,,,,2.806,
E131_2_956,,2.956,,,
E88_4_108,,4.108,,,
E63_1_303,1.303,,,,
E74_2_655,,,,2.655,
E126_4_76,,,,4.76,
E59_3_357,,,,3.357,
E73_4_459,,4.459,,,
E52_3_156,,,,3.156,
E88_4_008,,4.008,,,
E148_3_507,,,3.507,,
E141_4_559,,,,4.559,
E85_4_359,,4.359,,,
E43_1_253,,1.253,,,
E116_3_607,,3.607,,,
E49_1_804,,,,,1.804
E19_3_507,3.507,,,,
E49_1_102,,,,,1.102
E88_0_802,,0.802,,,
E21_2_705,,2.705,,,
E71_0_902,,0.902,,,
E28_2_505,,,,2.505,
E36_3_758,3.758,,,,
E94_0_401,,0.401,,,
E84_4_609,,4.609,,,
E69_4_309,,,,4.309,
E66_1_303,1.303,,,,
E62_3_156,,,,,3.156
E51_0_05,0.05,,,,
E78_1_754,,,,1.754,
E124_3_257,,,,,3.257
E140_2_856,2.856,,,,
E8_0_1,,,,0.1,
E122_4_509,,,,4.509,
E59_4_208,,,,4.208,
E28_2_756,,,,2.756,
E82_1_453,1.453,,,,
E63_0_451,0.451,,,,
E7_3_006,3.006,,,,
E134_0_952,,,0.952,,
E121_0_05,,,,0.05,
E48_4_709,,4.709,,,
E31_0_1,,,,,0.1
E87_2_705,2.705,,,,
E51_3_557,3.557,,,,
E104_3_006,,,,3.006,
E106_0_301,,,0.301,,
E23_2_906,,,2.906,,
E134_3_657,,,3.657,,
E135_1_804,1.804,,,,
E30_1_703,,,,1.703,
E83_4_81,4.81,,,,
E18_1_202,,,,1.202,
E68_1_253,,1.253,,,
E41_0_651,,0.651,,,
E106_4_459,,,4.459,,
E75_4_108,,4.108,,,
E136_1_954,1.954,,,,
E129_3_707,,3.707,,,
E61_4_559,,,,4.559,
E59_4_76,,,,4.76,
E135_1_253,1.253,,,,
E18_2_004,,,,2.004,
E114_3_808,,3.808,,,
E45_3_758,,3.758,,,
E78_4_208,,,,4.208,
E124_0_251,,,,,0.251
E148_0_15,,,0.15,,
E65_4_91,4.91,,,,
E63_1_904,1.904,,,,
E49_4_86,,,,,4.86
E63_1_553,1.553,,,,
E31_2_806,,,,,2.806
E103_2_756,,2.756,,,
E125_0_501,0.501,,,,
E147_1_754,,1.754,,,
E46_0_451,0.451,,,,
E2_4_86,4.86,,,,
E90_2_705,2.705,,,,
E12_0_551,,,,0.551,
E136_1_804,1.804,,,,
E68_0_401,,0.401,,,
E1_1_954,1.954,,,,
E12_1_353,,,,1.353,
E139_4_008,4.008,,,,
E117_3_357,3.357,,,,
E43_2_255,,2.255,,,
E49_3_908,,,,,3.908
E82_1_854,1.854,,,,
E81_4_058,4.058,,,,
E53_4_659,,4.659,,,
E149_3_257,3.257,,,,
E60_3_657,,,,3.657,
E22_1_503,,1.503,,,
E47_0_2,,0.2,,,
E112_3_507,3.507,,,,
E50_1_202,,1.202,,,
E105_4_91,,,,4.91,
E104_2_505,,,,2.505,
E23_0_902,,,0.902,,
E42_2_505,,,,2.505,
E51_4_409,4.409,,,,
E99_2_906,,2.906,,,
E135_2_555,2.555,,,,
E98_0_251,,0.251,,,
E66_1_453,1.453,,,,
E90_4_86,4.86,,,,
E94_0_1,,0.1,,,
E55_0_551,,,,0.551,
E78_2_705,,,,2.705,
E75_1_754,,1.754,,,
E74_4_359,,,,4.359,
E100_1_703,,,,1.703,
E133_0_501,,0.501,,,
E115_0_802,0.802,,,,
E7_3_958,3.958,,,,
E44_0_15,,,0.15,,
E37_1_653,1.653,,,,
E3_1_603,,1.603,,,
E22_1_403,,1.403,,,
E148_4_259,,,4.259,,
E131_0_2,,0.2,,,
E0_4_86,,,,4.86,
E33_4_91,,,,4.91,
E22_4_208,,4.208,,,
E28_2_154,,,,2.154,
E116_4_208,,4.208,,,
E39_1_553,,1.553,,,
E121_3_758,,,,3.758,
E28_3_557,,,,3.557,
E140_4_008,4.008,,,,
E116_1_954,,1.954,,,
E124_4_058,,,,,4.058
E30_3_858,,,,3.858,
E112_1_052,1.052,,,,
E56_1_854,1.854,,,,
E73_0_952,,0.952,,,
E77_4_96,,,,4.96,
E69_0_351,,,,0.351,
E22_3_758,,3.758,,,
E35_4_459,,,,,4.459
E70_4_008,,,,4.008,
E52_0_802,,,,0.802,
E19_4_309,4.309,,,,
E98_4_158,,4.158,,,
E3_3_657,,3.657,,,
E132_2_104,,,,2.104,
E13_2_455,,2.455,,,
E15_3_607,,3.607,,,
E136_0_1,0.1,,,,
E58_2_305,,,,2.305,
