,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3
E122_4_486,4.486,,,
E16_3_124,3.124,,,
E127_7_129,,,7.129,
E31_0_0,,,0.0,
E113_5_207,,,5.207,
E91_4_245,,,4.245,
E60_2_483,,,2.483,
E31_3_685,,,3.685,
E82_6_969,,6.969,,
E34_5_927,,,5.927,
E45_2_003,,,,2.003
E123_2_563,,,2.563,
E115_0_08,0.08,,,
E27_7_129,,,7.129,
E62_1_121,,,,1.121
E10_0_721,,,0.721,
E53_3_284,3.284,,,
E79_5_767,,,,5.767
E108_6_248,6.248,,,
E34_3_444,,,3.444,
E79_2_964,,,,2.964
E93_5_927,5.927,,,
E27_6_488,,,6.488,
E21_0_32,0.32,,,
E24_4_085,,,4.085,
E114_3_685,3.685,,,
E85_0_32,,,0.32,
E8_1_842,,,1.842,
E140_7_049,,,7.049,
E72_3_925,,,3.925,
E140_1_442,,,1.442,
E107_6_248,,,6.248,
E68_1_121,,1.121,,
E24_6_008,,,6.008,
E65_4_085,,,,4.085
E145_6_408,,,6.408,
E8_5_767,,,5.767,
E132_7_449,,7.449,,
E35_2_563,,,,2.563
E28_5_367,,,5.367,
E10_6_248,,,6.248,
E112_4_726,,,4.726,
E38_2_483,,,,2.483
E46_0_401,,,0.401,
E144_1_282,,,1.282,
E22_3_364,3.364,,,
E2_0_32,,,,0.32
E117_2_403,2.403,,,
E140_7_85,,,7.85,
E107_6_809,,,6.809,
E102_6_728,,6.728,,
E20_7_529,7.529,,,
E29_3_204,3.204,,,
E77_3_925,,,3.925,
E25_1_682,1.682,,,
E104_5_367,,,5.367,
E55_6_568,,,6.568,
E130_5_046,5.046,,,
E119_0_32,,0.32,,
E45_4_085,,,,4.085
E26_7_209,,,,7.209
E121_7_449,,7.449,,
E24_4_486,,,4.486,
E115_2_163,2.163,,,
E4_1_362,,,1.362,
E46_2_243,,,2.243,
E110_5_287,,,5.287,
E35_3_444,,,,3.444
E104_4_886,,,4.886,
E112_4_005,,,4.005,
E34_5_367,,,5.367,
E145_2_563,,,2.563,
E65_6_088,,,,6.088
E121_2_483,,2.483,,
E83_7_69,,,7.69,
E145_4_005,,,4.005,
E71_3_524,3.524,,,
E33_1_041,,,1.041,
E117_3_124,3.124,,,
E31_6_889,,,6.889,
E144_3_364,,,3.364,
E140_0_721,,,0.721,
E99_3_524,,,3.524,
E140_3_605,,,3.605,
E37_7_93,,,7.93,
E1_3_845,,,3.845,
E45_6_488,,,,6.488
E30_3_605,,,3.605,
E113_6_008,,,6.008,
E65_6_248,,,,6.248
E130_4_566,4.566,,,
E93_0_401,0.401,,,
E61_3_685,,3.685,,
E119_6_728,,6.728,,
E91_7_85,,,7.85,
E13_3_925,3.925,,,
E74_2_884,2.884,,,
E89_3_765,,,3.765,
E102_2_403,,2.403,,
E71_7_449,7.449,,,
E30_3_765,,,3.765,
E53_0_881,0.881,,,
E141_0_881,0.881,,,
E91_0_24,,,0.24,
E112_5_527,,,5.527,
E108_0_801,0.801,,,
E66_4_646,,,4.646,
E145_6_088,,,6.088,
E37_4_245,,,4.245,
E106_7_61,7.61,,,
E136_6_408,6.408,,,
E141_0_961,0.961,,,
E60_4_325,,,4.325,
E84_7_449,,,,7.449
E81_4_245,4.245,,,
E2_4_966,,,,4.966
E115_6_969,6.969,,,
E124_2_964,2.964,,,
E102_7_289,,7.289,,
E86_2_643,,,2.643,
E140_5_367,,,5.367,
E86_5_687,,,5.687,
E16_0_881,0.881,,,
E85_5_367,,,5.367,
E55_1_602,,,1.602,
E38_7_129,,,,7.129
E74_1_922,1.922,,,
E140_7_289,,,7.289,
E91_5_367,,,5.367,
E65_6_969,,,,6.969
E25_5_927,5.927,,,
E114_1_922,1.922,,,
E102_0_32,,0.32,,
E3_5_607,,,5.607,
E26_6_889,,,,6.889
E83_2_563,,,2.563,
E28_7_529,,,7.529,
E119_3_524,,3.524,,
E89_3_845,,,3.845,
E45_0_24,,,,0.24
E50_3_925,,,3.925,
E7_2_884,,,,2.884
E6_6_328,6.328,,,
E89_1_602,,,1.602,
E17_6_488,6.488,,,
E141_5_767,5.767,,,
E132_2_003,,2.003,,
E32_3_364,,3.364,,
E89_1_442,,,1.442,
E1_7_289,,,7.289,
E91_3_284,,,3.284,
E140_1_121,,,1.121,
E4_2_243,,,2.243,
E22_6_809,6.809,,,
E10_1_202,,,1.202,
E119_5_367,,5.367,,
E1_0_641,,,0.641,
E127_0_801,,,0.801,
E8_2_163,,,2.163,
E96_7_049,7.049,,,
E119_4_726,,4.726,,
E85_5_927,,,5.927,
E134_7_129,,,7.129,
E41_2_323,,2.323,,
E93_6_488,6.488,,,
E129_0_561,,,0.561,
E23_4_245,,,4.245,
E68_0_721,,0.721,,
E72_1_041,,,1.041,
E78_7_129,,,7.129,
E28_4_646,,,4.646,
E6_5_367,5.367,,,
E107_2_723,,,2.723,
E33_1_762,,,1.762,
E105_2_323,,,2.323,
E72_6_969,,,6.969,
E124_0_641,0.641,,,
E126_4_245,,,4.245,
E33_4_325,,,4.325,
E38_3_524,,,,3.524
E20_4_966,4.966,,,
E29_1_602,1.602,,,
E50_4_165,,,4.165,
E22_2_083,2.083,,,
E37_0_401,,,0.401,
E119_3_044,,3.044,,
E24_6_648,,,6.648,
E115_2_243,2.243,,,
E123_5_527,,,5.527,
E7_6_168,,,,6.168
E115_5_527,5.527,,,
E44_2_163,,,2.163,
E127_1_041,,,1.041,
E89_0_08,,,0.08,
E84_0_561,,,,0.561
E124_4_726,4.726,,,
E3_1_362,,,1.362,
E89_6_408,,,6.408,
E66_2_083,,,2.083,
E102_0_08,,0.08,,
E108_0_08,0.08,,,
E6_5_527,5.527,,,
E113_6_809,,,6.809,
E83_1_682,,,1.682,
E95_4_165,4.165,,,
E99_0_961,,,0.961,
E132_7_61,,7.61,,
E65_1_282,,,,1.282
E115_1_202,1.202,,,
E121_5_367,,5.367,,
E30_6_488,,,6.488,
E50_7_529,,,7.529,
E6_6_648,6.648,,,
E8_6_809,,,6.809,
E3_3_845,,,3.845,
E66_2_003,,,2.003,
E57_2_723,2.723,,,
E33_5_447,,,5.447,
E102_6_248,,6.248,,
E91_6_488,,,6.488,
E66_1_362,,,1.362,
E23_7_049,,,7.049,
E65_1_922,,,,1.922
E79_1_442,,,,1.442
E55_1_762,,,1.762,
E16_2_403,2.403,,,
E21_2_723,2.723,,,
E62_7_449,,,,7.449
E148_4_966,,,4.966,
E144_7_289,,,7.289,
E94_4_966,,,4.966,
E134_5_687,,,5.687,
E14_3_765,,3.765,,
E6_0_24,0.24,,,
E132_6_248,,6.248,,
E33_2_884,,,2.884,
E78_5_607,,,5.607,
E91_4_486,,,4.486,
E32_6_568,,6.568,,
E24_5_207,,,5.207,
E98_2_643,,,2.643,
E88_2_003,,2.003,,
E90_7_369,,,7.369,
E47_5_527,,,5.527,
E134_6_728,,,6.728,
E78_2_964,,,2.964,
E17_4_165,4.165,,,
E49_7_85,,,7.85,
E139_5_607,5.607,,,
E48_7_529,,,7.529,
E66_4_406,,,4.406,
E123_7_85,,,7.85,
E55_4_325,,,4.325,
E78_0_721,,,0.721,
E16_2_804,2.804,,,
E84_0_0,,,,0.0
E133_1_842,1.842,,,
E1_4_245,,,4.245,
E55_4_245,,,4.245,
E21_4_566,4.566,,,
E50_7_369,,,7.369,
E28_2_163,,,2.163,
E114_4_165,4.165,,,
E57_0_16,0.16,,,
E83_7_049,,,7.049,
E31_6_969,,,6.969,
E6_4_566,4.566,,,
E49_6_408,,,6.408,
E47_3_124,,,3.124,
E22_5_527,5.527,,,
E127_0_721,,,0.721,
E124_0_961,0.961,,,
E148_3_765,,,3.765,
E13_4_486,4.486,,,
E24_7_85,,,7.85,
E28_0_881,,,0.881,
E66_4_566,,,4.566,
E29_5_367,5.367,,,
E106_3_284,3.284,,,
E112_2_403,,,2.403,
E16_3_685,3.685,,,
E58_5_527,5.527,,,
E50_4_726,,,4.726,
E104_3_845,,,3.845,
E10_0_801,,,0.801,
E91_5_527,,,5.527,
E8_4_806,,,4.806,
E17_1_442,1.442,,,
E104_0_561,,,0.561,
E104_7_69,,,7.69,
E41_4_005,,4.005,,
E96_0_481,0.481,,,
E93_1_362,1.362,,,
E45_5_767,,,,5.767
E2_3_685,,,,3.685
E98_5_207,,,5.207,
E50_5_046,,,5.046,
E122_6_008,6.008,,,
E50_3_444,,,3.444,
E108_1_762,1.762,,,
E17_5_367,5.367,,,
E134_3_685,,,3.685,
E88_5_527,,5.527,,
E57_6_889,6.889,,,
E45_7_61,,,,7.61
E113_1_842,,,1.842,
E13_0_801,0.801,,,
E46_3_765,,,3.765,
E3_2_483,,,2.483,
E31_6_168,,,6.168,
E47_3_444,,,3.444,
E25_3_284,3.284,,,
E2_0_801,,,,0.801
E44_4_486,,,4.486,
E82_0_641,,0.641,,
E4_4_406,,,4.406,
E96_1_202,1.202,,,
E114_7_209,7.209,,,
E18_3_044,3.044,,,
E38_1_842,,,,1.842
E105_4_726,,,4.726,
E88_4_005,,4.005,,
E72_1_762,,,1.762,
E92_2_083,,,2.083,
E31_7_209,,,7.209,
E113_2_964,,,2.964,
E146_6_488,6.488,,,
E57_4_486,4.486,,,
E82_7_61,,7.61,,
E126_2_243,,,2.243,
E129_2_483,,,2.483,
E45_3_044,,,,3.044
E94_6_408,,,6.408,
E83_7_61,,,7.61,
E105_0_561,,,0.561,
E114_6_328,6.328,,,
E98_5_046,,,5.046,
E99_3_124,,,3.124,
E25_5_207,5.207,,,
E24_7_209,,,7.209,
E68_2_243,,2.243,,
E122_7_85,7.85,,,
E79_6_568,,,,6.568
E6_0_08,0.08,,,
E141_5_287,5.287,,,
E33_4_245,,,4.245,
E145_3_524,,,3.524,
E41_2_563,,2.563,,
E6_7_129,7.129,,,
E49_5_126,,,5.126,
E26_0_721,,,,0.721
E27_5_207,,,5.207,
E8_6_248,,,6.248,
E18_6_488,6.488,,,
E29_5_927,5.927,,,
E66_4_085,,,4.085,
E83_6_568,,,6.568,
E48_7_449,,,7.449,
E73_0_16,,,0.16,
E31_6_008,,,6.008,
E90_0_08,,,0.08,
E50_6_328,,,6.328,
E73_1_442,,,1.442,
E98_6_889,,,6.889,
E112_2_323,,,2.323,
E41_0_401,,0.401,,
E139_7_69,7.69,,,
E126_0_401,,,0.401,
E62_7_129,,,,7.129
E141_0_24,0.24,,,
E25_0_641,0.641,,,
E41_6_648,,6.648,,
E96_0_32,0.32,,,
E140_5_126,,,5.126,
E144_6_889,,,6.889,
E29_5_527,5.527,,,
E53_2_003,2.003,,,
E148_6_889,,,6.889,
E114_4_886,4.886,,,
E73_1_282,,,1.282,
E80_1_041,,1.041,,
E1_7_77,,,7.77,
E7_6_008,,,,6.008
E112_1_041,,,1.041,
E132_0_721,,0.721,,
E53_1_522,1.522,,,
E137_0_561,,,0.561,
E81_0_801,0.801,,,
E35_5_207,,,,5.207
E78_4_245,,,4.245,
E83_4_886,,,4.886,
E122_0_24,0.24,,,
E127_0_401,,,0.401,
E74_4_245,4.245,,,
E49_2_483,,,2.483,
E81_1_922,1.922,,,
E48_2_403,,,2.403,
E13_5_367,5.367,,,
E96_0_24,0.24,,,
E32_1_362,,1.362,,
E19_6_809,,,6.809,
E62_0_561,,,,0.561
E14_0_0,,0.0,,
E85_3_605,,,3.605,
E120_4_566,,,4.566,
E120_1_121,,,1.121,
E21_2_563,2.563,,,
E132_0_961,,0.961,,
E119_7_85,,7.85,,
E94_1_602,,,1.602,
E19_7_209,,,7.209,
E41_7_93,,7.93,,
E95_0_641,0.641,,,
E38_1_202,,,,1.202
E22_1_842,1.842,,,
E24_5_527,,,5.527,
E140_6_008,,,6.008,
E102_0_0,,0.0,,
E96_4_806,4.806,,,
E83_5_367,,,5.367,
E124_0_481,0.481,,,
E20_0_721,0.721,,,
E91_6_248,,,6.248,
E148_6_168,,,6.168,
E22_5_847,5.847,,,
E105_7_049,,,7.049,
E95_3_124,3.124,,,
E27_5_927,,,5.927,
E112_7_209,,,7.209,
E112_7_129,,,7.129,
E99_6_809,,,6.809,
E77_2_243,,,2.243,
E119_5_287,,5.287,,
E89_4_005,,,4.005,
E31_5_367,,,5.367,
E4_1_041,,,1.041,
E79_5_527,,,,5.527
E132_3_605,,3.605,,
E81_5_126,5.126,,,
E7_6_088,,,,6.088
E93_4_966,4.966,,,
E114_4_646,4.646,,,
E13_1_202,1.202,,,
E92_6_809,,,6.809,
E145_1_522,,,1.522,
E18_4_245,4.245,,,
E120_0_08,,,0.08,
E96_1_522,1.522,,,
E95_3_364,3.364,,,
E62_0_881,,,,0.881
E148_1_442,,,1.442,
E49_3_685,,,3.685,
E65_4_406,,,,4.406
E37_1_842,,,1.842,
E7_6_889,,,,6.889
E25_7_369,7.369,,,
E132_2_964,,2.964,,
E96_2_643,2.643,,,
E84_4_486,,,,4.486
E89_3_204,,,3.204,
E34_1_922,,,1.922,
E55_5_207,,,5.207,
E30_4_245,,,4.245,
E83_6_168,,,6.168,
E88_6_568,,6.568,,
E124_4_406,4.406,,,
E66_7_61,,,7.61,
E95_1_362,1.362,,,
E96_1_282,1.282,,,
E144_0_721,,,0.721,
E91_5_287,,,5.287,
E8_6_328,,,6.328,
E120_1_362,,,1.362,
E65_3_044,,,,3.044
E55_5_847,,,5.847,
E28_0_481,,,0.481,
E35_6_568,,,,6.568
E57_0_08,0.08,,,
E37_3_765,,,3.765,
E88_0_641,,0.641,,
E139_6_248,6.248,,,
E133_3_925,3.925,,,
E65_2_483,,,,2.483
E136_0_641,0.641,,,
E145_7_049,,,7.049,
E120_5_847,,,5.847,
E38_3_925,,,,3.925
E48_6_008,,,6.008,
E104_4_165,,,4.165,
E105_6_008,,,6.008,
E58_0_641,0.641,,,
E133_1_762,1.762,,,
E114_0_721,0.721,,,
E53_5_767,5.767,,,
E1_3_685,,,3.685,
E37_0_32,,,0.32,
E68_5_447,,5.447,,
E119_1_442,,1.442,,
E126_2_964,,,2.964,
E38_5_847,,,,5.847
E20_7_049,7.049,,,
E110_0_721,,,0.721,
E73_5_367,,,5.367,
E148_4_726,,,4.726,
E13_0_961,0.961,,,
E7_3_845,,,,3.845
E86_3_284,,,3.284,
E13_3_765,3.765,,,
E53_5_126,5.126,,,
E95_2_643,2.643,,,
E75_1_682,,,1.682,
E102_6_809,,6.809,,
E28_5_126,,,5.126,
E123_2_403,,,2.403,
E114_7_77,7.77,,,
E17_7_93,7.93,,,
E77_5_927,,,5.927,
E53_7_449,7.449,,,
E24_3_605,,,3.605,
E45_3_605,,,,3.605
E46_6_408,,,6.408,
E29_0_961,0.961,,,
E24_3_845,,,3.845,
E146_4_566,4.566,,,
E47_3_765,,,3.765,
E144_6_488,,,6.488,
E137_3_364,,,3.364,
E107_5_207,,,5.207,
E30_2_243,,,2.243,
E121_3_685,,3.685,,
E78_7_289,,,7.289,
E60_0_801,,,0.801,
E78_3_204,,,3.204,
E75_0_961,,,0.961,
E146_5_126,5.126,,,
E75_7_69,,,7.69,
E127_5_767,,,5.767,
E133_2_243,2.243,,,
E32_4_566,,4.566,,
E144_5_447,,,5.447,
E141_3_605,3.605,,,
E112_7_77,,,7.77,
E124_3_845,3.845,,,
E74_1_842,1.842,,,
E137_6_088,,,6.088,
E24_2_563,,,2.563,
E134_6_568,,,6.568,
E137_1_522,,,1.522,
E24_4_245,,,4.245,
E108_5_527,5.527,,,
E31_2_163,,,2.163,
E29_2_403,2.403,,,
E138_2_323,,,2.323,
E114_0_801,0.801,,,
E44_1_922,,,1.922,
E117_7_289,7.289,,,
E22_1_282,1.282,,,
E112_4_486,,,4.486,
E119_5_607,,5.607,,
E32_5_126,,5.126,,
E27_1_121,,,1.121,
E2_4_245,,,,4.245
E113_2_884,,,2.884,
E28_2_563,,,2.563,
E66_3_605,,,3.605,
E4_7_85,,,7.85,
E92_6_568,,,6.568,
E61_0_881,,0.881,,
E53_2_723,2.723,,,
E65_1_041,,,,1.041
E32_1_682,,1.682,,
E27_1_842,,,1.842,
E66_7_77,,,7.77,
E119_0_16,,0.16,,
E74_3_284,3.284,,,
E11_5_767,,,5.767,
E8_7_93,,,7.93,
E104_0_401,,,0.401,
E55_4_726,,,4.726,
E31_4_325,,,4.325,
E18_2_884,2.884,,,
E127_7_529,,,7.529,
E6_0_801,0.801,,,
E6_2_643,2.643,,,
E127_0_0,,,0.0,
E65_4_646,,,,4.646
E75_5_046,,,5.046,
E6_2_483,2.483,,,
E57_1_041,1.041,,,
E95_7_93,7.93,,,
E71_4_726,4.726,,,
E26_3_685,,,,3.685
E55_3_284,,,3.284,
E74_1_682,1.682,,,
E48_6_568,,,6.568,
E83_0_561,,,0.561,
E48_4_005,,,4.005,
E29_1_121,1.121,,,
E47_5_126,,,5.126,
E58_0_961,0.961,,,
E146_3_685,3.685,,,
E21_0_16,0.16,,,
E48_7_129,,,7.129,
E65_7_93,,,,7.93
E62_5_607,,,,5.607
E32_4_886,,4.886,,
E136_2_483,2.483,,,
E145_1_682,,,1.682,
E18_0_721,0.721,,,
E130_6_568,6.568,,,
E13_3_685,3.685,,,
E18_6_648,6.648,,,
E2_1_682,,,,1.682
E133_0_401,0.401,,,
E114_5_847,5.847,,,
E34_4_245,,,4.245,
E16_7_369,7.369,,,
E30_1_121,,,1.121,
E14_4_486,,4.486,,
E24_5_287,,,5.287,
E105_2_643,,,2.643,
E74_3_685,3.685,,,
E99_7_85,,,7.85,
E90_5_126,,,5.126,
E124_1_922,1.922,,,
E14_1_922,,1.922,,
E106_5_607,5.607,,,
E3_3_605,,,3.605,
E88_5_367,,5.367,,
E2_1_202,,,,1.202
E119_4_486,,4.486,,
E137_1_362,,,1.362,
E27_7_529,,,7.529,
E3_6_969,,,6.969,
E81_6_008,6.008,,,
E24_6_889,,,6.889,
E13_6_889,6.889,,,
E90_2_083,,,2.083,
E144_3_124,,,3.124,
E26_3_284,,,,3.284
E129_6_248,,,6.248,
E137_3_204,,,3.204,
E90_6_328,,,6.328,
E29_4_486,4.486,,,
E32_2_643,,2.643,,
E41_0_08,,0.08,,
E88_4_646,,4.646,,
E6_1_682,1.682,,,
E48_3_284,,,3.284,
E23_5_527,,,5.527,
E83_4_966,,,4.966,
E34_3_284,,,3.284,
E32_4_245,,4.245,,
E82_3_204,,3.204,,
E45_4_005,,,,4.005
E41_0_0,,0.0,,
E3_2_003,,,2.003,
E35_0_08,,,,0.08
E33_6_648,,,6.648,
E72_1_282,,,1.282,
E119_6_809,,6.809,,
E17_0_641,0.641,,,
E37_7_129,,,7.129,
E1_7_85,,,7.85,
E49_2_083,,,2.083,
E95_1_922,1.922,,,
E1_2_483,,,2.483,
E122_7_69,7.69,,,
E115_4_646,4.646,,,
E49_7_69,,,7.69,
E120_3_685,,,3.685,
E11_2_804,,,2.804,
E127_3_284,,,3.284,
E24_4_886,,,4.886,
E8_0_08,,,0.08,
E46_1_842,,,1.842,
E132_3_044,,3.044,,
E133_2_483,2.483,,,
E75_3_124,,,3.124,
E132_2_403,,2.403,,
E79_1_041,,,,1.041
E140_0_16,,,0.16,
E58_7_209,7.209,,,
E86_1_442,,,1.442,
E121_4_806,,4.806,,
E86_4_486,,,4.486,
E37_7_529,,,7.529,
E77_6_488,,,6.488,
E74_1_282,1.282,,,
E120_0_961,,,0.961,
E144_0_881,,,0.881,
E105_1_682,,,1.682,
E92_4_646,,,4.646,
E139_5_287,5.287,,,
E126_2_403,,,2.403,
E71_4_085,4.085,,,
E33_7_129,,,7.129,
E17_6_969,6.969,,,
E26_5_207,,,,5.207
E123_0_881,,,0.881,
E61_2_964,,2.964,,
E99_5_767,,,5.767,
E127_0_561,,,0.561,
E16_7_049,7.049,,,
E119_7_129,,7.129,,
E28_4_726,,,4.726,
E60_2_804,,,2.804,
E148_1_041,,,1.041,
E104_7_85,,,7.85,
E33_6_088,,,6.088,
E18_2_323,2.323,,,
E127_6_168,,,6.168,
E84_5_927,,,,5.927
E102_7_93,,7.93,,
E13_4_966,4.966,,,
E82_5_367,,5.367,,
E93_2_003,2.003,,,
E108_7_93,7.93,,,
E134_5_927,,,5.927,
E29_5_447,5.447,,,
E133_5_367,5.367,,,
E89_2_723,,,2.723,
E120_7_049,,,7.049,
E71_6_488,6.488,,,
E120_1_682,,,1.682,
E144_7_61,,,7.61,
E11_3_685,,,3.685,
E75_6_008,,,6.008,
E19_2_003,,,2.003,
E22_2_323,2.323,,,
E122_6_568,6.568,,,
E77_0_721,,,0.721,
E3_0_721,,,0.721,
E24_6_408,,,6.408,
E48_0_08,,,0.08,
E27_5_847,,,5.847,
E74_0_721,0.721,,,
E148_7_93,,,7.93,
E91_1_842,,,1.842,
E102_2_483,,2.483,,
E133_6_488,6.488,,,
E57_4_726,4.726,,,
E30_2_563,,,2.563,
E57_0_801,0.801,,,
E129_4_165,,,4.165,
E20_5_126,5.126,,,
E120_6_648,,,6.648,
E86_5_927,,,5.927,
E29_7_77,7.77,,,
E84_7_129,,,,7.129
E146_5_847,5.847,,,
E99_7_61,,,7.61,
E137_2_563,,,2.563,
E41_0_24,,0.24,,
E127_5_367,,,5.367,
E75_2_083,,,2.083,
E49_4_806,,,4.806,
E141_7_289,7.289,,,
E14_1_682,,1.682,,
E89_0_0,,,0.0,
E123_1_282,,,1.282,
E90_6_969,,,6.969,
E72_5_847,,,5.847,
E58_5_367,5.367,,,
E22_3_284,3.284,,,
E11_2_003,,,2.003,
E140_6_809,,,6.809,
E134_1_202,,,1.202,
E92_6_248,,,6.248,
E2_5_447,,,,5.447
E148_3_524,,,3.524,
E46_5_927,,,5.927,
E79_0_32,,,,0.32
E117_6_328,6.328,,,
E34_0_881,,,0.881,
E17_4_886,4.886,,,
E126_7_209,,,7.209,
E4_0_16,,,0.16,
E91_1_282,,,1.282,
E57_5_847,5.847,,,
E49_6_488,,,6.488,
E90_2_723,,,2.723,
E106_0_401,0.401,,,
E80_6_408,,6.408,,
E44_6_728,,,6.728,
E94_3_284,,,3.284,
E138_7_61,,,7.61,
E61_6_889,,6.889,,
E47_2_323,,,2.323,
E21_4_646,4.646,,,
E133_6_889,6.889,,,
E11_7_93,,,7.93,
E14_3_524,,3.524,,
E129_6_088,,,6.088,
E18_4_005,4.005,,,
E25_7_93,7.93,,,
E26_0_881,,,,0.881
E28_4_806,,,4.806,
E123_0_16,,,0.16,
E44_0_32,,,0.32,
E104_3_605,,,3.605,
E65_2_723,,,,2.723
E121_5_607,,5.607,,
E16_0_0,0.0,,,
E60_6_168,,,6.168,
E126_6_648,,,6.648,
E34_2_003,,,2.003,
E123_0_32,,,0.32,
E8_5_447,,,5.447,
E16_7_289,7.289,,,
E32_6_008,,6.008,,
E119_0_0,,0.0,,
E50_6_488,,,6.488,
E1_7_129,,,7.129,
E27_6_809,,,6.809,
E82_7_209,,7.209,,
E117_6_248,6.248,,,
E93_1_442,1.442,,,
E3_6_248,,,6.248,
E90_6_889,,,6.889,
E113_5_447,,,5.447,
E66_6_568,,,6.568,
E10_0_16,,,0.16,
E55_1_202,,,1.202,
E44_3_765,,,3.765,
E98_6_008,,,6.008,
E14_4_165,,4.165,,
E27_3_605,,,3.605,
E146_2_003,2.003,,,
E138_1_282,,,1.282,
E11_4_806,,,4.806,
E140_5_287,,,5.287,
E19_4_486,,,4.486,
E18_3_284,3.284,,,
E102_6_969,,6.969,,
E107_6_969,,,6.969,
E102_2_003,,2.003,,
E136_0_721,0.721,,,
E23_0_401,,,0.401,
E31_0_721,,,0.721,
E1_0_32,,,0.32,
E37_1_202,,,1.202,
E80_6_168,,6.168,,
E66_5_447,,,5.447,
E133_2_003,2.003,,,
E113_4_085,,,4.085,
E21_1_602,1.602,,,
E104_7_449,,,7.449,
E122_6_969,6.969,,,
E113_5_126,,,5.126,
E49_1_522,,,1.522,
E104_3_364,,,3.364,
E105_3_284,,,3.284,
E91_0_0,,,0.0,
E81_5_687,5.687,,,
E110_1_041,,,1.041,
E44_6_488,,,6.488,
E37_6_008,,,6.008,
E74_3_044,3.044,,,
E58_6_889,6.889,,,
E139_0_481,0.481,,,
E32_2_884,,2.884,,
E114_3_765,3.765,,,
E47_0_961,,,0.961,
E11_7_449,,,7.449,
E144_2_643,,,2.643,
E21_4_245,4.245,,,
E113_4_566,,,4.566,
E146_1_762,1.762,,,
E65_3_524,,,,3.524
E126_6_328,,,6.328,
E94_1_762,,,1.762,
E85_2_003,,,2.003,
E95_0_961,0.961,,,
E14_3_845,,3.845,,
E53_1_362,1.362,,,
E144_5_046,,,5.046,
E106_6_889,6.889,,,
E55_5_767,,,5.767,
E138_6_008,,,6.008,
E113_2_243,,,2.243,
E92_5_126,,,5.126,
E22_1_202,1.202,,,
E57_0_961,0.961,,,
E20_6_008,6.008,,,
E94_4_406,,,4.406,
E104_0_881,,,0.881,
E73_6_568,,,6.568,
E2_0_481,,,,0.481
E122_1_922,1.922,,,
E27_7_77,,,7.77,
E86_7_85,,,7.85,
E20_2_884,2.884,,,
E71_0_16,0.16,,,
E140_1_922,,,1.922,
E117_4_085,4.085,,,
E4_2_083,,,2.083,
E61_4_566,,4.566,,
E117_2_243,2.243,,,
E110_3_524,,,3.524,
E4_6_488,,,6.488,
E129_4_966,,,4.966,
E17_2_804,2.804,,,
E89_7_93,,,7.93,
E130_5_287,5.287,,,
E34_7_289,,,7.289,
E46_6_008,,,6.008,
E146_6_008,6.008,,,
E89_3_124,,,3.124,
E126_4_325,,,4.325,
E32_1_442,,1.442,,
E65_1_442,,,,1.442
E94_1_041,,,1.041,
E113_6_168,,,6.168,
E84_2_403,,,,2.403
E44_0_401,,,0.401,
E44_0_16,,,0.16,
E45_1_202,,,,1.202
E140_2_723,,,2.723,
E94_3_444,,,3.444,
E93_1_282,1.282,,,
E110_3_765,,,3.765,
E122_7_289,7.289,,,
E32_5_447,,5.447,,
E141_3_444,3.444,,,
E140_5_847,,,5.847,
E104_4_966,,,4.966,
E122_1_682,1.682,,,
E66_6_328,,,6.328,
E91_2_964,,,2.964,
E33_2_723,,,2.723,
E141_5_046,5.046,,,
E30_7_69,,,7.69,
E115_7_369,7.369,,,
E24_6_969,,,6.969,
E27_4_726,,,4.726,
E30_6_408,,,6.408,
E25_4_165,4.165,,,
E57_5_207,5.207,,,
E105_7_209,,,7.209,
E95_5_687,5.687,,,
E110_4_085,,,4.085,
E1_5_046,,,5.046,
E83_6_728,,,6.728,
E96_1_041,1.041,,,
E34_3_124,,,3.124,
E17_7_049,7.049,,,
E58_4_646,4.646,,,
E90_6_488,,,6.488,
E44_1_282,,,1.282,
E14_1_522,,1.522,,
E55_7_129,,,7.129,
E117_5_287,5.287,,,
E133_0_721,0.721,,,
E146_2_163,2.163,,,
E21_4_966,4.966,,,
E30_5_207,,,5.207,
E99_3_204,,,3.204,
E127_6_568,,,6.568,
E82_4_886,,4.886,,
E57_6_568,6.568,,,
E14_6_088,,6.088,,
E14_6_889,,6.889,,
E55_5_287,,,5.287,
E132_0_641,,0.641,,
E61_4_005,,4.005,,
E68_1_762,,1.762,,
E17_4_245,4.245,,,
E44_7_77,,,7.77,
E1_5_287,,,5.287,
E8_4_566,,,4.566,
E71_0_641,0.641,,,
E47_5_287,,,5.287,
E33_2_163,,,2.163,
E46_2_964,,,2.964,
E91_7_77,,,7.77,
E60_1_121,,,1.121,
E130_0_801,0.801,,,
E29_5_847,5.847,,,
E83_5_847,,,5.847,
E46_4_566,,,4.566,
E47_4_165,,,4.165,
E90_0_801,,,0.801,
E53_1_282,1.282,,,
E45_3_124,,,,3.124
E127_4_886,,,4.886,
E96_4_966,4.966,,,
E33_2_804,,,2.804,
E79_7_369,,,,7.369
E6_2_243,2.243,,,
E68_5_287,,5.287,,
E29_6_008,6.008,,,
E19_5_367,,,5.367,
E127_2_003,,,2.003,
E129_0_32,,,0.32,
E112_3_124,,,3.124,
E22_7_93,7.93,,,
