,PseudoTime0,PseudoTime1,PseudoTime2
E51_6_969,,6.969,
E79_2_243,2.243,,
E81_4_406,4.406,,
E37_0_401,0.401,,
E143_2_964,,,2.964
E117_6_809,,6.809,
E52_4_566,,,4.566
E100_3_765,,3.765,
E12_1_442,1.442,,
E121_5_607,,,5.607
E92_2_723,,,2.723
E45_1_362,,1.362,
E53_1_922,,1.922,
E115_7_289,,7.289,
E75_4_406,4.406,,
E89_3_765,3.765,,
E58_1_602,,,1.602
E67_0_801,,0.801,
E64_7_85,7.85,,
E73_4_806,,4.806,
E105_4_325,4.325,,
E95_3_765,,,3.765
E100_0_641,,0.641,
E52_0_641,,,0.641
E62_2_003,,2.003,
E18_2_884,2.884,,
E63_1_362,,,1.362
E20_2_003,,,2.003
E88_5_447,5.447,,
E101_7_93,,7.93,
E11_3_364,,3.364,
E92_2_964,,,2.964
E117_2_323,,2.323,
E71_5_927,,5.927,
E17_0_801,,0.801,
E10_6_969,,,6.969
E111_0_24,0.24,,
E54_2_884,2.884,,
E145_4_325,,,4.325
E22_7_69,,,7.69
E29_5_287,,,5.287
E65_5_687,5.687,,
E51_2_003,,2.003,
E66_0_561,,,0.561
E20_7_209,,,7.209
E58_3_685,,,3.685
E46_3_044,,,3.044
E31_0_961,,0.961,
E144_3_364,3.364,,
E80_7_129,,7.129,
E21_5_207,5.207,,
E147_7_289,,,7.289
E31_6_809,,6.809,
E148_2_163,,2.163,
E136_0_881,,,0.881
E17_4_726,,4.726,
E46_7_369,,,7.369
E37_6_889,6.889,,
E39_6_568,,6.568,
E6_1_282,,,1.282
E16_5_927,5.927,,
E39_3_124,,3.124,
E44_6_248,6.248,,
E21_2_003,2.003,,
E75_3_364,3.364,,
E60_2_243,,2.243,
E45_1_202,,1.202,
E76_4_726,4.726,,
E144_1_282,1.282,,
E58_1_442,,,1.442
E86_7_85,7.85,,
E147_3_124,,,3.124
E2_5_046,5.046,,
E31_2_964,,2.964,
E34_5_126,5.126,,
E86_2_083,2.083,,
E17_7_529,,7.529,
E11_2_483,,2.483,
E45_0_561,,0.561,
E74_2_163,,2.163,
E124_2_884,2.884,,
E71_4_325,,4.325,
E60_7_129,,7.129,
E99_7_69,,,7.69
E52_4_325,,,4.325
E70_7_69,7.69,,
E71_1_362,,1.362,
E136_6_728,,,6.728
E122_6_408,,,6.408
E63_4_085,,,4.085
E103_0_641,,0.641,
E56_6_568,,,6.568
E134_2_083,2.083,,
E6_4_486,,,4.486
E71_7_69,,7.69,
E53_0_0,,0.0,
E113_4_165,,,4.165
E74_1_922,,1.922,
E105_4_165,4.165,,
E33_4_646,,4.646,
E87_6_088,6.088,,
E54_3_685,3.685,,
E77_7_85,7.85,,
E7_3_605,3.605,,
E71_2_563,,2.563,
E126_3_444,,3.444,
E22_0_16,,,0.16
E49_5_687,5.687,,
E115_4_005,,4.005,
E18_2_483,2.483,,
E110_4_165,,4.165,
E84_0_401,,,0.401
E40_6_328,6.328,,
E126_6_648,,6.648,
E122_4_165,,,4.165
E45_6_488,,6.488,
E133_5_607,,5.607,
E113_3_124,,,3.124
E64_2_884,2.884,,
E17_1_922,,1.922,
E14_5_767,,,5.767
E114_6_809,6.809,,
E145_2_323,,,2.323
E148_1_922,,1.922,
E11_5_046,,5.046,
E13_7_61,,,7.61
E67_0_401,,0.401,
E148_3_124,,3.124,
E53_4_245,,4.245,
E45_4_245,,4.245,
E145_0_481,,,0.481
E37_2_884,2.884,,
E16_5_527,5.527,,
E51_4_005,,4.005,
E35_5_927,,5.927,
E10_7_69,,,7.69
E49_0_961,0.961,,
E54_5_046,5.046,,
E125_5_287,5.287,,
E106_0_961,0.961,,
E111_7_93,7.93,,
E31_1_041,,1.041,
E115_1_041,,1.041,
E49_6_328,6.328,,
E6_3_044,,,3.044
E63_6_728,,,6.728
E20_5_927,,,5.927
E49_6_568,6.568,,
E74_1_282,,1.282,
E79_5_927,5.927,,
E20_2_403,,,2.403
E104_2_163,,2.163,
E52_1_121,,,1.121
E100_5_447,,5.447,
E123_1_682,,1.682,
E118_1_602,1.602,,
E148_1_682,,1.682,
E122_5_126,,,5.126
E11_2_003,,2.003,
E2_3_685,3.685,,
E51_2_643,,2.643,
E6_7_209,,,7.209
E37_6_809,6.809,,
E125_1_842,1.842,,
E121_1_922,,,1.922
E35_3_124,,3.124,
E47_2_163,,,2.163
E145_7_049,,,7.049
E47_1_842,,,1.842
E140_6_248,,,6.248
E73_5_287,,5.287,
E0_1_041,,1.041,
E113_3_444,,,3.444
E14_2_243,,,2.243
E100_1_682,,1.682,
E40_7_369,7.369,,
E114_5_126,5.126,,
E78_1_202,,,1.202
E122_0_481,,,0.481
E35_1_682,,1.682,
E114_5_046,5.046,,
E47_4_886,,,4.886
E56_1_682,,,1.682
E12_7_77,7.77,,
E118_7_93,7.93,,
E45_4_646,,4.646,
E67_7_289,,7.289,
E44_5_287,5.287,,
E75_0_881,0.881,,
E99_2_003,,,2.003
E65_1_922,1.922,,
E45_0_481,,0.481,
E9_6_008,,6.008,
E68_4_886,,,4.886
E44_1_362,1.362,,
E7_7_93,7.93,,
E79_0_721,0.721,,
E133_0_401,,0.401,
E110_0_801,,0.801,
E93_0_08,0.08,,
E73_2_003,,2.003,
E98_7_61,,,7.61
E45_2_804,,2.804,
E74_6_248,,6.248,
E52_7_369,,,7.369
E37_7_049,7.049,,
E93_7_529,7.529,,
E101_4_325,,4.325,
E111_4_806,4.806,,
E0_0_481,,0.481,
E31_4_165,,4.165,
E33_6_168,,6.168,
E7_6_969,6.969,,
E12_4_726,4.726,,
E133_4_566,,4.566,
E95_6_488,,,6.488
E117_3_925,,3.925,
E130_2_964,,2.964,
E122_4_486,,,4.486
E144_0_08,0.08,,
E89_6_889,6.889,,
E145_2_163,,,2.163
E93_5_527,5.527,,
E58_0_08,,,0.08
E11_4_406,,4.406,
E75_6_728,6.728,,
E16_5_847,5.847,,
E15_2_483,,2.483,
E71_1_602,,1.602,
E103_3_124,,3.124,
E86_0_0,0.0,,
E6_3_685,,,3.685
E12_3_605,3.605,,
E113_4_486,,,4.486
E143_6_488,,,6.488
E40_6_408,6.408,,
E7_6_248,6.248,,
E113_0_561,,,0.561
E4_5_847,,,5.847
E143_7_61,,,7.61
E123_2_723,,2.723,
E83_6_088,,,6.088
E60_5_607,,5.607,
E145_4_406,,,4.406
E73_3_524,,3.524,
E46_0_641,,,0.641
E31_4_406,,4.406,
E84_4_165,,,4.165
E105_7_61,7.61,,
E21_4_966,4.966,,
E95_6_648,,,6.648
E123_0_24,,0.24,
E78_6_088,,,6.088
E121_7_93,,,7.93
E14_1_842,,,1.842
E65_4_406,4.406,,
E62_4_486,,4.486,
E85_3_204,,3.204,
E21_4_245,4.245,,
E136_4_646,,,4.646
E5_6_168,6.168,,
E114_1_682,1.682,,
E88_0_24,0.24,,
E85_1_602,,1.602,
E54_4_085,4.085,,
E105_5_207,5.207,,
E144_1_121,1.121,,
E33_5_767,,5.767,
E67_7_85,,7.85,
E5_5_767,5.767,,
E114_2_643,2.643,,
E64_7_289,7.289,,
E3_5_207,,5.207,
E86_5_207,5.207,,
E4_6_408,,,6.408
E63_2_643,,,2.643
E16_6_648,6.648,,
E12_3_444,3.444,,
E35_6_728,,6.728,
E6_0_0,,,0.0
E140_0_561,,,0.561
E54_4_966,4.966,,
E130_1_922,,1.922,
E31_6_408,,6.408,
E83_2_563,,,2.563
E70_1_522,1.522,,
E1_6_568,,,6.568
E139_0_16,,,0.16
E60_0_0,,0.0,
E124_7_049,7.049,,
E96_0_481,0.481,,
E67_4_325,,4.325,
E144_0_721,0.721,,
E37_1_041,1.041,,
E98_6_889,,,6.889
E76_4_406,4.406,,
E102_3_925,,,3.925
E79_2_563,2.563,,
E95_1_762,,,1.762
E105_2_804,2.804,,
E63_7_369,,,7.369
E134_6_809,6.809,,
E11_3_044,,3.044,
E58_7_93,,,7.93
E15_0_801,,0.801,
E100_6_568,,6.568,
E1_2_403,,,2.403
E51_3_605,,3.605,
E18_0_24,0.24,,
E20_6_328,,,6.328
E89_6_969,6.969,,
E86_4_005,4.005,,
E84_1_602,,,1.602
E63_6_248,,,6.248
E140_3_605,,,3.605
E124_3_765,3.765,,
E94_7_61,,7.61,
E12_0_561,0.561,,
E143_7_369,,,7.369
E123_7_369,,7.369,
E35_1_442,,1.442,
E136_7_289,,,7.289
E51_1_202,,1.202,
E87_5_287,5.287,,
E28_3_605,,3.605,
E79_4_966,4.966,,
E9_1_282,,1.282,
E76_3_364,3.364,,
E45_0_721,,0.721,
E21_1_442,1.442,,
E83_0_801,,,0.801
E94_6_408,,6.408,
E47_1_522,,,1.522
E65_2_243,2.243,,
E54_5_207,5.207,,
E22_6_168,,,6.168
E68_3_364,,,3.364
E46_6_568,,,6.568
E56_5_687,,,5.687
E103_2_884,,2.884,
E74_2_323,,2.323,
E64_4_646,4.646,,
E14_6_008,,,6.008
E28_6_889,,6.889,
E139_4_806,,,4.806
E122_0_801,,,0.801
E103_0_401,,0.401,
E80_6_168,,6.168,
E17_2_323,,2.323,
E31_6_568,,6.568,
E93_4_245,4.245,,
E20_0_24,,,0.24
E89_7_129,7.129,,
E103_6_088,,6.088,
E9_7_85,,7.85,
E3_3_845,,3.845,
E130_5_687,,5.687,
E124_6_809,6.809,,
E47_4_566,,,4.566
E86_2_403,2.403,,
E98_1_442,,,1.442
E106_5_447,5.447,,
E148_4_646,,4.646,
E95_5_046,,,5.046
E110_4_486,,4.486,
E11_1_041,,1.041,
E100_2_964,,2.964,
E88_7_69,7.69,,
E6_3_444,,,3.444
E83_2_403,,,2.403
E34_1_602,1.602,,
E66_7_049,,,7.049
E129_7_289,,,7.289
E80_6_248,,6.248,
E128_4_486,,4.486,
E92_1_362,,,1.362
E107_5_927,,5.927,
E126_6_728,,6.728,
E74_0_801,,0.801,
E75_7_369,7.369,,
E93_1_202,1.202,,
E22_6_568,,,6.568
E17_6_809,,6.809,
E63_3_685,,,3.685
E15_3_204,,3.204,
E78_7_77,,,7.77
E73_1_202,,1.202,
E60_4_726,,4.726,
E128_4_646,,4.646,
E75_1_121,1.121,,
E129_6_248,,,6.248
E78_3_124,,,3.124
E67_5_847,,5.847,
E100_4_646,,4.646,
E95_3_925,,,3.925
E87_2_323,2.323,,
E105_7_209,7.209,,
E79_3_845,3.845,,
E128_4_806,,4.806,
E110_1_522,,1.522,
E52_2_243,,,2.243
E49_1_041,1.041,,
E103_4_886,,4.886,
E62_5_847,,5.847,
E16_7_61,7.61,,
E144_0_961,0.961,,
E28_2_723,,2.723,
E106_3_044,3.044,,
E49_3_284,3.284,,
E26_4_966,4.966,,
E1_2_083,,,2.083
E33_4_806,,4.806,
E60_5_207,,5.207,
E44_6_728,6.728,,
E81_0_0,0.0,,
E117_2_643,,2.643,
E13_3_044,,,3.044
E63_5_367,,,5.367
E20_2_563,,,2.563
E93_5_687,5.687,,
E93_3_204,3.204,,
E37_4_005,4.005,,
E92_4_726,,,4.726
E68_4_486,,,4.486
E128_3_605,,3.605,
E74_0_16,,0.16,
E136_6_568,,,6.568
E85_7_529,,7.529,
E124_1_121,1.121,,
E144_4_966,4.966,,
E54_1_842,1.842,,
E12_5_927,5.927,,
E106_0_0,0.0,,
E17_2_083,,2.083,
E122_1_282,,,1.282
E111_7_289,7.289,,
E78_6_809,,,6.809
E148_4_245,,4.245,
E1_4_806,,,4.806
E31_5_046,,5.046,
E100_4_886,,4.886,
E4_6_088,,,6.088
E107_0_721,,0.721,
E81_2_804,2.804,,
E20_1_602,,,1.602
E117_1_041,,1.041,
E111_1_522,1.522,,
E145_4_245,,,4.245
E99_7_369,,,7.369
E6_1_602,,,1.602
E101_5_367,,5.367,
E56_2_243,,,2.243
E86_5_046,5.046,,
E84_6_809,,,6.809
E98_2_964,,,2.964
E21_0_961,0.961,,
E77_6_809,6.809,,
E35_0_32,,0.32,
E103_6_488,,6.488,
E98_2_163,,,2.163
E118_5_847,5.847,,
E42_3_685,,,3.685
E65_1_602,1.602,,
E3_6_809,,6.809,
E68_4_966,,,4.966
E9_4_165,,4.165,
E79_1_362,1.362,,
E67_5_687,,5.687,
E147_7_93,,,7.93
E122_1_842,,,1.842
E49_3_685,3.685,,
E101_3_364,,3.364,
E3_6_328,,6.328,
E4_1_762,,,1.762
E12_2_483,2.483,,
E3_2_804,,2.804,
E122_3_204,,,3.204
E33_5_367,,5.367,
E88_6_568,6.568,,
E134_2_243,2.243,,
E80_0_721,,0.721,
E2_5_447,5.447,,
E40_4_566,4.566,,
E102_1_602,,,1.602
E13_6_008,,,6.008
E53_7_129,,7.129,
E40_6_889,6.889,,
E51_1_442,,1.442,
E98_7_529,,,7.529
E66_7_449,,,7.449
E140_2_884,,,2.884
E87_6_728,6.728,,
E13_2_083,,,2.083
E47_5_607,,,5.607
E6_5_767,,,5.767
E105_0_24,0.24,,
E51_4_085,,4.085,
E34_3_845,3.845,,
E103_0_0,,0.0,
E15_1_922,,1.922,
E130_3_524,,3.524,
E102_5_287,,,5.287
E49_4_085,4.085,,
E140_3_765,,,3.765
E129_6_408,,,6.408
E63_6_648,,,6.648
E67_4_726,,4.726,
E46_1_282,,,1.282
E134_7_529,7.529,,
E33_2_483,,2.483,
E105_5_927,5.927,,
E121_6_488,,,6.488
E75_4_245,4.245,,
E4_5_207,,,5.207
E42_2_884,,,2.884
E5_0_881,0.881,,
E111_7_369,7.369,,
E123_5_527,,5.527,
E54_1_041,1.041,,
E107_2_643,,2.643,
E68_0_08,,,0.08
E118_0_24,0.24,,
E0_4_005,,4.005,
E65_6_648,6.648,,
E99_2_964,,,2.964
E16_5_447,5.447,,
E39_5_207,,5.207,
E37_6_969,6.969,,
E144_7_289,7.289,,
E124_7_77,7.77,,
E79_1_682,1.682,,
E34_3_524,3.524,,
E100_6_889,,6.889,
E63_5_607,,,5.607
E37_2_563,2.563,,
E101_0_561,,0.561,
E85_6_568,,6.568,
E52_2_003,,,2.003
E80_1_522,,1.522,
E39_4_085,,4.085,
E70_4_966,4.966,,
E53_4_085,,4.085,
E40_4_165,4.165,,
E73_0_961,,0.961,
E66_4_886,,,4.886
E105_0_16,0.16,,
E102_1_362,,,1.362
E128_2_243,,2.243,
E20_1_362,,,1.362
E49_2_483,2.483,,
E54_5_527,5.527,,
E73_4_486,,4.486,
E86_2_884,2.884,,
E93_5_607,5.607,,
E40_3_605,3.605,,
E78_4_726,,,4.726
E111_1_602,1.602,,
E98_3_444,,,3.444
E117_3_044,,3.044,
E52_3_925,,,3.925
E100_5_126,,5.126,
E11_2_643,,2.643,
E70_6_568,6.568,,
E142_0_24,,,0.24
E66_7_61,,,7.61
E143_3_685,,,3.685
E107_4_085,,4.085,
E129_0_08,,,0.08
E11_2_804,,2.804,
E126_5_287,,5.287,
E52_5_046,,,5.046
E56_6_889,,,6.889
E117_6_008,,6.008,
E2_2_723,2.723,,
E52_1_762,,,1.762
E148_0_16,,0.16,
E37_4_085,4.085,,
E147_4_806,,,4.806
E68_2_083,,,2.083
E110_3_845,,3.845,
E118_4_726,4.726,,
E94_4_085,,4.085,
E102_7_93,,,7.93
E118_5_207,5.207,,
E93_6_889,6.889,,
E129_0_0,,,0.0
E139_6_809,,,6.809
E34_1_442,1.442,,
E44_1_202,1.202,,
E133_4_646,,4.646,
E79_0_08,0.08,,
E31_3_685,,3.685,
E13_0_801,,,0.801
E80_0_481,,0.481,
E33_4_566,,4.566,
E111_2_243,2.243,,
E68_0_641,,,0.641
E1_6_328,,,6.328
E20_3_444,,,3.444
E66_0_721,,,0.721
E64_5_126,5.126,,
E129_0_561,,,0.561
E14_3_605,,,3.605
E33_5_927,,5.927,
E92_4_486,,,4.486
E103_1_442,,1.442,
E113_5_687,,,5.687
E104_7_289,,7.289,
E15_6_889,,6.889,
E0_4_245,,4.245,
E87_7_85,7.85,,
E130_4_406,,4.406,
E115_3_524,,3.524,
E101_0_481,,0.481,
E35_4_165,,4.165,
E70_4_005,4.005,,
E148_7_449,,7.449,
E87_2_804,2.804,,
E58_2_804,,,2.804
E147_2_723,,,2.723
E130_7_93,,7.93,
E128_2_483,,2.483,
E22_4_966,,,4.966
E100_5_046,,5.046,
E37_1_922,1.922,,
E140_7_049,,,7.049
E66_0_08,,,0.08
E44_6_088,6.088,,
E54_7_69,7.69,,
E81_2_083,2.083,,
E42_0_08,,,0.08
E40_7_049,7.049,,
E46_1_522,,,1.522
E44_1_682,1.682,,
E136_0_0,,,0.0
E7_3_044,3.044,,
E53_4_646,,4.646,
E15_4_966,,4.966,
E62_7_209,,7.209,
E31_0_481,,0.481,
E95_5_527,,,5.527
E92_7_289,,,7.289
E42_7_209,,,7.209
E45_3_925,,3.925,
E126_0_08,,0.08,
E148_7_69,,7.69,
E74_6_008,,6.008,
E4_0_721,,,0.721
E105_1_202,1.202,,
E18_0_961,0.961,,
E46_6_488,,,6.488
E54_7_289,7.289,,
E1_2_643,,,2.643
E96_4_325,4.325,,
E99_2_804,,,2.804
E65_7_77,7.77,,
E113_1_121,,,1.121
E98_5_847,,,5.847
E9_1_522,,1.522,
E86_7_449,7.449,,
E22_4_406,,,4.406
E110_2_964,,2.964,
E58_1_922,,,1.922
E121_4_646,,,4.646
E73_3_204,,3.204,
E1_1_202,,,1.202
E95_7_529,,,7.529
E44_1_442,1.442,,
E114_7_209,7.209,,
E103_4_325,,4.325,
E33_6_248,,6.248,
E144_2_243,2.243,,
E11_1_362,,1.362,
E118_2_083,2.083,,
E101_7_69,,7.69,
E51_0_08,,0.08,
E103_1_602,,1.602,
E20_0_0,,,0.0
E2_4_966,4.966,,
E134_5_447,5.447,,
E7_5_607,5.607,,
E14_6_728,,,6.728
E0_6_328,,6.328,
E93_2_964,2.964,,
E115_7_93,,7.93,
E6_7_449,,,7.449
E133_1_362,,1.362,
E123_0_08,,0.08,
E121_4_085,,,4.085
E7_2_884,2.884,,
E21_6_648,6.648,,
E118_0_801,0.801,,
E105_0_481,0.481,,
E12_1_682,1.682,,
E85_7_209,,7.209,
E113_2_403,,,2.403
E78_6_488,,,6.488
E62_7_529,,7.529,
E13_4_325,,,4.325
E21_7_449,7.449,,
E29_2_323,,,2.323
E73_4_726,,4.726,
E95_2_403,,,2.403
E78_0_881,,,0.881
E46_0_961,,,0.961
E85_1_522,,1.522,
E5_2_723,2.723,,
E125_4_806,4.806,,
E107_3_204,,3.204,
E44_1_842,1.842,,
E18_3_204,3.204,,
E93_6_168,6.168,,
E130_1_282,,1.282,
E148_3_444,,3.444,
E46_4_486,,,4.486
E20_3_925,,,3.925
E122_0_561,,,0.561
E102_4_646,,,4.646
E21_4_646,4.646,,
E124_2_403,2.403,,
E75_2_884,2.884,,
E34_1_041,1.041,,
E77_3_444,3.444,,
E110_7_449,,7.449,
E63_1_121,,,1.121
E47_0_641,,,0.641
E33_0_561,,0.561,
E62_5_927,,5.927,
E100_3_364,,3.364,
E79_2_804,2.804,,
E101_5_767,,5.767,
E117_4_406,,4.406,
E58_0_481,,,0.481
E21_1_121,1.121,,
E102_5_527,,,5.527
E6_1_842,,,1.842
E53_7_93,,7.93,
E102_5_367,,,5.367
E16_3_765,3.765,,
E147_7_85,,,7.85
E78_1_602,,,1.602
E113_7_529,,,7.529
E63_2_884,,,2.884
E128_0_16,,0.16,
E83_1_522,,,1.522
E123_3_765,,3.765,
E53_7_69,,7.69,
E86_1_362,1.362,,
E114_0_32,0.32,,
E92_3_044,,,3.044
E66_1_202,,,1.202
E139_3_444,,,3.444
E64_5_687,5.687,,
E78_2_163,,,2.163
E89_6_168,6.168,,
E136_3_284,,,3.284
E12_5_287,5.287,,
E60_3_284,,3.284,
E71_0_16,,0.16,
E100_3_925,,3.925,
E114_4_806,4.806,,
E2_1_762,1.762,,
E46_2_964,,,2.964
E10_5_847,,,5.847
E128_0_32,,0.32,
E62_0_961,,0.961,
E64_2_723,2.723,,
E39_5_126,,5.126,
E133_5_126,,5.126,
E9_0_24,,0.24,
E128_7_85,,7.85,
E84_1_041,,,1.041
E105_0_08,0.08,,
E101_3_925,,3.925,
E16_6_568,6.568,,
E125_0_401,0.401,,
E88_1_762,1.762,,
E53_0_481,,0.481,
E28_3_364,,3.364,
E128_6_248,,6.248,
E67_6_088,,6.088,
E118_7_129,7.129,,
E93_0_481,0.481,,
E15_3_044,,3.044,
E71_0_08,,0.08,
E11_7_049,,7.049,
E13_5_207,,,5.207
E26_2_483,2.483,,
E40_7_61,7.61,,
E18_4_806,4.806,,
E14_3_765,,,3.765
E53_3_685,,3.685,
E21_7_77,7.77,,
E107_7_449,,7.449,
E67_2_003,,2.003,
E85_6_648,,6.648,
E39_4_806,,4.806,
E28_4_806,,4.806,
E143_5_447,,,5.447
E52_5_927,,,5.927
E31_2_083,,2.083,
E144_7_529,7.529,,
E49_6_889,6.889,,
E10_3_284,,,3.284
E77_1_602,1.602,,
E13_3_765,,,3.765
E95_4_646,,,4.646
E100_5_687,,5.687,
E106_1_282,1.282,,
E15_0_24,,0.24,
E33_4_165,,4.165,
E75_5_287,5.287,,
E134_4_966,4.966,,
E98_2_083,,,2.083
E101_7_449,,7.449,
E18_7_77,7.77,,
E125_1_442,1.442,,
E121_0_16,,,0.16
E63_0_721,,,0.721
E16_0_801,0.801,,
E13_7_449,,,7.449
E121_4_566,,,4.566
E129_2_964,,,2.964
E14_3_685,,,3.685
E53_2_723,,2.723,
E99_3_845,,,3.845
E125_4_245,4.245,,
E47_0_32,,,0.32
E67_4_085,,4.085,
E17_7_69,,7.69,
E75_6_889,6.889,,
E31_3_605,,3.605,
E68_1_121,,,1.121
E10_7_85,,,7.85
E89_5_287,5.287,,
E143_1_442,,,1.442
E81_0_721,0.721,,
E26_2_643,2.643,,
E115_0_561,,0.561,
E49_6_088,6.088,,
E33_0_881,,0.881,
E81_7_449,7.449,,
E68_7_85,,,7.85
E96_3_044,3.044,,
E31_6_168,,6.168,
E144_2_723,2.723,,
E15_1_362,,1.362,
E143_3_364,,,3.364
E92_2_643,,,2.643
E148_6_488,,6.488,
E49_5_847,5.847,,
E113_1_282,,,1.282
E78_6_008,,,6.008
E130_2_083,,2.083,
E85_4_406,,4.406,
E56_2_483,,,2.483
E6_0_801,,,0.801
E47_4_165,,,4.165
E35_4_726,,4.726,
E85_2_403,,2.403,
E104_7_61,,7.61,
E53_0_881,,0.881,
E139_1_922,,,1.922
E51_7_85,,7.85,
E51_0_641,,0.641,
E76_3_204,3.204,,
E54_0_24,0.24,,
E71_4_646,,4.646,
E13_6_328,,,6.328
E46_6_248,,,6.248
E99_1_602,,,1.602
E46_5_847,,,5.847
E62_6_408,,6.408,
E66_6_889,,,6.889
E134_2_884,2.884,,
E114_0_961,0.961,,
E144_2_643,2.643,,
E134_7_289,7.289,,
E111_2_483,2.483,,
E148_5_927,,5.927,
E83_5_447,,,5.447
E123_5_847,,5.847,
E118_6_168,6.168,,
E10_5_046,,,5.046
E128_4_085,,4.085,
E129_5_367,,,5.367
E28_0_881,,0.881,
E52_6_008,,,6.008
E148_4_486,,4.486,
E106_6_008,6.008,,
E123_2_403,,2.403,
E80_5_527,,5.527,
E84_1_842,,,1.842
E140_6_809,,,6.809
E15_3_925,,3.925,
E126_2_643,,2.643,
E15_0_16,,0.16,
E16_3_685,3.685,,
E87_4_966,4.966,,
E74_3_845,,3.845,
E124_3_444,3.444,,
E110_7_61,,7.61,
E29_0_401,,,0.401
E93_2_723,2.723,,
E89_3_044,3.044,,
E85_1_842,,1.842,
E85_0_561,,0.561,
E140_5_687,,,5.687
E39_1_602,,1.602,
E103_0_561,,0.561,
E67_0_32,,0.32,
E31_5_527,,5.527,
E123_6_568,,6.568,
E126_2_403,,2.403,
E28_7_049,,7.049,
E34_4_486,4.486,,
E58_4_085,,,4.085
E15_5_687,,5.687,
E21_4_325,4.325,,
E3_1_842,,1.842,
E35_7_129,,7.129,
E67_4_806,,4.806,
E130_2_003,,2.003,
E92_1_041,,,1.041
E67_5_046,,5.046,
E98_4_165,,,4.165
E144_1_922,1.922,,
E79_7_289,7.289,,
E35_2_003,,2.003,
E0_2_003,,2.003,
E22_3_685,,,3.685
E9_0_0,,0.0,
E110_0_16,,0.16,
E39_2_884,,2.884,
E62_1_121,,1.121,
E65_0_32,0.32,,
E71_0_24,,0.24,
E29_7_61,,,7.61
E76_6_408,6.408,,
E143_4_646,,,4.646
E92_1_202,,,1.202
E114_7_61,7.61,,
E42_2_083,,,2.083
E75_5_687,5.687,,
E110_7_129,,7.129,
E75_1_202,1.202,,
E6_5_847,,,5.847
E83_5_126,,,5.126
E42_1_762,,,1.762
E49_6_488,6.488,,
E44_0_721,0.721,,
E29_6_728,,,6.728
E37_2_723,2.723,,
E102_2_643,,,2.643
E68_2_323,,,2.323
E122_6_168,,,6.168
E29_4_406,,,4.406
E35_4_966,,4.966,
E139_0_08,,,0.08
E63_1_041,,,1.041
E64_6_568,6.568,,
E83_0_721,,,0.721
E10_1_442,,,1.442
E64_6_648,6.648,,
E71_7_61,,7.61,
E140_3_364,,,3.364
E144_3_685,3.685,,
E22_6_809,,,6.809
E31_6_328,,6.328,
E78_4_245,,,4.245
E12_1_522,1.522,,
E118_0_16,0.16,,
E98_6_328,,,6.328
E74_1_041,,1.041,
E64_5_767,5.767,,
E70_2_163,2.163,,
E129_7_69,,,7.69
E77_0_721,0.721,,
E87_4_486,4.486,,
E147_2_884,,,2.884
E148_6_168,,6.168,
E77_2_243,2.243,,
E35_3_925,,3.925,
E129_4_966,,,4.966
E29_6_969,,,6.969
E104_2_403,,2.403,
E29_2_243,,,2.243
E74_5_527,,5.527,
E145_2_003,,,2.003
E121_6_008,,,6.008
E77_2_804,2.804,,
E114_3_925,3.925,,
E75_2_563,2.563,,
E124_1_842,1.842,,
E18_4_005,4.005,,
E3_1_282,,1.282,
E94_3_204,,3.204,
E13_2_003,,,2.003
E64_6_328,6.328,,
E46_1_202,,,1.202
E47_3_044,,,3.044
E13_4_406,,,4.406
E16_4_406,4.406,,
E81_6_088,6.088,,
E101_2_083,,2.083,
E101_4_245,,4.245,
E83_2_323,,,2.323
E76_7_61,7.61,,
E13_2_723,,,2.723
E9_7_049,,7.049,
E94_3_284,,3.284,
E21_5_046,5.046,,
E21_4_486,4.486,,
E62_2_804,,2.804,
E88_0_801,0.801,,
E40_7_449,7.449,,
E67_0_08,,0.08,
E123_6_728,,6.728,
E0_4_165,,4.165,
E60_3_685,,3.685,
E68_2_964,,,2.964
E87_0_641,0.641,,
E83_7_529,,,7.529
E143_5_687,,,5.687
E88_6_088,6.088,,
E103_7_209,,7.209,
E71_0_481,,0.481,
E17_7_049,,7.049,
E18_4_566,4.566,,
E74_4_085,,4.085,
E40_2_243,2.243,,
E60_5_527,,5.527,
E134_0_641,0.641,,
E78_3_044,,,3.044
E42_0_641,,,0.641
E126_5_046,,5.046,
E63_5_527,,,5.527
E107_4_325,,4.325,
E37_6_488,6.488,,
E40_6_728,6.728,,
E95_3_444,,,3.444
E13_7_93,,,7.93
E103_6_889,,6.889,
E66_4_646,,,4.646
E104_1_682,,1.682,
E12_2_884,2.884,,
E34_7_129,7.129,,
E47_6_568,,,6.568
E105_1_041,1.041,,
E31_0_641,,0.641,
E96_1_041,1.041,,
E35_5_287,,5.287,
E46_5_607,,,5.607
E13_7_129,,,7.129
E144_4_325,4.325,,
E29_2_163,,,2.163
E44_2_243,2.243,,
E53_2_323,,2.323,
E12_6_648,6.648,,
E75_2_243,2.243,,
E6_1_041,,,1.041
E52_7_61,,,7.61
E26_7_61,7.61,,
E40_6_008,6.008,,
E65_0_0,0.0,,
E52_6_088,,,6.088
E44_6_969,6.969,,
E4_5_447,,,5.447
E113_4_806,,,4.806
E35_2_243,,2.243,
E122_7_129,,,7.129
E11_7_209,,7.209,
E139_2_003,,,2.003
E88_3_605,3.605,,
E21_6_488,6.488,,
