,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3
E132_0_401,,0.401,,
E77_2_243,,,2.243,
E89_5_847,,,5.847,
E35_4_165,,,,4.165
E60_4_165,,,4.165,
E117_0_32,0.32,,,
E89_0_0,,,0.0,
E19_3_364,,,3.364,
E92_3_124,,,3.124,
E4_4_005,,,4.005,
E108_7_209,7.209,,,
E82_1_041,,1.041,,
E34_0_481,,,0.481,
E25_7_129,7.129,,,
E148_4_165,,,4.165,
E26_1_282,,,,1.282
E27_2_003,,,2.003,
E20_2_003,2.003,,,
E138_6_008,,,6.008,
E134_2_643,,,2.643,
E108_4_886,4.886,,,
E141_0_481,0.481,,,
E121_5_447,,5.447,,
E79_5_927,,,,5.927
E41_0_08,,0.08,,
E114_5_687,5.687,,,
E99_0_561,,,0.561,
E31_7_289,,,7.289,
E33_4_486,,,4.486,
E65_7_85,,,,7.85
E132_0_721,,0.721,,
E37_7_129,,,7.129,
E144_1_442,,,1.442,
E41_5_607,,5.607,,
E61_1_041,,1.041,,
E37_7_85,,,7.85,
E2_5_207,,,,5.207
E23_6_008,,,6.008,
E72_5_687,,,5.687,
E26_0_0,,,,0.0
E82_0_561,,0.561,,
E98_0_08,,,0.08,
E65_7_129,,,,7.129
E108_5_046,5.046,,,
E81_1_762,1.762,,,
E130_0_24,0.24,,,
E22_4_085,4.085,,,
E123_1_682,,,1.682,
E22_7_369,7.369,,,
E29_2_403,2.403,,,
E75_7_049,,,7.049,
E73_7_61,,,7.61,
E77_0_08,,,0.08,
E141_2_964,2.964,,,
E130_7_85,7.85,,,
E46_4_806,,,4.806,
E57_6_889,6.889,,,
E17_5_607,5.607,,,
E49_2_003,,,2.003,
E80_7_209,,7.209,,
E28_2_964,,,2.964,
E30_1_922,,,1.922,
E106_2_483,2.483,,,
E16_3_605,3.605,,,
E1_2_403,,,2.403,
E26_0_561,,,,0.561
E62_3_124,,,,3.124
E62_7_529,,,,7.529
E31_6_889,,,6.889,
E77_4_726,,,4.726,
E81_4_646,4.646,,,
E124_3_605,3.605,,,
E110_7_209,,,7.209,
E23_7_93,,,7.93,
E57_2_884,2.884,,,
E115_0_401,0.401,,,
E57_7_369,7.369,,,
E144_5_126,,,5.126,
E79_7_369,,,,7.369
E20_6_568,6.568,,,
E30_5_046,,,5.046,
E47_2_964,,,2.964,
E58_0_0,0.0,,,
E6_6_809,6.809,,,
E19_1_922,,,1.922,
E96_7_93,7.93,,,
E81_0_801,0.801,,,
E25_0_24,0.24,,,
E10_7_93,,,7.93,
E121_5_207,,5.207,,
E146_3_284,3.284,,,
E61_3_925,,3.925,,
E49_6_328,,,6.328,
E72_0_481,,,0.481,
E92_6_408,,,6.408,
E145_3_845,,,3.845,
E96_2_563,2.563,,,
E95_5_367,5.367,,,
E105_3_444,,,3.444,
E86_5_126,,,5.126,
E2_3_044,,,,3.044
E38_6_008,,,,6.008
E34_1_682,,,1.682,
E3_3_204,,,3.204,
E73_0_481,,,0.481,
E45_4_966,,,,4.966
E134_7_209,,,7.209,
E82_0_961,,0.961,,
E49_3_364,,,3.364,
E61_2_643,,2.643,,
E115_7_529,7.529,,,
E91_0_0,,,0.0,
E17_2_323,2.323,,,
E104_0_801,,,0.801,
E71_1_362,1.362,,,
E6_2_964,2.964,,,
E120_3_925,,,3.925,
E7_4_886,,,,4.886
E78_7_049,,,7.049,
E114_4_886,4.886,,,
E84_4_886,,,,4.886
E10_3_605,,,3.605,
E136_5_207,5.207,,,
E81_4_406,4.406,,,
E110_0_961,,,0.961,
E83_4_486,,,4.486,
E53_4_566,4.566,,,
E136_7_049,7.049,,,
E60_7_129,,,7.129,
E85_1_762,,,1.762,
E49_3_284,,,3.284,
E78_4_646,,,4.646,
E61_4_806,,4.806,,
E4_6_809,,,6.809,
E93_1_121,1.121,,,
E28_1_041,,,1.041,
E114_2_483,2.483,,,
E123_6_889,,,6.889,
E77_1_522,,,1.522,
E102_5_767,,5.767,,
E90_5_126,,,5.126,
E96_3_444,3.444,,,
E47_6_889,,,6.889,
E72_4_245,,,4.245,
E127_5_687,,,5.687,
E57_0_481,0.481,,,
E29_2_563,2.563,,,
E130_1_922,1.922,,,
E126_2_804,,,2.804,
E66_6_328,,,6.328,
E96_3_925,3.925,,,
E23_4_966,,,4.966,
E13_1_282,1.282,,,
E46_3_524,,,3.524,
E123_1_121,,,1.121,
E22_0_961,0.961,,,
E85_2_003,,,2.003,
E1_0_961,,,0.961,
E123_6_488,,,6.488,
E46_2_884,,,2.884,
E20_7_69,7.69,,,
E139_7_93,7.93,,,
E122_4_886,4.886,,,
E17_3_845,3.845,,,
E32_4_886,,4.886,,
E84_1_762,,,,1.762
E20_1_842,1.842,,,
E115_2_403,2.403,,,
E74_4_806,4.806,,,
E46_6_328,,,6.328,
E90_0_721,,,0.721,
E83_5_687,,,5.687,
E7_0_32,,,,0.32
E7_5_126,,,,5.126
E71_6_969,6.969,,,
E18_5_607,5.607,,,
E82_0_401,,0.401,,
E102_2_163,,2.163,,
E25_0_32,0.32,,,
E53_0_721,0.721,,,
E2_1_922,,,,1.922
E6_5_046,5.046,,,
E13_0_721,0.721,,,
E45_3_845,,,,3.845
E114_7_85,7.85,,,
E28_4_646,,,4.646,
E132_6_008,,6.008,,
E80_5_287,,5.287,,
E19_7_049,,,7.049,
E27_6_568,,,6.568,
E86_5_847,,,5.847,
E23_3_204,,,3.204,
E141_2_643,2.643,,,
E80_6_568,,6.568,,
E1_7_369,,,7.369,
E29_0_32,0.32,,,
E89_4_085,,,4.085,
E46_3_765,,,3.765,
E107_1_282,,,1.282,
E26_4_726,,,,4.726
E33_4_325,,,4.325,
E139_7_85,7.85,,,
E11_0_0,,,0.0,
E123_6_328,,,6.328,
E32_6_248,,6.248,,
E44_1_121,,,1.121,
E22_1_522,1.522,,,
E84_7_85,,,,7.85
E81_0_561,0.561,,,
E133_5_207,5.207,,,
E91_6_889,,,6.889,
E130_2_163,2.163,,,
E23_6_328,,,6.328,
E119_7_289,,7.289,,
E95_6_328,6.328,,,
E77_3_444,,,3.444,
E98_2_804,,,2.804,
E44_7_449,,,7.449,
E78_7_209,,,7.209,
E58_5_287,5.287,,,
E19_7_449,,,7.449,
E119_4_646,,4.646,,
E124_1_041,1.041,,,
E68_4_005,,4.005,,
E140_0_0,,,0.0,
E139_3_364,3.364,,,
E62_7_449,,,,7.449
E144_5_207,,,5.207,
E134_7_129,,,7.129,
E92_5_046,,,5.046,
E71_3_765,3.765,,,
E91_4_165,,,4.165,
E137_1_762,,,1.762,
E66_1_682,,,1.682,
E117_7_93,7.93,,,
E49_6_488,,,6.488,
E130_0_401,0.401,,,
E8_1_362,,,1.362,
E117_1_442,1.442,,,
E80_6_488,,6.488,,
E53_6_408,6.408,,,
E41_0_24,,0.24,,
E120_5_126,,,5.126,
E86_5_607,,,5.607,
E92_4_406,,,4.406,
E141_5_847,5.847,,,
E146_6_568,6.568,,,
E62_2_403,,,,2.403
E25_2_804,2.804,,,
E79_1_922,,,,1.922
E145_5_927,,,5.927,
E75_3_605,,,3.605,
E92_1_362,,,1.362,
E60_5_207,,,5.207,
E49_3_524,,,3.524,
E133_5_126,5.126,,,
E73_2_483,,,2.483,
E41_6_889,,6.889,,
E113_0_16,,,0.16,
E30_6_248,,,6.248,
E123_0_16,,,0.16,
E60_3_444,,,3.444,
E47_0_561,,,0.561,
E138_7_61,,,7.61,
E122_5_687,5.687,,,
E32_6_088,,6.088,,
E10_7_369,,,7.369,
E79_4_245,,,,4.245
E146_0_32,0.32,,,
E139_4_406,4.406,,,
E94_5_927,,,5.927,
E115_1_762,1.762,,,
E127_1_522,,,1.522,
E6_1_282,1.282,,,
E45_5_767,,,,5.767
E53_3_124,3.124,,,
E25_7_049,7.049,,,
E57_5_927,5.927,,,
E45_4_406,,,,4.406
E130_5_287,5.287,,,
E114_5_126,5.126,,,
E86_3_685,,,3.685,
E73_4_325,,,4.325,
E89_5_046,,,5.046,
E61_5_847,,5.847,,
E19_6_488,,,6.488,
E92_7_369,,,7.369,
E22_2_643,2.643,,,
E88_5_847,,5.847,,
E105_0_561,,,0.561,
E139_7_77,7.77,,,
E127_6_408,,,6.408,
E120_7_69,,,7.69,
E17_3_204,3.204,,,
E48_0_08,,,0.08,
E134_1_121,,,1.121,
E130_1_682,1.682,,,
E98_6_889,,,6.889,
E71_6_728,6.728,,,
E129_2_804,,,2.804,
E57_7_93,7.93,,,
E27_0_0,,,0.0,
E48_2_483,,,2.483,
E71_3_685,3.685,,,
E139_5_126,5.126,,,
E133_7_69,7.69,,,
E24_7_049,,,7.049,
E61_6_568,,6.568,,
E139_3_925,3.925,,,
E30_7_529,,,7.529,
E33_3_685,,,3.685,
E7_3_284,,,,3.284
E66_1_202,,,1.202,
E35_5_847,,,,5.847
E108_7_529,7.529,,,
E123_4_325,,,4.325,
E95_4_566,4.566,,,
E121_2_163,,2.163,,
E102_2_243,,2.243,,
E91_5_847,,,5.847,
E65_5_607,,,,5.607
E110_2_323,,,2.323,
E133_7_61,7.61,,,
E58_4_085,4.085,,,
E25_0_08,0.08,,,
E81_7_69,7.69,,,
E48_1_762,,,1.762,
E29_7_77,7.77,,,
E117_6_488,6.488,,,
E108_6_969,6.969,,,
E50_1_602,,,1.602,
E140_4_005,,,4.005,
E31_5_847,,,5.847,
E104_1_602,,,1.602,
E48_6_809,,,6.809,
E17_6_168,6.168,,,
E119_4_085,,4.085,,
E3_2_643,,,2.643,
E107_6_969,,,6.969,
E140_1_362,,,1.362,
E58_2_083,2.083,,,
E133_6_488,6.488,,,
E146_7_69,7.69,,,
E123_1_762,,,1.762,
E7_4_406,,,,4.406
E145_3_925,,,3.925,
E88_1_362,,1.362,,
E31_2_163,,,2.163,
E88_4_325,,4.325,,
E133_3_044,3.044,,,
E99_0_881,,,0.881,
E93_1_282,1.282,,,
E60_5_126,,,5.126,
E132_3_124,,3.124,,
E32_5_927,,5.927,,
E7_2_643,,,,2.643
E10_0_481,,,0.481,
E45_1_522,,,,1.522
E55_1_202,,,1.202,
E19_0_24,,,0.24,
E85_2_243,,,2.243,
E123_4_406,,,4.406,
E124_1_522,1.522,,,
E102_6_809,,6.809,,
E58_1_442,1.442,,,
E130_7_77,7.77,,,
E117_4_085,4.085,,,
E141_6_728,6.728,,,
E38_7_209,,,,7.209
E14_0_561,,0.561,,
E124_7_69,7.69,,,
E121_0_401,,0.401,,
E84_6_728,,,,6.728
E77_4_886,,,4.886,
E86_1_522,,,1.522,
E74_5_767,5.767,,,
E73_1_522,,,1.522,
E21_3_444,3.444,,,
E22_4_486,4.486,,,
E146_2_964,2.964,,,
E58_6_728,6.728,,,
E146_5_207,5.207,,,
E6_1_121,1.121,,,
E77_1_922,,,1.922,
E107_0_08,,,0.08,
E96_5_847,5.847,,,
E88_2_163,,2.163,,
E35_6_728,,,,6.728
E84_5_207,,,,5.207
E17_4_165,4.165,,,
E85_1_682,,,1.682,
E91_0_32,,,0.32,
E30_0_32,,,0.32,
E32_5_126,,5.126,,
E126_1_121,,,1.121,
E141_1_362,1.362,,,
E113_3_765,,,3.765,
E11_7_449,,,7.449,
E44_5_126,,,5.126,
E80_6_168,,6.168,,
E21_6_088,6.088,,,
E19_6_008,,,6.008,
E108_7_449,7.449,,,
E45_7_529,,,,7.529
E38_0_961,,,,0.961
E121_1_442,,1.442,,
E81_1_842,1.842,,,
E79_5_367,,,,5.367
E83_0_801,,,0.801,
E6_3_044,3.044,,,
E138_5_367,,,5.367,
E99_7_77,,,7.77,
E108_2_243,2.243,,,
E10_4_325,,,4.325,
E93_3_765,3.765,,,
E114_6_568,6.568,,,
E132_2_163,,2.163,,
E20_3_044,3.044,,,
E61_6_648,,6.648,,
E57_5_367,5.367,,,
E47_0_16,,,0.16,
E44_2_003,,,2.003,
E92_2_243,,,2.243,
E62_4_486,,,,4.486
E30_0_961,,,0.961,
E91_5_287,,,5.287,
E85_5_207,,,5.207,
E132_1_041,,1.041,,
E48_5_367,,,5.367,
E95_7_69,7.69,,,
E89_5_447,,,5.447,
E80_0_401,,0.401,,
E85_1_202,,,1.202,
E122_3_605,3.605,,,
E73_5_847,,,5.847,
E112_0_0,,,0.0,
E66_7_93,,,7.93,
E30_1_682,,,1.682,
E106_5_607,5.607,,,
E93_0_721,0.721,,,
E14_2_643,,2.643,,
E21_7_529,7.529,,,
E26_3_765,,,,3.765
E106_2_083,2.083,,,
E60_2_483,,,2.483,
E145_6_248,,,6.248,
E144_2_403,,,2.403,
E90_7_129,,,7.129,
E102_7_69,,7.69,,
E37_3_044,,,3.044,
E132_3_524,,3.524,,
E115_3_845,3.845,,,
E81_7_529,7.529,,,
E29_2_723,2.723,,,
E17_7_77,7.77,,,
E140_0_881,,,0.881,
E89_2_483,,,2.483,
E94_5_607,,,5.607,
E79_1_842,,,,1.842
E122_1_682,1.682,,,
E16_0_961,0.961,,,
E31_4_406,,,4.406,
E28_7_61,,,7.61,
E20_4_245,4.245,,,
E18_4_966,4.966,,,
E28_6_328,,,6.328,
E129_6_648,,,6.648,
E27_7_77,,,7.77,
E75_0_401,,,0.401,
E27_3_124,,,3.124,
E139_1_442,1.442,,,
E41_6_728,,6.728,,
E124_3_845,3.845,,,
E84_2_723,,,,2.723
E25_2_403,2.403,,,
E61_5_527,,5.527,,
E31_7_129,,,7.129,
E49_5_367,,,5.367,
E80_6_088,,6.088,,
E102_7_449,,7.449,,
E91_3_124,,,3.124,
E75_2_083,,,2.083,
E48_3_204,,,3.204,
E139_0_801,0.801,,,
E33_7_449,,,7.449,
E48_0_721,,,0.721,
E30_3_284,,,3.284,
E89_4_566,,,4.566,
E48_1_682,,,1.682,
E2_7_289,,,,7.289
E99_6_248,,,6.248,
E8_3_124,,,3.124,
E83_2_884,,,2.884,
E10_3_044,,,3.044,
E140_6_168,,,6.168,
E81_2_563,2.563,,,
E77_2_403,,,2.403,
E137_5_046,,,5.046,
E34_2_243,,,2.243,
E47_4_806,,,4.806,
E78_5_287,,,5.287,
E68_2_003,,2.003,,
E61_2_563,,2.563,,
E78_4_806,,,4.806,
E88_4_005,,4.005,,
E132_0_801,,0.801,,
E127_7_449,,,7.449,
E30_6_488,,,6.488,
E84_0_881,,,,0.881
E37_4_646,,,4.646,
E29_4_966,4.966,,,
E120_5_527,,,5.527,
E148_5_687,,,5.687,
E92_6_328,,,6.328,
E141_2_403,2.403,,,
E3_1_682,,,1.682,
E145_7_449,,,7.449,
E16_2_243,2.243,,,
E6_0_08,0.08,,,
E3_3_124,,,3.124,
E108_4_486,4.486,,,
E28_6_408,,,6.408,
E75_4_966,,,4.966,
E4_3_685,,,3.685,
E26_2_723,,,,2.723
E123_6_248,,,6.248,
E4_2_804,,,2.804,
E124_0_32,0.32,,,
E75_3_124,,,3.124,
E7_0_961,,,,0.961
E133_7_129,7.129,,,
E3_0_32,,,0.32,
E23_4_566,,,4.566,
E77_1_041,,,1.041,
E14_5_126,,5.126,,
E2_0_801,,,,0.801
E68_2_643,,2.643,,
E136_1_522,1.522,,,
E88_0_08,,0.08,,
E108_2_483,2.483,,,
E127_1_442,,,1.442,
E117_1_121,1.121,,,
E123_3_124,,,3.124,
E19_2_003,,,2.003,
E77_3_845,,,3.845,
E105_1_762,,,1.762,
E104_1_362,,,1.362,
E123_7_129,,,7.129,
E25_7_449,7.449,,,
E30_6_168,,,6.168,
E24_2_243,,,2.243,
E27_7_289,,,7.289,
E127_0_641,,,0.641,
E21_3_925,3.925,,,
E37_7_69,,,7.69,
E75_0_481,,,0.481,
E19_6_168,,,6.168,
E89_7_77,,,7.77,
E84_6_328,,,,6.328
E110_4_406,,,4.406,
E3_5_527,,,5.527,
E17_3_284,3.284,,,
E96_5_126,5.126,,,
E137_7_529,,,7.529,
E80_1_041,,1.041,,
E84_7_449,,,,7.449
E16_1_362,1.362,,,
E38_3_925,,,,3.925
E120_7_049,,,7.049,
E93_2_483,2.483,,,
E6_3_204,3.204,,,
E129_7_69,,,7.69,
E32_0_08,,0.08,,
E37_2_163,,,2.163,
E31_0_481,,,0.481,
E38_7_93,,,,7.93
E24_1_362,,,1.362,
E82_4_726,,4.726,,
E68_3_605,,3.605,,
E145_7_93,,,7.93,
E4_4_966,,,4.966,
E108_1_602,1.602,,,
E57_3_044,3.044,,,
E85_0_721,,,0.721,
E16_7_93,7.93,,,
E146_1_282,1.282,,,
E80_4_245,,4.245,,
E93_5_687,5.687,,,
E72_6_969,,,6.969,
E3_0_401,,,0.401,
E81_7_209,7.209,,,
E29_7_049,7.049,,,
E146_0_881,0.881,,,
E112_2_003,,,2.003,
E73_1_682,,,1.682,
E25_6_488,6.488,,,
E50_2_723,,,2.723,
E133_2_243,2.243,,,
E113_5_687,,,5.687,
E66_1_282,,,1.282,
E7_4_325,,,,4.325
E92_5_767,,,5.767,
E122_3_124,3.124,,,
E6_1_682,1.682,,,
E46_2_403,,,2.403,
E29_2_964,2.964,,,
E3_7_93,,,7.93,
E146_5_767,5.767,,,
E133_6_969,6.969,,,
E84_4_486,,,,4.486
E11_0_561,,,0.561,
E127_2_003,,,2.003,
E138_3_284,,,3.284,
E89_6_809,,,6.809,
E77_1_842,,,1.842,
E129_3_444,,,3.444,
E49_1_522,,,1.522,
E32_7_85,,7.85,,
E88_6_648,,6.648,,
E124_4_646,4.646,,,
E17_1_442,1.442,,,
E23_5_367,,,5.367,
E6_0_32,0.32,,,
E134_0_801,,,0.801,
E144_2_243,,,2.243,
E129_1_762,,,1.762,
E124_7_129,7.129,,,
E2_6_889,,,,6.889
E140_2_483,,,2.483,
E75_5_447,,,5.447,
E14_1_442,,1.442,,
E129_1_922,,,1.922,
E90_4_646,,,4.646,
E113_7_85,,,7.85,
E14_3_524,,3.524,,
E113_5_527,,,5.527,
E115_6_408,6.408,,,
E92_1_522,,,1.522,
E79_3_524,,,,3.524
E117_3_204,3.204,,,
E123_2_643,,,2.643,
E35_2_483,,,,2.483
E78_5_046,,,5.046,
E117_2_003,2.003,,,
E32_3_124,,3.124,,
E44_6_568,,,6.568,
E102_2_723,,2.723,,
E6_7_129,7.129,,,
E44_5_607,,,5.607,
E83_2_323,,,2.323,
E86_1_282,,,1.282,
E140_7_77,,,7.77,
E114_7_93,7.93,,,
E4_1_922,,,1.922,
E120_5_847,,,5.847,
E78_4_726,,,4.726,
E115_1_041,1.041,,,
E90_4_406,,,4.406,
E146_3_204,3.204,,,
E140_5_927,,,5.927,
E29_1_922,1.922,,,
E84_4_646,,,,4.646
E77_7_529,,,7.529,
E96_6_168,6.168,,,
E105_5_927,,,5.927,
E121_3_204,,3.204,,
E3_4_165,,,4.165,
E41_5_287,,5.287,,
E102_3_765,,3.765,,
E1_0_881,,,0.881,
E138_7_77,,,7.77,
E60_7_289,,,7.289,
E112_3_765,,,3.765,
E49_7_69,,,7.69,
E66_4_806,,,4.806,
E102_1_041,,1.041,,
E22_5_046,5.046,,,
E30_3_124,,,3.124,
E95_4_325,4.325,,,
E50_5_767,,,5.767,
E106_3_204,3.204,,,
E82_5_847,,5.847,,
E50_4_325,,,4.325,
E34_5_527,,,5.527,
E85_1_842,,,1.842,
E92_4_325,,,4.325,
E7_4_806,,,,4.806
E49_6_889,,,6.889,
E115_4_165,4.165,,,
E121_6_168,,6.168,,
E55_3_124,,,3.124,
E138_5_847,,,5.847,
E13_6_889,6.889,,,
E121_6_088,,6.088,,
E65_2_643,,,,2.643
E140_7_289,,,7.289,
E95_7_049,7.049,,,
E126_0_32,,,0.32,
E28_2_003,,,2.003,
E92_4_806,,,4.806,
E78_0_24,,,0.24,
E144_1_041,,,1.041,
E73_1_442,,,1.442,
E26_6_248,,,,6.248
E79_2_483,,,,2.483
E62_4_886,,,,4.886
E144_4_726,,,4.726,
E94_3_925,,,3.925,
E114_6_008,6.008,,,
E136_0_24,0.24,,,
E3_1_602,,,1.602,
E80_4_325,,4.325,,
E99_4_165,,,4.165,
E14_6_008,,6.008,,
E81_3_444,3.444,,,
E45_6_328,,,,6.328
E122_7_69,7.69,,,
E38_5_607,,,,5.607
E137_1_922,,,1.922,
E3_1_362,,,1.362,
E112_2_804,,,2.804,
E31_3_044,,,3.044,
E11_5_607,,,5.607,
E133_0_641,0.641,,,
E22_4_886,4.886,,,
E47_0_961,,,0.961,
E73_5_207,,,5.207,
E45_2_003,,,,2.003
E58_7_209,7.209,,,
E92_2_003,,,2.003,
E32_6_728,,6.728,,
E129_7_209,,,7.209,
E10_1_282,,,1.282,
E47_1_121,,,1.121,
E35_7_93,,,,7.93
E95_6_568,6.568,,,
E75_4_325,,,4.325,
E24_3_044,,,3.044,
E27_4_806,,,4.806,
E34_3_044,,,3.044,
E38_2_323,,,,2.323
E89_2_323,,,2.323,
E53_5_447,5.447,,,
E50_4_886,,,4.886,
E25_1_041,1.041,,,
E27_5_607,,,5.607,
E66_2_563,,,2.563,
E127_2_083,,,2.083,
E16_1_121,1.121,,,
E99_3_044,,,3.044,
E4_0_0,,,0.0,
E91_0_08,,,0.08,
E23_7_369,,,7.369,
E73_7_93,,,7.93,
E57_1_362,1.362,,,
E99_6_969,,,6.969,
E75_7_209,,,7.209,
E114_3_765,3.765,,,
E136_1_442,1.442,,,
E85_0_641,,,0.641,
E137_4_325,,,4.325,
E47_2_323,,,2.323,
E93_0_08,0.08,,,
E44_4_806,,,4.806,
E145_0_641,,,0.641,
E114_4_245,4.245,,,
E80_3_524,,3.524,,
E61_0_401,,0.401,,
E6_7_369,7.369,,,
E72_3_605,,,3.605,
E123_5_847,,,5.847,
E80_5_607,,5.607,,
E119_3_845,,3.845,,
E7_6_728,,,,6.728
E32_0_961,,0.961,,
E16_0_561,0.561,,,
E129_3_524,,,3.524,
E124_3_925,3.925,,,
E11_2_723,,,2.723,
E108_5_687,5.687,,,
E115_4_085,4.085,,,
E119_0_801,,0.801,,
E122_5_367,5.367,,,
E77_4_486,,,4.486,
E37_4_806,,,4.806,
E48_1_602,,,1.602,
E129_2_964,,,2.964,
E6_4_245,4.245,,,
E113_5_207,,,5.207,
E84_4_165,,,,4.165
E66_7_369,,,7.369,
E92_7_209,,,7.209,
E24_6_008,,,6.008,
E148_3_284,,,3.284,
E33_4_966,,,4.966,
E94_6_568,,,6.568,
E72_1_522,,,1.522,
E124_2_163,2.163,,,
E50_2_483,,,2.483,
E120_6_728,,,6.728,
E17_0_16,0.16,,,
E82_6_008,,6.008,,
E127_5_046,,,5.046,
E139_4_726,4.726,,,
E123_6_408,,,6.408,
E27_5_367,,,5.367,
E92_3_925,,,3.925,
E47_1_282,,,1.282,
E19_5_126,,,5.126,
E62_0_481,,,,0.481
E17_3_124,3.124,,,
E27_4_005,,,4.005,
E117_3_925,3.925,,,
E122_2_083,2.083,,,
E21_4_245,4.245,,,
E146_7_209,7.209,,,
E139_2_483,2.483,,,
E119_1_362,,1.362,,
E38_5_447,,,,5.447
E21_1_362,1.362,,,
E141_4_726,4.726,,,
E102_5_607,,5.607,,
E124_2_403,2.403,,,
E46_5_046,,,5.046,
E140_5_126,,,5.126,
E96_5_687,5.687,,,
E48_5_527,,,5.527,
E41_7_369,,7.369,,
E72_5_046,,,5.046,
E34_2_563,,,2.563,
E85_6_809,,,6.809,
E24_7_77,,,7.77,
E102_7_209,,7.209,,
E53_6_488,6.488,,,
E57_4_085,4.085,,,
E83_3_845,,,3.845,
E48_3_765,,,3.765,
E72_4_966,,,4.966,
E17_3_364,3.364,,,
E46_6_008,,,6.008,
E114_1_362,1.362,,,
E68_6_889,,6.889,,
E96_0_16,0.16,,,
E21_0_641,0.641,,,
E24_0_08,,,0.08,
E16_7_77,7.77,,,
E14_6_328,,6.328,,
E18_0_961,0.961,,,
E23_1_282,,,1.282,
E7_5_767,,,,5.767
E2_7_77,,,,7.77
E66_5_126,,,5.126,
E38_6_088,,,,6.088
E35_1_202,,,,1.202
E73_4_005,,,4.005,
E71_7_93,7.93,,,
E8_7_289,,,7.289,
E122_2_643,2.643,,,
E33_5_287,,,5.287,
E73_1_842,,,1.842,
E79_3_204,,,,3.204
E104_0_401,,,0.401,
E124_1_602,1.602,,,
E82_7_69,,7.69,,
E58_7_77,7.77,,,
E148_1_922,,,1.922,
E112_1_442,,,1.442,
E34_3_925,,,3.925,
E83_0_32,,,0.32,
E75_5_927,,,5.927,
E145_6_408,,,6.408,
E61_7_129,,7.129,,
E129_6_889,,,6.889,
E57_4_726,4.726,,,
E7_2_083,,,,2.083
E17_1_842,1.842,,,
E28_2_403,,,2.403,
E10_2_163,,,2.163,
E106_7_85,7.85,,,
E20_6_248,6.248,,,
E122_4_005,4.005,,,
E85_4_325,,,4.325,
E22_5_527,5.527,,,
E37_2_083,,,2.083,
E141_2_563,2.563,,,
E146_2_483,2.483,,,
E72_0_641,,,0.641,
E95_1_282,1.282,,,
E130_0_961,0.961,,,
E91_2_884,,,2.884,
E121_3_124,,3.124,,
E14_1_762,,1.762,,
E148_4_406,,,4.406,
E30_7_289,,,7.289,
E106_5_687,5.687,,,
E45_1_202,,,,1.202
E2_7_049,,,,7.049
E20_3_685,3.685,,,
E94_7_449,,,7.449,
E108_7_129,7.129,,,
E61_0_881,,0.881,,
E4_1_202,,,1.202,
E57_3_364,3.364,,,
E32_5_207,,5.207,,
E133_0_16,0.16,,,
E71_3_925,3.925,,,
E136_3_204,3.204,,,
E96_3_364,3.364,,,
E112_2_884,,,2.884,
E96_4_085,4.085,,,
E72_0_881,,,0.881,
E105_0_881,,,0.881,
E21_2_723,2.723,,,
E112_6_648,,,6.648,
E65_5_447,,,,5.447
E6_3_524,3.524,,,
E89_2_563,,,2.563,
E138_0_32,,,0.32,
E53_5_207,5.207,,,
E55_7_209,,,7.209,
E139_1_682,1.682,,,
E74_7_77,7.77,,,
E44_5_046,,,5.046,
E81_6_408,6.408,,,
E30_3_524,,,3.524,
E117_0_881,0.881,,,
E96_0_561,0.561,,,
E50_5_847,,,5.847,
E17_7_93,7.93,,,
E37_5_046,,,5.046,
E33_0_641,,,0.641,
E55_4_325,,,4.325,
E107_4_886,,,4.886,
E96_7_529,7.529,,,
E78_5_367,,,5.367,
E114_3_204,3.204,,,
E93_7_129,7.129,,,
E120_3_204,,,3.204,
E41_7_049,,7.049,,
E99_5_126,,,5.126,
E79_4_486,,,,4.486
E37_5_927,,,5.927,
E75_6_889,,,6.889,
E138_1_362,,,1.362,
E6_6_008,6.008,,,
E148_6_008,,,6.008,
E79_3_685,,,,3.685
E65_3_284,,,,3.284
E18_4_806,4.806,,,
E122_1_282,1.282,,,
E124_5_046,5.046,,,
E28_4_165,,,4.165,
E75_2_243,,,2.243,
E49_1_282,,,1.282,
E32_7_049,,7.049,,
E138_0_721,,,0.721,
E78_5_207,,,5.207,
E34_0_881,,,0.881,
E17_1_041,1.041,,,
E16_7_369,7.369,,,
E66_4_085,,,4.085,
E53_5_847,5.847,,,
E127_6_809,,,6.809,
E121_4_566,,4.566,,
E122_0_481,0.481,,,
E8_0_801,,,0.801,
E130_7_69,7.69,,,
E91_6_088,,,6.088,
E79_0_561,,,,0.561
E28_2_243,,,2.243,
E19_4_646,,,4.646,
E145_1_842,,,1.842,
E32_0_16,,0.16,,
E75_5_687,,,5.687,
E73_3_124,,,3.124,
E102_0_0,,0.0,,
E47_7_289,,,7.289,
E19_2_403,,,2.403,
E19_3_685,,,3.685,
E144_4_886,,,4.886,
E7_2_804,,,,2.804
E90_6_648,,,6.648,
E108_4_005,4.005,,,
E55_2_563,,,2.563,
E53_7_61,7.61,,,
E114_2_083,2.083,,,
E127_6_488,,,6.488,
E10_3_124,,,3.124,
E107_0_0,,,0.0,
E120_7_85,,,7.85,
E65_6_809,,,,6.809
E8_4_165,,,4.165,
E114_4_646,4.646,,,
E148_6_248,,,6.248,
E46_0_721,,,0.721,
E57_0_561,0.561,,,
E120_4_566,,,4.566,
