,PseudoTime0,PseudoTime1,PseudoTime2
E124_3_284,3.284,,
E96_4_406,4.406,,
E10_6_488,,,6.488
E42_0_961,,,0.961
E71_1_202,,1.202,
E58_1_202,,,1.202
E0_1_282,,1.282,
E126_0_801,,0.801,
E104_3_925,,3.925,
E143_2_163,,,2.163
E107_0_561,,0.561,
E22_3_204,,,3.204
E18_6_969,6.969,,
E104_5_367,,5.367,
E124_2_884,2.884,,
E124_0_32,0.32,,
E65_0_08,0.08,,
E85_0_16,,0.16,
E79_4_886,4.886,,
E47_2_804,,,2.804
E2_5_447,5.447,,
E115_5_767,,5.767,
E14_6_809,,,6.809
E101_0_0,,0.0,
E122_4_726,,,4.726
E89_2_563,2.563,,
E7_5_367,5.367,,
E145_3_765,,,3.765
E33_5_367,,5.367,
E54_7_449,7.449,,
E31_2_723,,2.723,
E104_7_61,,7.61,
E75_5_687,5.687,,
E118_3_364,3.364,,
E118_7_69,7.69,,
E98_4_325,,,4.325
E58_6_648,,,6.648
E99_4_325,,,4.325
E54_1_602,1.602,,
E139_0_721,,,0.721
E77_4_085,4.085,,
E94_2_243,,2.243,
E45_2_243,,2.243,
E103_7_85,,7.85,
E98_5_927,,,5.927
E83_5_847,,,5.847
E123_5_126,,5.126,
E21_4_806,4.806,,
E14_2_643,,,2.643
E118_3_044,3.044,,
E67_5_527,,5.527,
E33_6_408,,6.408,
E9_6_969,,6.969,
E86_0_0,0.0,,
E31_0_0,,0.0,
E67_0_481,,0.481,
E87_1_362,1.362,,
E3_6_889,,6.889,
E47_3_685,,,3.685
E66_4_886,,,4.886
E64_0_08,0.08,,
E21_0_401,0.401,,
E139_1_602,,,1.602
E46_7_449,,,7.449
E145_5_287,,,5.287
E47_6_408,,,6.408
E54_4_325,4.325,,
E12_3_605,3.605,,
E139_0_16,,,0.16
E65_5_607,5.607,,
E51_6_168,,6.168,
E105_1_362,1.362,,
E94_1_922,,1.922,
E106_0_24,0.24,,
E4_5_687,,,5.687
E51_7_529,,7.529,
E103_2_163,,2.163,
E101_3_925,,3.925,
E86_6_969,6.969,,
E98_1_602,,,1.602
E33_0_24,,0.24,
E26_2_723,2.723,,
E143_5_687,,,5.687
E99_5_207,,,5.207
E87_3_124,3.124,,
E139_3_364,,,3.364
E124_3_204,3.204,,
E62_0_641,,0.641,
E143_4_886,,,4.886
E28_4_085,,4.085,
E114_3_765,3.765,,
E71_1_602,,1.602,
E80_3_925,,3.925,
E133_6_488,,6.488,
E107_5_527,,5.527,
E100_2_723,,2.723,
E145_4_406,,,4.406
E29_2_403,,,2.403
E20_6_728,,,6.728
E39_4_886,,4.886,
E2_2_804,2.804,,
E129_5_367,,,5.367
E52_1_762,,,1.762
E118_7_529,7.529,,
E34_7_049,7.049,,
E73_5_767,,5.767,
E115_0_0,,0.0,
E26_0_16,0.16,,
E75_7_289,7.289,,
E117_0_0,,0.0,
E14_0_641,,,0.641
E139_3_284,,,3.284
E105_2_884,2.884,,
E130_3_124,,3.124,
E52_4_646,,,4.646
E17_5_207,,5.207,
E74_3_524,,3.524,
E37_0_561,0.561,,
E144_6_408,6.408,,
E111_4_806,4.806,,
E35_1_362,,1.362,
E46_2_003,,,2.003
E76_7_369,7.369,,
E118_4_806,4.806,,
E5_7_77,7.77,,
E71_1_121,,1.121,
E0_2_723,,2.723,
E17_7_77,,7.77,
E104_6_969,,6.969,
E79_7_69,7.69,,
E33_7_209,,7.209,
E35_4_085,,4.085,
E13_0_08,,,0.08
E74_3_444,,3.444,
E58_7_049,,,7.049
E34_3_524,3.524,,
E78_3_044,,,3.044
E78_0_641,,,0.641
E10_5_927,,,5.927
E147_6_488,,,6.488
E95_1_682,,,1.682
E28_1_121,,1.121,
E123_4_806,,4.806,
E62_1_041,,1.041,
E123_5_927,,5.927,
E122_3_444,,,3.444
E85_1_121,,1.121,
E45_3_044,,3.044,
E20_7_61,,,7.61
E12_7_449,7.449,,
E130_1_202,,1.202,
E7_4_406,4.406,,
E125_2_323,2.323,,
E53_5_447,,5.447,
E114_7_289,7.289,,
E110_5_927,,5.927,
E124_7_61,7.61,,
E111_3_044,3.044,,
E16_1_602,1.602,,
E58_3_605,,,3.605
E53_0_721,,0.721,
E28_4_486,,4.486,
E139_3_524,,,3.524
E47_7_129,,,7.129
E17_0_32,,0.32,
E79_6_648,6.648,,
E56_7_369,,,7.369
E10_1_202,,,1.202
E92_7_049,,,7.049
E148_5_527,,5.527,
E133_3_925,,3.925,
E101_1_682,,1.682,
E101_3_524,,3.524,
E33_0_401,,0.401,
E62_1_202,,1.202,
E1_2_643,,,2.643
E118_6_809,6.809,,
E74_2_483,,2.483,
E65_6_168,6.168,,
E136_4_005,,,4.005
E47_0_08,,,0.08
E86_2_323,2.323,,
E18_7_049,7.049,,
E87_4_966,4.966,,
E44_2_403,2.403,,
E113_4_406,,,4.406
E101_1_922,,1.922,
E51_3_605,,3.605,
E15_0_0,,0.0,
E143_2_483,,,2.483
E117_4_085,,4.085,
E114_0_881,0.881,,
E133_2_243,,2.243,
E52_6_328,,,6.328
E64_2_163,2.163,,
E6_2_964,,,2.964
E66_3_925,,,3.925
E6_3_364,,,3.364
E29_1_842,,,1.842
E148_6_408,,6.408,
E56_5_527,,,5.527
E2_1_282,1.282,,
E42_4_566,,,4.566
E110_6_568,,6.568,
E22_6_488,,,6.488
E140_0_401,,,0.401
E103_0_401,,0.401,
E142_1_842,,,1.842
E114_6_168,6.168,,
E42_2_403,,,2.403
E105_5_367,5.367,,
E134_1_522,1.522,,
E3_7_69,,7.69,
E121_7_93,,,7.93
E7_2_323,2.323,,
E133_3_204,,3.204,
E53_7_049,,7.049,
E115_5_607,,5.607,
E20_7_85,,,7.85
E88_1_282,1.282,,
E71_1_922,,1.922,
E107_6_809,,6.809,
E139_1_282,,,1.282
E125_2_163,2.163,,
E66_1_522,,,1.522
E11_1_842,,1.842,
E145_6_809,,,6.809
E67_1_202,,1.202,
E145_4_325,,,4.325
E65_3_845,3.845,,
E81_0_16,0.16,,
E128_3_204,,3.204,
E102_5_607,,,5.607
E98_3_284,,,3.284
E92_0_881,,,0.881
E3_5_287,,5.287,
E35_6_408,,6.408,
E22_1_362,,,1.362
E54_3_284,3.284,,
E11_5_527,,5.527,
E28_2_723,,2.723,
E13_7_529,,,7.529
E35_1_041,,1.041,
E71_1_522,,1.522,
E52_0_32,,,0.32
E107_3_044,,3.044,
E76_5_927,5.927,,
E136_6_648,,,6.648
E126_3_364,,3.364,
E144_7_049,7.049,,
E17_6_408,,6.408,
E56_2_403,,,2.403
E33_1_922,,1.922,
E148_2_563,,2.563,
E37_2_483,2.483,,
E104_5_527,,5.527,
E52_3_044,,,3.044
E5_4_005,4.005,,
E70_6_969,6.969,,
E64_1_041,1.041,,
E28_2_163,,2.163,
E77_2_083,2.083,,
E45_7_93,,7.93,
E56_7_85,,,7.85
E63_2_723,,,2.723
E115_7_69,,7.69,
E70_4_886,4.886,,
E139_5_287,,,5.287
E11_6_889,,6.889,
E46_6_488,,,6.488
E42_0_561,,,0.561
E33_0_881,,0.881,
E79_0_24,0.24,,
E142_4_966,,,4.966
E89_2_403,2.403,,
E78_6_248,,,6.248
E63_7_61,,,7.61
E139_1_442,,,1.442
E66_7_69,,,7.69
E126_1_041,,1.041,
E76_3_765,3.765,,
E7_3_284,3.284,,
E1_0_32,,,0.32
E18_1_922,1.922,,
E87_7_85,7.85,,
E6_7_69,,,7.69
E85_4_085,,4.085,
E111_3_685,3.685,,
E10_1_522,,,1.522
E26_1_602,1.602,,
E86_6_568,6.568,,
E46_0_961,,,0.961
E13_7_369,,,7.369
E147_6_248,,,6.248
E5_3_044,3.044,,
E4_1_121,,,1.121
E93_2_003,2.003,,
E47_4_245,,,4.245
E21_5_207,5.207,,
E75_7_69,7.69,,
E9_6_168,,6.168,
E56_2_643,,,2.643
E95_7_93,,,7.93
E100_0_08,,0.08,
E44_4_325,4.325,,
E49_6_728,6.728,,
E118_6_328,6.328,,
E118_0_721,0.721,,
E136_3_925,,,3.925
E73_5_046,,5.046,
E81_4_646,4.646,,
E34_2_563,2.563,,
E79_2_563,2.563,,
E92_3_925,,,3.925
E45_2_323,,2.323,
E35_2_083,,2.083,
E79_6_568,6.568,,
E12_1_121,1.121,,
E86_5_207,5.207,,
E11_5_287,,5.287,
E104_5_607,,5.607,
E145_7_289,,,7.289
E2_1_121,1.121,,
E145_0_0,,,0.0
E73_1_202,,1.202,
E22_5_607,,,5.607
E26_3_444,3.444,,
E100_7_449,,7.449,
E110_0_721,,0.721,
E85_7_289,,7.289,
E122_6_568,,,6.568
E80_7_449,,7.449,
E65_6_809,6.809,,
E84_3_044,,,3.044
E145_0_801,,,0.801
E53_5_367,,5.367,
E142_0_24,,,0.24
E140_5_207,,,5.207
E9_5_126,,5.126,
E145_4_486,,,4.486
E117_5_367,,5.367,
E100_7_369,,7.369,
E35_7_69,,7.69,
E110_6_488,,6.488,
E143_4_085,,,4.085
E148_3_284,,3.284,
E37_3_925,3.925,,
E35_4_406,,4.406,
E10_1_922,,,1.922
E85_5_847,,5.847,
E75_6_889,6.889,,
E124_5_046,5.046,,
E130_2_643,,2.643,
E58_3_685,,,3.685
E73_6_008,,6.008,
E107_1_121,,1.121,
E13_2_323,,,2.323
E93_1_922,1.922,,
E113_2_804,,,2.804
E136_6_969,,,6.969
E34_4_566,4.566,,
E1_3_685,,,3.685
E64_7_77,7.77,,
E12_3_765,3.765,,
E107_3_124,,3.124,
E145_7_209,,,7.209
E147_0_801,,,0.801
E104_7_85,,7.85,
E113_6_969,,,6.969
E12_1_922,1.922,,
E122_3_765,,,3.765
E106_7_77,7.77,,
E114_3_204,3.204,,
E111_4_486,4.486,,
E63_0_561,,,0.561
E113_1_202,,,1.202
E31_3_925,,3.925,
E46_0_24,,,0.24
E129_1_041,,,1.041
E18_2_964,2.964,,
E33_5_927,,5.927,
E85_5_046,,5.046,
E60_4_165,,4.165,
E98_2_243,,,2.243
E0_6_248,,6.248,
E143_6_328,,,6.328
E40_2_563,2.563,,
E86_7_93,7.93,,
E143_4_726,,,4.726
E71_4_325,,4.325,
E74_6_168,,6.168,
E65_5_046,5.046,,
E39_7_049,,7.049,
E148_2_723,,2.723,
E123_1_762,,1.762,
E15_7_049,,7.049,
E11_1_282,,1.282,
E45_5_767,,5.767,
E145_2_723,,,2.723
E89_2_083,2.083,,
E95_6_728,,,6.728
E74_6_408,,6.408,
E54_4_486,4.486,,
E34_0_801,0.801,,
E71_3_925,,3.925,
E78_5_207,,,5.207
E99_3_845,,,3.845
E21_0_561,0.561,,
E33_2_403,,2.403,
E130_3_204,,3.204,
E96_3_284,3.284,,
E58_0_481,,,0.481
E101_2_804,,2.804,
E63_5_367,,,5.367
E117_2_884,,2.884,
E83_5_126,,,5.126
E93_6_408,6.408,,
E34_1_602,1.602,,
E78_6_969,,,6.969
E142_6_728,,,6.728
E13_1_522,,,1.522
E105_0_0,0.0,,
E67_5_687,,5.687,
E77_2_163,2.163,,
E134_6_648,6.648,,
E11_0_481,,0.481,
E56_1_282,,,1.282
E99_0_881,,,0.881
E103_3_044,,3.044,
E45_1_202,,1.202,
E54_3_845,3.845,,
E45_3_444,,3.444,
E145_7_93,,,7.93
E58_0_08,,,0.08
E33_2_483,,2.483,
E99_2_643,,,2.643
E125_4_165,4.165,,
E81_7_77,7.77,,
E121_1_282,,,1.282
E124_2_083,2.083,,
E37_0_721,0.721,,
E148_2_964,,2.964,
E148_5_927,,5.927,
E147_4_325,,,4.325
E96_5_046,5.046,,
E81_0_561,0.561,,
E88_7_049,7.049,,
E96_1_362,1.362,,
E79_1_522,1.522,,
E40_1_282,1.282,,
E74_5_847,,5.847,
E0_5_927,,5.927,
E130_0_401,,0.401,
E31_3_284,,3.284,
E67_3_845,,3.845,
E9_2_964,,2.964,
E96_2_483,2.483,,
E71_2_723,,2.723,
E4_4_806,,,4.806
E76_7_289,7.289,,
E13_3_524,,,3.524
E54_2_964,2.964,,
E13_3_605,,,3.605
E75_3_765,3.765,,
E58_4_966,,,4.966
E63_4_966,,,4.966
E107_3_444,,3.444,
E35_4_005,,4.005,
E62_1_442,,1.442,
E62_4_085,,4.085,
E22_6_408,,,6.408
E0_6_168,,6.168,
E45_3_765,,3.765,
E89_3_364,3.364,,
E86_3_284,3.284,,
E16_1_202,1.202,,
E33_2_643,,2.643,
E40_2_083,2.083,,
E6_5_447,,,5.447
E73_4_005,,4.005,
E28_4_726,,4.726,
E47_2_483,,,2.483
E29_0_08,,,0.08
E121_0_561,,,0.561
E94_0_481,,0.481,
E102_4_886,,,4.886
E10_1_041,,,1.041
E139_4_406,,,4.406
E21_7_209,7.209,,
E123_7_369,,7.369,
E122_2_643,,,2.643
E11_2_083,,2.083,
E101_2_643,,2.643,
E64_6_328,6.328,,
E6_4_486,,,4.486
E28_4_806,,4.806,
E58_3_444,,,3.444
E49_1_842,1.842,,
E51_2_403,,2.403,
E115_5_046,,5.046,
E126_3_284,,3.284,
E1_0_561,,,0.561
E115_6_648,,6.648,
E103_3_444,,3.444,
E12_4_566,4.566,,
E53_3_845,,3.845,
E4_2_403,,,2.403
E104_5_046,,5.046,
E40_7_049,7.049,,
E80_4_165,,4.165,
E110_7_289,,7.289,
E78_0_721,,,0.721
E65_1_362,1.362,,
E64_1_282,1.282,,
E125_5_527,5.527,,
E75_6_008,6.008,,
E99_6_969,,,6.969
E7_6_568,6.568,,
E85_5_126,,5.126,
E99_6_728,,,6.728
E98_5_287,,,5.287
E6_4_886,,,4.886
E106_5_287,5.287,,
E62_1_602,,1.602,
E37_4_566,4.566,,
E102_1_041,,,1.041
E15_3_845,,3.845,
E130_3_444,,3.444,
E60_5_607,,5.607,
E40_3_685,3.685,,
E100_3_444,,3.444,
E11_7_69,,7.69,
E18_5_927,5.927,,
E54_5_287,5.287,,
E20_4_085,,,4.085
E124_5_126,5.126,,
E104_1_442,,1.442,
E148_6_248,,6.248,
E111_5_607,5.607,,
E9_7_93,,7.93,
E33_5_607,,5.607,
E139_2_964,,,2.964
E80_6_408,,6.408,
E26_4_806,4.806,,
E111_3_845,3.845,,
E103_1_282,,1.282,
E79_4_005,4.005,,
E79_4_325,4.325,,
E1_1_602,,,1.602
E128_1_041,,1.041,
E45_6_328,,6.328,
E89_3_044,3.044,,
E73_3_925,,3.925,
E115_3_765,,3.765,
E113_3_444,,,3.444
E145_2_964,,,2.964
E107_0_481,,0.481,
E64_4_966,4.966,,
E124_3_044,3.044,,
E67_0_641,,0.641,
E44_7_209,7.209,,
E133_5_126,,5.126,
E142_3_124,,,3.124
E75_3_524,3.524,,
E99_7_529,,,7.529
E44_4_566,4.566,,
E111_6_088,6.088,,
E62_4_005,,4.005,
E106_5_927,5.927,,
E136_4_245,,,4.245
E42_0_481,,,0.481
E139_5_207,,,5.207
E53_4_966,,4.966,
E124_1_842,1.842,,
E111_5_207,5.207,,
E39_7_289,,7.289,
E46_7_77,,,7.77
E28_7_129,,7.129,
E134_6_809,6.809,,
E37_4_406,4.406,,
E148_6_168,,6.168,
E4_4_165,,,4.165
E9_1_282,,1.282,
E63_2_003,,,2.003
E133_0_32,,0.32,
E7_5_927,5.927,,
E139_2_003,,,2.003
E145_6_889,,,6.889
E9_6_008,,6.008,
E1_0_881,,,0.881
E10_2_964,,,2.964
E54_0_0,0.0,,
E102_5_367,,,5.367
E11_2_403,,2.403,
E9_5_367,,5.367,
E18_5_367,5.367,,
E18_5_527,5.527,,
E81_5_287,5.287,,
E83_0_561,,,0.561
E17_7_529,,7.529,
E70_7_93,7.93,,
E2_7_289,7.289,,
E9_2_163,,2.163,
E76_3_124,3.124,,
E125_2_884,2.884,,
E2_4_245,4.245,,
E136_6_889,,,6.889
E58_7_529,,,7.529
E10_6_648,,,6.648
E122_7_61,,,7.61
E9_6_568,,6.568,
E128_2_163,,2.163,
E89_5_607,5.607,,
E52_4_806,,,4.806
E79_0_561,0.561,,
E92_4_806,,,4.806
E11_5_126,,5.126,
E35_1_121,,1.121,
E2_5_287,5.287,,
E51_1_522,,1.522,
E100_3_765,,3.765,
E13_2_884,,,2.884
E10_3_204,,,3.204
E71_7_69,,7.69,
E102_1_442,,,1.442
E102_0_481,,,0.481
E20_3_364,,,3.364
E140_5_927,,,5.927
E130_2_003,,2.003,
E35_2_243,,2.243,
E102_6_648,,,6.648
E105_6_728,6.728,,
E13_6_008,,,6.008
E143_4_566,,,4.566
E76_5_847,5.847,,
E26_7_529,7.529,,
E0_0_24,,0.24,
E102_2_243,,,2.243
E51_5_767,,5.767,
E107_4_406,,4.406,
E102_5_527,,,5.527
E58_6_328,,,6.328
E122_4_486,,,4.486
E142_2_964,,,2.964
E144_2_483,2.483,,
E88_5_287,5.287,,
E17_0_0,,0.0,
E40_0_481,0.481,,
E93_7_049,7.049,,
E123_7_85,,7.85,
E66_6_568,,,6.568
E26_0_561,0.561,,
E117_3_765,,3.765,
E12_2_884,2.884,,
E26_5_767,5.767,,
E73_2_643,,2.643,
E123_4_646,,4.646,
E7_6_969,6.969,,
E123_3_765,,3.765,
E106_2_804,2.804,,
E99_2_563,,,2.563
E51_1_442,,1.442,
E129_5_607,,,5.607
E11_0_561,,0.561,
E129_1_202,,,1.202
E64_1_682,1.682,,
E1_5_927,,,5.927
E110_5_046,,5.046,
E34_1_362,1.362,,
E84_3_925,,,3.925
E67_1_602,,1.602,
E20_5_126,,,5.126
E21_3_925,3.925,,
E114_0_561,0.561,,
E54_7_049,7.049,,
E74_0_481,,0.481,
E142_2_403,,,2.403
E79_6_408,6.408,,
E139_5_046,,,5.046
E92_5_687,,,5.687
E114_4_165,4.165,,
E105_3_124,3.124,,
E122_6_088,,,6.088
E142_6_008,,,6.008
E15_7_449,,7.449,
E49_0_561,0.561,,
E29_7_69,,,7.69
E80_3_124,,3.124,
E87_7_289,7.289,,
E21_7_449,7.449,,
E147_3_124,,,3.124
E79_5_046,5.046,,
E98_4_406,,,4.406
E89_4_245,4.245,,
E144_0_481,0.481,,
E100_1_202,,1.202,
E2_0_481,0.481,,
E63_5_927,,,5.927
E6_5_207,,,5.207
E5_6_969,6.969,,
E66_6_008,,,6.008
E99_2_964,,,2.964
E65_5_126,5.126,,
E98_0_32,,,0.32
E84_0_721,,,0.721
E6_6_248,,,6.248
E142_6_969,,,6.969
E136_6_008,,,6.008
E11_0_0,,0.0,
E115_6_008,,6.008,
E115_6_168,,6.168,
E89_1_442,1.442,,
E125_6_568,6.568,,
E17_7_129,,7.129,
E139_4_486,,,4.486
E94_3_364,,3.364,
E46_1_522,,,1.522
E145_6_648,,,6.648
E11_1_522,,1.522,
E89_4_806,4.806,,
E46_6_728,,,6.728
E134_5_927,5.927,,
E85_7_69,,7.69,
E147_7_85,,,7.85
E125_2_243,2.243,,
E73_4_085,,4.085,
E124_3_765,3.765,,
E14_2_804,,,2.804
E88_5_527,5.527,,
E40_1_121,1.121,,
E78_3_124,,,3.124
E2_6_568,6.568,,
E110_7_129,,7.129,
E39_0_0,,0.0,
E96_0_881,0.881,,
E14_4_165,,,4.165
E10_6_008,,,6.008
E94_2_163,,2.163,
E17_0_641,,0.641,
E67_2_723,,2.723,
E12_0_401,0.401,,
E81_2_723,2.723,,
E49_2_563,2.563,,
E56_4_085,,,4.085
E107_4_886,,4.886,
E98_3_765,,,3.765
E114_0_481,0.481,,
E60_3_685,,3.685,
E73_6_328,,6.328,
E56_5_126,,,5.126
E40_1_202,1.202,,
E86_6_168,6.168,,
E105_5_287,5.287,,
E39_5_527,,5.527,
E96_4_966,4.966,,
E52_4_005,,,4.005
E130_4_966,,4.966,
E103_4_005,,4.005,
E139_4_085,,,4.085
E39_1_202,,1.202,
E98_0_881,,,0.881
E47_7_529,,,7.529
E10_2_083,,,2.083
E7_2_964,2.964,,
E1_4_806,,,4.806
E133_0_0,,0.0,
E70_0_32,0.32,,
E73_7_289,,7.289,
E65_4_566,4.566,,
E33_7_85,,7.85,
E64_6_488,6.488,,
E98_7_85,,,7.85
E92_4_726,,,4.726
E52_7_85,,,7.85
E68_4_966,,,4.966
E15_1_362,,1.362,
E70_3_605,3.605,,
E76_1_121,1.121,,
E126_3_124,,3.124,
E76_6_008,6.008,,
E104_0_401,,0.401,
E5_0_801,0.801,,
E85_2_723,,2.723,
E144_3_524,3.524,,
E117_4_165,,4.165,
E86_5_527,5.527,,
E100_2_563,,2.563,
E139_5_126,,,5.126
E4_4_406,,,4.406
E71_6_969,,6.969,
E88_5_367,5.367,,
E9_2_723,,2.723,
E13_5_607,,,5.607
E125_1_682,1.682,,
E10_6_728,,,6.728
E18_7_129,7.129,,
E100_7_529,,7.529,
E39_5_847,,5.847,
E35_4_566,,4.566,
E140_7_289,,,7.289
E74_4_486,,4.486,
E133_0_801,,0.801,
E128_7_289,,7.289,
E10_3_765,,,3.765
E125_2_003,2.003,,
E105_7_129,7.129,,
E49_6_088,6.088,,
E142_4_486,,,4.486
E117_6_088,,6.088,
E29_5_927,,,5.927
E110_1_202,,1.202,
E78_3_765,,,3.765
E10_5_046,,,5.046
E15_4_005,,4.005,
E110_6_088,,6.088,
E65_1_522,1.522,,
E45_0_961,,0.961,
E123_1_442,,1.442,
E142_5_447,,,5.447
E34_6_408,6.408,,
E64_2_804,2.804,,
E143_7_77,,,7.77
E140_0_641,,,0.641
E136_2_243,,,2.243
E113_0_481,,,0.481
E7_2_804,2.804,,
E52_2_323,,,2.323
E101_5_207,,5.207,
E77_6_889,6.889,,
E139_3_685,,,3.685
E45_7_289,,7.289,
E101_4_085,,4.085,
E53_6_168,,6.168,
E18_2_483,2.483,,
E94_2_964,,2.964,
E88_2_804,2.804,,
E54_4_646,4.646,,
E58_2_243,,,2.243
E102_0_881,,,0.881
E147_3_284,,,3.284
E107_3_364,,3.364,
E133_6_168,,6.168,
E37_3_685,3.685,,
E2_4_566,4.566,,
E60_3_765,,3.765,
E99_0_24,,,0.24
E84_4_646,,,4.646
E139_7_93,,,7.93
E44_4_406,4.406,,
E118_0_24,0.24,,
E20_2_243,,,2.243
E42_7_85,,,7.85
E117_3_845,,3.845,
E92_1_442,,,1.442
E117_0_401,,0.401,
E80_6_328,,6.328,
E78_4_406,,,4.406
E114_3_444,3.444,,
E114_3_364,3.364,,
E51_7_369,,7.369,
E80_5_607,,5.607,
E125_7_93,7.93,,
E70_7_61,7.61,,
E3_7_77,,7.77,
E1_4_325,,,4.325
E94_0_24,,0.24,
E20_7_289,,,7.289
E56_1_041,,,1.041
E147_2_083,,,2.083
E1_4_085,,,4.085
E99_5_927,,,5.927
E80_5_207,,5.207,
E22_0_0,,,0.0
E147_6_088,,,6.088
E105_2_723,2.723,,
E77_5_046,5.046,,
E89_2_964,2.964,,
E111_0_561,0.561,,
E81_1_922,1.922,,
E46_7_209,,,7.209
E130_2_083,,2.083,
E111_5_126,5.126,,
E40_3_124,3.124,,
E81_0_721,0.721,,
E49_3_364,3.364,,
E15_6_568,,6.568,
E76_5_207,5.207,,
E106_6_809,6.809,,
E145_1_121,,,1.121
E7_1_602,1.602,,
E94_0_721,,0.721,
E134_2_643,2.643,,
E123_3_605,,3.605,
E118_3_845,3.845,,
E67_5_287,,5.287,
E80_4_085,,4.085,
E106_4_646,4.646,,
E63_6_008,,,6.008
E0_7_289,,7.289,
E56_4_806,,,4.806
E29_3_925,,,3.925
E74_5_687,,5.687,
E118_4_406,4.406,,
E28_2_563,,2.563,
E63_4_325,,,4.325
E107_7_529,,7.529,
E134_5_767,5.767,,
E133_0_08,,0.08,
E18_7_529,7.529,,
E18_3_044,3.044,,
E85_4_165,,4.165,
E18_2_163,2.163,,
E100_3_925,,3.925,
E130_0_881,,0.881,
E44_7_61,7.61,,
E87_0_961,0.961,,
E95_6_648,,,6.648
E56_0_801,,,0.801
E16_7_529,7.529,,
E0_2_403,,2.403,
E92_5_447,,,5.447
E130_7_85,,7.85,
E113_6_168,,,6.168
E80_2_643,,2.643,
E64_5_207,5.207,,
E0_0_881,,0.881,
E52_0_961,,,0.961
E54_3_444,3.444,,
E134_3_124,3.124,,
E28_6_889,,6.889,
E65_2_643,2.643,,
E12_0_801,0.801,,
E126_2_243,,2.243,
E94_4_646,,4.646,
E21_2_723,2.723,,
E84_7_209,,,7.209
E39_0_401,,0.401,
E136_1_282,,,1.282
E64_4_566,4.566,,
E21_5_847,5.847,,
E49_1_041,1.041,,
E49_3_845,3.845,,
E148_3_845,,3.845,
E115_5_687,,5.687,
E145_3_284,,,3.284
E84_1_442,,,1.442
E86_0_401,0.401,,
E18_0_24,0.24,,
E37_4_325,4.325,,
E136_2_083,,,2.083
E42_6_809,,,6.809
E99_1_522,,,1.522
E9_2_563,,2.563,
E11_2_643,,2.643,
E70_1_202,1.202,,
E10_5_447,,,5.447
E81_3_284,3.284,,
E65_1_282,1.282,,
E45_2_403,,2.403,
E15_4_566,,4.566,
E75_2_643,2.643,,
E4_5_927,,,5.927
E58_4_886,,,4.886
E34_4_085,4.085,,
E103_5_767,,5.767,
E28_3_605,,3.605,
E21_3_444,3.444,,
E4_3_765,,,3.765
E106_4_005,4.005,,
E58_2_083,,,2.083
E37_7_69,7.69,,
E21_7_289,7.289,,
E46_4_245,,,4.245
E46_4_005,,,4.005
E78_4_566,,,4.566
E92_6_728,,,6.728
E88_0_801,0.801,,
E14_4_406,,,4.406
E81_6_408,6.408,,
E94_0_561,,0.561,
E121_5_687,,,5.687
E13_0_401,,,0.401
E74_1_041,,1.041,
E63_6_889,,,6.889
E102_7_289,,,7.289
E66_1_842,,,1.842
E148_1_842,,1.842,
E118_0_881,0.881,,
E60_5_847,,5.847,
E140_7_209,,,7.209
E145_1_602,,,1.602
E121_7_77,,,7.77
E129_7_93,,,7.93
E14_2_563,,,2.563
E110_7_77,,7.77,
E31_2_083,,2.083,
E76_5_767,5.767,,
E129_7_85,,,7.85
E9_7_209,,7.209,
E86_6_408,6.408,,
E37_1_362,1.362,,
E62_0_401,,0.401,
E96_5_527,5.527,,
E74_3_685,,3.685,
E136_0_801,,,0.801
E107_4_005,,4.005,
E11_5_207,,5.207,
E103_4_886,,4.886,
E64_3_685,3.685,,
E34_4_726,4.726,,
E94_2_483,,2.483,
E83_4_646,,,4.646
E67_3_605,,3.605,
E51_6_969,,6.969,
E17_6_889,,6.889,
E129_5_687,,,5.687
E40_2_163,2.163,,
E52_0_401,,,0.401
E14_0_0,,,0.0
E51_3_925,,3.925,
E148_4_005,,4.005,
E17_5_687,,5.687,
E101_4_966,,4.966,
E86_4_726,4.726,,
E102_4_165,,,4.165
E20_2_323,,,2.323
E6_7_289,,,7.289
E29_0_0,,,0.0
E74_1_842,,1.842,
E66_7_85,,,7.85
E80_6_008,,6.008,
E47_5_447,,,5.447
E73_3_044,,3.044,
E22_6_648,,,6.648
E110_5_367,,5.367,
E21_1_362,1.362,,
E95_4_325,,,4.325
E0_6_088,,6.088,
E96_3_204,3.204,,
E124_6_408,6.408,,
E60_4_966,,4.966,
E53_6_969,,6.969,
E3_2_483,,2.483,
E5_4_646,4.646,,
E49_7_129,7.129,,
E39_7_77,,7.77,
E39_0_641,,0.641,
E40_2_323,2.323,,
E66_5_767,,,5.767
E7_7_61,7.61,,
E13_7_049,,,7.049
E88_2_003,2.003,,
E148_3_925,,3.925,
E54_3_204,3.204,,
E58_5_767,,,5.767
E115_4_085,,4.085,
E143_0_08,,,0.08
E42_7_529,,,7.529
E142_6_408,,,6.408
E128_3_284,,3.284,
E143_2_323,,,2.323
E70_2_243,2.243,,
E22_2_964,,,2.964
E115_2_804,,2.804,
E49_5_447,5.447,,
E54_0_481,0.481,,
E1_0_801,,,0.801
E67_2_643,,2.643,
E92_6_889,,,6.889
E103_2_884,,2.884,
E133_3_364,,3.364,
E148_5_046,,5.046,
E88_3_204,3.204,,
E16_0_0,0.0,,
E93_4_005,4.005,,
