Bptf,Cbfa2t3h,Cdkn2a,Csf1r,Dnmt3a,Egfl7,Eif2b1,Erg,Ets1,Ets2,Etv6,Fli1,Gata1,Gata2,Gata3,Gfi1,Gfi1b,Hhex,Hoxa5,Hoxa9,Hoxb4,Ikzf1,Itga2b,Kit,Ldb1,Time
1.314719361,0.704652968,15.86607454,2.464942206,1.84728722,1.364255075,1.343839237,0.638340654,3.494597291,1.239107955,2.481310566,-1.041698193,15.69306221,15.18592906,14.75622375,5.146603893,14.44388817,1.461132355,16.31432611,2.589961007,15.63240278,1.726719828,15.5748238,-0.492593158,2.999027637,0
3.169476437,11.91193392,15.86607454,1.934553195,2.258912583,3.386747085,3.47703641,1.32153317,5.303649202,3.391660571,2.368840688,1.452385041,12.14585816,15.18592906,14.75622375,14.73312711,4.648978002,16.25766877,16.31432611,3.663592254,15.63240278,2.142694691,15.5748238,2.184288883,2.064761548,0
-0.240655089,-1.172756371,15.86607454,15.46771341,-1.756106638,1.443894511,13.83879088,0.434212964,0.649590581,15.52134433,1.038300854,-1.767567875,15.69306221,1.970450423,14.75622375,-0.261318179,14.44388817,16.25766877,16.31432611,1.185815616,15.63240278,0.24885607,15.5748238,-0.501042798,1.182393814,0
-0.453402896,2.724604782,15.86607454,15.46771341,1.205830775,14.86803568,2.219301157,1.770713338,8.731596424,15.52134433,1.057607747,1.566558131,8.974141107,2.421627819,8.903316281,3.81841567,14.44388817,16.25766877,16.31432611,2.762054958,2.237345013,1.271032125,2.036691902,8.263270346,15.99623809,0
0.573032284,4.029166873,15.86607454,3.044072803,3.30715468,3.791917348,4.723508447,0.011301113,4.552340506,3.284307199,1.536547063,1.021244538,15.69306221,7.712264149,14.75622375,3.243439131,3.100683751,2.800211425,16.31432611,3.880012115,15.63240278,1.484651657,15.5748238,1.388465759,15.99623809,0
0.59636666,0.976337486,5.815946503,5.549220339,1.165419363,1.659953725,1.956100572,0.044480955,2.33177103,1.976337767,0.613741774,-0.747898631,5.843614434,15.18592906,6.064348989,2.079347585,6.010525955,16.25766877,6.352486236,1.652745122,15.63240278,0.899658704,15.5748238,8.263270346,0.730869035,0
1.145111113,15.21193392,15.86607454,2.14071307,2.490574163,1.87605332,3.021527927,1.856489319,6.010055748,3.894668742,4.174011097,-0.355700897,15.69306221,15.18592906,14.75622375,4.334326865,14.44388817,3.150172818,16.31432611,3.047228588,15.63240278,1.849065889,15.5748238,1.961741226,1.000523697,0
0.838254646,2.029487699,15.86607454,15.46771341,2.04067153,3.100811705,2.926993651,0.822523832,4.245584362,3.094740368,2.500409491,-0.337865914,15.69306221,4.079696098,14.75622375,3.643555472,14.44388817,2.354242477,16.31432611,3.468080366,15.63240278,2.353046064,15.5748238,8.263270346,1.908894819,0
1.738628301,4.098215922,15.86607454,1.996521876,1.591858035,2.05479216,1.31168604,2.203358772,8.737525203,5.498070637,14.51825021,-0.783884236,15.69306221,15.18592906,14.75622375,2.644320571,1.932273186,2.184229077,16.31432611,2.148240096,15.63240278,0.692666813,15.5748238,1.650973149,1.682001464,0
1.081498307,1.480275054,15.86607454,9.367104446,1.329151108,2.325830804,2.282537328,1.142218387,9.167593076,1.591852841,1.065127956,0.104780882,8.997544039,15.18592906,14.75622375,1.836103972,14.44388817,16.25766877,16.31432611,2.719170053,2.384570891,1.014766983,15.5748238,8.263270346,15.99623809,0
2.156950657,2.618291697,15.86607454,15.46771341,2.923252224,4.257346156,3.794912706,2.339577676,15.82707562,15.52134433,3.016487576,1.010025781,15.69306221,5.526253485,14.75622375,5.447250853,4.39490116,2.224000658,16.31432611,3.126774892,15.63240278,3.073256842,3.391776925,0.371139797,1.925460839,0
0.520486762,15.21193392,8.891095619,9.367233471,1.856406714,2.924519892,13.83879088,1.16738049,7.945947873,10.05280242,1.427870077,2.207483825,8.962814533,15.18592906,14.75622375,7.680108698,9.686753933,16.25766877,16.31432611,2.592333488,15.63240278,1.180883359,15.5748238,0.339510623,3.308568776,0
-0.394167073,0.953340736,15.86607454,1.702081135,1.820306416,0.838960144,1.192343887,0.642564137,6.202732432,15.52134433,3.333623927,-1.537437847,15.69306221,15.18592906,14.75622375,2.489814872,14.44388817,16.25766877,16.31432611,2.46702246,15.63240278,0.819459853,15.5748238,-0.090514755,15.99623809,0
1.538707353,3.010209127,10.29234183,11.87805367,1.834869574,1.732392135,2.578591523,0.935577482,11.57285348,15.52134433,1.73481068,-0.477289402,11.1183925,15.18592906,11.25762178,2.713754365,14.44388817,2.363293253,16.31432611,4.115816502,15.63240278,1.576164539,15.5748238,0.257241774,2.965202956,0
0.759244036,1.442885697,8.328341758,9.042108719,2.647623125,2.655886876,1.776995156,1.48839931,8.706016898,2.824708968,1.52676622,0.78729521,8.707345268,4.076725132,14.75622375,2.113265982,1.85453233,10.09087265,16.31432611,2.647553584,15.63240278,1.108731542,15.5748238,8.263270346,2.49039572,0
1.524342239,2.469469583,4.458616962,4.574203508,1.584893169,1.663837116,1.756628237,1.028128997,4.463825378,1.780133817,1.537409059,-0.162994337,4.332590092,10.54091105,0.615034109,1.362399371,2.461129012,0.614829093,4.921219857,0.932952765,5.111328564,2.058693266,4.774141662,8.263270346,0.856505226,0
-0.563791682,0.440405295,15.86607454,15.46771341,-1.697909535,-1.426074364,-0.221201958,-1.470654195,15.82707562,-0.434859723,-0.198426689,-1.609725933,15.69306221,1.538550912,14.75622375,14.73312711,14.44388817,16.25766877,16.31432611,4.11547954,15.63240278,1.141751507,15.5748238,-2.026083594,-0.503453342,0
-0.007895432,3.372772377,15.86607454,15.46771341,1.680742235,1.32406877,1.91933113,1.400991256,2.25458492,15.52134433,2.894839236,-0.728964921,15.69306221,3.732093821,14.75622375,3.928708796,1.083917944,4.126078336,16.31432611,2.424843221,2.252859357,0.714457989,15.5748238,0.486590041,2.62165701,0
2.421841528,3.266994571,9.904279868,15.46771341,2.888765474,3.694216663,4.394533376,1.624163511,3.693085077,15.52134433,3.250848219,1.563782261,15.69306221,15.18592906,14.75622375,3.242845303,2.921770749,2.284613053,2.277710279,14.91062576,15.63240278,2.299197316,15.5748238,1.345287288,15.99623809,0
0.313083151,1.727676319,5.610421912,5.883203971,7.127925396,0.003416913,0.848205947,-0.574318233,6.131836425,1.643733556,-0.121782777,-1.383855831,5.976385753,15.18592906,5.780128436,2.613478168,6.615634795,1.160040331,6.653753693,2.317563216,7.564465726,0.170051784,6.166073789,8.263270346,-0.288261567,0
1.363979377,7.567357912,6.391629308,6.947290147,2.754069616,2.406920207,2.553549931,6.580242733,4.323892572,3.167251309,2.180127275,0.320656831,6.522814472,4.918170628,2.058726218,6.875302309,6.656009644,7.92666477,7.176720185,2.749985781,3.177655284,2.834256828,7.503465376,0.055314775,1.104212024,0
1.607944765,3.524934315,15.86607454,15.46771341,1.225321273,3.144607002,13.83879088,2.017348847,3.13584326,2.719323291,3.638479098,0.037828684,15.69306221,15.18592906,14.75622375,3.249048805,14.44388817,16.25766877,16.31432611,14.91062576,15.63240278,1.781937908,15.5748238,-0.43178903,15.99623809,0
0.539659824,15.21193392,15.86607454,15.46771341,1.534775672,2.503719377,3.108135259,0.756039074,3.74917068,15.52134433,4.505554092,-0.438362817,15.69306221,3.929250038,14.75622375,4.173350337,1.910164082,3.003531728,16.31432611,4.316700957,15.63240278,2.653680801,15.5748238,0.596179833,2.929042805,0
1.139869913,3.764304056,15.86607454,15.46771341,2.154569928,3.883960216,3.201820887,1.78477188,15.82707562,15.52134433,2.266362616,0.16255189,15.69306221,4.299568404,2.947650832,2.82201131,14.44388817,2.368916399,16.31432611,3.456698536,15.63240278,2.665589646,15.5748238,0.655292749,15.99623809,0
0.676281768,2.278716107,6.768191984,7.541351665,2.498095999,1.383456887,2.793817474,1.050946747,3.827189584,8.218444347,2.70341871,-0.287436637,6.405467752,15.18592906,6.895491561,1.53515839,7.373125731,1.921481354,7.762814493,3.353018667,15.63240278,1.917133962,7.299165809,8.263270346,2.401011679,0
2.011129696,7.414237265,15.86607454,8.50171763,1.993129748,14.86803568,13.83879088,8.305333153,15.82707562,2.861612078,2.673615992,0.13970115,15.69306221,4.592275972,14.75622375,5.576704653,2.973517121,2.447826755,16.31432611,2.569659062,15.63240278,1.694302594,15.5748238,0.168216225,2.74667614,0
0.43681537,1.122117456,9.898936818,9.93956637,1.55663209,2.239022077,2.315842469,-0.358201447,3.470292292,15.52134433,1.960760206,-0.538446117,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,0.313557844,16.31432611,3.036044498,15.63240278,0.955885471,15.5748238,1.008312772,0.899079656,0
1.537445026,4.582142593,15.86607454,15.46771341,2.667045795,2.924276395,2.411285423,0.977376425,4.774093808,3.996259033,5.655118905,1.602577597,15.69306221,15.18592906,14.75622375,4.254116621,2.074997893,16.25766877,16.31432611,3.828320083,15.63240278,2.231181651,15.5748238,1.7318945,4.453086696,0
0.991820024,0.742366322,9.494152101,0.276105648,0.626235506,1.504765691,2.844127497,1.507877576,4.014938609,15.52134433,0.963385629,-0.346547048,15.69306221,15.18592906,14.75622375,1.526333316,14.44388817,-0.042427717,16.31432611,1.892859402,2.135946404,1.147576399,15.5748238,8.263270346,0.967780907,0
0.99398726,2.632197094,15.86607454,15.46771341,14.43891392,1.639253891,13.83879088,2.360701027,15.82707562,15.52134433,4.565556758,-0.412052284,15.69306221,15.18592906,14.75622375,3.849430081,14.44388817,16.25766877,16.31432611,3.377353762,4.04638896,1.909131146,15.5748238,1.381806969,15.99623809,0
0.29004009,4.629650234,11.20831545,15.46771341,1.339182826,3.25092209,1.914416029,1.602327168,15.82707562,15.52134433,2.97719352,-0.76638218,15.69306221,15.18592906,14.75622375,1.234824016,14.44388817,2.479952768,16.31432611,3.573862502,2.85278874,3.089375043,15.5748238,-0.178582305,1.709326395,0
1.682732007,4.159519853,6.15310186,1.672146234,1.856564551,1.78165358,2.733451598,0.839236951,6.754007604,3.274748357,2.348071131,0.838046556,6.756939309,15.18592906,6.955861172,2.712020449,3.426597174,8.227045448,7.363214798,4.410350059,8.172973759,1.279810249,7.200333212,8.263270346,2.970238946,0
1.166339462,2.206089947,10.12275547,10.9806593,2.241987135,2.749661793,10.53879088,10.08666265,9.77409907,3.238051662,14.51825021,-0.333873441,9.960931386,15.18592906,9.959074504,1.807331891,10.75678654,16.25766877,16.31432611,4.084844477,15.63240278,3.500448932,15.5748238,1.354753067,3.067958219,0
1.380976853,3.606693232,15.86607454,15.46771341,2.944227935,14.86803568,2.162627953,1.655068691,15.82707562,2.137463686,2.174053993,0.061494226,15.69306221,15.18592906,14.75622375,3.070482852,14.44388817,3.37399417,16.31432611,2.713482982,15.63240278,1.203616039,15.5748238,0.384934309,15.99623809,0
0.366359824,3.017866869,15.86607454,15.46771341,2.996033629,1.298831123,2.995249427,1.64538329,8.590983732,15.52134433,3.993787997,-1.213103294,15.69306221,15.18592906,14.75622375,1.897268507,14.44388817,16.25766877,16.31432611,4.195394457,15.63240278,2.67252693,15.5748238,0.502624584,2.460063922,0
1.422208724,3.473007144,15.86607454,15.46771341,2.449022372,3.15853387,1.640023768,0.593645397,3.478394139,5.525996354,1.648441298,1.969420189,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,16.25766877,16.31432611,3.594715873,15.63240278,2.179697099,15.5748238,-0.720518812,15.99623809,0
1.026072325,2.394413245,15.86607454,2.684700445,1.663621805,4.024893905,2.020349455,1.354995595,15.82707562,15.52134433,14.51825021,0.565882395,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,16.25766877,2.357775185,2.696732775,15.63240278,0.242070585,15.5748238,-0.080799145,2.898529615,0
2.649629065,1.779967805,15.86607454,1.682114435,1.594074025,1.020884215,2.773564675,0.652428965,2.716788065,15.52134433,2.137735615,-0.583428515,15.69306221,15.18592906,14.75622375,2.792331725,2.539339985,0.578796375,16.31432611,2.351195375,15.63240278,1.862415125,15.5748238,2.204573885,3.565748195,0
13.82090772,0.58890132,15.86607454,4.26532447,-0.55650584,0.43461313,0.00257288,0.61947214,15.82707562,1.80959662,0.57803765,-0.80009067,15.69306221,15.18592906,14.75622375,1.21987499,14.44388817,-0.84899966,16.31432611,0.83888587,15.63240278,-0.31938012,15.5748238,-0.64882694,-0.02176329,0
0.5419418,1.86311346,15.86607454,15.46771341,0.17567322,2.77515523,1.08725417,14.72072366,15.82707562,2.94276013,3.54776809,-0.28681958,15.69306221,15.18592906,0.80991924,14.73312711,14.44388817,1.38266679,16.31432611,14.91062576,15.63240278,0.17969897,15.5748238,-0.91503846,2.75361904,0
0.920894385,2.663729525,15.86607454,2.854863655,2.196509475,2.083561485,2.366309145,0.286165665,15.82707562,3.286496615,0.617841255,-1.352435595,15.69306221,15.18592906,14.75622375,14.73312711,3.907096575,2.340612925,16.31432611,3.392786935,15.63240278,1.163456855,15.5748238,0.306292935,2.313588625,0
-0.523220995,15.21193392,15.86607454,1.718317045,0.275096845,-0.025758665,1.499837785,-0.378379335,15.82707562,1.451136535,2.076156105,-0.560571575,15.69306221,15.18592906,14.75622375,14.73312711,1.231463375,16.25766877,0.835007855,1.351953395,15.63240278,-0.854910405,15.5748238,-1.547237215,-0.107222785,0
0.02482994,1.56259248,15.86607454,15.46771341,-0.46682781,2.47302869,1.27708678,0.93476492,2.74767726,15.52134433,1.31167778,-1.34002196,15.69306221,15.18592906,14.75622375,1.16181434,14.44388817,16.25766877,16.31432611,2.12431671,2.48980102,0.1857343,15.5748238,-0.5787164,2.33821233,0
0.041591005,5.150740745,15.86607454,2.085315085,2.134393485,1.892227995,13.83879088,0.115144375,2.035011775,2.956649375,0.083435475,-0.230902315,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,16.25766877,16.31432611,4.047240195,15.63240278,0.094436015,15.5748238,2.298893115,1.908625415,0
0.407991765,15.21193392,15.86607454,1.659164295,1.540055695,3.311328455,13.83879088,0.167020385,4.061835495,2.289451235,1.420154615,-1.315938375,15.69306221,15.18592906,14.75622375,1.864464595,2.018812005,16.25766877,16.31432611,1.654412725,15.63240278,0.555738585,15.5748238,0.217734525,1.329827805,0
-0.58519052,15.21193392,15.86607454,0.1013343,0.76130228,1.94493802,1.64316411,0.16577273,4.27340599,2.0051232,0.1466366,-1.31508135,15.69306221,4.57593029,14.75622375,3.43575354,14.44388817,0.37848307,16.31432611,1.85259442,15.63240278,-0.11029226,15.5748238,-0.81850825,15.99623809,0
-0.162045,1.4475917,15.86607454,2.15648449,1.68770219,0.58820236,1.06405078,1.84726647,1.7843071,15.52134433,14.51825021,-2.5893042,15.69306221,5.41074458,14.75622375,1.84981512,14.44388817,16.25766877,1.70003239,1.34011079,15.63240278,-1.3935087,15.5748238,0.06834852,2.56746829,0
-2.684456125,-0.011929105,15.86607454,-0.466487315,-1.695377455,14.86803568,2.018587195,14.72072366,15.82707562,-0.211199865,-1.449221885,-4.244611675,15.69306221,2.166602365,14.75622375,-0.257012475,14.44388817,-0.753590235,16.31432611,5.171711075,15.63240278,0.866106575,15.5748238,-2.627069665,15.99623809,0
1.194903855,15.21193392,15.86607454,15.46771341,1.378622795,2.075433345,2.319460235,1.755334325,3.208632915,3.519247255,3.380893505,0.146739825,15.69306221,15.18592906,1.929723675,3.140120555,14.44388817,2.346796025,16.31432611,3.707371555,15.63240278,0.801199565,15.5748238,0.506790255,3.392881315,1
2.955850055,2.585196595,15.86607454,0.863289455,3.075254355,2.521903735,13.83879088,1.856962435,15.82707562,3.546300845,2.256980635,-0.362037905,15.69306221,15.18592906,14.75622375,4.620181375,14.44388817,16.25766877,16.31432611,4.482107475,15.63240278,1.285415165,15.5748238,-0.004726715,1.535095095,1
-0.42721114,0.4699346,15.86607454,15.46771341,-0.29772236,14.86803568,13.83879088,-0.13105071,15.82707562,15.52134433,0.99729221,-1.01189502,15.69306221,3.2931841,14.75622375,14.73312711,14.44388817,16.25766877,-0.08131435,1.0238674,15.63240278,-0.61667635,15.5748238,0.63235026,0.83206237,1
-0.09270939,6.00337003,15.86607454,2.98003384,0.4812653,3.54311424,1.60828703,14.72072366,3.78563333,3.42708726,0.97742505,0.3843956,15.69306221,15.18592906,14.75622375,2.9317809,14.44388817,2.61576819,16.31432611,4.32784912,15.63240278,1.71669253,15.5748238,0.59139592,3.21314542,1
-0.431672255,3.142309655,15.86607454,2.684567055,0.030833455,0.905811175,0.999099665,1.868704065,3.865604205,15.52134433,1.865774565,-1.987531125,15.69306221,15.18592906,14.75622375,1.624198645,14.44388817,1.588935515,16.31432611,3.210846255,15.63240278,-0.157206645,15.5748238,-0.359790795,2.253653635,1
-0.12718817,1.70793052,15.86607454,0.58058874,0.21157833,2.04690526,-0.5587692,-0.29229449,15.82707562,15.52134433,-1.32939548,-3.30195274,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,-0.35368306,16.31432611,14.91062576,15.63240278,-1.54497107,15.5748238,-2.34068031,0.25414975,1
0.494964265,3.823273755,15.86607454,15.46771341,1.356877195,1.673664255,2.182048095,0.755727935,2.556129535,15.52134433,0.943813155,-0.097638225,15.69306221,15.18592906,14.75622375,2.479188775,14.44388817,16.25766877,16.31432611,1.754939585,15.63240278,-0.149462035,15.5748238,1.486413555,1.806398125,1
0.503858225,3.995255855,15.86607454,15.46771341,1.103627085,14.86803568,0.524256955,-0.117086955,3.388962255,15.52134433,1.317225605,-1.788865105,15.69306221,4.726204365,14.75622375,14.73312711,3.271808315,16.25766877,16.31432611,14.91062576,2.688303245,0.675326895,15.5748238,-0.854424515,2.529053045,1
-0.70729937,-0.06315781,15.86607454,-0.75422826,0.51108138,1.97856236,1.86913908,-0.55649432,2.1152317,1.74717036,14.51825021,-2.12357942,15.69306221,4.34978835,14.75622375,14.73312711,14.44388817,16.25766877,16.31432611,1.09706574,15.63240278,-0.61300193,15.5748238,0.0557169,15.99623809,1
1.26317778,0.00509892,15.86607454,15.46771341,-0.17517123,2.98927682,-0.09047882,1.14705263,2.74725461,15.52134433,0.56219367,-2.27830328,15.69306221,15.18592906,0.14366513,0.49750501,14.44388817,16.25766877,16.31432611,0.57688856,15.63240278,0.71410907,15.5748238,-1.30996553,3.30532932,1
-1.19277181,1.35177783,15.86607454,15.46771341,-0.10280167,14.86803568,1.10385793,14.72072366,15.82707562,1.75550508,1.29074011,-1.60991013,15.69306221,15.18592906,14.75622375,-0.35868787,14.44388817,0.27991564,16.31432611,2.16718456,15.63240278,2.37170789,15.5748238,-0.65134649,1.1866383,1
-0.452793705,2.118079035,15.86607454,2.063387685,0.915452365,1.504113605,2.543785525,0.562093915,3.812367345,15.52134433,14.51825021,2.449094725,15.69306221,15.18592906,14.75622375,14.73312711,2.392171745,16.25766877,16.31432611,2.953276595,15.63240278,0.555322245,15.5748238,0.735479845,15.99623809,1
-1.33314682,15.21193392,15.86607454,15.46771341,-0.0849448,14.86803568,1.66559565,14.72072366,15.82707562,15.52134433,-0.01027096,-1.79760045,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,5.00732992,16.31432611,0.36178084,15.63240278,0.04519807,15.5748238,-0.56526477,15.99623809,1
-1.03635096,2.81005101,15.86607454,15.46771341,1.8797039,1.01631522,13.83879088,2.03124111,2.81642024,15.52134433,14.51825021,0.40264494,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,16.25766877,16.31432611,4.07212612,15.63240278,0.0148358,15.5748238,-0.04612087,15.99623809,1
13.82090772,15.21193392,15.86607454,1.000026245,0.369985345,1.695672175,13.83879088,1.707363945,15.82707562,2.221927845,0.661446315,-0.280057915,15.69306221,15.18592906,0.605209555,2.307491375,14.44388817,0.227911985,16.31432611,1.955044605,15.63240278,1.322244195,15.5748238,-0.460484135,2.514315935,1
0.032291225,15.21193392,15.86607454,15.46771341,14.43891392,2.228301405,1.961762275,0.463729625,3.823145265,15.52134433,3.091818835,-0.510246755,15.69306221,15.18592906,14.75622375,3.719913675,14.44388817,16.25766877,16.31432611,14.91062576,15.63240278,1.607807265,15.5748238,-0.144594725,15.99623809,1
-1.498674635,2.484114255,15.86607454,15.46771341,0.820531285,2.655206515,2.259329235,1.238898865,4.543042635,15.52134433,0.758279195,-1.495368845,15.69306221,15.18592906,0.852485525,14.73312711,14.44388817,16.25766877,16.31432611,2.126669885,15.63240278,-0.500125825,15.5748238,-0.838413105,1.594001115,1
-1.37782752,1.96875089,15.86607454,3.08407168,14.43891392,14.86803568,13.83879088,-0.23167687,15.82707562,15.52134433,0.24361111,-1.1682718,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,16.25766877,0.38115007,0.13217625,15.63240278,-0.9365381,15.5748238,-1.11510454,1.10805973,1
2.283189055,3.630551455,15.86607454,15.46771341,0.394870855,1.568880285,0.904005605,-0.983616655,3.735628135,2.504020875,1.246946115,-0.938006765,15.69306221,15.18592906,1.358238965,2.464842005,14.44388817,2.415562885,16.31432611,14.91062576,15.63240278,0.403026425,15.5748238,0.355571775,1.427989095,1
2.69812007,3.20260958,15.86607454,2.88263915,0.46591508,2.94108376,2.93121768,1.60308096,3.80553392,2.49979009,1.01912605,-0.88004542,15.69306221,15.18592906,14.75622375,3.13573502,14.44388817,16.25766877,16.31432611,2.6478683,15.63240278,0.96748538,15.5748238,0.11792372,3.49514327,1
0.08318338,3.38851795,15.86607454,1.78234178,0.3739169,2.11525916,1.10749716,2.98997335,3.5287478,15.52134433,1.57535742,-0.57833423,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,3.07917064,16.31432611,1.71585046,15.63240278,0.82858555,15.5748238,0.96240835,2.72774906,1
1.31185799,3.93694982,15.86607454,15.46771341,2.18333748,2.42137414,1.55215264,0.23370058,2.35138726,15.52134433,2.587731,1.72659213,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,16.25766877,16.31432611,2.19391524,15.63240278,1.95978239,15.5748238,0.79220317,0.91115161,1
0.768306815,1.882707755,15.86607454,1.010474625,14.43891392,1.220174095,13.83879088,0.587669865,2.513363275,15.52134433,2.727651685,1.018635305,15.69306221,4.979958085,14.75622375,14.73312711,3.358994145,16.25766877,16.31432611,2.469323555,15.63240278,-0.032052765,15.5748238,0.626810745,1.795748045,1
-0.990824525,2.059659405,15.86607454,15.46771341,-1.058039515,0.782500545,-0.016297415,14.72072366,2.387346225,1.207632775,1.539263165,-2.076595185,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,-1.516946455,16.31432611,0.329879885,0.975662445,-1.572988005,15.5748238,-1.986397525,0.973116275,1
5.991111275,3.152631595,15.86607454,15.46771341,-0.025032995,1.438894945,0.725354365,-0.356620255,15.82707562,1.889591345,0.233822465,-1.632539225,15.69306221,2.290570725,0.781921305,0.581464735,14.44388817,16.25766877,16.31432611,3.317062185,15.63240278,0.981723135,15.5748238,-1.809317615,0.943689175,1
0.27948802,15.21193392,15.86607454,1.01858465,1.01101928,2.38638657,0.95628382,0.15937143,15.82707562,15.52134433,1.99571148,-0.98413361,15.69306221,15.18592906,14.75622375,1.60405244,14.44388817,0.5305411,16.31432611,2.87991351,3.75412925,0.48955361,15.5748238,-0.21367426,1.67207903,1
1.208152595,1.601713585,15.86607454,15.46771341,0.118886455,2.526500995,1.567449165,0.713025285,15.82707562,2.410887535,0.768822395,-1.122688285,15.69306221,15.18592906,14.75622375,2.125664505,3.373581245,16.25766877,16.31432611,1.927408315,15.63240278,0.142902135,15.5748238,-0.692532395,1.594580845,1
0.2955039,3.81428023,15.86607454,15.46771341,1.68913959,1.54053234,13.83879088,1.53075529,2.30117911,15.52134433,3.00353632,0.32097793,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,0.9387379,16.31432611,2.04820414,15.63240278,0.82122832,15.5748238,2.86074357,3.17834222,1
-1.226975055,15.21193392,15.86607454,-0.226293845,-0.377219585,14.86803568,-0.345103405,0.643723305,2.459542445,15.52134433,0.126144535,-2.556173335,15.69306221,15.18592906,14.75622375,14.73312711,2.743100915,16.25766877,16.31432611,0.316365995,15.63240278,-1.119799385,15.5748238,-0.336768485,15.99623809,1
0.316580065,2.131881855,15.86607454,15.46771341,1.940258305,9.116909975,1.285358265,-0.642318765,1.884079745,2.197668185,3.127653935,-1.260383945,15.69306221,15.18592906,14.75622375,0.935360435,1.944937085,16.25766877,16.31432611,14.91062576,15.63240278,-1.345736585,15.5748238,0.015306875,2.126541505,1
1.84858794,15.21193392,15.86607454,15.46771341,0.80305109,2.18918403,2.09192991,1.60393466,4.36694027,3.1300618,14.51825021,0.70666021,15.69306221,15.18592906,14.75622375,14.73312711,4.69762012,2.84298115,16.31432611,2.59219333,15.63240278,-0.09823355,15.5748238,0.14567172,4.61934627,1
2.813794675,1.368240125,15.86607454,1.709682175,1.367241675,2.923594065,1.582371975,1.591338005,3.237911355,15.52134433,1.732894325,2.245647585,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,16.25766877,16.31432611,14.91062576,2.097880455,1.431346975,15.5748238,0.110416835,15.99623809,1
0.14934098,1.88788964,15.86607454,15.46771341,-0.01191189,2.55055316,1.04702199,2.0164858,2.79530899,15.52134433,2.50594733,0.100198,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,1.65672164,16.31432611,14.91062576,15.63240278,0.37257891,15.5748238,-0.53975591,1.67823945,1
0.38389178,1.75612728,15.86607454,15.46771341,0.43224379,1.88765112,0.43924823,-0.58520073,0.19051611,15.52134433,-0.39427654,-1.73889066,15.69306221,15.18592906,14.75622375,0.71228655,14.44388817,16.25766877,16.31432611,1.83714507,15.63240278,-1.30662419,15.5748238,-2.48097563,-0.05942522,1
1.55436126,3.07916888,15.86607454,15.46771341,1.29509114,3.93521038,1.94524206,0.52532759,15.82707562,15.52134433,2.28968967,0.06323519,15.69306221,5.08486749,14.75622375,2.54641415,14.44388817,0.94329825,16.31432611,2.28547753,15.63240278,3.23144161,15.5748238,0.03709403,2.55661043,1
1.418891395,2.344274735,15.86607454,15.46771341,1.022828985,1.587275095,3.617093445,0.002094945,1.870151715,1.834429745,1.909975925,-0.306269505,15.69306221,5.825172875,14.75622375,2.481195245,14.44388817,2.076043485,16.31432611,3.646947785,15.63240278,0.420490315,15.5748238,-0.474897785,2.098427015,1
0.231701135,2.279613815,15.86607454,15.46771341,0.233686395,3.672791505,1.502206325,-0.192164185,7.557189345,15.52134433,0.706770315,-0.683141385,15.69306221,15.18592906,14.75622375,0.106653595,3.488165135,2.300666305,16.31432611,14.91062576,15.63240278,-0.452710885,15.5748238,-0.982093475,1.937800795,1
-0.036792285,0.339797345,15.86607454,15.46771341,1.865097265,2.453200685,2.176555715,2.739920225,6.265107695,15.52134433,0.126790415,-0.910207205,15.69306221,15.18592906,0.824983375,-0.296555765,14.44388817,1.065273595,16.31432611,1.527942195,15.63240278,-0.241762645,15.5748238,-0.674559475,1.628747125,1
-0.994714665,1.288658715,15.86607454,1.744260765,-0.631041205,2.235864075,0.558437975,0.634310535,15.82707562,1.408407365,-0.041876395,-1.562570625,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,1.086346705,16.31432611,3.441100465,15.63240278,0.336409285,15.5748238,-1.405273455,15.99623809,1
1.748106695,15.21193392,15.86607454,2.996335155,2.917790935,2.226030775,2.974547485,0.488676485,3.972891925,6.241767675,0.911965185,-0.048067635,15.69306221,15.18592906,14.75622375,2.659785685,14.44388817,16.25766877,16.31432611,3.676670405,15.63240278,0.986274625,15.5748238,1.300874195,1.833174955,1
1.03423784,1.47267111,15.86607454,15.46771341,0.81336384,2.41880919,13.83879088,1.22376991,4.10928128,2.46145042,1.28031878,-1.76382014,15.69306221,15.18592906,14.75622375,14.73312711,14.44388817,7.1632258,16.31432611,2.06968454,15.63240278,-0.64769399,15.5748238,-0.62361948,3.42400889,1
