,PseudoTime0,PseudoTime1,PseudoTime2
E102_0_641,,,0.641
E37_4_325,4.325,,
E47_0_881,,,0.881
E103_3_524,,3.524,
E92_4_406,,,4.406
E71_2_483,,2.483,
E142_4_486,,,4.486
E42_2_884,,,2.884
E62_1_121,,1.121,
E117_4_966,,4.966,
E52_5_927,,,5.927
E140_2_723,,,2.723
E133_2_964,,2.964,
E54_0_08,0.08,,
E0_5_287,,5.287,
E29_7_93,,,7.93
E22_0_721,,,0.721
E117_6_248,,6.248,
E20_3_524,,,3.524
E15_0_401,,0.401,
E100_5_207,,5.207,
E81_4_325,4.325,,
E140_0_24,,,0.24
E73_6_809,,6.809,
E104_2_003,,2.003,
E121_6_889,,,6.889
E106_1_121,1.121,,
E78_3_124,,,3.124
E54_3_524,3.524,,
E113_6_328,,,6.328
E35_1_282,,1.282,
E115_7_449,,7.449,
E126_6_488,,6.488,
E52_4_726,,,4.726
E21_0_08,0.08,,
E101_6_568,,6.568,
E53_4_566,,4.566,
E104_1_041,,1.041,
E34_5_126,5.126,,
E140_2_884,,,2.884
E95_6_889,,,6.889
E124_2_723,2.723,,
E65_0_401,0.401,,
E4_4_646,,,4.646
E115_3_204,,3.204,
E53_1_121,,1.121,
E80_4_966,,4.966,
E142_4_005,,,4.005
E124_1_762,1.762,,
E94_2_163,,2.163,
E4_4_806,,,4.806
E51_4_486,,4.486,
E102_0_24,,,0.24
E64_7_289,7.289,,
E71_7_449,,7.449,
E1_3_284,,,3.284
E105_0_961,0.961,,
E80_6_568,,6.568,
E60_7_69,,7.69,
E81_4_966,4.966,,
E98_4_245,,,4.245
E105_5_287,5.287,,
E53_0_401,,0.401,
E121_6_328,,,6.328
E42_4_806,,,4.806
E49_4_245,4.245,,
E58_7_209,,,7.209
E46_0_08,,,0.08
E86_1_922,1.922,,
E136_3_765,,,3.765
E47_3_044,,,3.044
E34_2_483,2.483,,
E53_6_008,,6.008,
E4_6_568,,,6.568
E107_1_602,,1.602,
E105_4_966,4.966,,
E106_2_563,2.563,,
E58_0_24,,,0.24
E20_6_408,,,6.408
E13_7_529,,,7.529
E117_1_842,,1.842,
E134_7_93,7.93,,
E52_2_643,,,2.643
E106_6_088,6.088,,
E0_0_721,,0.721,
E86_7_69,7.69,,
E134_7_529,7.529,,
E56_2_163,,,2.163
E22_2_243,,,2.243
E3_0_961,,0.961,
E20_7_369,,,7.369
E2_6_328,6.328,,
E100_1_202,,1.202,
E44_6_568,6.568,,
E122_7_61,,,7.61
E115_4_486,,4.486,
E56_5_367,,,5.367
E81_2_243,2.243,,
E81_2_083,2.083,,
E128_1_682,,1.682,
E35_1_922,,1.922,
E88_7_77,7.77,,
E53_5_847,,5.847,
E88_0_0,0.0,,
E89_1_842,1.842,,
E136_2_563,,,2.563
E123_3_765,,3.765,
E89_1_522,1.522,,
E77_0_0,0.0,,
E39_7_85,,7.85,
E2_4_966,4.966,,
E114_0_401,0.401,,
E64_3_524,3.524,,
E28_7_049,,7.049,
E85_7_529,,7.529,
E17_1_362,,1.362,
E67_0_801,,0.801,
E89_0_881,0.881,,
E76_6_168,6.168,,
E122_3_044,,,3.044
E20_6_568,,,6.568
E103_5_607,,5.607,
E101_2_083,,2.083,
E11_0_801,,0.801,
E114_6_728,6.728,,
E37_0_561,0.561,,
E56_4_486,,,4.486
E139_4_966,,,4.966
E5_6_568,6.568,,
E128_4_085,,4.085,
E107_0_24,,0.24,
E96_2_723,2.723,,
E147_4_806,,,4.806
E70_4_646,4.646,,
E71_0_08,,0.08,
E46_2_403,,,2.403
E52_7_93,,,7.93
E128_2_323,,2.323,
E85_7_93,,7.93,
E78_0_24,,,0.24
E62_7_449,,7.449,
E10_3_925,,,3.925
E80_5_287,,5.287,
E33_4_005,,4.005,
E144_1_922,1.922,,
E76_7_69,7.69,,
E71_1_522,,1.522,
E99_5_527,,,5.527
E126_4_806,,4.806,
E77_6_488,6.488,,
E28_3_364,,3.364,
E29_5_607,,,5.607
E42_1_602,,,1.602
E35_0_24,,0.24,
E92_7_049,,,7.049
E145_5_767,,,5.767
E101_6_648,,6.648,
E113_3_364,,,3.364
E148_7_049,,7.049,
E4_2_884,,,2.884
E9_1_922,,1.922,
E15_2_804,,2.804,
E98_2_643,,,2.643
E18_5_046,5.046,,
E26_0_881,0.881,,
E6_6_568,,,6.568
E118_7_369,7.369,,
E89_0_24,0.24,,
E64_2_884,2.884,,
E84_6_889,,,6.889
E110_0_961,,0.961,
E98_3_925,,,3.925
E76_5_927,5.927,,
E142_1_602,,,1.602
E64_5_767,5.767,,
E54_0_0,0.0,,
E85_4_966,,4.966,
E20_3_444,,,3.444
E98_4_966,,,4.966
E143_5_447,,,5.447
E46_1_282,,,1.282
E39_1_922,,1.922,
E45_6_328,,6.328,
E40_6_728,6.728,,
E147_3_124,,,3.124
E15_0_24,,0.24,
E106_7_529,7.529,,
E78_0_0,,,0.0
E70_6_008,6.008,,
E65_6_328,6.328,,
E70_2_563,2.563,,
E93_1_442,1.442,,
E84_1_202,,,1.202
E44_2_884,2.884,,
E5_7_369,7.369,,
E77_5_287,5.287,,
E54_2_723,2.723,,
E87_6_568,6.568,,
E62_5_847,,5.847,
E102_2_003,,,2.003
E2_4_726,4.726,,
E58_1_762,,,1.762
E15_2_563,,2.563,
E56_6_969,,,6.969
E100_5_367,,5.367,
E111_4_245,4.245,,
E28_5_126,,5.126,
E68_5_287,,,5.287
E92_4_806,,,4.806
E14_5_687,,,5.687
E35_0_401,,0.401,
E44_6_328,6.328,,
E16_5_367,5.367,,
E124_4_005,4.005,,
E140_2_643,,,2.643
E130_5_447,,5.447,
E129_3_925,,,3.925
E148_6_408,,6.408,
E95_0_24,,,0.24
E110_3_364,,3.364,
E123_3_204,,3.204,
E148_4_005,,4.005,
E54_5_207,5.207,,
E2_6_488,6.488,,
E42_3_284,,,3.284
E64_3_765,3.765,,
E78_2_884,,,2.884
E71_0_561,,0.561,
E140_0_961,,,0.961
E114_6_889,6.889,,
E68_0_801,,,0.801
E114_7_449,7.449,,
E20_2_884,,,2.884
E107_4_486,,4.486,
E29_6_568,,,6.568
E76_7_529,7.529,,
E28_1_041,,1.041,
E129_5_527,,,5.527
E62_7_85,,7.85,
E105_0_0,0.0,,
E51_3_364,,3.364,
E31_7_61,,7.61,
E130_7_449,,7.449,
E1_1_602,,,1.602
E94_6_408,,6.408,
E114_0_08,0.08,,
E68_7_529,,,7.529
E144_3_524,3.524,,
E130_0_08,,0.08,
E74_4_486,,4.486,
E111_2_643,2.643,,
E94_6_809,,6.809,
E133_3_765,,3.765,
E46_0_641,,,0.641
E4_4_486,,,4.486
E67_7_77,,7.77,
E51_3_124,,3.124,
E0_7_129,,7.129,
E22_1_922,,,1.922
E102_4_646,,,4.646
E44_6_648,6.648,,
E12_5_287,5.287,,
E14_4_085,,,4.085
E49_3_685,3.685,,
E45_1_121,,1.121,
E129_2_723,,,2.723
E13_1_202,,,1.202
E118_7_529,7.529,,
E56_2_323,,,2.323
E51_4_806,,4.806,
E49_0_561,0.561,,
E100_7_85,,7.85,
E101_4_325,,4.325,
E47_3_364,,,3.364
E121_4_806,,,4.806
E56_2_083,,,2.083
E93_1_202,1.202,,
E2_3_204,3.204,,
E133_7_129,,7.129,
E99_5_687,,,5.687
E14_2_403,,,2.403
E66_6_168,,,6.168
E40_2_563,2.563,,
E79_4_966,4.966,,
E140_2_563,,,2.563
E79_4_726,4.726,,
E42_1_842,,,1.842
E86_7_369,7.369,,
E17_7_93,,7.93,
E128_7_289,,7.289,
E13_6_648,,,6.648
E148_2_563,,2.563,
E2_5_126,5.126,,
E33_2_403,,2.403,
E124_3_364,3.364,,
E44_6_408,6.408,,
E88_4_646,4.646,,
E117_2_403,,2.403,
E122_7_369,,,7.369
E10_6_008,,,6.008
E49_6_088,6.088,,
E134_1_121,1.121,,
E92_2_563,,,2.563
E134_0_721,0.721,,
E67_6_328,,6.328,
E1_0_32,,,0.32
E2_4_486,4.486,,
E122_4_165,,,4.165
E7_4_245,4.245,,
E117_5_046,,5.046,
E130_3_685,,3.685,
E0_1_602,,1.602,
E5_4_085,4.085,,
E115_5_607,,5.607,
E83_2_323,,,2.323
E11_0_481,,0.481,
E14_4_005,,,4.005
E71_0_16,,0.16,
E129_4_726,,,4.726
E6_6_889,,,6.889
E126_4_646,,4.646,
E9_2_563,,2.563,
E34_4_245,4.245,,
E47_7_289,,,7.289
E70_6_809,6.809,,
E56_3_044,,,3.044
E110_0_801,,0.801,
E126_1_282,,1.282,
E0_6_488,,6.488,
E46_5_767,,,5.767
E6_2_323,,,2.323
E74_1_842,,1.842,
E147_3_524,,,3.524
E10_3_364,,,3.364
E89_6_809,6.809,,
E94_7_61,,7.61,
E147_7_529,,,7.529
E121_2_403,,,2.403
E77_7_85,7.85,,
E86_3_845,3.845,,
E144_4_005,4.005,,
E35_7_85,,7.85,
E44_5_367,5.367,,
E64_0_881,0.881,,
E143_5_527,,,5.527
E143_6_648,,,6.648
E73_0_24,,0.24,
E14_7_77,,,7.77
E124_2_243,2.243,,
E79_6_728,6.728,,
E105_3_124,3.124,,
E4_4_165,,,4.165
E84_5_607,,,5.607
E4_3_444,,,3.444
E11_2_804,,2.804,
E70_7_369,7.369,,
E53_0_561,,0.561,
E0_4_005,,4.005,
E148_2_723,,2.723,
E11_7_209,,7.209,
E148_1_442,,1.442,
E47_4_005,,,4.005
E106_4_966,4.966,,
E96_5_207,5.207,,
E60_1_282,,1.282,
E87_1_442,1.442,,
E37_5_367,5.367,,
E104_3_605,,3.605,
E88_0_801,0.801,,
E139_2_083,,,2.083
E124_3_685,3.685,,
E111_4_726,4.726,,
E107_1_041,,1.041,
E102_3_524,,,3.524
E96_2_483,2.483,,
E15_3_925,,3.925,
E74_1_362,,1.362,
E20_2_804,,,2.804
E4_0_32,,,0.32
E103_7_289,,7.289,
E12_1_362,1.362,,
E71_2_163,,2.163,
E17_6_168,,6.168,
E123_5_447,,5.447,
E136_5_607,,,5.607
E68_4_406,,,4.406
E147_4_966,,,4.966
E68_1_922,,,1.922
E67_2_403,,2.403,
E70_0_561,0.561,,
E21_0_481,0.481,,
E37_0_961,0.961,,
E37_0_08,0.08,,
E134_0_16,0.16,,
E58_6_648,,,6.648
E77_3_044,3.044,,
E144_5_607,5.607,,
E79_3_284,3.284,,
E101_1_762,,1.762,
E144_6_328,6.328,,
E70_0_32,0.32,,
E6_6_408,,,6.408
E117_2_323,,2.323,
E29_3_044,,,3.044
E144_3_204,3.204,,
E81_0_16,0.16,,
E14_5_767,,,5.767
E68_2_403,,,2.403
E13_2_163,,,2.163
E136_2_884,,,2.884
E126_2_003,,2.003,
E39_7_449,,7.449,
E88_5_767,5.767,,
E139_1_362,,,1.362
E11_7_93,,7.93,
E0_5_847,,5.847,
E86_2_643,2.643,,
E13_1_842,,,1.842
E7_5_207,5.207,,
E29_2_643,,,2.643
E45_7_289,,7.289,
E144_5_287,5.287,,
E34_0_16,0.16,,
E65_0_801,0.801,,
E126_7_049,,7.049,
E62_3_685,,3.685,
E124_5_847,5.847,,
E83_5_687,,,5.687
E128_3_284,,3.284,
E22_5_046,,,5.046
E74_2_884,,2.884,
E75_0_481,0.481,,
E37_2_804,2.804,,
E4_1_282,,,1.282
E126_7_209,,7.209,
E136_7_209,,,7.209
E10_4_966,,,4.966
E118_6_248,6.248,,
E4_1_442,,,1.442
E144_0_881,0.881,,
E78_4_646,,,4.646
E77_5_126,5.126,,
E7_5_767,5.767,,
E67_2_884,,2.884,
E123_7_129,,7.129,
E4_7_61,,,7.61
E122_6_168,,,6.168
E4_1_522,,,1.522
E73_0_481,,0.481,
E42_0_0,,,0.0
E110_1_121,,1.121,
E37_3_524,3.524,,
E95_4_966,,,4.966
E56_6_568,,,6.568
E125_1_442,1.442,,
E143_1_362,,,1.362
E66_7_61,,,7.61
E98_1_362,,,1.362
E77_6_088,6.088,,
E45_7_85,,7.85,
E60_0_801,,0.801,
E7_7_85,7.85,,
E10_5_527,,,5.527
E34_7_93,7.93,,
E68_3_204,,,3.204
E20_0_721,,,0.721
E11_1_682,,1.682,
E125_0_08,0.08,,
E45_4_806,,4.806,
E9_4_245,,4.245,
E139_5_447,,,5.447
E29_2_563,,,2.563
E58_2_083,,,2.083
E35_6_889,,6.889,
E114_4_245,4.245,,
E130_4_806,,4.806,
E130_1_202,,1.202,
E122_2_403,,,2.403
E7_7_529,7.529,,
E81_6_969,6.969,,
E134_1_041,1.041,,
E14_6_248,,,6.248
E128_1_762,,1.762,
E95_7_77,,,7.77
E17_4_726,,4.726,
E98_1_762,,,1.762
E29_6_008,,,6.008
E40_4_966,4.966,,
E35_7_369,,7.369,
E70_6_248,6.248,,
E125_1_041,1.041,,
E88_1_682,1.682,,
E20_0_481,,,0.481
E31_5_367,,5.367,
E1_4_726,,,4.726
E18_3_925,3.925,,
E3_3_765,,3.765,
E98_2_884,,,2.884
E95_4_646,,,4.646
E75_5_447,5.447,,
E62_3_605,,3.605,
E126_0_881,,0.881,
E139_7_85,,,7.85
E34_3_845,3.845,,
E128_2_643,,2.643,
E15_7_289,,7.289,
E29_2_003,,,2.003
E54_5_927,5.927,,
E56_3_845,,,3.845
E75_2_563,2.563,,
E79_5_767,5.767,,
E93_4_486,4.486,,
E49_4_406,4.406,,
E4_2_003,,,2.003
E88_7_369,7.369,,
E142_1_282,,,1.282
E85_1_442,,1.442,
E29_2_804,,,2.804
E78_6_088,,,6.088
E79_2_964,2.964,,
E64_2_643,2.643,,
E113_1_362,,,1.362
E12_1_522,1.522,,
E129_6_248,,,6.248
E117_4_406,,4.406,
E9_2_323,,2.323,
E87_7_77,7.77,,
E16_2_323,2.323,,
E81_6_889,6.889,,
E100_0_961,,0.961,
E101_3_284,,3.284,
E128_6_728,,6.728,
E58_5_767,,,5.767
E56_6_248,,,6.248
E118_3_685,3.685,,
E134_3_364,3.364,,
E65_0_08,0.08,,
E1_4_325,,,4.325
E143_2_083,,,2.083
E5_3_685,3.685,,
E51_0_721,,0.721,
E56_0_961,,,0.961
E26_6_328,6.328,,
E107_3_044,,3.044,
E85_2_243,,2.243,
E10_1_121,,,1.121
E39_0_881,,0.881,
E12_3_524,3.524,,
E79_7_289,7.289,,
E17_7_049,,7.049,
E80_1_682,,1.682,
E37_2_643,2.643,,
E142_1_762,,,1.762
E3_1_442,,1.442,
E86_2_003,2.003,,
E133_3_605,,3.605,
E68_4_646,,,4.646
E74_1_442,,1.442,
E16_2_483,2.483,,
E114_3_524,3.524,,
E106_5_287,5.287,,
E79_2_083,2.083,,
E13_5_847,,,5.847
E60_4_886,,4.886,
E13_3_605,,,3.605
E62_1_522,,1.522,
E13_2_723,,,2.723
E100_3_364,,3.364,
E7_4_406,4.406,,
E6_4_566,,,4.566
E99_6_648,,,6.648
E75_4_806,4.806,,
E144_5_367,5.367,,
E142_5_207,,,5.207
E52_2_083,,,2.083
E26_5_126,5.126,,
E77_7_77,7.77,,
E123_2_563,,2.563,
E21_6_328,6.328,,
E37_2_243,2.243,,
E76_2_804,2.804,,
E6_4_646,,,4.646
E35_0_08,,0.08,
E117_4_165,,4.165,
E65_7_449,7.449,,
E11_0_16,,0.16,
E122_3_364,,,3.364
E1_6_168,,,6.168
E51_6_008,,6.008,
E70_6_168,6.168,,
E124_5_126,5.126,,
E75_4_325,4.325,,
E13_3_444,,,3.444
E63_0_721,,,0.721
E66_1_602,,,1.602
E113_2_003,,,2.003
E83_3_925,,,3.925
E123_0_16,,0.16,
E95_6_408,,,6.408
E64_5_927,5.927,,
E125_4_245,4.245,,
E147_5_927,,,5.927
E14_0_481,,,0.481
E71_2_884,,2.884,
E102_7_77,,,7.77
E39_5_367,,5.367,
E22_7_129,,,7.129
E147_7_69,,,7.69
E2_6_648,6.648,,
E49_4_325,4.325,,
E66_2_643,,,2.643
E70_4_566,4.566,,
E101_0_16,,0.16,
E147_7_129,,,7.129
E63_2_323,,,2.323
E100_0_32,,0.32,
E147_3_444,,,3.444
E71_7_049,,7.049,
E35_5_847,,5.847,
E66_2_964,,,2.964
E70_0_881,0.881,,
E62_3_044,,3.044,
E51_0_561,,0.561,
E16_2_723,2.723,,
E54_3_444,3.444,,
E114_5_447,5.447,,
E124_1_522,1.522,,
E70_0_24,0.24,,
E87_4_566,4.566,,
E139_3_925,,,3.925
E58_4_245,,,4.245
E51_4_085,,4.085,
E31_1_762,,1.762,
E142_4_165,,,4.165
E1_4_406,,,4.406
E74_7_77,,7.77,
E100_5_767,,5.767,
E147_5_607,,,5.607
E73_4_486,,4.486,
E129_4_085,,,4.085
E63_2_403,,,2.403
E79_5_287,5.287,,
E26_6_728,6.728,,
E76_5_847,5.847,,
E35_2_403,,2.403,
E1_7_93,,,7.93
E79_0_641,0.641,,
E6_5_687,,,5.687
E1_4_566,,,4.566
E37_2_323,2.323,,
E123_2_483,,2.483,
E145_3_524,,,3.524
E37_7_449,7.449,,
E11_2_723,,2.723,
E17_3_845,,3.845,
E147_4_646,,,4.646
E66_7_85,,,7.85
E1_4_085,,,4.085
E77_2_083,2.083,,
E98_3_044,,,3.044
E62_3_925,,3.925,
E6_4_245,,,4.245
E18_3_685,3.685,,
E76_6_248,6.248,,
E63_0_961,,,0.961
E142_2_323,,,2.323
E13_7_449,,,7.449
E34_4_806,4.806,,
E128_5_207,,5.207,
E13_3_364,,,3.364
E51_6_568,,6.568,
E147_0_721,,,0.721
E104_1_202,,1.202,
E68_2_083,,,2.083
E76_5_687,5.687,,
E33_4_245,,4.245,
E148_2_403,,2.403,
E83_4_806,,,4.806
E29_6_408,,,6.408
E58_7_129,,,7.129
E77_1_762,1.762,,
E4_5_847,,,5.847
E139_3_444,,,3.444
E68_3_444,,,3.444
E15_5_046,,5.046,
E96_7_61,7.61,,
E107_3_765,,3.765,
E130_0_641,,0.641,
E49_3_124,3.124,,
E47_4_566,,,4.566
E88_6_889,6.889,,
E129_4_005,,,4.005
E10_6_889,,,6.889
E142_3_044,,,3.044
E84_1_282,,,1.282
E35_1_121,,1.121,
E130_5_927,,5.927,
E80_2_323,,2.323,
E46_2_563,,,2.563
E100_7_93,,7.93,
E80_1_762,,1.762,
E12_7_369,7.369,,
E15_4_646,,4.646,
E143_7_449,,,7.449
E144_7_529,7.529,,
E1_3_605,,,3.605
E102_7_129,,,7.129
E83_0_641,,,0.641
E6_5_046,,,5.046
E98_7_369,,,7.369
E113_0_641,,,0.641
E58_5_527,,,5.527
E44_7_529,7.529,,
E113_2_804,,,2.804
E148_5_687,,5.687,
E110_6_488,,6.488,
E110_3_124,,3.124,
E128_0_401,,0.401,
E105_1_602,1.602,,
E1_2_643,,,2.643
E104_6_408,,6.408,
E46_5_847,,,5.847
E94_7_77,,7.77,
E144_7_449,7.449,,
E1_0_481,,,0.481
E107_0_961,,0.961,
E22_2_323,,,2.323
E64_2_804,2.804,,
E14_4_566,,,4.566
E31_3_685,,3.685,
E128_1_602,,1.602,
E124_0_16,0.16,,
E70_4_005,4.005,,
E67_7_209,,7.209,
E125_2_723,2.723,,
E18_2_243,2.243,,
E52_2_804,,,2.804
E22_6_728,,,6.728
E124_4_966,4.966,,
E142_6_809,,,6.809
E106_1_842,1.842,,
E98_5_767,,,5.767
E66_0_0,,,0.0
E110_6_408,,6.408,
E4_4_726,,,4.726
E99_5_607,,,5.607
E148_3_765,,3.765,
E84_7_129,,,7.129
E17_2_243,,2.243,
E139_1_041,,,1.041
E111_3_605,3.605,,
E99_5_767,,,5.767
E136_2_323,,,2.323
E68_2_964,,,2.964
E58_5_126,,,5.126
E18_2_483,2.483,,
E74_2_323,,2.323,
E7_1_442,1.442,,
E81_5_367,5.367,,
E5_3_765,3.765,,
E110_0_481,,0.481,
E96_6_809,6.809,,
E9_4_646,,4.646,
E98_7_449,,,7.449
E92_6_488,,,6.488
E52_6_168,,,6.168
E39_7_61,,7.61,
E81_2_723,2.723,,
E133_2_083,,2.083,
E84_0_641,,,0.641
E5_7_209,7.209,,
E5_5_927,5.927,,
E20_7_85,,,7.85
E18_7_129,7.129,,
E126_1_762,,1.762,
E110_4_245,,4.245,
E136_5_367,,,5.367
E47_5_847,,,5.847
E17_1_121,,1.121,
E12_3_845,3.845,,
E133_1_602,,1.602,
E64_2_243,2.243,,
E67_6_809,,6.809,
E26_7_049,7.049,,
E139_1_282,,,1.282
E60_3_685,,3.685,
E134_7_049,7.049,,
E29_1_442,,,1.442
E67_1_442,,1.442,
E147_2_163,,,2.163
E18_6_969,6.969,,
E76_5_367,5.367,,
E81_5_847,5.847,,
E60_0_401,,0.401,
E29_1_602,,,1.602
E92_4_966,,,4.966
E3_3_444,,3.444,
E111_5_687,5.687,,
E93_3_044,3.044,,
E105_0_881,0.881,,
E76_7_85,7.85,,
E130_6_809,,6.809,
E129_2_323,,,2.323
E113_6_408,,,6.408
E142_2_083,,,2.083
E51_5_287,,5.287,
E94_0_801,,0.801,
E74_6_488,,6.488,
E17_3_284,,3.284,
E126_7_69,,7.69,
E81_7_129,7.129,,
E31_1_282,,1.282,
E18_2_643,2.643,,
E18_4_325,4.325,,
E94_5_767,,5.767,
E124_5_607,5.607,,
E63_1_202,,,1.202
E37_2_083,2.083,,
E122_3_124,,,3.124
E46_3_204,,,3.204
E10_7_449,,,7.449
E107_3_284,,3.284,
E39_1_282,,1.282,
E83_4_005,,,4.005
E34_6_809,6.809,,
E129_0_481,,,0.481
E102_0_08,,,0.08
E89_2_804,2.804,,
E64_6_408,6.408,,
E66_0_08,,,0.08
E62_5_126,,5.126,
E92_6_088,,,6.088
E115_3_925,,3.925,
E115_1_922,,1.922,
E28_3_524,,3.524,
E67_3_845,,3.845,
E26_3_364,3.364,,
E74_6_809,,6.809,
E114_6_008,6.008,,
E95_5_207,,,5.207
E68_5_687,,,5.687
E46_5_126,,,5.126
E47_0_16,,,0.16
E11_4_806,,4.806,
E80_0_08,,0.08,
E20_2_083,,,2.083
E53_5_367,,5.367,
E71_0_641,,0.641,
E51_6_408,,6.408,
E2_2_723,2.723,,
E103_7_209,,7.209,
E68_1_041,,,1.041
E60_3_925,,3.925,
E44_0_641,0.641,,
E51_2_163,,2.163,
E85_1_202,,1.202,
E142_4_406,,,4.406
E40_6_568,6.568,,
E123_6_088,,6.088,
E71_0_24,,0.24,
E16_5_927,5.927,,
E46_2_003,,,2.003
E1_6_088,,,6.088
E113_0_481,,,0.481
E79_4_486,4.486,,
E11_4_966,,4.966,
E92_4_245,,,4.245
E58_4_806,,,4.806
E44_0_401,0.401,,
E47_2_163,,,2.163
E134_2_403,2.403,,
E84_7_209,,,7.209
E16_3_444,3.444,,
E148_7_85,,7.85,
E104_2_964,,2.964,
E118_0_401,0.401,,
E113_7_209,,,7.209
E126_7_77,,7.77,
E75_7_77,7.77,,
E22_6_248,,,6.248
E51_3_044,,3.044,
E64_5_367,5.367,,
E15_3_044,,3.044,
E110_3_765,,3.765,
E15_1_202,,1.202,
E21_4_406,4.406,,
E111_7_129,7.129,,
E5_1_922,1.922,,
E78_5_527,,,5.527
E67_2_563,,2.563,
E126_0_0,,0.0,
E7_3_124,3.124,,
E31_7_369,,7.369,
E60_3_845,,3.845,
E107_6_408,,6.408,
E77_2_643,2.643,,
E2_0_08,0.08,,
E18_5_207,5.207,,
E124_4_165,4.165,,
E95_4_806,,,4.806
E68_5_126,,,5.126
E71_1_602,,1.602,
E129_5_126,,,5.126
E81_6_648,6.648,,
E124_3_124,3.124,,
E84_0_801,,,0.801
E118_3_284,3.284,,
E51_6_088,,6.088,
E130_0_801,,0.801,
E94_1_922,,1.922,
E17_6_328,,6.328,
E76_3_284,3.284,,
E107_7_449,,7.449,
E139_6_168,,,6.168
E5_0_08,0.08,,
E1_1_682,,,1.682
E29_3_925,,,3.925
E42_7_289,,,7.289
E145_2_483,,,2.483
E126_4_165,,4.165,
E121_6_728,,,6.728
E49_0_32,0.32,,
E139_3_124,,,3.124
E17_7_69,,7.69,
E29_3_444,,,3.444
E49_4_566,4.566,,
E12_7_209,7.209,,
E54_2_884,2.884,,
E103_2_163,,2.163,
E94_1_682,,1.682,
E133_3_685,,3.685,
E70_4_245,4.245,,
E51_5_847,,5.847,
E130_0_881,,0.881,
E64_3_845,3.845,,
E148_4_486,,4.486,
E70_0_401,0.401,,
E60_1_522,,1.522,
E46_6_889,,,6.889
E128_1_041,,1.041,
E17_0_16,,0.16,
E123_6_969,,6.969,
E115_6_568,,6.568,
E66_1_362,,,1.362
E65_5_687,5.687,,
E22_5_927,,,5.927
E83_3_765,,,3.765
E87_1_362,1.362,,
E18_7_69,7.69,,
E35_1_442,,1.442,
E139_1_522,,,1.522
E143_2_723,,,2.723
E5_5_287,5.287,,
E52_2_723,,,2.723
E14_1_041,,,1.041
E84_3_605,,,3.605
E98_4_325,,,4.325
E130_2_563,,2.563,
E98_5_527,,,5.527
E29_5_687,,,5.687
E46_2_643,,,2.643
E130_6_168,,6.168,
E70_7_77,7.77,,
E107_7_369,,7.369,
E58_1_282,,,1.282
E5_3_284,3.284,,
E105_3_685,3.685,,
E53_2_403,,2.403,
E68_0_481,,,0.481
E35_1_362,,1.362,
E18_1_842,1.842,,
E134_5_287,5.287,,
E140_1_842,,,1.842
E62_5_207,,5.207,
E13_7_77,,,7.77
E78_0_881,,,0.881
E22_1_121,,,1.121
E102_2_403,,,2.403
E54_5_126,5.126,,
E28_2_884,,2.884,
E110_6_168,,6.168,
E95_7_289,,,7.289
E34_6_088,6.088,,
E31_3_364,,3.364,
E83_2_003,,,2.003
E117_1_922,,1.922,
E62_4_806,,4.806,
E143_0_0,,,0.0
E21_6_168,6.168,,
E139_2_483,,,2.483
E67_7_369,,7.369,
E17_7_209,,7.209,
E139_0_641,,,0.641
E17_5_767,,5.767,
E10_3_204,,,3.204
E136_5_847,,,5.847
E11_5_126,,5.126,
E22_7_93,,,7.93
E67_7_93,,7.93,
E45_4_646,,4.646,
E2_0_961,0.961,,
E17_3_685,,3.685,
E139_4_646,,,4.646
E103_0_641,,0.641,
E111_1_842,1.842,,
E6_7_049,,,7.049
E52_2_403,,,2.403
E54_0_801,0.801,,
E51_3_605,,3.605,
E121_7_61,,,7.61
E121_0_881,,,0.881
E80_6_248,,6.248,
E147_1_762,,,1.762
E10_6_328,,,6.328
E33_2_003,,2.003,
E33_0_0,,0.0,
E5_5_046,5.046,,
E113_0_401,,,0.401
E113_0_32,,,0.32
E93_2_804,2.804,,
E31_3_044,,3.044,
E81_5_687,5.687,,
E56_7_85,,,7.85
E123_4_566,,4.566,
E92_7_529,,,7.529
E74_3_124,,3.124,
E28_1_762,,1.762,
E92_0_24,,,0.24
E83_2_403,,,2.403
E65_5_046,5.046,,
E103_6_568,,6.568,
E100_2_643,,2.643,
E110_0_561,,0.561,
E40_7_289,7.289,,
E85_2_643,,2.643,
E142_4_085,,,4.085
E130_7_049,,7.049,
E65_7_85,7.85,,
E71_1_362,,1.362,
E93_6_408,6.408,,
E26_5_287,5.287,,
E35_0_481,,0.481,
E76_1_682,1.682,,
E12_2_083,2.083,,
E130_3_524,,3.524,
E44_3_204,3.204,,
E22_2_163,,,2.163
E33_0_481,,0.481,
E75_0_16,0.16,,
E114_7_85,7.85,,
E35_5_927,,5.927,
E102_2_884,,,2.884
E2_3_284,3.284,,
E105_6_168,6.168,,
E123_0_561,,0.561,
E101_4_726,,4.726,
E143_4_486,,,4.486
E79_7_209,7.209,,
E75_6_088,6.088,,
E22_2_003,,,2.003
E56_3_925,,,3.925
E126_5_607,,5.607,
E0_4_165,,4.165,
E66_5_447,,,5.447
E93_5_687,5.687,,
E42_3_044,,,3.044
E6_0_0,,,0.0
E143_6_008,,,6.008
E34_2_643,2.643,,
E70_6_969,6.969,,
E33_6_408,,6.408,
E39_2_964,,2.964,
E68_0_561,,,0.561
E45_3_765,,3.765,
E63_7_77,,,7.77
