,PseudoTime0,PseudoTime1,PseudoTime2,PseudoTime3
E137_0_32,,,0.32,
E102_1_922,,1.922,,
E129_6_648,,,6.648,
E55_6_408,,,6.408,
E28_3_044,,,3.044,
E66_2_723,,,2.723,
E121_5_447,,5.447,,
E60_1_282,,,1.282,
E33_1_282,,,1.282,
E79_6_969,,,,6.969
E60_0_24,,,0.24,
E44_6_168,,,6.168,
E146_3_765,3.765,,,
E21_5_847,5.847,,,
E145_0_16,,,0.16,
E124_6_568,6.568,,,
E49_6_488,,,6.488,
E89_7_77,,,7.77,
E113_3_925,,,3.925,
E37_0_561,,,0.561,
E86_5_687,,,5.687,
E86_3_765,,,3.765,
E7_2_723,,,,2.723
E123_7_049,,,7.049,
E140_2_964,,,2.964,
E110_7_69,,,7.69,
E71_6_969,6.969,,,
E83_1_922,,,1.922,
E137_5_046,,,5.046,
E119_4_005,,4.005,,
E50_2_884,,,2.884,
E29_5_847,5.847,,,
E104_7_529,,,7.529,
E83_6_248,,,6.248,
E84_4_406,,,,4.406
E107_2_563,,,2.563,
E62_7_209,,,,7.209
E92_6_809,,,6.809,
E107_1_762,,,1.762,
E113_6_728,,,6.728,
E38_5_287,,,,5.287
E4_4_646,,,4.646,
E105_6_568,,,6.568,
E48_7_93,,,7.93,
E79_0_16,,,,0.16
E4_4_566,,,4.566,
E41_6_809,,6.809,,
E60_3_605,,,3.605,
E148_2_003,,,2.003,
E104_7_049,,,7.049,
E60_3_364,,,3.364,
E91_4_085,,,4.085,
E7_2_483,,,,2.483
E62_0_24,,,,0.24
E105_5_367,,,5.367,
E75_0_801,,,0.801,
E25_7_209,7.209,,,
E102_0_16,,0.16,,
E2_0_721,,,,0.721
E94_4_085,,,4.085,
E89_4_245,,,4.245,
E66_7_85,,,7.85,
E91_6_488,,,6.488,
E13_4_726,4.726,,,
E6_1_442,1.442,,,
E74_5_607,5.607,,,
E80_5_927,,5.927,,
E80_4_566,,4.566,,
E105_6_488,,,6.488,
E148_6_809,,,6.809,
E68_5_527,,5.527,,
E8_7_129,,,7.129,
E77_7_449,,,7.449,
E18_3_444,3.444,,,
E26_0_561,,,,0.561
E22_5_687,5.687,,,
E73_0_32,,,0.32,
E124_5_126,5.126,,,
E23_3_044,,,3.044,
E137_4_646,,,4.646,
E148_0_721,,,0.721,
E55_6_809,,,6.809,
E61_1_442,,1.442,,
E58_5_207,5.207,,,
E28_7_77,,,7.77,
E38_6_648,,,,6.648
E25_0_0,0.0,,,
E120_6_408,,,6.408,
E49_5_367,,,5.367,
E82_5_207,,5.207,,
E35_5_287,,,,5.287
E27_0_24,,,0.24,
E96_6_488,6.488,,,
E104_4_646,,,4.646,
E85_0_401,,,0.401,
E55_3_204,,,3.204,
E79_5_607,,,,5.607
E133_0_961,0.961,,,
E24_4_726,,,4.726,
E41_4_566,,4.566,,
E94_6_408,,,6.408,
E22_6_168,6.168,,,
E25_7_289,7.289,,,
E137_4_406,,,4.406,
E141_6_408,6.408,,,
E90_1_282,,,1.282,
E46_7_93,,,7.93,
E86_5_847,,,5.847,
E66_6_248,,,6.248,
E113_6_809,,,6.809,
E62_4_165,,,,4.165
E105_3_444,,,3.444,
E35_4_806,,,,4.806
E35_7_209,,,,7.209
E55_5_287,,,5.287,
E94_0_0,,,0.0,
E45_7_93,,,,7.93
E48_4_005,,,4.005,
E34_7_93,,,7.93,
E83_3_685,,,3.685,
E130_6_648,6.648,,,
E16_4_806,4.806,,,
E90_7_289,,,7.289,
E55_7_449,,,7.449,
E146_4_005,4.005,,,
E139_6_248,6.248,,,
E49_1_362,,,1.362,
E46_0_32,,,0.32,
E57_0_561,0.561,,,
E84_5_607,,,,5.607
E29_3_044,3.044,,,
E20_1_842,1.842,,,
E72_0_481,,,0.481,
E50_5_847,,,5.847,
E6_4_325,4.325,,,
E66_7_93,,,7.93,
E88_4_886,,4.886,,
E89_6_248,,,6.248,
E107_0_24,,,0.24,
E130_0_401,0.401,,,
E32_1_682,,1.682,,
E92_6_008,,,6.008,
E61_2_243,,2.243,,
E27_7_529,,,7.529,
E35_4_245,,,,4.245
E11_5_527,,,5.527,
E132_7_129,,7.129,,
E58_3_044,3.044,,,
E130_4_085,4.085,,,
E22_4_566,4.566,,,
E102_7_85,,7.85,,
E1_4_566,,,4.566,
E106_2_323,2.323,,,
E112_4_886,,,4.886,
E79_4_726,,,,4.726
E23_1_682,,,1.682,
E1_4_726,,,4.726,
E99_3_845,,,3.845,
E17_4_245,4.245,,,
E53_2_403,2.403,,,
E82_3_044,,3.044,,
E81_4_486,4.486,,,
E29_2_643,2.643,,,
E34_4_886,,,4.886,
E53_2_723,2.723,,,
E133_5_767,5.767,,,
E129_6_969,,,6.969,
E127_4_726,,,4.726,
E37_7_369,,,7.369,
E13_0_721,0.721,,,
E140_7_289,,,7.289,
E18_5_207,5.207,,,
E61_7_69,,7.69,,
E78_1_282,,,1.282,
E144_7_529,,,7.529,
E144_1_602,,,1.602,
E31_1_922,,,1.922,
E148_4_566,,,4.566,
E6_5_607,5.607,,,
E134_3_284,,,3.284,
E79_3_765,,,,3.765
E138_1_522,,,1.522,
E66_0_16,,,0.16,
E146_3_925,3.925,,,
E7_5_447,,,,5.447
E112_1_922,,,1.922,
E132_3_444,,3.444,,
E25_0_481,0.481,,,
E133_2_884,2.884,,,
E66_7_61,,,7.61,
E75_5_767,,,5.767,
E92_4_726,,,4.726,
E137_4_245,,,4.245,
E119_4_806,,4.806,,
E130_6_728,6.728,,,
E126_7_289,,,7.289,
E48_1_922,,,1.922,
E2_0_641,,,,0.641
E74_4_566,4.566,,,
E107_5_607,,,5.607,
E74_7_049,7.049,,,
E141_6_488,6.488,,,
E78_4_486,,,4.486,
E48_5_126,,,5.126,
E104_5_927,,,5.927,
E86_4_325,,,4.325,
E79_1_762,,,,1.762
E102_3_284,,3.284,,
E48_5_287,,,5.287,
E57_5_847,5.847,,,
E34_3_204,,,3.204,
E10_7_369,,,7.369,
E130_2_163,2.163,,,
E66_1_922,,,1.922,
E57_0_08,0.08,,,
E112_5_927,,,5.927,
E94_1_121,,,1.121,
E124_0_16,0.16,,,
E20_2_163,2.163,,,
E98_7_209,,,7.209,
E4_2_563,,,2.563,
E122_5_447,5.447,,,
E129_4_486,,,4.486,
E130_4_726,4.726,,,
E92_7_049,,,7.049,
E65_4_005,,,,4.005
E136_7_93,7.93,,,
E50_5_046,,,5.046,
E1_2_323,,,2.323,
E4_5_207,,,5.207,
E133_5_046,5.046,,,
E48_6_408,,,6.408,
E140_6_969,,,6.969,
E29_3_925,3.925,,,
E16_4_325,4.325,,,
E23_2_243,,,2.243,
E74_2_483,2.483,,,
E78_4_325,,,4.325,
E102_3_765,,3.765,,
E73_7_049,,,7.049,
E85_1_602,,,1.602,
E75_1_922,,,1.922,
E17_4_325,4.325,,,
E3_2_163,,,2.163,
E38_7_449,,,,7.449
E46_7_049,,,7.049,
E106_4_566,4.566,,,
E62_0_32,,,,0.32
E126_2_163,,,2.163,
E98_5_447,,,5.447,
E138_7_369,,,7.369,
E31_7_69,,,7.69,
E11_0_0,,,0.0,
E24_2_083,,,2.083,
E130_0_481,0.481,,,
E146_4_085,4.085,,,
E37_5_527,,,5.527,
E96_0_721,0.721,,,
E146_5_527,5.527,,,
E126_6_408,,,6.408,
E146_5_687,5.687,,,
E133_7_369,7.369,,,
E72_6_008,,,6.008,
E58_0_961,0.961,,,
E2_0_24,,,,0.24
E140_0_721,,,0.721,
E130_5_927,5.927,,,
E62_4_085,,,,4.085
E27_3_685,,,3.685,
E89_3_685,,,3.685,
E144_0_961,,,0.961,
E92_2_884,,,2.884,
E31_4_165,,,4.165,
E136_6_728,6.728,,,
E108_3_524,3.524,,,
E44_1_282,,,1.282,
E16_3_124,3.124,,,
E44_0_721,,,0.721,
E38_5_527,,,,5.527
E21_4_486,4.486,,,
E102_4_566,,4.566,,
E22_7_61,7.61,,,
E114_7_049,7.049,,,
E96_2_804,2.804,,,
E66_4_005,,,4.005,
E119_6_648,,6.648,,
E145_1_522,,,1.522,
E57_1_121,1.121,,,
E141_1_282,1.282,,,
E95_2_003,2.003,,,
E53_7_529,7.529,,,
E74_3_284,3.284,,,
E66_7_209,,,7.209,
E30_5_287,,,5.287,
E138_7_449,,,7.449,
E71_3_124,3.124,,,
E71_2_964,2.964,,,
E110_2_003,,,2.003,
E91_4_325,,,4.325,
E45_3_605,,,,3.605
E33_6_408,,,6.408,
E134_0_641,,,0.641,
E122_1_121,1.121,,,
E79_7_209,,,,7.209
E21_2_964,2.964,,,
E148_2_323,,,2.323,
E86_3_524,,,3.524,
E112_5_687,,,5.687,
E6_1_202,1.202,,,
E91_6_568,,,6.568,
E62_1_522,,,,1.522
E79_2_243,,,,2.243
E7_3_925,,,,3.925
E144_7_289,,,7.289,
E114_2_643,2.643,,,
E3_2_003,,,2.003,
E81_2_003,2.003,,,
E140_2_003,,,2.003,
E119_4_245,,4.245,,
E95_7_049,7.049,,,
E137_0_0,,,0.0,
E78_5_207,,,5.207,
E18_7_369,7.369,,,
E95_6_648,6.648,,,
E85_7_529,,,7.529,
E99_4_966,,,4.966,
E107_5_927,,,5.927,
E32_6_088,,6.088,,
E3_1_762,,,1.762,
E82_2_643,,2.643,,
E27_7_77,,,7.77,
E1_0_401,,,0.401,
E117_7_69,7.69,,,
E82_4_325,,4.325,,
E57_7_85,7.85,,,
E81_3_284,3.284,,,
E62_4_646,,,,4.646
E57_3_204,3.204,,,
E4_0_561,,,0.561,
E88_0_08,,0.08,,
E82_1_202,,1.202,,
E82_1_362,,1.362,,
E48_4_245,,,4.245,
E53_5_447,5.447,,,
E16_0_0,0.0,,,
E8_6_088,,,6.088,
E65_0_32,,,,0.32
E2_6_168,,,,6.168
E3_0_0,,,0.0,
E124_1_362,1.362,,,
E133_5_927,5.927,,,
E136_4_966,4.966,,,
E85_5_367,,,5.367,
E68_0_24,,0.24,,
E90_7_93,,,7.93,
E83_7_049,,,7.049,
E90_5_687,,,5.687,
E108_5_046,5.046,,,
E86_2_323,,,2.323,
E10_3_845,,,3.845,
E96_2_723,2.723,,,
E140_3_044,,,3.044,
E7_4_406,,,,4.406
E96_5_927,5.927,,,
E53_4_005,4.005,,,
E106_7_449,7.449,,,
E34_0_16,,,0.16,
E123_3_685,,,3.685,
E11_4_486,,,4.486,
E133_4_886,4.886,,,
E33_3_364,,,3.364,
E89_2_723,,,2.723,
E77_3_364,,,3.364,
E112_2_003,,,2.003,
E3_0_561,,,0.561,
E108_3_444,3.444,,,
E7_0_641,,,,0.641
E92_5_287,,,5.287,
E25_5_767,5.767,,,
E3_1_121,,,1.121,
E134_4_325,,,4.325,
E114_0_561,0.561,,,
E4_1_842,,,1.842,
E114_3_765,3.765,,,
E62_0_721,,,,0.721
E26_2_003,,,,2.003
E37_3_605,,,3.605,
E29_5_767,5.767,,,
E14_7_69,,7.69,,
E112_3_444,,,3.444,
E113_0_881,,,0.881,
E85_2_403,,,2.403,
E60_4_886,,,4.886,
E110_6_568,,,6.568,
E121_4_966,,4.966,,
E17_5_447,5.447,,,
E146_6_088,6.088,,,
E2_0_561,,,,0.561
E18_0_561,0.561,,,
E122_0_32,0.32,,,
E133_0_641,0.641,,,
E91_4_406,,,4.406,
E95_3_845,3.845,,,
E83_0_0,,,0.0,
E105_4_085,,,4.085,
E130_1_922,1.922,,,
E47_5_046,,,5.046,
E21_1_522,1.522,,,
E3_5_847,,,5.847,
E138_1_202,,,1.202,
E80_3_204,,3.204,,
E11_0_961,,,0.961,
E85_7_61,,,7.61,
E95_6_168,6.168,,,
E16_3_204,3.204,,,
E30_2_884,,,2.884,
E22_2_964,2.964,,,
E62_7_449,,,,7.449
E127_1_842,,,1.842,
E132_0_801,,0.801,,
E119_5_126,,5.126,,
E8_2_323,,,2.323,
E47_2_643,,,2.643,
E126_4_966,,,4.966,
E119_2_003,,2.003,,
E115_7_369,7.369,,,
E62_6_889,,,,6.889
E84_0_32,,,,0.32
E129_2_804,,,2.804,
E19_4_566,,,4.566,
E80_0_641,,0.641,,
E145_6_889,,,6.889,
E32_0_08,,0.08,,
E10_6_648,,,6.648,
E90_6_648,,,6.648,
E50_5_287,,,5.287,
E134_1_602,,,1.602,
E89_4_486,,,4.486,
E35_6_088,,,,6.088
E6_0_801,0.801,,,
E98_2_964,,,2.964,
E79_4_806,,,,4.806
E6_5_207,5.207,,,
E24_2_403,,,2.403,
E58_2_643,2.643,,,
E96_1_202,1.202,,,
E121_1_121,,1.121,,
E117_3_605,3.605,,,
E18_6_969,6.969,,,
E117_5_607,5.607,,,
E37_0_801,,,0.801,
E77_0_24,,,0.24,
E66_7_289,,,7.289,
E57_3_124,3.124,,,
E11_3_284,,,3.284,
E71_7_529,7.529,,,
E124_3_925,3.925,,,
E11_1_602,,,1.602,
E117_1_282,1.282,,,
E48_4_325,,,4.325,
E19_1_522,,,1.522,
E55_2_483,,,2.483,
E35_2_884,,,,2.884
E55_1_362,,,1.362,
E41_6_648,,6.648,,
E49_4_165,,,4.165,
E68_6_809,,6.809,,
E120_0_961,,,0.961,
E92_2_243,,,2.243,
E120_1_202,,,1.202,
E46_4_165,,,4.165,
E2_5_367,,,,5.367
E26_4_726,,,,4.726
E13_5_607,5.607,,,
E71_7_209,7.209,,,
E17_0_481,0.481,,,
E127_0_08,,,0.08,
E89_4_646,,,4.646,
E34_0_0,,,0.0,
E44_0_401,,,0.401,
E50_6_728,,,6.728,
E108_7_369,7.369,,,
E104_7_289,,,7.289,
E48_7_85,,,7.85,
E57_4_165,4.165,,,
E114_6_408,6.408,,,
E102_0_32,,0.32,,
E60_4_646,,,4.646,
E130_3_524,3.524,,,
E28_4_886,,,4.886,
E65_7_049,,,,7.049
E6_3_685,3.685,,,
E106_1_922,1.922,,,
E90_1_202,,,1.202,
E138_6_889,,,6.889,
E20_3_284,3.284,,,
E132_1_202,,1.202,,
E65_4_806,,,,4.806
E94_7_049,,,7.049,
E123_2_563,,,2.563,
E93_4_646,4.646,,,
E145_7_369,,,7.369,
E11_6_969,,,6.969,
E14_6_248,,6.248,,
E141_2_643,2.643,,,
E84_0_24,,,,0.24
E35_1_602,,,,1.602
E102_2_323,,2.323,,
E1_0_08,,,0.08,
E45_3_364,,,,3.364
E17_1_202,1.202,,,
E92_5_527,,,5.527,
E61_7_61,,7.61,,
E123_2_083,,,2.083,
E66_4_245,,,4.245,
E136_6_168,6.168,,,
E113_2_563,,,2.563,
E2_6_648,,,,6.648
E62_4_325,,,,4.325
E58_3_284,3.284,,,
E108_7_85,7.85,,,
E146_2_163,2.163,,,
E115_5_847,5.847,,,
E14_3_845,,3.845,,
E23_3_524,,,3.524,
E18_4_245,4.245,,,
E62_7_77,,,,7.77
E20_7_049,7.049,,,
E20_2_003,2.003,,,
E8_1_362,,,1.362,
E68_1_602,,1.602,,
E144_1_362,,,1.362,
E123_5_287,,,5.287,
E33_6_728,,,6.728,
E73_0_801,,,0.801,
E28_5_447,,,5.447,
E129_6_008,,,6.008,
E122_6_728,6.728,,,
E80_6_648,,6.648,,
E144_4_245,,,4.245,
E110_2_163,,,2.163,
E30_0_641,,,0.641,
E133_0_16,0.16,,,
E104_6_809,,,6.809,
E68_2_083,,2.083,,
E68_0_0,,0.0,,
E126_1_922,,,1.922,
E144_1_041,,,1.041,
E82_7_209,,7.209,,
E127_2_243,,,2.243,
E50_4_806,,,4.806,
E88_4_325,,4.325,,
E132_4_966,,4.966,,
E108_7_77,7.77,,,
E140_1_362,,,1.362,
E37_1_202,,,1.202,
E3_2_083,,,2.083,
E49_7_93,,,7.93,
E136_6_328,6.328,,,
E146_3_364,3.364,,,
E22_0_961,0.961,,,
E14_6_488,,6.488,,
E124_0_0,0.0,,,
E119_3_444,,3.444,,
E84_2_483,,,,2.483
E91_2_804,,,2.804,
E146_6_408,6.408,,,
E139_0_721,0.721,,,
E92_4_325,,,4.325,
E2_4_085,,,,4.085
E74_0_721,0.721,,,
E99_0_16,,,0.16,
E60_1_602,,,1.602,
E47_3_524,,,3.524,
E47_4_406,,,4.406,
E110_7_449,,,7.449,
E98_3_524,,,3.524,
E77_1_282,,,1.282,
E10_0_481,,,0.481,
E11_4_886,,,4.886,
E26_1_442,,,,1.442
E112_4_165,,,4.165,
E55_1_041,,,1.041,
E65_3_925,,,,3.925
E119_4_486,,4.486,,
E47_7_369,,,7.369,
E91_2_723,,,2.723,
E127_4_245,,,4.245,
E91_3_284,,,3.284,
E119_5_927,,5.927,,
E37_7_77,,,7.77,
E29_1_922,1.922,,,
E140_5_607,,,5.607,
E114_4_806,4.806,,,
E90_5_527,,,5.527,
E95_2_163,2.163,,,
E17_3_044,3.044,,,
E14_0_881,,0.881,,
E107_3_925,,,3.925,
E35_4_005,,,,4.005
E99_6_889,,,6.889,
E6_7_93,7.93,,,
E91_4_566,,,4.566,
E17_0_16,0.16,,,
E8_0_481,,,0.481,
E78_2_804,,,2.804,
E110_5_767,,,5.767,
E77_5_607,,,5.607,
E14_7_61,,7.61,,
E115_5_367,5.367,,,
E46_2_643,,,2.643,
E136_3_524,3.524,,,
E77_3_845,,,3.845,
E92_6_168,,,6.168,
E79_3_685,,,,3.685
E86_4_486,,,4.486,
E114_7_129,7.129,,,
E33_0_401,,,0.401,
E35_3_765,,,,3.765
E84_4_486,,,,4.486
E26_5_367,,,,5.367
E129_4_245,,,4.245,
E47_7_77,,,7.77,
E35_0_961,,,,0.961
E113_7_129,,,7.129,
E22_6_809,6.809,,,
E123_7_209,,,7.209,
E49_0_961,,,0.961,
E29_0_0,0.0,,,
E115_1_442,1.442,,,
E104_7_77,,,7.77,
E89_7_85,,,7.85,
E115_5_447,5.447,,,
E146_3_124,3.124,,,
E138_4_886,,,4.886,
E57_5_447,5.447,,,
E132_7_449,,7.449,,
E17_0_961,0.961,,,
E79_1_041,,,,1.041
E2_3_124,,,,3.124
E62_3_685,,,,3.685
E11_3_044,,,3.044,
E102_1_522,,1.522,,
E102_5_126,,5.126,,
E44_5_367,,,5.367,
E104_7_61,,,7.61,
E122_7_529,7.529,,,
E121_6_168,,6.168,,
E1_5_767,,,5.767,
E28_5_527,,,5.527,
E81_5_046,5.046,,,
E121_4_566,,4.566,,
E28_1_762,,,1.762,
E113_5_207,,,5.207,
E57_2_643,2.643,,,
E123_0_24,,,0.24,
E17_7_449,7.449,,,
E139_3_524,3.524,,,
E141_6_648,6.648,,,
E78_4_406,,,4.406,
E44_2_163,,,2.163,
E7_7_529,,,,7.529
E73_5_687,,,5.687,
E45_2_723,,,,2.723
E74_3_925,3.925,,,
E46_6_088,,,6.088,
E18_4_406,4.406,,,
E139_4_325,4.325,,,
E92_0_401,,,0.401,
E58_3_845,3.845,,,
E48_4_806,,,4.806,
E148_4_245,,,4.245,
E114_4_966,4.966,,,
E55_0_24,,,0.24,
E137_0_16,,,0.16,
E3_0_32,,,0.32,
E7_5_927,,,,5.927
E35_7_129,,,,7.129
E92_5_367,,,5.367,
E34_6_969,,,6.969,
E95_3_044,3.044,,,
E98_2_403,,,2.403,
E82_2_884,,2.884,,
E60_5_287,,,5.287,
E47_0_961,,,0.961,
E45_6_008,,,,6.008
E26_4_325,,,,4.325
E46_6_648,,,6.648,
E105_1_121,,,1.121,
E20_7_77,7.77,,,
E119_0_961,,0.961,,
E61_4_406,,4.406,,
E47_0_481,,,0.481,
E148_6_488,,,6.488,
E144_5_527,,,5.527,
E27_0_08,,,0.08,
E19_6_889,,,6.889,
E127_4_165,,,4.165,
E30_5_687,,,5.687,
E106_4_806,4.806,,,
E3_7_69,,,7.69,
E127_5_767,,,5.767,
E38_6_008,,,,6.008
E13_0_401,0.401,,,
E141_6_328,6.328,,,
E7_4_966,,,,4.966
E141_0_24,0.24,,,
E74_6_008,6.008,,,
E35_2_163,,,,2.163
E25_7_449,7.449,,,
E30_0_481,,,0.481,
E23_2_884,,,2.884,
E88_3_044,,3.044,,
E31_2_083,,,2.083,
E25_7_049,7.049,,,
E11_2_163,,,2.163,
E138_7_85,,,7.85,
E77_4_005,,,4.005,
E115_3_765,3.765,,,
E78_1_602,,,1.602,
E31_4_406,,,4.406,
E91_4_486,,,4.486,
E106_2_884,2.884,,,
E29_6_088,6.088,,,
E121_7_289,,7.289,,
E41_1_602,,1.602,,
E6_6_969,6.969,,,
E24_3_284,,,3.284,
E122_7_77,7.77,,,
E88_4_966,,4.966,,
E146_2_403,2.403,,,
E136_4_566,4.566,,,
E86_6_088,,,6.088,
E107_7_049,,,7.049,
E90_0_0,,,0.0,
E73_4_646,,,4.646,
E30_2_964,,,2.964,
E82_3_605,,3.605,,
E98_2_483,,,2.483,
E21_5_447,5.447,,,
E106_5_767,5.767,,,
E23_7_449,,,7.449,
E44_1_041,,,1.041,
E26_0_481,,,,0.481
E126_2_884,,,2.884,
E49_2_083,,,2.083,
E121_4_085,,4.085,,
E110_6_969,,,6.969,
E132_6_168,,6.168,,
E122_3_765,3.765,,,
E50_1_041,,,1.041,
E73_4_165,,,4.165,
E41_7_69,,7.69,,
E3_0_481,,,0.481,
E25_7_93,7.93,,,
E50_0_641,,,0.641,
E38_3_845,,,,3.845
E21_1_842,1.842,,,
E29_0_481,0.481,,,
E75_5_687,,,5.687,
E22_5_607,5.607,,,
E60_0_721,,,0.721,
E24_6_008,,,6.008,
E26_5_207,,,,5.207
E134_4_646,,,4.646,
E45_0_801,,,,0.801
E80_5_527,,5.527,,
E96_7_129,7.129,,,
E1_3_284,,,3.284,
E140_1_682,,,1.682,
E23_2_163,,,2.163,
E48_0_561,,,0.561,
E92_0_481,,,0.481,
E44_4_486,,,4.486,
E3_2_323,,,2.323,
E23_1_121,,,1.121,
E122_2_643,2.643,,,
E132_0_08,,0.08,,
E35_7_449,,,,7.449
E14_6_809,,6.809,,
E58_5_126,5.126,,,
E71_6_408,6.408,,,
E38_6_969,,,,6.969
E90_7_049,,,7.049,
E2_7_61,,,,7.61
E107_5_207,,,5.207,
E72_5_767,,,5.767,
E18_1_041,1.041,,,
E110_6_168,,,6.168,
E7_7_369,,,,7.369
E7_5_287,,,,5.287
E29_3_765,3.765,,,
E144_2_243,,,2.243,
E84_6_568,,,,6.568
E1_1_842,,,1.842,
E50_7_77,,,7.77,
E90_7_85,,,7.85,
E32_5_447,,5.447,,
E115_7_69,7.69,,,
E4_5_927,,,5.927,
E1_3_044,,,3.044,
E86_4_806,,,4.806,
E33_6_809,,,6.809,
E90_6_889,,,6.889,
E88_3_845,,3.845,,
E86_5_367,,,5.367,
E55_2_323,,,2.323,
E62_2_003,,,,2.003
E4_2_403,,,2.403,
E22_4_085,4.085,,,
E115_1_202,1.202,,,
E119_0_0,,0.0,,
E95_7_69,7.69,,,
E96_5_367,5.367,,,
E31_2_804,,,2.804,
E65_0_24,,,,0.24
E66_0_801,,,0.801,
E48_0_24,,,0.24,
E122_2_723,2.723,,,
E81_0_481,0.481,,,
E22_3_284,3.284,,,
E22_5_126,5.126,,,
E41_4_726,,4.726,,
E139_5_847,5.847,,,
E18_4_726,4.726,,,
E140_5_207,,,5.207,
E83_4_165,,,4.165,
E133_3_284,3.284,,,
E98_5_927,,,5.927,
E84_1_682,,,,1.682
E37_4_245,,,4.245,
E68_3_204,,3.204,,
E11_2_403,,,2.403,
E29_2_723,2.723,,,
E146_7_529,7.529,,,
E140_3_765,,,3.765,
E129_5_367,,,5.367,
E72_0_721,,,0.721,
E71_2_323,2.323,,,
E85_2_643,,,2.643,
E6_6_008,6.008,,,
E138_4_486,,,4.486,
E26_7_449,,,,7.449
E33_1_842,,,1.842,
E73_6_648,,,6.648,
E41_6_408,,6.408,,
E2_6_809,,,,6.809
E53_1_842,1.842,,,
E81_0_721,0.721,,,
E72_5_367,,,5.367,
E2_4_806,,,,4.806
E119_5_287,,5.287,,
E66_7_449,,,7.449,
E7_6_248,,,,6.248
E68_6_008,,6.008,,
E98_7_449,,,7.449,
E114_0_801,0.801,,,
E58_7_93,7.93,,,
E34_1_922,,,1.922,
E134_0_16,,,0.16,
E2_5_046,,,,5.046
E50_3_765,,,3.765,
E133_6_008,6.008,,,
E94_7_69,,,7.69,
E93_4_005,4.005,,,
E84_5_527,,,,5.527
E55_1_282,,,1.282,
E33_5_207,,,5.207,
E144_1_282,,,1.282,
E102_4_726,,4.726,,
E136_1_842,1.842,,,
E46_4_005,,,4.005,
E126_2_483,,,2.483,
E79_5_847,,,,5.847
E8_7_93,,,7.93,
E126_1_121,,,1.121,
E92_4_646,,,4.646,
E4_2_083,,,2.083,
E68_4_245,,4.245,,
E20_3_685,3.685,,,
E112_2_403,,,2.403,
E38_5_687,,,,5.687
E8_2_643,,,2.643,
E90_0_481,,,0.481,
E79_2_804,,,,2.804
E102_4_005,,4.005,,
E105_0_0,,,0.0,
E110_3_284,,,3.284,
E1_7_69,,,7.69,
E3_0_721,,,0.721,
E24_4_165,,,4.165,
E107_3_605,,,3.605,
E55_5_367,,,5.367,
E29_6_408,6.408,,,
E136_5_527,5.527,,,
E68_1_282,,1.282,,
E83_1_442,,,1.442,
E119_0_561,,0.561,,
E49_5_126,,,5.126,
E50_6_408,,,6.408,
E38_3_925,,,,3.925
E44_3_124,,,3.124,
E108_6_969,6.969,,,
E3_3_284,,,3.284,
E93_2_003,2.003,,,
E81_3_685,3.685,,,
E74_0_08,0.08,,,
E112_3_124,,,3.124,
E84_1_842,,,,1.842
E4_1_682,,,1.682,
E123_6_408,,,6.408,
E92_0_16,,,0.16,
E93_3_444,3.444,,,
E2_1_362,,,,1.362
E146_2_083,2.083,,,
E1_3_204,,,3.204,
E60_4_406,,,4.406,
E95_7_209,7.209,,,
E49_2_483,,,2.483,
E148_7_049,,,7.049,
E130_7_049,7.049,,,
E68_5_367,,5.367,,
E19_5_687,,,5.687,
E47_1_522,,,1.522,
E8_3_685,,,3.685,
E55_6_248,,,6.248,
E6_2_163,2.163,,,
E53_2_243,2.243,,,
E6_0_401,0.401,,,
E106_4_085,4.085,,,
E138_6_248,,,6.248,
E98_4_085,,,4.085,
E136_2_163,2.163,,,
E126_2_003,,,2.003,
E34_5_126,,,5.126,
E102_0_801,,0.801,,
E120_3_605,,,3.605,
E28_2_964,,,2.964,
E58_4_646,4.646,,,
E82_2_323,,2.323,,
E72_5_207,,,5.207,
E119_0_32,,0.32,,
E68_1_362,,1.362,,
E81_1_522,1.522,,,
E91_2_403,,,2.403,
E86_0_961,,,0.961,
E73_2_964,,,2.964,
E27_6_969,,,6.969,
E108_4_245,4.245,,,
E72_7_61,,,7.61,
E26_6_809,,,,6.809
E99_2_723,,,2.723,
E35_3_044,,,,3.044
E145_5_046,,,5.046,
E92_1_522,,,1.522,
E26_5_607,,,,5.607
E126_5_847,,,5.847,
E107_7_69,,,7.69,
E37_2_243,,,2.243,
E66_6_008,,,6.008,
E3_3_605,,,3.605,
E37_3_124,,,3.124,
E93_5_126,5.126,,,
E2_0_401,,,,0.401
E23_5_207,,,5.207,
E22_4_325,4.325,,,
E1_5_847,,,5.847,
E89_0_801,,,0.801,
E91_5_607,,,5.607,
E121_0_481,,0.481,,
E129_3_524,,,3.524,
E7_4_726,,,,4.726
E48_2_483,,,2.483,
E88_0_961,,0.961,,
E94_5_046,,,5.046,
E132_5_126,,5.126,,
E79_3_124,,,,3.124
E139_5_607,5.607,,,
E14_4_165,,4.165,,
E121_0_0,,0.0,,
E77_1_602,,,1.602,
E19_2_643,,,2.643,
E127_6_568,,,6.568,
E80_3_845,,3.845,,
E110_0_08,,,0.08,
E82_4_566,,4.566,,
E99_7_529,,,7.529,
E46_5_767,,,5.767,
E85_1_762,,,1.762,
E124_0_481,0.481,,,
E99_5_607,,,5.607,
E145_1_282,,,1.282,
E80_6_408,,6.408,,
E137_4_165,,,4.165,
E124_7_129,7.129,,,
E98_4_165,,,4.165,
E57_1_762,1.762,,,
