FOXP1	PENK	0
FOXP1	PLK2	1
PLK2	FOXP1	2
FOXP1	YAF2	0
FOXP1	FLRT3	1
FLRT3	FOXP1	2
FOXP1	TLR4	0
FOXP1	CUL1	1
CUL1	FOXP1	2
FOXP1	CEP85L	0
FOXP1	S1PR3	1
S1PR3	FOXP1	2
FOXP1	NIPSNAP3A	0
FOXP1	POLR2D	1
POLR2D	FOXP1	2
FOXP1	CCDC141	0
FOXP1	ARID3B	1
ARID3B	FOXP1	2
FOXP1	APEX1	0
FOXP1	MITF	1
MITF	FOXP1	2
FOXP1	BAG3	0
FOXP1	CDCA8	1
CDCA8	FOXP1	2
FOXP1	TFE3	0
FOXP1	ZNF202	1
ZNF202	FOXP1	2
FOXP1	SMAD2	0
FOXP1	GAD1	1
GAD1	FOXP1	2
FOXP1	SRSF1	0
FOXP1	TNC	1
TNC	FOXP1	2
FOXP1	GTF3C4	0
FOXP1	PRSS35	1
PRSS35	FOXP1	2
FOXP1	PHLDA1	0
FOXP1	DPYSL3	1
DPYSL3	FOXP1	2
FOXP1	SLC6A15	0
FOXP1	ZIC2	1
ZIC2	FOXP1	2
FOXP1	HOXB3	0
FOXP1	BARX2	1
BARX2	FOXP1	2
FOXP1	NUP35	0
FOXP1	ARID4B	1
ARID4B	FOXP1	2
FOXP1	EHMT2	0
FOXP1	ANKRD13C	1
ANKRD13C	FOXP1	2
FOXP1	BLM	0
FOXP1	APBB2	1
APBB2	FOXP1	2
FOXP1	FAM135A	0
FOXP1	PRIM1	1
PRIM1	FOXP1	2
FOXP1	TMEM38B	0
FOXP1	BNIP3	1
BNIP3	FOXP1	2
FOXP1	NT5DC3	0
FOXP1	ZNF146	1
ZNF146	FOXP1	2
FOXP1	UNC5C	0
FOXP1	GLDC	1
GLDC	FOXP1	2
FOXP1	LRR1	0
FOXP1	ZNF488	1
ZNF488	FOXP1	2
FOXP1	FER	0
FOXP1	ESRRG	1
ESRRG	FOXP1	2
FOXP1	SMAD2	0
FOXP1	ZNF589	1
ZNF589	FOXP1	2
FOXP1	SRC	0
FOXP1	SH3RF1	1
SH3RF1	FOXP1	2
FOXP1	AGL	0
FOXP1	TMSB15B	1
TMSB15B	FOXP1	2
FOXP1	PRPS2	0
FOXP1	RMI1	1
RMI1	FOXP1	2
FOXP1	CA14	0
FOXP1	PDE3B	1
PDE3B	FOXP1	2
FOXP1	CCNE2	0
FOXP1	NUAK1	1
NUAK1	FOXP1	2
FOXP1	TLE3	0
FOXP1	HNRNPK	1
HNRNPK	FOXP1	2
FOXP1	APEX1	0
FOXP1	GPSM2	1
GPSM2	FOXP1	2
FOXP1	EOMES	0
FOXP1	PPARGC1B	1
PPARGC1B	FOXP1	2
FOXP1	ZNF471	0
FOXP1	MCM5	1
MCM5	FOXP1	2
FOXP1	KLF8	0
FOXP1	DNMT3B	1
DNMT3B	FOXP1	2
FOXP1	CCNE2	0
FOXP1	COL5A1	1
COL5A1	FOXP1	2
FOXP1	CRX	0
FOXP1	BMPR1A	1
BMPR1A	FOXP1	2
FOXP1	EPB41L3	0
FOXP1	SKA3	1
SKA3	FOXP1	2
FOXP1	SENP7	0
FOXP1	PHC1	1
PHC1	FOXP1	2
FOXP1	CBX3	0
FOXP1	LTBP1	1
LTBP1	FOXP1	2
FOXP1	TRIP13	0
FOXP1	PTPRZ1	1
PTPRZ1	FOXP1	2
FOXP1	HOXB3	0
FOXP1	ID3	1
ID3	FOXP1	2
FOXP1	ZFHX3	0
FOXP1	MED14	1
MED14	FOXP1	2
FOXP1	TRIP11	0
GATA2	TLE3	1
TLE3	GATA2	2
FOXP1	FOXJ2	0
GATA2	GATA6	1
GATA6	GATA2	2
FOXP1	ESRP1	0
GATA2	MAPK10	1
MAPK10	GATA2	2
FOXP1	MAPK10	0
GATA2	COLEC12	1
COLEC12	GATA2	2
FOXP1	CBR1	0
GATA2	ANKRD1	1
ANKRD1	GATA2	2
FOXP1	POLR3G	0
GATA2	ANXA3	1
ANXA3	GATA2	2
FOXP1	APEX1	0
GATA2	DLC1	1
DLC1	GATA2	2
FOXP1	AES	0
GATA2	PPP1R9A	1
PPP1R9A	GATA2	2
FOXP1	ZNF239	0
GATA2	BMP4	1
BMP4	GATA2	2
FOXP1	FOXJ2	0
GATA3	RFESD	1
RFESD	GATA3	2
FOXP1	PDCD4	0
GATA3	MPHOSPH9	1
MPHOSPH9	GATA3	2
FOXP1	LMX1B	0
GATA3	MAPK10	1
MAPK10	GATA3	2
FOXP1	GATA6	0
GATA3	TBX3	1
TBX3	GATA3	2
FOXP1	ATG4C	0
GATA3	POU5F1	1
POU5F1	GATA3	2
FOXP1	TRIP6	0
GATA3	TLE3	1
TLE3	GATA3	2
FOXP1	ZFHX3	0
GATA3	RBBP4	1
RBBP4	GATA3	2
FOXP1	ZFHX3	0
GATA3	ATF6	1
ATF6	GATA3	2
GATA2	CENPK	0
GATA3	COLEC12	1
COLEC12	GATA3	2
GATA2	TDP2	0
GATA3	MITF	1
MITF	GATA3	2
GATA2	SLC35F1	0
GATA3	ANXA3	1
ANXA3	GATA3	2
GATA2	ESRRG	0
GATA3	CD9	1
CD9	GATA3	2
GATA2	MSX1	0
GATA3	ELMOD2	1
ELMOD2	GATA3	2
GATA2	MALT1	0
GATA3	GATA6	1
GATA6	GATA3	2
GATA2	PROM1	0
GATA3	TEAD4	1
TEAD4	GATA3	2
GATA2	SNX14	0
GATA3	MME	1
MME	GATA3	2
GATA2	C3orf14	0
GATA3	BMP4	1
BMP4	GATA3	2
GATA3	CEP85L	0
GATA3	BTBD10	1
BTBD10	GATA3	2
GATA3	TDP2	0
GATA3	DLC1	1
DLC1	GATA3	2
GATA3	SLC35F1	0
GATA3	BTG2	1
BTG2	GATA3	2
GATA3	ETV3	0
GATA3	ZNF165	1
ZNF165	GATA3	2
GATA3	MRPS35	0
GATA3	DAB2	1
DAB2	GATA3	2
GATA3	LZTS1	0
GATA3	ANKRD1	1
ANKRD1	GATA3	2
GATA3	PRKACB	0
GATA3	POLR2G	1
POLR2G	GATA3	2
GATA3	SNRPD1	0
GATA3	VWA5A	1
VWA5A	GATA3	2
GATA3	CA14	0
GATA3	MECOM	1
MECOM	GATA3	2
GATA3	ANKMY2	0
GATA3	NR3C1	1
NR3C1	GATA3	2
GATA3	SUPT7L	0
GATA3	NHLH2	1
NHLH2	GATA3	2
GATA3	LIN28A	0
GATA3	BMPR1A	1
BMPR1A	GATA3	2
GATA3	SLC19A2	0
GATA3	TCF4	1
TCF4	GATA3	2
GATA3	ABLIM1	0
GATA3	BCAR3	1
BCAR3	GATA3	2
GATA3	LRRCC1	0
GATA3	SYNE2	1
SYNE2	GATA3	2
GATA3	RXRG	0
GATA3	PLAGL1	1
PLAGL1	GATA3	2
GATA3	EHMT2	0
GATA3	SMAD5	1
SMAD5	GATA3	2
GATA3	WWP1	0
GATA3	CAMK2D	1
CAMK2D	GATA3	2
GATA3	TRIP13	0
GATA3	RNF19A	1
RNF19A	GATA3	2
GATA3	ANKRD13C	0
GATA3	ST8SIA1	1
ST8SIA1	GATA3	2
GATA3	AMN1	0
GATA3	PPP1R9A	1
PPP1R9A	GATA3	2
GATA3	NPM1	0
GATA3	HSD17B11	1
HSD17B11	GATA3	2
GATA3	WDR3	0
GATA3	TRIM22	1
TRIM22	GATA3	2
GATA3	ILF3	0
GATA3	CREB3L2	1
CREB3L2	GATA3	2
GATA3	DYNC1I1	0
GATA3	TLE2	1
TLE2	GATA3	2
GATA3	LEF1	0
GATA3	ST3GAL6	1
ST3GAL6	GATA3	2
GATA3	ANKMY2	0
GATA3	JMJD1C	1
JMJD1C	GATA3	2
GATA3	E2F7	0
GATA3	SEMA3E	1
SEMA3E	GATA3	2
GATA3	LMX1B	0
GATA3	PALLD	1
PALLD	GATA3	2
GATA3	MRPS35	0
GATA3	ZNF587	1
ZNF587	GATA3	2
GATA3	ELL2	0
GATA3	RALB	1
RALB	GATA3	2
GATA3	ELAVL2	0
GATA3	HMGA1	1
HMGA1	GATA3	2
GATA3	DYNC2LI1	0
GATA3	MYBL2	1
MYBL2	GATA3	2
GATA3	MANEA	0
GATA3	RGS5	1
RGS5	GATA3	2
GATA3	FOXN3	0
GATA3	ZNF202	1
ZNF202	GATA3	2
GATA3	ALPK2	0
GATA3	MCCC1	1
MCCC1	GATA3	2
GATA3	TADA1	0
GATA3	BAMBI	1
BAMBI	GATA3	2
GATA3	NUSAP1	0
GATA3	ZFHX3	1
ZFHX3	GATA3	2
GATA3	PPM1H	0
GATA3	LMO2	1
LMO2	GATA3	2
GATA3	DDAH1	0
GATA3	CCKBR	1
CCKBR	GATA3	2
GATA3	ZNF585B	0
GATA3	CCDC141	1
CCDC141	GATA3	2
GATA3	TGFB1I1	0
GATA3	SERPINE2	1
SERPINE2	GATA3	2
GATA3	CDC7	0
GATA3	B4GALT4	1
B4GALT4	GATA3	2
GATA3	GTF2H2	0
GATA3	KLHL4	1
KLHL4	GATA3	2
GATA3	RXRG	0
GATA3	DNMT3A	1
DNMT3A	GATA3	2
GATA3	RPP40	0
GATA3	EPHA4	1
EPHA4	GATA3	2
GATA3	WDHD1	0
GATA3	SIPA1L2	1
SIPA1L2	GATA3	2
GATA3	LEF1	0
GATA3	CLDN10	1
CLDN10	GATA3	2
GATA3	STK38L	0
GATA3	NTS	1
NTS	GATA3	2
GATA3	RAD51	0
GATA4	CCDC141	1
CCDC141	GATA4	2
GATA3	GAD1	0
GATA4	ANKRD1	1
ANKRD1	GATA4	2
GATA3	PENK	0
GATA4	VWA5A	1
VWA5A	GATA4	2
GATA3	TMSB15B	0
GATA4	C4orf46	1
C4orf46	GATA4	2
GATA3	TCOF1	0
GATA4	COLEC12	1
COLEC12	GATA4	2
GATA3	MYOF	0
GATA4	RGS5	1
RGS5	GATA4	2
GATA3	PER3	0
GATA4	MPHOSPH9	1
MPHOSPH9	GATA4	2
GATA3	ANKRD50	0
GATA4	SRSF1	1
SRSF1	GATA4	2
GATA3	EPB41L3	0
GATA4	ILF3	1
ILF3	GATA4	2
GATA3	SOX17	0
GATA4	ALPK2	1
ALPK2	GATA4	2
GATA3	KLHL12	0
GATA4	TEAD4	1
TEAD4	GATA4	2
GATA3	CUL1	0
GATA4	RAI14	1
RAI14	GATA4	2
GATA3	NUAK1	0
GATA4	SMAD5	1
SMAD5	GATA4	2
GATA3	RNF138	0
GATA4	GATA6	1
GATA6	GATA4	2
GATA3	RAI14	0
GATA4	SMARCD3	1
SMARCD3	GATA4	2
GATA3	ID3	0
GATA4	DAB2	1
DAB2	GATA4	2
GATA3	LPGAT1	0
GATA4	BTBD10	1
BTBD10	GATA4	2
GATA4	CER1	0
GATA4	CEP85L	1
CEP85L	GATA4	2
GATA4	TDRD7	0
GATA4	KHSRP	1
KHSRP	GATA4	2
GATA4	SLC19A2	0
GATA4	ANXA3	1
ANXA3	GATA4	2
GATA4	ETS1	0
GATA4	HIF1A	1
HIF1A	GATA4	2
GATA4	MRPS30	0
GATA4	TNC	1
TNC	GATA4	2
GATA4	MAGI3	0
GATA4	MECOM	1
MECOM	GATA4	2
GATA4	PRIM1	0
GATA4	ALCAM	1
ALCAM	GATA4	2
GATA4	SNX14	0
GATA4	TCF4	1
TCF4	GATA4	2
GATA4	CA2	0
GATA4	BTF3	1
BTF3	GATA4	2
GATA4	ANKRD50	0
GATA4	PAM	1
PAM	GATA4	2
GATA4	TADA1	0
GATA4	ST8SIA1	1
ST8SIA1	GATA4	2
GATA4	LMO3	0
GATA4	SLC39A8	1
SLC39A8	GATA4	2
GATA4	SKIL	0
GATA4	ANGPT2	1
ANGPT2	GATA4	2
GATA4	ABLIM1	0
GATA4	PLAGL1	1
PLAGL1	GATA4	2
GATA4	LUM	0
GATA4	TTK	1
TTK	GATA4	2
GATA4	RUVBL2	0
GATA4	AIP	1
AIP	GATA4	2
GATA4	EHMT2	0
GATA4	KIAA1324L	1
KIAA1324L	GATA4	2
GATA4	WWTR1	0
GATA4	NCOA6	1
NCOA6	GATA4	2
GATA4	TRIP13	0
GATA4	DMBX1	1
DMBX1	GATA4	2
GATA4	ANKZF1	0
GATA4	NOC3L	1
NOC3L	GATA4	2
GATA4	ANKRD26	0
GATA4	ODC1	1
ODC1	GATA4	2
GATA4	NPM1	0
GATA4	ZNF202	1
ZNF202	GATA4	2
GATA4	WDR5	0
GATA4	CALB1	1
CALB1	GATA4	2
GATA4	IRF1	0
GATA4	ST3GAL6	1
ST3GAL6	GATA4	2
GATA4	DUSP4	0
GATA4	RIN2	1
RIN2	GATA4	2
GATA4	LGR5	0
GATA4	SAMD3	1
SAMD3	GATA4	2
GATA4	ANKRD6	0
GATA4	HESX1	1
HESX1	GATA4	2
GATA4	E2F4	0
GATA4	PER3	1
PER3	GATA4	2
GATA4	LRAT	0
GATA6	RGS5	1
RGS5	GATA6	2
GATA4	MRPS30	0
GATA6	C4orf46	1
C4orf46	GATA6	2
GATA4	ELL2	0
GATA6	TEAD4	1
TEAD4	GATA6	2
GATA4	ELAVL2	0
GATA6	RGPD2	1
RGPD2	GATA6	2
GATA4	DYNC2LI1	0
GATA6	CCDC141	1
CCDC141	GATA6	2
GATA4	MAPK10	0
GATA6	CEP85L	1
CEP85L	GATA6	2
GATA4	FOXK1	0
GATA6	ANKRD1	1
ANKRD1	GATA6	2
GATA4	AMN1	0
GATA6	VWA5A	1
VWA5A	GATA6	2
GATA4	TBC1D4	0
GATA6	COLEC12	1
COLEC12	GATA6	2
GATA4	NUP54	0
GATA6	PLAGL1	1
PLAGL1	GATA6	2
GATA4	PPM1H	0
GATA6	BTBD10	1
BTBD10	GATA6	2
GATA4	DDAH1	0
GATA6	SLC39A8	1
SLC39A8	GATA6	2
GATA4	ZNF587	0
GATA6	HIF1A	1
HIF1A	GATA6	2
GATA4	TGFBR3	0
GATA6	TNC	1
TNC	GATA6	2
GATA4	CDC7	0
GATA6	ST8SIA1	1
ST8SIA1	GATA6	2
GATA4	GTF2H2	0
GATA6	SMARCD3	1
SMARCD3	GATA6	2
GATA4	RUVBL2	0
GATA6	FOXP1	1
FOXP1	GATA6	2
GATA6	CEP290	0
GATA6	CALB1	1
CALB1	GATA6	2
GATA6	TCOF1	0
GATA6	DMBX1	1
DMBX1	GATA6	2
GATA6	SLA2	0
GATA6	NCOA6	1
NCOA6	GATA6	2
GATA6	ETS1	0
GATA6	ZNF202	1
ZNF202	GATA6	2
GATA6	MRPL1	0
GATA6	ALPK2	1
ALPK2	GATA6	2
GATA6	MAGI3	0
HAND2	CBFA2T2	1
CBFA2T2	HAND2	2
GATA6	PRICKLE1	0
HAND2	ALPK2	1
ALPK2	HAND2	2
GATA6	SNRPD1	0
HAND2	CDK6	1
CDK6	HAND2	2
GATA6	BUB1B	0
HAND2	NR3C1	1
NR3C1	HAND2	2
GATA6	ANKRD26	0
JUND	STAT3	1
STAT3	JUND	2
GATA6	SYNC	0
JUND	ZNF165	1
ZNF165	JUND	2
GATA6	LMO3	0
JUND	TEAD1	1
TEAD1	JUND	2
GATA6	SKIL	0
JUND	TRIP6	1
TRIP6	JUND	2
GATA6	ABLIM1	0
JUND	VIM	1
VIM	JUND	2
GATA6	LZTS1	0
JUND	MCM4	1
MCM4	JUND	2
GATA6	RUVBL2	0
JUND	NFAT5	1
NFAT5	JUND	2
GATA6	EGR1	0
JUND	ZKSCAN1	1
ZKSCAN1	JUND	2
GATA6	WWP1	0
JUND	KAT6A	1
KAT6A	JUND	2
GATA6	TRIM33	0
JUND	RGPD2	1
RGPD2	JUND	2
GATA6	ANKRD50	0
JUND	CAP2	1
CAP2	JUND	2
GATA6	ANKMY2	0
JUND	DNMT1	1
DNMT1	JUND	2
GATA6	NPM1	0
JUND	ANKRD1	1
ANKRD1	JUND	2
HAND2	CENPK	0
JUND	CHEK2	1
CHEK2	JUND	2
HAND2	TDP2	0
JUND	NFYB	1
NFYB	JUND	2
HAND2	SLC35F1	0
JUND	ZNF219	1
ZNF219	JUND	2
HAND2	ESRP1	0
JUND	KLHL12	1
KLHL12	JUND	2
JUND	CLDN10	0
JUND	CAMK2D	1
CAMK2D	JUND	2
JUND	SYNE2	0
JUND	MIA3	1
MIA3	JUND	2
JUND	SH3RF1	0
JUND	MAFF	1
MAFF	JUND	2
JUND	EXO1	0
JUND	SUPT7L	1
SUPT7L	JUND	2
JUND	MLLT6	0
JUND	RAI14	1
RAI14	JUND	2
JUND	LRRCC1	0
JUND	POLR1A	1
POLR1A	JUND	2
JUND	POLR2K	0
JUND	EPCAM	1
EPCAM	JUND	2
JUND	SMARCD3	0
JUND	NDC80	1
NDC80	JUND	2
JUND	BUB1B	0
JUND	CENPK	1
CENPK	JUND	2
JUND	ANKZF1	0
JUND	RBPJ	1
RBPJ	JUND	2
JUND	STK17B	0
JUND	ID1	1
ID1	JUND	2
JUND	LIPG	0
JUND	NUP54	1
NUP54	JUND	2
JUND	SH3RF1	0
JUND	ACOX3	1
ACOX3	JUND	2
JUND	ABCA1	0
JUND	C4orf46	1
C4orf46	JUND	2
JUND	LRIG3	0
JUND	UTP18	1
UTP18	JUND	2
JUND	RORB	0
JUND	PNPLA8	1
PNPLA8	JUND	2
JUND	ELMOD2	0
JUND	NOL11	1
NOL11	JUND	2
JUND	WNT5A	0
JUND	RNPS1	1
RNPS1	JUND	2
JUND	TRERF1	0
JUND	TP53	1
TP53	JUND	2
JUND	APBB1	0
JUND	ANKMY2	1
ANKMY2	JUND	2
JUND	ANKRD28	0
JUND	ZNF512	1
ZNF512	JUND	2
JUND	NKX3-1	0
JUND	EWSR1	1
EWSR1	JUND	2
JUND	WDR3	0
JUND	PSIP1	1
PSIP1	JUND	2
JUND	ITM2A	0
JUND	MRPL1	1
MRPL1	JUND	2
JUND	DYNC2LI1	0
JUND	MRPS30	1
MRPS30	JUND	2
JUND	LIFR	0
JUND	JMJD1C	1
JMJD1C	JUND	2
JUND	ANKZF1	0
JUND	MCC	1
MCC	JUND	2
JUND	EHMT2	0
JUND	ILF2	1
ILF2	JUND	2
JUND	LMO3	0
JUND	PPT2	1
PPT2	JUND	2
JUND	MLLT6	0
JUND	KIF15	1
KIF15	JUND	2
JUND	EMB	0
JUND	HCFC1	1
HCFC1	JUND	2
JUND	EMB	0
JUND	ABLIM1	1
ABLIM1	JUND	2
JUND	ECI2	0
JUND	FBXO34	1
FBXO34	JUND	2
JUND	MAGI3	0
JUND	VWA5A	1
VWA5A	JUND	2
JUND	FZD5	0
JUND	RFC3	1
RFC3	JUND	2
JUND	AMIGO2	0
JUND	SRSF2	1
SRSF2	JUND	2
JUND	STK3	0
JUND	NDUFC2-KCTD14	1
NDUFC2-KCTD14	JUND	2
JUND	NRIP1	0
JUND	DNAJC2	1
DNAJC2	JUND	2
JUND	POLR2F	0
JUND	TRUB1	1
TRUB1	JUND	2
JUND	DDHD2	0
JUND	MRPS35	1
MRPS35	JUND	2
JUND	ZNF488	0
JUND	HOMER1	1
HOMER1	JUND	2
JUND	TEAD4	0
JUND	CREB3L2	1
CREB3L2	JUND	2
JUND	CD9	0
JUND	RFXANK	1
RFXANK	JUND	2
JUND	GYPE	0
JUND	ZNF764	1
ZNF764	JUND	2
JUND	RORB	0
JUND	AFF1	1
AFF1	JUND	2
JUND	RIN2	0
JUND	MBIP	1
MBIP	JUND	2
JUND	VPS54	0
JUND	POLR1B	1
POLR1B	JUND	2
JUND	LIFR	0
JUND	NUAK1	1
NUAK1	JUND	2
JUND	STC1	0
JUND	POLR2A	1
POLR2A	JUND	2
JUND	PRIM1	0
JUND	TJP2	1
TJP2	JUND	2
JUND	GINS2	0
JUND	SNRPB	1
SNRPB	JUND	2
JUND	PBXIP1	0
JUND	TFB2M	1
TFB2M	JUND	2
JUND	TLE2	0
JUND	DDX54	1
DDX54	JUND	2
JUND	SYNE2	0
JUND	RAD51AP1	1
RAD51AP1	JUND	2
JUND	MXD4	0
JUND	C3orf14	1
C3orf14	JUND	2
JUND	PCDH10	0
JUND	FLRT3	1
FLRT3	JUND	2
JUND	APC	0
JUND	CTNNB1	1
CTNNB1	JUND	2
JUND	ERCC6L	0
JUND	ANXA3	1
ANXA3	JUND	2
JUND	SNX14	0
JUND	VAMP7	1
VAMP7	JUND	2
JUND	LEF1	0
JUND	MEIS1	1
MEIS1	JUND	2
JUND	CYP1B1	0
JUND	LGALSL	1
LGALSL	JUND	2
JUND	NR0B1	0
JUND	ENO1	1
ENO1	JUND	2
JUND	RBBP8	0
JUND	PHB2	1
PHB2	JUND	2
JUND	PROM1	0
JUND	ARID3B	1
ARID3B	JUND	2
JUND	ISL1	0
JUND	CDCA7L	1
CDCA7L	JUND	2
JUND	LMO3	0
JUND	ELL2	1
ELL2	JUND	2
JUND	MYBBP1A	0
JUND	TFE3	1
TFE3	JUND	2
JUND	SLCO2A1	0
JUND	SNRPD1	1
SNRPD1	JUND	2
JUND	NEDD9	0
JUND	ASB9	1
ASB9	JUND	2
JUND	KIF23	0
JUND	GTF2H2	1
GTF2H2	JUND	2
JUND	MITF	0
JUND	SF1	1
SF1	JUND	2
JUND	ANKZF1	0
JUND	TDP2	1
TDP2	JUND	2
JUND	ARHGAP42	0
JUND	MDM4	1
MDM4	JUND	2
JUND	RBBP8	0
JUND	FBXO28	1
FBXO28	JUND	2
JUND	ZNF280B	0
JUND	BAG3	1
BAG3	JUND	2
JUND	PDCD11	0
JUND	DAAM1	1
DAAM1	JUND	2
JUND	KIF23	0
JUND	MAML3	1
MAML3	JUND	2
JUND	CTSK	0
JUND	SLC36A4	1
SLC36A4	JUND	2
JUND	MPHOSPH9	0
JUND	SKIL	1
SKIL	JUND	2
JUND	ZNF239	0
JUND	FER	1
FER	JUND	2
JUND	SLA2	0
JUND	YPEL5	1
YPEL5	JUND	2
JUND	NIPSNAP3A	0
JUND	CRABP2	1
CRABP2	JUND	2
JUND	TEAD4	0
JUND	ILF3	1
ILF3	JUND	2
JUND	EMB	0
JUND	UTP15	1
UTP15	JUND	2
JUND	NAP1L3	0
JUND	SRSF1	1
SRSF1	JUND	2
JUND	ZBTB2	0
JUND	DLC1	1
DLC1	JUND	2
JUND	OTX2	0
JUND	ANKRD13C	1
ANKRD13C	JUND	2
JUND	MAGI3	0
JUND	MAFG	1
MAFG	JUND	2
JUND	FOXF1	0
JUND	TRIP11	1
TRIP11	JUND	2
JUND	NONO	0
JUND	PA2G4	1
PA2G4	JUND	2
JUND	ZDHHC21	0
JUND	TNC	1
TNC	JUND	2
JUND	AES	0
JUND	ZNF589	1
ZNF589	JUND	2
JUND	SMARCC1	0
JUND	HNRNPD	1
HNRNPD	JUND	2
JUND	SPPL2A	0
JUND	SLC35A3	1
SLC35A3	JUND	2
JUND	TLR4	0
JUND	RUVBL1	1
RUVBL1	JUND	2
JUND	SEMA3E	0
JUND	TMF1	1
TMF1	JUND	2
JUND	SOX7	0
JUND	CHAF1A	1
CHAF1A	JUND	2
JUND	NEDD9	0
JUND	RUVBL2	1
RUVBL2	JUND	2
JUND	NUCB2	0
JUND	ZBTB10	1
ZBTB10	JUND	2
JUND	LIMCH1	0
JUND	TCF4	1
TCF4	JUND	2
JUND	ATG4C	0
JUND	HMGA1	1
HMGA1	JUND	2
JUND	TGFB1I1	0
JUND	TRAPPC8	1
TRAPPC8	JUND	2
JUND	OAS1	0
JUND	TBX3	1
TBX3	JUND	2
JUND	DLGAP5	0
JUND	XRN1	1
XRN1	JUND	2
JUND	MXD4	0
JUND	ITGA5	1
ITGA5	JUND	2
JUND	MEX3C	0
JUND	RRN3	1
RRN3	JUND	2
JUND	HOPX	0
JUND	WDHD1	1
WDHD1	JUND	2
JUND	HDAC9	0
JUND	KAT7	1
KAT7	JUND	2
JUND	NIPSNAP3A	0
JUND	MCM7	1
MCM7	JUND	2
JUND	PLAU	0
JUND	GATA3	1
GATA3	JUND	2
JUND	PGR	0
JUND	EEF1A1	1
EEF1A1	JUND	2
JUND	LZTS1	0
JUND	ZNF398	1
ZNF398	JUND	2
JUND	ANKZF1	0
JUND	PAM	1
PAM	JUND	2
JUND	ELMOD2	0
JUND	SAP18	1
SAP18	JUND	2
JUND	DACH1	0
JUND	TRAF6	1
TRAF6	JUND	2
JUND	PBX1	0
JUND	PALLD	1
PALLD	JUND	2
JUND	TEAD4	0
JUND	CITED2	1
CITED2	JUND	2
JUND	SNX14	0
JUND	WWP1	1
WWP1	JUND	2
JUND	SNX14	0
JUND	PREPL	1
PREPL	JUND	2
JUND	SPP1	0
JUND	NUP35	1
NUP35	JUND	2
JUND	EXO1	0
JUND	IFI16	1
IFI16	JUND	2
JUND	SUPT16H	0
JUND	CPE	1
CPE	JUND	2
JUND	PROM1	0
JUND	ASXL1	1
ASXL1	JUND	2
JUND	BMPR1A	0
JUND	APBB2	1
APBB2	JUND	2
JUND	ALPK2	0
JUND	CSDE1	1
CSDE1	JUND	2
JUND	AKAP2	0
JUND	BTG2	1
BTG2	JUND	2
JUND	SFMBT1	0
JUND	STK38L	1
STK38L	JUND	2
JUND	ETV1	0
JUND	NAA15	1
NAA15	JUND	2
JUND	CCDC141	0
JUND	GATM	1
GATM	JUND	2
JUND	PLAU	0
JUND	PHLDB2	1
PHLDB2	JUND	2
JUND	HAS2	0
JUND	NOC3L	1
NOC3L	JUND	2
JUND	BCL11A	0
JUND	TRIM28	1
TRIM28	JUND	2
JUND	COMMD10	0
JUND	MCCC1	1
MCCC1	JUND	2
JUND	NFE2L3	0
JUND	ZNF142	1
ZNF142	JUND	2
JUND	CTBP1	0
JUND	E2F4	1
E2F4	JUND	2
JUND	FOXH1	0
JUND	ZRANB2	1
ZRANB2	JUND	2
JUND	RIN2	0
JUND	RBFOX2	1
RBFOX2	JUND	2
JUND	LUM	0
JUND	DCLK1	1
DCLK1	JUND	2
JUND	GRHL1	0
JUND	DTL	1
DTL	JUND	2
JUND	MATN3	0
JUND	REV3L	1
REV3L	JUND	2
JUND	ANGPT2	0
JUND	U2AF1	1
U2AF1	JUND	2
JUND	KDELR3	0
JUND	PDLIM3	1
PDLIM3	JUND	2
JUND	LHX1	0
JUND	CCNA2	1
CCNA2	JUND	2
JUND	DEDD2	0
JUND	AFF4	1
AFF4	JUND	2
JUND	CBR1	0
JUND	ETV4	1
ETV4	JUND	2
JUND	TRDN	0
JUND	ETV3	1
ETV3	JUND	2
JUND	MYCN	0
JUND	RTKN2	1
RTKN2	JUND	2
JUND	DPH2	0
JUND	CXXC1	1
CXXC1	JUND	2
JUND	PER3	0
JUND	SRSF3	1
SRSF3	JUND	2
JUND	SPP1	0
JUND	FARSB	1
FARSB	JUND	2
JUND	AMIGO2	0
JUND	ARID5B	1
ARID5B	JUND	2
JUND	ALYREF	0
JUND	ZNF24	1
ZNF24	JUND	2
JUND	COL4A1	0
JUND	GDAP1	1
GDAP1	JUND	2
JUND	RNF13	0
JUND	SEMA6A	1
SEMA6A	JUND	2
JUND	COMMD10	0
JUND	APEX1	1
APEX1	JUND	2
JUND	RBBP8	0
JUND	KIF21A	1
KIF21A	JUND	2
JUND	PRTG	0
JUND	CCDC138	1
CCDC138	JUND	2
JUND	NLGN4X	0
JUND	RNF19A	1
RNF19A	JUND	2
JUND	ECI2	0
JUND	CEP55	1
CEP55	JUND	2
JUND	ZIC2	0
JUND	CCPG1	1
CCPG1	JUND	2
JUND	SNX14	0
JUND	PLAGL2	1
PLAGL2	JUND	2
JUND	NCAPG	0
JUND	SMAD5	1
SMAD5	JUND	2
JUND	EHMT2	0
JUND	FN1	1
FN1	JUND	2
JUND	POLR2I	0
JUND	STAT2	1
STAT2	JUND	2
JUND	KLF5	0
JUND	ALCAM	1
ALCAM	JUND	2
JUND	OTX2	0
JUND	RBM14	1
RBM14	JUND	2
JUND	GRHL1	0
JUND	ZNF83	1
ZNF83	JUND	2
JUND	PLK2	0
JUND	POLB	1
POLB	JUND	2
