	Fli1	Eklf	Scl	Pu1	Gfi1	EgrNab	cJun	Gata1	Cebpa	Fog1	Gata2
E7_6	0.7466556188645862	0.8783843202919351	0.634018641485994	0.25000834483607404	0.5751367927325564	0.13700272015194348	0.9253107803728722	0.7965462247664241	0.13716454054572566	0.8840944164968657	0.44875465626231786
E7_9	0.6235128714221538	0.8358502506470851	0.6293626279153992	0.28920327046607003	0.5147141387865364	0.230215997082072	0.9676084831841189	0.6446466046662632	0.19705610988380667	0.8447491283101252	0.3928157227911041
E7_12	0.523555587370531	0.7824350232012416	0.6229421650002911	0.35923167546456897	0.6907905284719332	0.3440203034150764	0.9720345462761076	0.5970933177191624	0.2544472154382685	0.7905767950810713	0.6854996073723707
E7_15	0.4592134738855453	0.7192441510521723	0.4821334170242215	0.4397911518376271	0.7444846909145626	0.3840167175804939	0.9815521504085908	0.5561499975211547	0.3135500566565708	0.7242869191623122	0.5156421355990961
E7_18	0.481705796859406	0.6606779756028236	0.34440741258751995	0.4857136246859222	0.5137708404191961	0.4522578910645696	0.9802086537577523	0.4784040964618954	0.3717960927686999	0.6689009432596976	0.5760101426448845
E7_21	0.4130352005507413	0.6013238689006258	0.2570401498390791	0.5452981086297356	0.09897727806776822	0.3306773656984156	0.9864926561758928	0.4930144010775482	0.4288829361830584	0.6012945487235177	0.7613507049363754
E7_24	0.3577535345607333	0.5290659927544062	0.19393254039682184	0.6335200867235944	0.4028982925949181	0.4979619142197325	0.9856720237750042	0.4720312239959915	0.4865156061060939	0.5220276380158492	0.7945968783897536
E7_27	0.31937242708785235	0.4618280288068904	0.13550720156672094	0.6992800517624065	0.2722453635815313	0.5770094556240505	0.9878475687883772	0.3758725717969239	0.5471597613908321	0.4439557246404969	0.674707846682792
E7_30	0.3090591285583906	0.3918089325981461	0.11008868879445348	0.7815732364024295	0.003254288103081709	0.7764686493386188	0.9879040996371224	0.3767857054116111	0.6031312221066877	0.36949063393868986	0.15481388143273905
E7_33	0.31041511144333284	0.3377718692844574	0.0317699993021587	0.8049028426899802	0.23480088639662436	0.7774722795899508	0.9769088497492618	0.2520096732699487	0.6538190741173326	0.3142852939959368	0.20648445966586315
E7_36	0.21095594753943706	0.27233370552818104	0.005909194251929993	0.8665442445039687	0.20508827035541427	0.7171636316739765	0.9931238969548613	0.2544250316501859	0.7040978833908621	0.2478064754014393	0.09107864749965776
E7_39	0.2372653891719322	0.20955220926210927	0.03754023005398812	0.9213238993382376	0.5870345466163099	0.8154267283188483	0.9878695526706986	0.2379972791512729	0.7515008281945779	0.18145563120303745	0.0019877950900945205
E7_42	0.17581744057084778	0.16074639611724345	0.042009803046747965	0.9466402987119196	0.7258587493134008	0.5904360226234481	0.9958200266775188	0.14658085606072996	0.7995576951073192	0.13504884352256913	0.005362696691586836
E7_45	0.18879046135253014	0.11125563670575116	0.0903426301395657	0.9786610667759844	0.7104577307787053	0.5508352581523748	0.9736921927952452	0.15213072444519146	0.8431106475547124	0.08772535929780809	0.014624497760542116
E7_48	0.1904195391848132	0.06838260639828146	0.03621750282453483	0.99578930620257	0.6006586745750655	0.6437996071089571	0.9732006041144012	0.1262138354502427	0.8862627522593407	0.04657016374956282	0.0051443896092479
E7_51	0.130811263496941	0.045007389993005936	0.035810290030155546	0.9771842885730976	0.840276541009473	0.8224737121483578	0.9738976803768628	0.09501437627039097	0.9170752693586998	0.02997424059480414	0.02364690103455317
E7_54	0.04449301359168531	0.03248411334728992	0.00019632639375239563	0.9541686481096062	0.5132473285503701	0.9175840365092068	0.9918431785047926	0.06464356764322292	0.9496269932359309	0.025663657802821725	0.1359158010914545
E7_57	0.05935486625918954	0.013470703981224451	0.0001744037939974527	0.9750738937426678	0.399884010041462	0.9738895873733684	0.9990478335964302	0.023544402385260132	0.9778252976160144	0.0093334767935099	0.01788327441875992
E8_3	0.8779071228160129	0.8259412187369736	0.7992035842138109	0.4574472400521127	0.22002957592723796	0.2519070884810701	0.2890974340941712	0.802501507696547	0.0980635567683148	0.8048383080677044	0.48684839047924494
E8_6	0.6253930510941146	0.6752174477544756	0.8046645892902644	0.7067602355728076	0.26308312305869513	0.4802025915110546	0.09851591851835542	0.8293923129716773	0.1920799119840925	0.6345204132981308	0.02835437559436691
E8_9	0.5401301741345713	0.5604946744512953	0.6222080975113337	0.7940695044538153	0.3061484660518881	0.5534887478399674	0.06408808733267941	0.7721756262771226	0.2736494867197347	0.5159833553238573	0.08260905045651491
E8_12	0.4960092945933819	0.4712892224863866	0.4945766475965904	0.8342663190575463	0.685951434922592	0.7008658963641418	0.01571146484248179	0.6140656966731833	0.3471237501957011	0.4272962008797907	0.2581362255941839
E8_15	0.4396002213205592	0.3939929547070217	0.4414352568815267	0.8610690658744127	0.7605355375741816	0.7112148821803371	0.025779113879831075	0.5554477511922769	0.41462200615477857	0.3546681536671501	0.3844694843860573
E8_18	0.33590216361965225	0.3349818596357885	0.3915091386972141	0.8650276730128064	0.6163690592757078	0.7768552105241244	0.03189224037421545	0.4903867699628122	0.4743775399472176	0.3049083026013441	0.0067131966894422345
E8_21	0.20202416479585866	0.28292040701657456	0.2895331595037495	0.8810426606725033	0.6596782914304619	0.9118982799782744	0.038074860343340414	0.33641606779662553	0.5345124370980471	0.2592661623588502	0.003240589880652552
E8_24	0.16949035295666018	0.2486558919302625	0.3630642674551499	0.8550134910498951	0.2073706749231114	0.9178563113103684	0.03518576260020281	0.2495906678653564	0.5870978484118592	0.235887728679988	0.1508972215794843
E8_27	0.14915298087629214	0.20661726689131973	0.2251661200471267	0.8831689522505185	0.418180141668604	0.9668633810862272	0.034514601046276835	0.1884892342087094	0.6377370611186096	0.20013665587598012	0.018586650702316656
E8_30	0.0821018365890176	0.16826514326232714	0.2639231747033545	0.9272530275789505	0.5620082864853237	0.9266232620068888	0.02734273798425925	0.11176534069657304	0.6857205148163606	0.1614883992171964	0.012271812449207609
E8_33	0.09516887080310107	0.13554116894976292	0.06906483289169038	0.9472150369429256	0.6004300872348223	0.9719015263423292	0.03538427250674408	0.11687249000714788	0.7288386206736137	0.12677042574928515	0.050686465311325486
E8_36	0.04395385726841258	0.1051186052926166	0.06210423642624401	0.9643900101740042	0.48876992540915204	0.9733717678753502	0.031149190210238323	0.16353133684361398	0.7678482489891872	0.09667026421530107	0.016201135129929416
E8_39	0.03479913019742364	0.08111731505897833	0.04388074514744442	0.9764516201794812	0.4422939722718664	0.94261811677307	0.02342929106375127	0.1346338042024111	0.8104610895549303	0.07198682351587253	0.01544998845523711
E8_42	0.008911556723067841	0.061857542934760174	0.035889077393260395	0.9808862888511678	0.6692351169417429	0.8916390841829301	0.03213329384528636	0.07139106641243917	0.8449056460386275	0.05288196756841362	0.11786689311857165
E8_45	0.025860708980509774	0.04707428276509438	0.00264159100140204	0.987744006548606	0.8182688408760745	0.8675578383851968	0.03217712385442866	0.07456340065711686	0.8762352291158675	0.037739428620725504	0.09268450717443404
E8_48	0.04503540430852017	0.03363971703028743	0.0007104332596840284	0.9991330600234004	0.8547265556402025	0.8900789274827464	0.02203171170031253	0.055017309848080495	0.9058860761679464	0.02568170398354428	0.0360309124333071
E8_51	0.0799035763884642	0.02254632313473296	0.00291111590145884	0.9913235541337324	0.7120868528552333	0.9168645503807568	0.03194566903288259	0.02710759358768374	0.9349305116149481	0.016547114421796967	0.015614962977066774
E8_54	0.07835819117847657	0.013527117153423321	0.00010333385090515776	0.99056168515217	0.4354217374491075	0.9831681462540508	0.01917030395596596	0.008967350762485784	0.9618195853237356	0.009348289038789096	0.1396587301007126
E8_57	0.061366141008791536	0.005920362718877447	0.005766740336622547	0.997446607189962	0.011407637780588115	0.980448311963984	0.011809026284487666	0.002213596620414724	0.9812221301587488	0.004013693725285893	0.09516037124144013
E9_3	0.8082841122661594	0.9102905086244434	0.9486344587610046	0.06849903247118634	0.7902954951771178	0.2582844614349712	0.7329349483427938	0.8008774021935008	0.06644280783631562	0.9281793070916494	0.10506992525206303
E9_6	0.6405826428359338	0.8624544223799699	0.7034022983996803	0.03860808274939593	0.8765348767319122	0.4473876674438319	0.9122065559106302	0.7429244471255332	0.11528637506184065	0.982186759966204	0.09263863014767187
E9_9	0.580467588217689	0.7992551220399652	0.7164198670793964	0.09136066027384307	0.6256517420432601	0.5865137701136259	0.9498889252647744	0.4320911164693108	0.16930708289713822	0.9874991191412812	0.010218140290222987
E9_12	0.4659254136166994	0.703467827989071	0.598425326838698	0.29420728130637	0.4175505750983379	0.6900485381590941	0.9679038283025692	0.3794661766692974	0.24058593310512624	0.8897485009328745	0.04549834028423956
E9_15	0.4050064209905862	0.6371380103301932	0.3866372106623992	0.32824955766811376	0.6727793199209695	0.7714035137755868	0.96174805311233	0.3127260901595736	0.2971787766904339	0.8385945619948579	0.15379495514927574
E9_18	0.31813034276770663	0.5520356566586313	0.36029116144408735	0.4891479193495818	0.4963826307078035	0.8293293770492891	0.9704319904802456	0.2444877034216482	0.3595399681617508	0.7352434797378499	0.05046435259071432
E9_21	0.3060515312249482	0.4497309047770081	0.20282771790750684	0.6864417738378195	0.4864226355998243	0.8663960307866748	0.9836703664584712	0.25411096085750345	0.4332923914315988	0.5789687063044441	0.06724492545242608
E9_24	0.297928515689824	0.3758922489387901	0.17130767917421585	0.7292824014259751	0.5823094743050007	0.8995164844594364	0.9817503183828392	0.2499112868251572	0.4989597939281358	0.4871616882250954	0.050058929422777565
E9_27	0.2933017398859749	0.3260681121371357	0.2246391490240336	0.7328000565142359	0.2882455265169162	0.9265722991244768	0.952601627687048	0.2595609821213664	0.5539197110081653	0.4280241190709589	0.8567339149854609
E9_30	0.2699659487715657	0.2768569295260997	0.15515918529408104	0.77827199446224	0.27160350864057003	0.942477341251391	0.9624089546775894	0.3209356286235862	0.6093974363660968	0.3607523737305279	0.1646355638827873
E9_33	0.2346814525417729	0.19712294855946785	0.10936869637943067	0.9136066604118216	0.06083278822409865	0.9484163602997964	0.9672251647469504	0.2759594975640923	0.6776739403618435	0.2378310097274801	0.011565009903652852
E9_36	0.1726887797484896	0.15314445752293154	0.1793971689614622	0.9303510769677372	0.35767587105386295	0.9601225996524962	0.9622091088038728	0.1672304918510451	0.7274443544334409	0.17874764240778754	0.031221581436895487
E9_39	0.14136999649004858	0.1100437734072684	0.2497360899940806	0.9521826579075072	0.09326713282745082	0.9695631067125914	0.966583146737408	0.1621051132057701	0.7813542467537572	0.11841137660178992	0.006784366722853019
E9_42	0.10396818361381688	0.0897132591158571	0.07291661127517164	0.9143856034338176	0.0907036849378626	0.986909403698064	0.9721536227339058	0.12602086823671949	0.8259121703402023	0.10282954096482894	0.09298369601501724
E9_45	0.04496652071942666	0.07622738328889757	0.05738248853451765	0.8646513244225906	0.18523483841332528	0.985236121359372	0.9831016582529644	0.14070014806300093	0.8568962748699893	0.10251788769232023	0.029274308400628
E9_48	0.047801154904876214	0.07982582844589607	0.017214316118875632	0.807966061474527	0.2833937338434941	0.9870491160601942	0.9832018409471924	0.10329518046052966	0.8785970702256337	0.12877903229600288	0.21697845659097095
E9_51	0.027409706442477692	0.0804776984773931	0.027240489331788652	0.7950513343731681	0.31276556720264503	0.990619579584308	0.9925847798964972	0.012763825065014393	0.9042540989762604	0.14166148096347336	0.2721833030308584
E9_54	0.026090698886249618	0.054255031421083504	0.008946031065894658	0.878795676546236	0.2768634752929736	0.9937607012731916	0.9861141217960436	0.047866301777390194	0.9364205927030318	0.10527329932317256	0.3957270863250487
E9_57	0.013087048955298568	0.01997866516374003	0.01861530274295876	0.9874030826333072	0.2097527337876184	0.998428181743688	0.9786045880951488	0.02271170050212391	0.9716733775471648	0.03644166321050934	0.005811842480320675
E10_3	0.8129050157119374	0.9383296829206724	0.7045637150641257	0.2942521162642894	0.6782506309483908	0.2357898765318507	0.2514905257449268	0.8298836617987906	0.06891627114595701	0.8709856816748505	0.14181172307401033
E10_6	0.8099970844899285	0.8621390123967597	0.7112103586741838	0.47474718647453396	0.4997198713403411	0.4223723690597123	0.07631998114187162	0.6593843629056365	0.14023062768807568	0.7517913949632015	0.18579757401107105
E10_9	0.8028998362030472	0.7899014404105732	0.6316858705203502	0.575207589553359	0.7534515451069926	0.5635577968272427	0.042822214714351284	0.4509500338726041	0.2096662362492822	0.6498678772921095	0.02274672459527224
E10_12	0.7050988403615125	0.7265452237135517	0.4705476911215089	0.6281019156978572	0.8092026146055434	0.6590803020651534	0.04063221863539476	0.42896023779880205	0.2704038404673054	0.5693144722048966	0.008132735028913228
E10_15	0.6303076372687247	0.6690035546385457	0.32595941346323537	0.6665081103732503	0.5829208097813283	0.7348953372935088	0.036525370134181785	0.37411556184049605	0.3341954937711133	0.5027064618235888	0.00338770759722187
E10_18	0.6747800002762692	0.5840648729432905	0.1966075646158501	0.7521189409035767	0.9825495678717242	0.7977837825337379	0.017376710705778325	0.281534325251362	0.4042760505781199	0.4209109519434571	0.04280010205619692
E10_21	0.6263054953760078	0.5051012569119472	0.10531928117347104	0.8058577771804829	0.6446703156085363	0.8467714370491171	0.03294889961150415	0.2870737784132049	0.4693036703472768	0.3503339541482933	0.004304545542115759
E10_24	0.4988981005880963	0.4340867515701293	0.014939559525479843	0.8453053831264479	0.7970631091507981	0.8861849998653211	0.03597244735110156	0.22862807912656025	0.5322268323972722	0.2922448979020356	0.1043985212959186
E10_27	0.4204108824985685	0.38591246286091	0.023296678129130964	0.8462140701810599	0.41835336051353655	0.9099469033165286	0.016563341577908	0.19028760525196306	0.585832111076985	0.2521396764801756	0.35883061636406755
E10_30	0.33919015729824914	0.3562998867893393	0.02843075003827045	0.8338016034935064	0.3977576705196415	0.9368839977817852	0.02720283106301362	0.19609213854871368	0.6270080508132533	0.22892788597131544	0.4459718163619083
E10_33	0.277403966898369	0.3129786809406198	0.0	0.854045374752714	0.3965957440837713	0.9453138093862741	0.013558112752346784	0.1841732383794862	0.6719294094120155	0.19802135843893096	0.005459908194801051
E10_36	0.2277889841639739	0.2631836734929593	0.013688586763964854	0.8988765215378339	0.4363242791440152	0.9574140716788916	0.026929204671102068	0.16391519650837266	0.7154380726386819	0.15994024523548453	0.00795577204721865
E10_39	0.21058226990637924	0.2064877124630978	0.06739694805585426	0.9444354084984008	0.3757302026848919	0.958175740456948	0.019018718791721415	0.1155209688188897	0.7660989557545658	0.1215534275962412	0.038353973512346685
E10_42	0.18607173418705267	0.1545677156269906	0.15545847504812926	0.9712737190757841	0.4023595648268327	0.970847754154288	0.02059943012606609	0.0714946688003298	0.8115044601391835	0.08738650648048328	5.2873434531758896e-05
E10_45	0.13860459219978807	0.12286012409679115	0.2355428062457792	0.9698963938784964	0.553758947241836	0.9519419609113864	0.03515275077423943	0.0761152598840308	0.8495777243171473	0.0684299228790774	0.1108445405955641
E10_48	0.11575414786583994	0.08974622445863899	0.3263990441112213	0.9709060890602629	0.6876479333156332	0.9710113372518302	0.02842907687521924	0.07072331964936464	0.8871259884369975	0.04938597787721462	0.12422824338665707
E10_51	0.06822247979797136	0.06536927016974536	0.26447417089146097	0.9737500810894326	0.21522372576180274	0.9924466063667429	0.02971449500949585	0.0434383909081526	0.9153811053503784	0.0357826357399492	0.07816484994039187
E10_54	0.045360431168673054	0.04279787577514072	0.28324419623239866	0.9835712365421098	0.13780435580627662	0.9986340895347532	0.010706154899026495	0.046741739627952285	0.9501520572911362	0.022348443899597576	0.03322489173081727
E10_57	0.011500545586925414	0.02080029335142956	0.2770330359561307	0.9931303942083924	0.21615784661887366	0.9821705984503624	0.003603858260646103	0.014825963382309596	0.9750937040076272	0.011073802419543654	0.04265547359865432
E11_3	0.7560138192605667	0.8728241145650902	0.6702527530775527	0.30700971845847674	0.6418773124988538	0.7359671961808064	0.2615783139856788	0.7484596122562437	0.08195251858362168	0.8268575970366937	0.002178917801400823
E11_6	0.7699942150687437	0.7541954537015136	0.5072300896426376	0.4818641743656818	0.6099767814540655	0.5435723795283529	0.07282125129260561	0.6926718225108921	0.16160940486967515	0.6916184927866311	0.08982028737476873
E11_9	0.9097785355076792	0.6425587864874477	0.25282374915431305	0.6198577435206566	0.8107007381943054	0.4096661983863436	0.025380142244391227	0.5505142500790806	0.2388069432313901	0.561897499512461	0.2372349368047485
E11_12	0.9620202167213262	0.5342313602009219	0.31772569729235944	0.7215309544190147	0.5022557137875061	0.31045608589992124	0.013465510256536715	0.43417819138299135	0.31918013893644304	0.4498551445390878	0.02948296869947486
E11_15	0.9384247722622022	0.4673341969165706	0.05246296564808802	0.7159252140894551	0.027086347502215027	0.2200291480203931	0.008981942480714456	0.30560441694036106	0.3828087246363547	0.3831969026015793	0.00838905369572452
E11_18	0.8227651320661096	0.3938618080316824	0.12212337816589472	0.7736962704445859	0.15564797017482598	0.1768941253846967	0.010583457107259059	0.19702641229664916	0.4495212463087927	0.31378578902885185	0.0414843554324259
E11_21	0.8124269205928808	0.3287014674849347	0.052084158591961936	0.8159093650578779	0.20589102341251173	0.14696661483172435	0.012322418005433605	0.20761851093188533	0.5115942440807001	0.2540031180465375	0.03388578698488623
E11_24	0.7577902715154651	0.2684526434819294	0.0691311874375218	0.8531001253535044	0.4457601458287599	0.10568164246536868	0.01732575649427774	0.2560851199953608	0.5712471349927558	0.2024656755832233	0.0018534598484732016
E11_27	0.6109188449922306	0.21556539581323653	0.020172862258229597	0.8934028788140779	0.492079364556246	0.09211486772687696	0.00805408450690955	0.19814774837334867	0.6259408424007045	0.15657387574420234	0.07722167234671823
E11_30	0.4992961780076693	0.1654224153448172	0.02515014152278366	0.9295813695285826	0.6603514357150482	0.06523919854095746	0.008989165667919055	0.0932574012031072	0.6798506090011345	0.11493440498504293	0.03477894447313575
E11_33	0.3696380098517109	0.13134226858282946	0.0018071967225313176	0.9165134864629858	0.29432935404930993	0.0348031532905637	0.015768316266152906	0.15848320439939131	0.7238343471515211	0.09171600892495868	0.0005170008644298169
E11_36	0.2372391330507642	0.10399517326600677	0.0008777082554378767	0.9258593371342496	0.5250972675977481	0.04001590222284373	0.009322699984954191	0.2532454779347517	0.7685071256735143	0.07066762282092139	0.009376581927897922
E11_39	0.1815448794665041	0.08917641640508793	0.00022237617844025507	0.9058248328522482	0.3878624639412059	0.021213269455028005	0.015584534880879653	0.26727459146200266	0.812228395304891	0.060285473079985816	0.014662771701657184
E11_42	0.0855629643276956	0.08225686993868675	0.013164918435415604	0.8840509458535764	0.3691279322166551	0.009227229184221392	0.014462502627915966	0.2673409537260358	0.8458956933128884	0.059415689653859426	0.04602703830047601
E11_45	0.03632160159136038	0.08516749496554975	0.003805603610783739	0.8452809712044471	0.4872710980725193	0.018089196949605518	0.014332332961744897	0.22490102621405766	0.868869442249395	0.06671520154204938	0.16740707225008294
E11_48	0.01842781035386729	0.07626137023940728	0.0024856630953202464	0.8649440203672789	0.5749429144554369	0.009548556236232242	0.012077761598401286	0.22003357309604185	0.8910251764719852	0.06302560475586617	0.34346327142946115
E11_51	0.007456186126686876	0.05856412326341446	0.006609533159190128	0.9110522578843762	0.7951292945530416	0.01603335070876545	0.003600791971410088	0.1803610803726248	0.9197063045304154	0.04759678451840688	0.0963550531762188
E11_54	0.033067429307043025	0.04373744477140907	0.0009545805047069779	0.9190115013530842	0.5520577288580721	0.014049250917897115	0.010449951789629904	0.1011248318788672	0.9459409682400262	0.03678054754417997	0.0003956137042691887
E11_57	0.06377391508210918	0.028072891482199956	0.038316634845211216	0.9365837644924092	0.5351004437860605	0.023947266879803527	0.008636569661836112	0.06603481368768832	0.9708131591760908	0.025900324697783673	0.235632737527676
E12_3	0.841916282318734	0.9265787574035048	0.6980285202620191	0.051542552331001336	0.31045489812457944	0.744883034247766	0.2665624075820351	0.925371752312368	0.052850311930650685	0.9738952584833216	0.6907632053412435
E12_6	0.9002651254924994	0.8548227323213208	0.5831282053463229	0.10174186263915064	0.19221462004940126	0.5501820689562956	0.08059743038328337	0.8347636532565315	0.1054337199439211	0.9368604207605996	0.37782294304140257
E12_9	0.8371726032755313	0.8046483825393459	0.2731742353275192	0.09806493933753356	0.12346411483843728	0.40596962245483625	0.02922525027401573	0.7848390507184172	0.15155221704453242	0.9241139592882378	0.018762580203751596
E12_12	0.7763938141792954	0.7497015359240374	0.1459911951140655	0.14223711925007027	0.17081163458610998	0.3034424772641701	0.012143783000299032	0.6656760238932735	0.2017798592337896	0.891243014330814	0.09604297693806577
E12_15	0.6978259524009551	0.7085673056143055	0.006849430932434569	0.17022855788894745	0.2554575309859588	0.22425496634851647	0.0140500128388757	0.6218563423887172	0.2436977938258188	0.8637807331918012	0.03864510206057335
E12_18	0.5579848812070496	0.6514591232642385	0.13615999118198605	0.25698087548127097	0.3136927215637301	0.1601897704278275	0.0117375639512196	0.6038604889715726	0.29696413870375177	0.8020748703004196	0.10676125728336516
E12_21	0.5312700547831867	0.6202211176394359	0.030946023722081082	0.2445605274916197	0.32117342387054354	0.11595788577344555	0.008169138930546228	0.5201999072432596	0.3382853556518285	0.7813008497818407	0.010505009268697577
E12_24	0.4739542682229896	0.586347029137532	0.03545089151112322	0.28058201096200963	0.5423905175872946	0.08373644250458509	0.008467018995805117	0.4280980671928577	0.3800758171684101	0.7488533571774576	0.049400218261850544
E12_27	0.35770584331359656	0.5250323592666162	0.00020233695829896886	0.4008559088642111	0.32525453512303665	0.06669418169218372	0.013302468040856934	0.3747521709388821	0.43525714944025184	0.6720213478433945	0.0003655392149724168
E12_30	0.3141212948166165	0.4620131993855574	0.0004648728802740705	0.5220169999776086	0.3511878316384384	0.043018407582337256	0.0021995414047614047	0.3244850329893136	0.4933885960380882	0.584568663575604	0.042865025302099694
E12_33	0.2813863193091734	0.39646380722898295	0.0008116499544358617	0.6112675024542061	0.5754686976177594	0.03460793640438708	0.006102382578529292	0.2786323839375701	0.5539362221946825	0.4991745543695287	0.2998544358140983
E12_36	0.3488819661142889	0.3579602517830813	0.0032307102888033787	0.6038674122312281	0.6641054150854344	0.021291020903714715	0.00684938421547065	0.1965261110208477	0.6029406303943735	0.4540981450705899	0.002752402644812183
E12_39	0.29051250737169354	0.3131444721123524	0.0151153405956879	0.6404945466343783	0.631663422279355	0.014944469725987152	0.011886830760452308	0.09622289272663016	0.6541952252808363	0.4040663453525454	0.00034008860479044803
E12_42	0.22619329639137198	0.27675153719660833	0.02623391624480117	0.6674504119656784	0.358191534864062	0.00959566603683197	0.0062723979588789865	0.08491631055441025	0.7012750758055604	0.3618095353813803	0.01929727243806645
E12_45	0.14883290033312366	0.2328288554632007	0.034661449697834204	0.7289737046667472	0.3946704711856293	0.01206973121605993	0.0030327235564885147	0.06350123822607592	0.7503642111164421	0.3027345572303358	0.00584365567026241
E12_48	0.1502132159281188	0.1765102648059323	0.016613970707825484	0.8195067106852797	0.4813597192603665	0.015725841773639355	0.002387103952202639	0.05034924482207643	0.8055487165704714	0.2291708099784215	0.0004357682651700788
E12_51	0.09259205328324832	0.12633192198188695	0.01526150925896481	0.8871098019091559	0.7037708641461102	0.011873023391664388	0.012783142030653812	0.05516441470388502	0.8628047215489821	0.1576752210958218	0.0013738828556602153
E12_54	0.0745926572347873	0.07731792940539045	0.0019372231402401058	0.9416906122688248	0.9083739151652074	0.010806126276487084	0.013055876237449764	0.032661305213440614	0.9100640597290716	0.09513662017050836	0.0009607480209449687
E12_57	0.04593338702200542	0.03472031885781443	0.00018825113168967006	0.9749089146872434	0.973503924331196	0.0024101216830032307	0.006852244875044554	0.015462123876313204	0.9580795225295484	0.04122243519976247	0.01759321288115075
E13_3	0.9126077953296808	0.9089839617512454	0.8645484008143735	0.019323261342075983	0.5372674503261842	0.7432004082826535	0.2645412738125944	0.8528307227336707	0.06814953536922312	0.8887196464889139	0.9259363778632859
E13_6	0.8313416773648454	0.8118135106320599	0.6145210858117369	0.10878188344378814	0.3080439744444308	0.5522750543629239	0.07447895332773953	0.615225502120732	0.1395130238870088	0.7780851064754587	0.5193811069477872
E13_9	0.6066824417615375	0.7077312479988908	0.4808394676274429	0.2614808742371338	0.2180491174890354	0.4056963548309497	0.023097232672985545	0.5915207256242444	0.21528143142548345	0.6610668451641022	0.22360234667887405
E13_12	0.4640171390134508	0.6224626014183552	0.3867480156657364	0.35428356935796884	0.1347026803114076	0.3059042323351968	0.016092460023998556	0.4287004631909256	0.28117570107912954	0.5723376098869238	0.19591869149068447
E13_15	0.4124108642077781	0.5422544716611252	0.2392861880219122	0.4606106777157037	0.02455302424915317	0.2267718917881103	0.001771809851147152	0.3178550020591797	0.34452754626134824	0.4888022168412313	0.01635804822574174
E13_18	0.389800940678614	0.4700641639399195	0.15657082775478798	0.5650699526665518	0.16173482624653676	0.16477469504360254	0.011938836580063636	0.2335679483002253	0.4097473581753463	0.4114658987239205	0.011631497585141991
E13_21	0.3734037653784888	0.39458723104269655	0.14332724080471446	0.6911041232190738	0.17796262943353608	0.12095391186789994	0.009773371596592148	0.16459791482690686	0.4718945064459727	0.3375782799465647	0.025247021932020983
E13_24	0.2761811708477525	0.326865856636103	0.13131633594537725	0.7861644177014755	0.6182491832515026	0.08978514321218765	0.012320301731275	0.18270126979565213	0.5380287595008748	0.2713171435943464	0.03511286565758232
E13_27	0.2655988312462745	0.2649462799832373	0.061638864569082075	0.8609010631607557	0.7831368792076292	0.06547586752649177	0.013425121488031424	0.14968031355564165	0.5973345417435254	0.2119839143401741	0.0579164295677292
E13_30	0.2516131557734658	0.21828573357080494	0.05361242510722855	0.8849873761602992	0.7285478484422766	0.047497672462726695	0.01561550470824781	0.22311241612605026	0.650837051792949	0.16975922041748778	0.07403538213809334
E13_33	0.18565336281635825	0.17592380518849646	0.0031351102538585045	0.9129455472717708	0.6190382798123717	0.03559524444722648	0.01435445434236562	0.17343924930139062	0.7015239514804876	0.13373493418891014	0.13133213166201874
E13_36	0.14402756539008504	0.144774944764885	0.0014109193065470322	0.9173195658391612	0.7391243333629902	0.027085285109316626	0.013023579944610793	0.16814258850821706	0.7462668467514636	0.1058754538557171	0.031921227079953284
E13_39	0.18360975339895835	0.11046211922751606	0.004397240510003872	0.9580793422414566	0.7872790773955036	0.01978877349081015	0.004171638745237771	0.16254657276228265	0.7899654107278249	0.07716344348465169	0.019127755616558082
E13_42	0.12623057712789748	0.08391796892615147	0.004868813857782464	0.9592470833784672	0.7477845679987949	0.01380882037079991	0.01785280684984722	0.10834907635305244	0.8300015857223233	0.056049896559510336	0.00023286078830229122
E13_45	0.13922974465884722	0.06254135102922842	0.0015226169441423165	0.9632939613799828	0.5137490671236251	0.007862284055187437	0.01934356364437772	0.08743912473575241	0.8620123321021023	0.041255135860558685	0.008367478566996133
E13_48	0.17073209233689782	0.045819100955479634	0.001785777821796384	0.9840050111260834	0.4910256112818733	0.002775974849641839	0.007584018528792936	0.07872341090740362	0.8960243732340735	0.029513366267298686	0.1398368118318888
E13_51	0.14313969624984568	0.03350426230816324	0.007345325446773673	0.9610770989950296	0.6456891363591152	0.0011357174894812585	0.029483135108358243	0.06026646075672652	0.928163414918198	0.02304243449950043	0.0011216972259330343
E13_54	0.0970421197522216	0.01811998298117888	0.005121637763733735	0.9851726800891476	0.5471141312126016	0.005890185579093773	0.0194058224596613	0.02473936710904409	0.9532443653901268	0.012096033407354255	0.02751241829497916
E13_57	0.08805873560809417	0.008984595214834246	0.004752330243526625	0.9963794614028084	0.5013767164418288	0.005749879492249442	0.015028843689627638	0.018380724828202147	0.9776515959123232	0.006433604726797671	0.03788584005162975
E14_3	0.9671531125554924	0.9914848883366012	0.8275321408403883	0.014312344756587837	0.7504634056357068	0.7752799950226066	0.6749379680703111	0.9206658982335694	0.04851737351934077	0.9309748246424656	0.4053488872059484
E14_6	0.969065564230312	0.9972702813488378	0.6973856981731686	0.010065203277308192	0.9465991202145788	0.6017760651691509	0.8468094067157085	0.8316246726513461	0.09949088370508297	0.8667332396748869	0.5037445622299828
